After EL,,,Gbest ratio:,0.666059,#in front,1881
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,62456.27764,34566.27755,0.553448,14,V{0.341297%} WMT{5.802048%} JPM{0.511945%} CVX{5.290102%} HD{11.433447%} MRK{20.477816%} KO{11.433447%} CSCO{1.706485%} MCD{10.068259%} DIS{1.023891%} VZ{20.136519%} AMGN{0.170648%} AXP{11.262799%} WBA{0.341297%} ,
2,62751.66075,34678.60299,0.552632,14,V{0.346021%} WMT{5.882353%} JPM{0.519031%} CVX{5.363322%} HD{11.591696%} MRK{20.761246%} KO{11.591696%} CSCO{1.730104%} MCD{10.207612%} DIS{1.038062%} VZ{19.031142%} AMGN{0.173010%} AXP{11.418685%} WBA{0.346021%} ,
3,62830.2499,35664.06638,0.567626,9,WMT{11.829945%} CVX{5.175601%} HD{10.166359%} MRK{23.105360%} KO{5.914972%} MCD{11.275416%} DIS{1.478743%} VZ{19.038817%} AXP{12.014787%} ,
4,63671.6122,36771.5034,0.577518,8,CVX{5.667276%} HD{11.517367%} MRK{23.217550%} KO{11.700183%} MCD{11.700183%} DIS{1.462523%} VZ{20.109689%} AXP{14.625229%} ,
5,63786.59897,37548.27074,0.588655,14,UNH{0.160000%} V{0.160000%} WMT{0.160000%} CVX{9.600000%} HD{14.560000%} MRK{20.320000%} KO{5.280000%} CSCO{0.160000%} MCD{15.840000%} VZ{20.160000%} AMGN{0.160000%} HON{0.160000%} INTC{0.320000%} AXP{12.960000%} ,
6,63979.67458,38014.02966,0.594158,14,UNH{0.164204%} V{0.164204%} WMT{0.164204%} CVX{9.852217%} HD{14.942529%} MRK{20.853859%} KO{8.045977%} CSCO{0.164204%} MCD{11.001642%} VZ{20.689655%} AMGN{0.164204%} HON{0.164204%} INTC{0.328407%} AXP{13.300493%} ,
7,64052.62929,38205.76541,0.596475,14,UNH{0.164204%} V{0.164204%} WMT{0.164204%} CVX{9.852217%} HD{14.942529%} MRK{20.853859%} KO{5.418719%} CSCO{0.164204%} MCD{13.628900%} VZ{20.689655%} AMGN{0.164204%} HON{0.164204%} INTC{0.328407%} AXP{13.300493%} ,
8,64270.01677,39516.24585,0.614847,8,CVX{10.956522%} HD{10.956522%} MRK{22.086957%} KO{2.782609%} MCD{16.695652%} VZ{22.086957%} HON{0.173913%} AXP{14.260870%} ,
9,64623.3411,39632.97101,0.613292,7,V{1.800000%} CVX{5.600000%} HD{6.200000%} MRK{25.400000%} MCD{21.000000%} VZ{24.000000%} AXP{16.000000%} ,
10,64624.0686,40067.20876,0.620004,6,CVX{6.250000%} HD{8.669355%} MRK{25.604839%} MCD{19.354839%} VZ{23.991935%} AXP{16.129032%} ,
11,64760.59511,40143.94887,0.619882,6,CVX{6.300813%} HD{9.552846%} MRK{25.813008%} MCD{19.512195%} VZ{22.560976%} AXP{16.260163%} ,
12,64818.59549,40290.53961,0.621589,8,CVX{11.270125%} HD{11.270125%} MRK{22.719141%} KO{2.862254%} MCD{14.311270%} VZ{22.719141%} HON{0.178891%} AXP{14.669052%} ,
