After EL,,,Gbest ratio:,0.587274,#in front,2399
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,20345.56552,454.720716,0.02235,21,AAPL{8.982827%} MSFT{1.188904%} JNJ{10.568032%} WMT{8.454425%} PG{0.396301%} CVX{4.095112%} HD{4.359313%} KO{12.681638%} CSCO{0.264201%} MCD{2.113606%} NKE{2.642008%} DIS{2.642008%} VZ{4.359313%} IBM{2.245707%} GS{12.813738%} CAT{1.188904%} AXP{4.359313%} MMM{1.056803%} TRV{9.643329%} DD{5.812417%} WBA{0.132100%} ,
2,20594.88828,2202.876451,0.106962,26,AAPL{17.771084%} MSFT{1.204819%} UNH{0.753012%} JNJ{9.638554%} V{2.409639%} WMT{8.433735%} JPM{1.506024%} PG{0.150602%} CVX{7.831325%} HD{0.451807%} KO{10.240964%} CSCO{0.150602%} MCD{0.753012%} NKE{10.090361%} DIS{0.602410%} VZ{2.560241%} HON{1.355422%} CRM{2.710843%} GS{8.734940%} INTC{2.560241%} AXP{1.957831%} BA{2.259036%} MMM{0.150602%} TRV{3.162651%} DD{2.259036%} WBA{0.301205%} ,
3,20860.66407,3019.214144,0.144732,26,AAPL{18.670886%} MSFT{1.265823%} UNH{0.791139%} JNJ{10.126582%} V{2.531646%} WMT{8.860759%} JPM{1.582278%} PG{0.158228%} CVX{8.227848%} HD{0.474684%} KO{10.759494%} CSCO{0.158228%} MCD{0.791139%} NKE{5.537975%} DIS{0.632911%} VZ{2.689873%} HON{1.424051%} CRM{2.848101%} GS{9.177215%} INTC{2.689873%} AXP{2.056962%} BA{2.373418%} MMM{0.158228%} TRV{3.322785%} DD{2.373418%} WBA{0.316456%} ,
4,21295.29002,3146.392719,0.147751,26,AAPL{18.670886%} MSFT{1.265823%} UNH{0.791139%} JNJ{10.126582%} V{2.531646%} WMT{8.860759%} JPM{1.582278%} PG{0.158228%} CVX{8.227848%} HD{0.474684%} KO{10.759494%} CSCO{0.158228%} MCD{5.854430%} NKE{0.474684%} DIS{0.632911%} VZ{2.689873%} HON{1.424051%} CRM{2.848101%} GS{9.177215%} INTC{2.689873%} AXP{2.056962%} BA{2.373418%} MMM{0.158228%} TRV{3.322785%} DD{2.373418%} WBA{0.316456%} ,
5,21396.00626,3460.781014,0.161749,26,AAPL{19.155844%} MSFT{1.298701%} UNH{0.811688%} JNJ{10.389610%} V{2.597403%} WMT{9.090909%} JPM{1.623377%} PG{0.162338%} CVX{8.441558%} HD{0.487013%} KO{11.038961%} CSCO{0.162338%} MCD{0.811688%} NKE{3.084416%} DIS{0.649351%} VZ{2.759740%} HON{1.461039%} CRM{2.922078%} GS{9.415584%} INTC{2.759740%} AXP{2.110390%} BA{2.435065%} MMM{0.162338%} TRV{3.409091%} DD{2.435065%} WBA{0.324675%} ,
6,21621.00161,3526.116122,0.163088,26,AAPL{19.155844%} MSFT{1.298701%} UNH{0.811688%} JNJ{10.389610%} V{2.597403%} WMT{9.090909%} JPM{1.623377%} PG{0.162338%} CVX{8.441558%} HD{0.487013%} KO{11.038961%} CSCO{0.162338%} MCD{3.409091%} NKE{0.487013%} DIS{0.649351%} VZ{2.759740%} HON{1.461039%} CRM{2.922078%} GS{9.415584%} INTC{2.759740%} AXP{2.110390%} BA{2.435065%} MMM{0.162338%} TRV{3.409091%} DD{2.435065%} WBA{0.324675%} ,
7,21774.78051,3689.733957,0.16945,26,AAPL{19.407895%} MSFT{1.315789%} UNH{0.822368%} JNJ{10.526316%} V{2.631579%} WMT{9.210526%} JPM{1.644737%} PG{0.164474%} CVX{8.552632%} HD{0.493421%} KO{11.184211%} CSCO{0.164474%} MCD{0.822368%} NKE{1.809211%} DIS{0.657895%} VZ{2.796053%} HON{1.480263%} CRM{2.960526%} GS{9.539474%} INTC{2.796053%} AXP{2.138158%} BA{2.467105%} MMM{0.164474%} TRV{3.453947%} DD{2.467105%} WBA{0.328947%} ,
8,21888.87079,3722.719991,0.170074,26,AAPL{19.407895%} MSFT{1.315789%} UNH{0.822368%} JNJ{10.526316%} V{2.631579%} WMT{9.210526%} JPM{1.644737%} PG{0.164474%} CVX{8.552632%} HD{0.493421%} KO{11.184211%} CSCO{0.164474%} MCD{2.138158%} NKE{0.493421%} DIS{0.657895%} VZ{2.796053%} HON{1.480263%} CRM{2.960526%} GS{9.539474%} INTC{2.796053%} AXP{2.138158%} BA{2.467105%} MMM{0.164474%} TRV{3.453947%} DD{2.467105%} WBA{0.328947%} ,
9,21913.20291,3760.764189,0.171621,26,AAPL{18.670886%} MSFT{1.265823%} UNH{0.791139%} JNJ{10.126582%} V{2.531646%} WMT{8.860759%} JPM{1.582278%} PG{0.158228%} CVX{8.227848%} HD{0.474684%} KO{10.759494%} CSCO{0.158228%} MCD{0.791139%} NKE{0.474684%} DIS{5.696203%} VZ{2.689873%} HON{1.424051%} CRM{2.848101%} GS{9.177215%} INTC{2.689873%} AXP{2.056962%} BA{2.373418%} MMM{0.158228%} TRV{3.322785%} DD{2.373418%} WBA{0.316456%} ,
10,21933.59158,3841.234146,0.17513,26,AAPL{19.155844%} MSFT{1.298701%} UNH{0.811688%} JNJ{10.389610%} V{2.597403%} WMT{9.090909%} JPM{1.623377%} PG{0.162338%} CVX{8.441558%} HD{0.487013%} KO{11.038961%} CSCO{0.162338%} MCD{0.811688%} NKE{0.487013%} DIS{3.246753%} VZ{2.759740%} HON{1.461039%} CRM{2.922078%} GS{9.415584%} INTC{2.759740%} AXP{2.110390%} BA{2.435065%} MMM{0.162338%} TRV{3.409091%} DD{2.435065%} WBA{0.324675%} ,
