After EL,,,Gbest ratio:,1.205348,#in front,571
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,22104.38907,24705.7615,1.117686,11,AAPL{1.659751%} WMT{9.958506%} JPM{2.282158%} PG{26.348548%} HD{0.829876%} KO{17.012448%} CSCO{5.601660%} NKE{13.070539%} VZ{13.278008%} AMGN{3.319502%} CRM{6.639004%} ,
2,22149.41581,24834.30951,1.121217,12,AAPL{1.666667%} WMT{10.000000%} JPM{2.083333%} PG{26.458333%} HD{0.833333%} KO{17.083333%} CSCO{5.625000%} NKE{13.125000%} VZ{13.333333%} AMGN{2.916667%} IBM{0.208333%} CRM{6.666667%} ,
3,22173.42653,24846.21113,1.12054,11,AAPL{1.673640%} WMT{10.041841%} JPM{2.301255%} PG{26.569038%} HD{0.836820%} KO{17.154812%} CSCO{4.811715%} NKE{13.179916%} VZ{13.389121%} AMGN{3.347280%} CRM{6.694561%} ,
4,22210.23287,25236.6985,1.136264,11,AAPL{1.687764%} WMT{10.126582%} JPM{2.320675%} PG{26.793249%} HD{0.843882%} KO{17.299578%} CSCO{5.696203%} NKE{13.291139%} VZ{13.502110%} AMGN{1.687764%} CRM{6.751055%} ,
5,22230.87194,25853.96686,1.162976,11,AAPL{1.746725%} WMT{10.480349%} JPM{2.401747%} PG{27.729258%} HD{0.873362%} KO{17.903930%} CSCO{4.148472%} NKE{10.262009%} VZ{13.973799%} AMGN{3.493450%} CRM{6.986900%} ,
6,22337.00754,26132.49227,1.169919,12,AAPL{1.731602%} WMT{10.389610%} JPM{2.380952%} PG{27.489177%} HD{0.865801%} KO{17.748918%} CSCO{5.844156%} NKE{10.173160%} VZ{13.852814%} AMGN{1.731602%} IBM{0.865801%} CRM{6.926407%} ,
7,22340.67655,26433.76772,1.183212,11,AAPL{1.777778%} WMT{10.666667%} JPM{2.444444%} PG{28.222222%} HD{0.888889%} KO{18.222222%} CSCO{4.222222%} NKE{10.444444%} VZ{14.222222%} AMGN{1.777778%} CRM{7.111111%} ,
8,22397.53046,26545.54766,1.1852,11,AAPL{1.769912%} WMT{10.619469%} JPM{2.433628%} PG{28.097345%} HD{0.884956%} KO{18.141593%} CSCO{5.973451%} NKE{10.398230%} VZ{14.159292%} AMGN{0.442478%} CRM{7.079646%} ,
9,22462.95971,26698.70584,1.188566,10,AAPL{0.909091%} WMT{10.909091%} JPM{2.500000%} PG{28.863636%} KO{18.181818%} CSCO{5.227273%} NKE{10.681818%} VZ{14.545455%} IBM{0.909091%} CRM{7.272727%} ,
10,22476.63874,26721.31513,1.188848,10,AAPL{1.133787%} WMT{10.884354%} JPM{2.494331%} PG{28.798186%} KO{18.140590%} CSCO{5.215420%} NKE{10.657596%} VZ{14.512472%} IBM{0.907029%} CRM{7.256236%} ,
11,22517.65526,26731.18944,1.187121,11,AAPL{1.793722%} WMT{10.762332%} JPM{2.466368%} PG{28.475336%} HD{0.896861%} KO{18.385650%} CSCO{4.260090%} NKE{10.538117%} VZ{14.349776%} AMGN{0.896861%} CRM{7.174888%} ,
12,22538.23954,26760.50476,1.187338,11,AAPL{0.900901%} WMT{10.810811%} JPM{2.477477%} PG{28.603604%} HD{0.900901%} KO{18.018018%} CSCO{5.180180%} NKE{10.585586%} VZ{14.414414%} IBM{0.900901%} CRM{7.207207%} ,
13,22543.14569,26807.38287,1.189159,10,AAPL{1.138952%} WMT{10.933941%} JPM{2.505695%} PG{28.929385%} KO{18.223235%} CSCO{4.783599%} NKE{10.706150%} VZ{14.578588%} IBM{0.911162%} CRM{7.289294%} ,
14,22552.75359,26822.18939,1.189309,11,AAPL{1.136364%} WMT{10.909091%} JPM{2.500000%} PG{28.863636%} HD{0.227273%} KO{18.181818%} CSCO{4.772727%} NKE{10.681818%} VZ{14.545455%} IBM{0.909091%} CRM{7.272727%} ,
15,22570.77193,27042.71785,1.19813,10,AAPL{0.934579%} WMT{11.214953%} JPM{2.570093%} PG{29.672897%} KO{18.691589%} CSCO{5.373832%} NKE{7.242991%} VZ{14.953271%} AMGN{1.869159%} CRM{7.476636%} ,
16,22590.18838,27065.81128,1.198122,10,AAPL{1.165501%} WMT{11.188811%} JPM{2.564103%} PG{29.603730%} KO{18.648019%} CSCO{5.361305%} NKE{7.226107%} VZ{14.918415%} AMGN{1.864802%} CRM{7.459207%} ,
17,22640.10133,27103.72573,1.197156,11,AAPL{0.925926%} WMT{11.111111%} JPM{2.546296%} PG{29.398148%} HD{0.925926%} KO{18.518519%} CSCO{5.324074%} NKE{7.175926%} VZ{14.814815%} AMGN{1.851852%} CRM{7.407407%} ,
18,22665.70759,27155.35537,1.198081,10,AAPL{1.170960%} WMT{11.241218%} JPM{2.576112%} PG{29.742389%} KO{18.735363%} CSCO{4.918033%} NKE{7.259953%} VZ{14.988290%} AMGN{1.873536%} CRM{7.494145%} ,
19,22673.1785,27170.02222,1.198333,11,AAPL{1.168224%} WMT{11.214953%} JPM{2.570093%} PG{29.672897%} HD{0.233645%} KO{18.691589%} CSCO{4.906542%} NKE{7.242991%} VZ{14.953271%} AMGN{1.869159%} CRM{7.476636%} ,
20,22744.74601,27241.53275,1.197707,11,AAPL{1.834862%} WMT{11.009174%} JPM{2.522936%} PG{29.128440%} CVX{0.917431%} KO{18.807339%} CSCO{6.192661%} NKE{7.110092%} VZ{14.678899%} AMGN{0.458716%} CRM{7.339450%} ,
21,22756.64213,27361.9365,1.202371,10,AAPL{0.943396%} WMT{11.320755%} JPM{2.594340%} PG{29.952830%} KO{18.867925%} CSCO{5.424528%} NKE{7.311321%} VZ{15.094340%} AMGN{0.943396%} CRM{7.547170%} ,
22,22779.64275,27384.35064,1.202141,10,AAPL{1.176471%} WMT{11.294118%} JPM{2.588235%} PG{29.882353%} KO{18.823529%} CSCO{5.411765%} NKE{7.294118%} VZ{15.058824%} AMGN{0.941176%} CRM{7.529412%} ,
23,22795.38626,27418.85443,1.202825,11,AAPL{0.934579%} WMT{11.214953%} JPM{2.570093%} PG{29.672897%} HD{0.934579%} KO{18.691589%} CSCO{5.373832%} NKE{7.242991%} VZ{14.953271%} AMGN{0.934579%} CRM{7.476636%} ,
24,22809.56054,27420.15449,1.202134,10,AAPL{0.930233%} WMT{11.162791%} JPM{2.558140%} PG{29.534884%} KO{18.604651%} CSCO{6.744186%} NKE{7.209302%} VZ{14.883721%} IBM{0.930233%} CRM{7.441860%} ,
25,22822.38977,27441.42417,1.20239,10,AAPL{1.160093%} WMT{11.136891%} JPM{2.552204%} PG{29.466357%} KO{18.561485%} CSCO{6.728538%} NKE{7.192575%} VZ{14.849188%} IBM{0.928074%} CRM{7.424594%} ,
