After EL,,,Gbest ratio:,1.838497,#in front,636
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,18156.2541,31895.57466,1.756727,13,AAPL{0.811688%} JNJ{10.389610%} V{10.389610%} WMT{0.324675%} MRK{18.181818%} KO{9.090909%} MCD{20.616883%} NKE{1.785714%} VZ{20.616883%} CRM{0.811688%} INTC{6.331169%} AXP{0.324675%} MMM{0.324675%} ,
2,18249.42853,32100.81083,1.759004,13,AAPL{0.662252%} JNJ{10.596026%} V{10.596026%} WMT{0.331126%} MRK{18.543046%} KO{8.609272%} MCD{21.026490%} NKE{1.821192%} VZ{19.701987%} CRM{0.827815%} INTC{6.456954%} AXP{0.496689%} MMM{0.331126%} ,
3,18312.15648,32127.3412,1.754427,13,AAPL{0.662252%} JNJ{10.596026%} V{10.596026%} WMT{0.662252%} MRK{18.543046%} KO{8.609272%} MCD{21.026490%} NKE{1.821192%} VZ{19.701987%} CRM{0.827815%} INTC{6.125828%} AXP{0.496689%} MMM{0.331126%} ,
4,18334.57544,32140.63722,1.753007,13,AAPL{0.823723%} JNJ{10.543657%} V{10.543657%} WMT{0.658979%} MRK{18.451400%} KO{8.566722%} MCD{20.922570%} NKE{1.812191%} VZ{19.604613%} CRM{0.823723%} INTC{6.425041%} AXP{0.494234%} MMM{0.329489%} ,
5,18340.68531,32152.51786,1.753071,14,AAPL{0.806452%} JNJ{10.322581%} V{10.967742%} WMT{0.645161%} PG{0.967742%} MRK{18.064516%} KO{9.032258%} MCD{20.483871%} NKE{1.774194%} VZ{19.838710%} CRM{0.806452%} INTC{5.645161%} AXP{0.322581%} MMM{0.322581%} ,
6,18346.1773,32161.36046,1.753028,14,AAPL{0.809061%} JNJ{10.355987%} V{11.003236%} WMT{0.647249%} PG{0.647249%} MRK{18.122977%} KO{9.061489%} MCD{20.550162%} NKE{1.779935%} VZ{19.902913%} CRM{0.809061%} INTC{5.663430%} AXP{0.323625%} MMM{0.323625%} ,
7,18362.22563,32185.66716,1.75282,12,AAPL{0.958466%} JNJ{10.223642%} V{10.862620%} WMT{0.638978%} MRK{18.051118%} KO{8.945687%} MCD{20.287540%} NKE{1.757188%} VZ{20.287540%} CRM{0.798722%} INTC{6.230032%} MMM{0.958466%} ,
8,18369.41678,33051.81914,1.799285,12,AAPL{0.147059%} JNJ{14.117647%} V{10.000000%} WMT{1.176471%} MRK{16.617647%} KO{8.235294%} MCD{18.529412%} NKE{6.323529%} VZ{18.676471%} CRM{0.735294%} INTC{5.147059%} MMM{0.294118%} ,
9,18420.50959,33174.39044,1.800949,12,AAPL{0.439883%} JNJ{14.076246%} V{9.970674%} WMT{1.173021%} MRK{16.568915%} KO{8.211144%} MCD{18.475073%} NKE{6.304985%} VZ{18.621701%} CRM{0.733138%} INTC{5.131965%} MMM{0.293255%} ,
10,18430.87087,33212.16553,1.801986,12,AAPL{0.439239%} JNJ{14.055637%} V{9.956076%} WMT{1.171303%} MRK{16.544656%} KO{8.199122%} MCD{18.594436%} NKE{6.295754%} VZ{18.594436%} CRM{0.732064%} INTC{5.124451%} MMM{0.292826%} ,
11,18449.08108,33230.75335,1.801215,12,AAPL{0.438596%} JNJ{14.035088%} V{10.233918%} WMT{1.169591%} MRK{16.520468%} KO{8.187135%} MCD{18.421053%} NKE{6.286550%} VZ{18.567251%} CRM{0.730994%} INTC{5.116959%} MMM{0.292398%} ,
12,18482.99181,33306.51157,1.802009,12,AAPL{0.445104%} JNJ{14.243323%} V{10.089021%} WMT{1.186944%} MRK{16.765579%} KO{8.308605%} MCD{18.694362%} NKE{6.379822%} VZ{17.655786%} CRM{0.741840%} INTC{5.192878%} MMM{0.296736%} ,
13,18485.57186,33467.54728,1.810469,13,AAPL{0.778816%} JNJ{9.968847%} V{9.968847%} WMT{0.623053%} MRK{17.445483%} KO{8.722741%} MCD{19.781931%} NKE{5.451713%} VZ{19.781931%} CRM{0.778816%} INTC{6.074766%} AXP{0.311526%} MMM{0.311526%} ,
14,18501.37148,33501.27083,1.810745,13,AAPL{0.781250%} JNJ{10.000000%} V{10.000000%} WMT{0.312500%} MRK{17.500000%} KO{8.750000%} MCD{19.843750%} NKE{5.468750%} VZ{19.843750%} CRM{0.781250%} INTC{6.093750%} AXP{0.312500%} MMM{0.312500%} ,
15,18503.90264,33552.79759,1.813282,13,AAPL{0.833333%} JNJ{10.666667%} V{10.666667%} WMT{0.333333%} MRK{18.666667%} KO{9.333333%} MCD{21.166667%} NKE{4.500000%} VZ{15.833333%} CRM{0.833333%} INTC{6.500000%} AXP{0.333333%} MMM{0.333333%} ,
16,18528.28042,33663.92234,1.816894,13,AAPL{0.637959%} JNJ{10.207337%} V{10.207337%} WMT{0.318979%} MRK{17.862839%} KO{8.293461%} MCD{20.255183%} NKE{5.422648%} VZ{18.979266%} CRM{0.797448%} INTC{6.220096%} AXP{0.478469%} MMM{0.318979%} ,
17,18543.30472,33677.07305,1.816131,12,AAPL{0.455927%} JNJ{12.158055%} V{10.334347%} WMT{1.215805%} MRK{17.173252%} KO{8.510638%} MCD{19.148936%} NKE{6.534954%} VZ{18.085106%} CRM{0.759878%} INTC{5.319149%} MMM{0.303951%} ,
