After EL,,,Gbest ratio:,1.164841,#in front,1216
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,31102.51061,26591.03243,0.854948,8,KO{1.630435%} MCD{21.920290%} VZ{11.594203%} AMGN{11.775362%} GS{7.246377%} CAT{16.847826%} DD{20.289855%} WBA{8.695652%} ,
2,31107.72452,27705.22527,0.890622,8,KO{1.584507%} MCD{21.302817%} VZ{11.267606%} AMGN{11.443662%} GS{7.042254%} CAT{19.190141%} DD{19.718310%} WBA{8.450704%} ,
3,31149.57619,28238.28748,0.906538,8,KO{1.562500%} MCD{21.006944%} VZ{11.111111%} AMGN{11.284722%} GS{6.944444%} CAT{20.312500%} DD{19.444444%} WBA{8.333333%} ,
4,31179.32836,28461.56317,0.912834,8,KO{1.562500%} MCD{21.006944%} VZ{11.111111%} AMGN{11.284722%} GS{5.555556%} CAT{21.701389%} DD{19.444444%} WBA{8.333333%} ,
5,31180.47591,28500.78561,0.914059,8,KO{1.551724%} MCD{20.862069%} VZ{11.034483%} AMGN{11.206897%} GS{6.896552%} CAT{20.862069%} DD{19.310345%} WBA{8.275862%} ,
6,31200.29168,29109.28046,0.932981,8,KO{1.584507%} MCD{21.302817%} VZ{11.267606%} AMGN{11.443662%} GS{5.633803%} CAT{22.007042%} DD{18.309859%} WBA{8.450704%} ,
7,31216.00628,29141.70536,0.93355,9,KO{3.486239%} MCD{21.467890%} DIS{0.183486%} VZ{11.743119%} AMGN{11.743119%} GS{4.036697%} CAT{22.568807%} DD{17.614679%} WBA{7.155963%} ,
8,31225.55315,29333.1115,0.939394,8,KO{1.618705%} MCD{21.762590%} VZ{11.510791%} AMGN{11.690647%} GS{7.194245%} CAT{22.482014%} DD{17.985612%} WBA{5.755396%} ,
9,31236.33702,29448.11094,0.942752,8,KO{1.607143%} MCD{21.607143%} VZ{12.857143%} AMGN{11.607143%} GS{7.142857%} CAT{22.321429%} DD{17.142857%} WBA{5.714286%} ,
10,31251.40205,29502.13506,0.944026,8,KO{1.624549%} MCD{21.841155%} VZ{11.552347%} AMGN{11.732852%} GS{7.220217%} CAT{22.563177%} DD{17.689531%} WBA{5.776173%} ,
11,31255.01035,29559.91708,0.945766,8,KO{1.618705%} MCD{21.762590%} VZ{12.230216%} AMGN{11.690647%} GS{7.194245%} CAT{22.482014%} DD{17.266187%} WBA{5.755396%} ,
12,31258.28922,29618.08254,0.947527,8,KO{1.618705%} MCD{22.482014%} VZ{11.510791%} AMGN{11.690647%} GS{7.194245%} CAT{22.482014%} DD{17.266187%} WBA{5.755396%} ,
13,31272.01405,29645.54714,0.94799,8,KO{1.624549%} MCD{22.202166%} VZ{11.552347%} AMGN{11.732852%} GS{7.220217%} CAT{22.563177%} DD{17.328520%} WBA{5.776173%} ,
14,31274.65042,29690.51014,0.949347,8,KO{2.338129%} MCD{21.762590%} VZ{11.510791%} AMGN{11.690647%} GS{7.194245%} CAT{22.482014%} DD{17.266187%} WBA{5.755396%} ,
15,31287.62057,29697.49393,0.949177,8,KO{1.627486%} MCD{21.880651%} VZ{11.573237%} AMGN{11.754069%} GS{7.233273%} CAT{22.603978%} DD{17.359855%} WBA{5.967450%} ,
16,31290.73307,29722.51325,0.949882,8,KO{1.624549%} MCD{21.841155%} VZ{11.552347%} AMGN{11.732852%} GS{7.220217%} CAT{22.563177%} DD{17.328520%} WBA{6.137184%} ,
17,31304.44309,29772.24844,0.951055,8,KO{1.618705%} MCD{21.762590%} VZ{11.510791%} AMGN{11.690647%} GS{7.194245%} CAT{22.482014%} DD{17.266187%} WBA{6.474820%} ,
18,31322.23295,29804.08223,0.951531,8,KO{1.624549%} MCD{21.841155%} VZ{11.552347%} AMGN{11.732852%} GS{7.220217%} CAT{22.924188%} DD{17.328520%} WBA{5.776173%} ,
19,31350.80958,29819.21556,0.951147,8,KO{1.618705%} MCD{21.762590%} VZ{11.510791%} AMGN{11.690647%} GS{7.913669%} CAT{22.482014%} DD{17.266187%} WBA{5.755396%} ,
20,31361.57408,29869.84952,0.952435,8,KO{1.607143%} MCD{21.607143%} VZ{11.428571%} AMGN{11.607143%} GS{7.142857%} CAT{22.321429%} DD{17.142857%} WBA{7.142857%} ,
21,31396.99252,29905.66997,0.952501,8,KO{1.601423%} MCD{21.530249%} VZ{11.387900%} AMGN{11.565836%} GS{5.693950%} CAT{22.597865%} DD{17.081851%} WBA{8.540925%} ,
22,31470.0994,29919.39386,0.950724,8,KO{1.595745%} MCD{21.453901%} VZ{11.347518%} AMGN{11.524823%} GS{6.382979%} CAT{22.163121%} DD{17.021277%} WBA{8.510638%} ,
