After EL,,,Gbest ratio:,0.972181,#in front,4441
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,33583.39433,27065.86542,0.80593,4,UNH{1.167315%} WMT{49.027237%} KO{3.112840%} VZ{46.692607%} ,
2,33655.48776,28004.07724,0.832081,4,UNH{1.515152%} WMT{47.474747%} KO{2.020202%} VZ{48.989899%} ,
3,33669.75729,28157.61889,0.836288,4,UNH{1.554404%} WMT{45.077720%} KO{3.626943%} VZ{49.740933%} ,
4,33670.7495,28381.0488,0.842899,4,UNH{1.507538%} WMT{45.226131%} KO{3.015075%} VZ{50.251256%} ,
5,33681.23968,28469.29602,0.845257,4,UNH{1.485149%} WMT{45.049505%} KO{2.970297%} VZ{50.495050%} ,
6,33681.65373,28509.02973,0.846426,4,UNH{1.515152%} WMT{45.454545%} KO{2.525253%} VZ{50.505051%} ,
7,33695.5486,28546.46345,0.847188,4,UNH{1.515152%} WMT{45.959596%} KO{2.020202%} VZ{50.505051%} ,
8,33696.88275,28607.95606,0.848979,4,UNH{1.570681%} WMT{45.026178%} KO{2.617801%} VZ{50.785340%} ,
9,33705.3041,28646.81072,0.84992,4,UNH{1.570681%} WMT{45.549738%} KO{2.094241%} VZ{50.785340%} ,
10,33717.79418,28727.46359,0.851997,4,UNH{1.515152%} WMT{45.454545%} KO{2.020202%} VZ{51.010101%} ,
11,33717.89413,28742.51694,0.852441,4,UNH{1.578947%} WMT{45.263158%} KO{2.105263%} VZ{51.052632%} ,
12,33730.16308,28815.48557,0.854294,4,UNH{1.507538%} WMT{45.226131%} KO{2.010050%} VZ{51.256281%} ,
13,33739.14254,28865.79166,0.855558,4,UNH{1.357466%} WMT{44.343891%} KO{2.714932%} VZ{51.583710%} ,
14,33745.79988,28925.13828,0.857148,4,UNH{1.562500%} WMT{44.791667%} KO{2.083333%} VZ{51.562500%} ,
15,33755.60097,28932.86138,0.857128,4,UNH{1.357466%} WMT{45.248869%} KO{1.809955%} VZ{51.583710%} ,
16,33759.92787,28960.22099,0.857828,4,UNH{1.388889%} WMT{43.981481%} KO{2.777778%} VZ{51.851852%} ,
17,33770.9724,29021.9051,0.859374,4,UNH{2.262443%} WMT{44.343891%} KO{1.809955%} VZ{51.583710%} ,
18,33773.53802,29033.76266,0.85966,4,UNH{1.369863%} WMT{43.835616%} KO{2.739726%} VZ{52.054795%} ,
19,33776.89998,29103.892,0.861651,4,UNH{1.546392%} WMT{44.329897%} KO{2.061856%} VZ{52.061856%} ,
20,33784.57557,29106.36214,0.861528,4,UNH{2.272727%} WMT{44.090909%} KO{1.818182%} VZ{51.818182%} ,
21,33787.96225,29152.8982,0.862819,4,UNH{1.376147%} WMT{44.036697%} KO{2.293578%} VZ{52.293578%} ,
22,33791.78735,29167.84927,0.863164,4,UNH{1.401869%} WMT{43.925234%} KO{2.336449%} VZ{52.336449%} ,
23,33794.82131,29180.33765,0.863456,4,UNH{2.049180%} WMT{44.262295%} KO{1.639344%} VZ{52.049180%} ,
24,33797.47711,29186.95038,0.863584,4,UNH{1.376147%} WMT{44.495413%} KO{1.834862%} VZ{52.293578%} ,
25,33799.39948,29191.54486,0.863671,4,UNH{2.283105%} WMT{43.835616%} KO{1.826484%} VZ{52.054795%} ,
26,33799.41709,29202.51487,0.863995,4,UNH{1.401869%} WMT{44.392523%} KO{1.869159%} VZ{52.336449%} ,
27,33801.20718,29232.13817,0.864825,4,UNH{1.834862%} WMT{44.036697%} KO{1.834862%} VZ{52.293578%} ,
28,33810.33983,29255.3353,0.865278,4,UNH{1.408451%} WMT{43.661972%} KO{2.347418%} VZ{52.582160%} ,
29,33810.81431,29261.06946,0.865435,4,UNH{2.252252%} WMT{43.693694%} KO{1.801802%} VZ{52.252252%} ,
30,33812.9385,29269.26468,0.865623,4,UNH{2.272727%} WMT{43.636364%} KO{1.818182%} VZ{52.272727%} ,
31,33813.7764,29273.32588,0.865722,4,UNH{1.382488%} WMT{44.239631%} KO{1.843318%} VZ{52.534562%} ,
32,33814.84838,29277.32596,0.865813,4,UNH{2.293578%} WMT{43.577982%} KO{1.834862%} VZ{52.293578%} ,
33,33815.88829,29290.15425,0.866165,4,UNH{1.408451%} WMT{44.131455%} KO{1.877934%} VZ{52.582160%} ,
34,33819.54827,29294.40017,0.866197,4,UNH{2.336449%} WMT{43.457944%} KO{1.869159%} VZ{52.336449%} ,
35,33821.30665,29308.58127,0.866572,4,UNH{1.363636%} WMT{43.636364%} KO{2.272727%} VZ{52.727273%} ,
36,33821.80456,29326.28587,0.867082,4,UNH{1.463415%} WMT{43.902439%} KO{1.951220%} VZ{52.682927%} ,
37,33822.09699,29334.91728,0.86733,4,UNH{2.066116%} WMT{43.801653%} KO{1.652893%} VZ{52.479339%} ,
38,33827.07727,29346.05262,0.867531,4,UNH{2.262443%} WMT{43.438914%} KO{1.809955%} VZ{52.488688%} ,
39,33829.71519,29351.04378,0.867611,4,UNH{1.376147%} WMT{44.036697%} KO{1.834862%} VZ{52.752294%} ,
40,33829.72873,29355.15951,0.867733,4,UNH{2.283105%} WMT{43.378995%} KO{1.826484%} VZ{52.511416%} ,
41,33831.47894,29360.44066,0.867844,4,UNH{1.388889%} WMT{43.981481%} KO{1.851852%} VZ{52.777778%} ,
42,33831.76878,29364.07889,0.867944,4,UNH{2.304147%} WMT{43.317972%} KO{1.843318%} VZ{52.534562%} ,
43,33832.88822,29369.69002,0.868081,4,UNH{1.401869%} WMT{43.925234%} KO{1.869159%} VZ{52.803738%} ,
44,33834.37599,29379.08616,0.868321,4,UNH{1.415094%} WMT{43.867925%} KO{1.886792%} VZ{52.830189%} ,
45,33836.45762,29382.6147,0.868371,4,UNH{2.074689%} WMT{43.153527%} KO{2.074689%} VZ{52.697095%} ,
46,33837.42591,29413.42511,0.869257,4,UNH{2.074689%} WMT{43.568465%} KO{1.659751%} VZ{52.697095%} ,
47,33841.04425,29417.50925,0.869285,4,UNH{2.347418%} WMT{43.661972%} KO{1.408451%} VZ{52.582160%} ,
48,33846.19734,29420.48558,0.869241,4,UNH{1.793722%} WMT{43.049327%} KO{2.242152%} VZ{52.914798%} ,
49,33846.74099,29428.54265,0.869465,4,UNH{1.369863%} WMT{43.835616%} KO{1.826484%} VZ{52.968037%} ,
50,33848.23469,29438.36473,0.869716,4,UNH{1.382488%} WMT{43.778802%} KO{1.843318%} VZ{52.995392%} ,
51,33848.84519,29450.84993,0.87007,4,UNH{1.515152%} WMT{43.434343%} KO{2.020202%} VZ{53.030303%} ,
52,33850.12614,29451.5711,0.870058,4,UNH{2.314815%} WMT{43.055556%} KO{1.851852%} VZ{52.777778%} ,
53,33850.34147,29465.66575,0.870469,4,UNH{2.272727%} WMT{43.636364%} KO{1.363636%} VZ{52.727273%} ,
54,33853.09667,29492.13837,0.87118,4,UNH{2.083333%} WMT{43.333333%} KO{1.666667%} VZ{52.916667%} ,
55,33857.30477,29497.83778,0.87124,4,UNH{2.242152%} WMT{43.049327%} KO{1.793722%} VZ{52.914798%} ,
56,33858.30229,29507.17152,0.87149,4,UNH{2.358491%} WMT{43.396226%} KO{1.415094%} VZ{52.830189%} ,
57,33863.35829,29518.5408,0.871696,4,UNH{2.283105%} WMT{42.922374%} KO{1.826484%} VZ{52.968037%} ,
58,33870.19325,29537.09852,0.872068,4,UNH{1.401869%} WMT{43.457944%} KO{1.869159%} VZ{53.271028%} ,
59,33870.49305,29562.07753,0.872797,4,UNH{2.212389%} WMT{42.920354%} KO{1.769912%} VZ{53.097345%} ,
60,33873.69023,29572.92233,0.873035,4,UNH{2.232143%} WMT{42.857143%} KO{1.785714%} VZ{53.125000%} ,
61,33880.11589,29616.97103,0.87417,4,UNH{2.252252%} WMT{43.243243%} KO{1.351351%} VZ{53.153153%} ,
62,33886.77735,29635.59036,0.874547,4,UNH{2.202643%} WMT{42.731278%} KO{1.762115%} VZ{53.303965%} ,
63,33893.6213,29659.04677,0.875063,4,UNH{1.809955%} WMT{43.438914%} KO{1.357466%} VZ{53.393665%} ,
64,33898.89817,29666.73042,0.875153,4,UNH{2.816901%} WMT{43.192488%} KO{0.938967%} VZ{53.051643%} ,
65,33900.31194,29673.83687,0.875326,4,UNH{2.293578%} WMT{43.577982%} KO{0.917431%} VZ{53.211009%} ,
66,33903.46796,29694.54222,0.875856,4,UNH{2.702703%} WMT{43.243243%} KO{0.900901%} VZ{53.153153%} ,
67,33904.07283,29698.32859,0.875952,4,UNH{2.336449%} WMT{43.457944%} KO{0.934579%} VZ{53.271028%} ,
68,33906.22519,29710.99011,0.876269,4,UNH{2.358491%} WMT{43.396226%} KO{0.943396%} VZ{53.301887%} ,
69,33908.58173,29719.09841,0.876448,4,UNH{2.752294%} WMT{43.119266%} KO{0.917431%} VZ{53.211009%} ,
70,33910.21341,29736.67816,0.876924,4,UNH{2.403846%} WMT{43.269231%} KO{0.961538%} VZ{53.365385%} ,
71,33913.608,29737.11028,0.876849,4,UNH{2.262443%} WMT{43.438914%} KO{0.904977%} VZ{53.393665%} ,
72,33913.918,29744.54457,0.87706,4,UNH{2.803738%} WMT{42.990654%} KO{0.934579%} VZ{53.271028%} ,
73,33916.09188,29756.82703,0.877366,4,UNH{2.666667%} WMT{43.111111%} KO{0.888889%} VZ{53.333333%} ,
74,33917.45793,29762.3343,0.877493,4,UNH{2.304147%} WMT{43.317972%} KO{0.921659%} VZ{53.456221%} ,
75,33917.92652,29768.9811,0.877677,4,UNH{2.690583%} WMT{43.049327%} KO{0.896861%} VZ{53.363229%} ,
76,33921.87476,29788.58299,0.878153,4,UNH{2.347418%} WMT{43.192488%} KO{0.938967%} VZ{53.521127%} ,
77,33924.78075,29793.43442,0.87822,4,UNH{2.202643%} WMT{42.290749%} KO{1.762115%} VZ{53.744493%} ,
78,33926.25232,29807.92123,0.878609,4,UNH{2.764977%} WMT{42.857143%} KO{0.921659%} VZ{53.456221%} ,
79,33928.3493,29817.1336,0.878827,4,UNH{2.631579%} WMT{42.982456%} KO{0.877193%} VZ{53.508772%} ,
80,33930.50766,29829.69419,0.879141,4,UNH{2.654867%} WMT{42.920354%} KO{0.884956%} VZ{53.539823%} ,
81,33933.42367,29842.98121,0.879457,4,UNH{2.678571%} WMT{42.857143%} KO{0.892857%} VZ{53.571429%} ,
82,33936.07348,29851.79076,0.879648,4,UNH{2.314815%} WMT{43.055556%} KO{0.925926%} VZ{53.703704%} ,
83,33938.39649,29863.06522,0.87992,4,UNH{2.870813%} WMT{42.583732%} KO{0.956938%} VZ{53.588517%} ,
84,33942.90033,29871.93226,0.880064,4,UNH{2.222222%} WMT{43.111111%} KO{0.888889%} VZ{53.777778%} ,
85,33944.95901,29897.42974,0.880762,4,UNH{2.777778%} WMT{42.592593%} KO{0.925926%} VZ{53.703704%} ,
86,33946.80359,29908.98555,0.881055,4,UNH{2.403846%} WMT{42.788462%} KO{0.961538%} VZ{53.846154%} ,
87,33951.34029,29929.51399,0.881541,4,UNH{2.690583%} WMT{42.600897%} KO{0.896861%} VZ{53.811659%} ,
88,33955.76652,29941.94575,0.881793,4,UNH{2.325581%} WMT{42.790698%} KO{0.930233%} VZ{53.953488%} ,
89,33960.10098,29945.63484,0.881789,4,UNH{3.083700%} WMT{42.290749%} KO{0.881057%} VZ{53.744493%} ,
90,33962.20933,29967.04119,0.882364,4,UNH{2.415459%} WMT{42.028986%} KO{1.449275%} VZ{54.106280%} ,
91,33964.71695,29973.10594,0.882478,4,UNH{2.252252%} WMT{42.792793%} KO{0.900901%} VZ{54.054054%} ,
92,33964.94896,29988.32411,0.88292,4,UNH{2.654867%} WMT{42.477876%} KO{0.884956%} VZ{53.982301%} ,
93,33971.22475,30017.3393,0.883611,4,UNH{2.702703%} WMT{42.342342%} KO{0.900901%} VZ{54.054054%} ,
94,33978.00359,30045.09582,0.884251,4,UNH{2.620087%} WMT{42.358079%} KO{0.873362%} VZ{54.148472%} ,
95,33980.60725,30050.45391,0.884341,4,UNH{2.898551%} WMT{42.028986%} KO{0.966184%} VZ{54.106280%} ,
96,33981.26126,30059.92665,0.884603,4,UNH{2.643172%} WMT{42.290749%} KO{0.881057%} VZ{54.185022%} ,
97,33985.18785,30061.25781,0.88454,4,UNH{2.262443%} WMT{42.533937%} KO{0.904977%} VZ{54.298643%} ,
98,33987.44275,30061.77223,0.884496,4,UNH{3.153153%} WMT{41.891892%} KO{0.900901%} VZ{54.054054%} ,
99,33990.70459,30064.77318,0.8845,4,UNH{3.097345%} WMT{42.477876%} KO{0.442478%} VZ{53.982301%} ,
100,33991.05684,30097.81395,0.885463,4,UNH{2.427184%} WMT{42.233010%} KO{0.970874%} VZ{54.368932%} ,
101,33992.40463,30106.01611,0.885669,4,UNH{2.714932%} WMT{42.081448%} KO{0.904977%} VZ{54.298643%} ,
102,34000.26615,30137.99892,0.886405,4,UNH{2.764977%} WMT{41.935484%} KO{0.921659%} VZ{54.377880%} ,
103,34004.0105,30145.73921,0.886535,4,UNH{2.912621%} WMT{41.747573%} KO{0.970874%} VZ{54.368932%} ,
104,34007.12721,30150.38151,0.88659,4,UNH{2.272727%} WMT{42.272727%} KO{0.909091%} VZ{54.545455%} ,
105,34008.99347,30150.57485,0.886547,4,UNH{3.167421%} WMT{41.628959%} KO{0.904977%} VZ{54.298643%} ,
106,34012.2219,30159.81022,0.886734,4,UNH{3.271028%} WMT{42.056075%} KO{0.467290%} VZ{54.205607%} ,
107,34014.42461,30195.19187,0.887717,4,UNH{2.727273%} WMT{41.818182%} KO{0.909091%} VZ{54.545455%} ,
108,34021.3959,30206.84176,0.887878,4,UNH{3.070175%} WMT{42.105263%} KO{0.438596%} VZ{54.385965%} ,
109,34027.81684,30228.92376,0.888359,4,UNH{2.727273%} WMT{42.272727%} KO{0.454545%} VZ{54.545455%} ,
110,34029.6271,30229.35734,0.888325,4,UNH{3.398058%} WMT{41.747573%} KO{0.485437%} VZ{54.368932%} ,
111,34030.25982,30240.37691,0.888632,4,UNH{2.283105%} WMT{42.009132%} KO{0.913242%} VZ{54.794521%} ,
112,34033.10202,30252.25295,0.888907,4,UNH{3.286385%} WMT{41.784038%} KO{0.469484%} VZ{54.460094%} ,
113,34036.96855,30277.81618,0.889557,4,UNH{2.926829%} WMT{41.951220%} KO{0.487805%} VZ{54.634146%} ,
114,34042.49959,30288.3581,0.889722,4,UNH{3.349282%} WMT{41.626794%} KO{0.478469%} VZ{54.545455%} ,
115,34047.43932,30306.88612,0.890137,4,UNH{3.381643%} WMT{41.545894%} KO{0.483092%} VZ{54.589372%} ,
116,34052.73929,30319.87577,0.89038,4,UNH{3.493450%} WMT{41.484716%} KO{0.436681%} VZ{54.585153%} ,
117,34052.77566,30325.99307,0.890559,4,UNH{3.414634%} WMT{41.463415%} KO{0.487805%} VZ{54.634146%} ,
118,34054.95305,30330.17549,0.890624,4,UNH{3.196347%} WMT{41.095890%} KO{0.913242%} VZ{54.794521%} ,
119,34057.55836,30337.12013,0.89076,4,UNH{3.524229%} WMT{41.409692%} KO{0.440529%} VZ{54.625551%} ,
120,34058.26363,30358.0961,0.891358,4,UNH{2.843602%} WMT{41.232227%} KO{0.947867%} VZ{54.976303%} ,
121,34060.26711,30364.31516,0.891488,4,UNH{3.333333%} WMT{41.428571%} KO{0.476190%} VZ{54.761905%} ,
122,34063.5238,30364.88453,0.891419,4,UNH{3.482587%} WMT{41.293532%} KO{0.497512%} VZ{54.726368%} ,
123,34064.56688,30372.02617,0.891602,4,UNH{3.448276%} WMT{41.379310%} KO{0.431034%} VZ{54.741379%} ,
124,34068.94951,30389.15679,0.89199,4,UNH{3.478261%} WMT{41.304348%} KO{0.434783%} VZ{54.782609%} ,
125,34071.08674,30403.24852,0.892347,4,UNH{3.398058%} WMT{41.262136%} KO{0.485437%} VZ{54.854369%} ,
126,34073.88595,30405.81807,0.89235,4,UNH{2.380952%} WMT{41.428571%} KO{0.952381%} VZ{55.238095%} ,
127,34076.9312,30423.24074,0.892781,4,UNH{3.431373%} WMT{41.176471%} KO{0.490196%} VZ{54.901961%} ,
128,34079.49527,30440.14055,0.89321,4,UNH{3.317536%} WMT{41.232227%} KO{0.473934%} VZ{54.976303%} ,
129,34082.0192,30455.47218,0.893594,4,UNH{3.211009%} WMT{41.284404%} KO{0.458716%} VZ{55.045872%} ,
130,34086.15745,30458.20598,0.893565,4,UNH{3.463203%} WMT{41.125541%} KO{0.432900%} VZ{54.978355%} ,
131,34090.14623,30462.10673,0.893575,4,UNH{3.603604%} WMT{40.990991%} KO{0.450450%} VZ{54.954955%} ,
132,34090.50417,30479.90562,0.894088,4,UNH{3.381643%} WMT{41.062802%} KO{0.483092%} VZ{55.072464%} ,
133,34090.76595,30488.06792,0.89432,4,UNH{2.857143%} WMT{41.428571%} KO{0.476190%} VZ{55.238095%} ,
134,34096.65441,30494.9642,0.894368,4,UNH{3.524229%} WMT{40.969163%} KO{0.440529%} VZ{55.066079%} ,
135,34098.59425,30495.23975,0.894325,3,UNH{3.349282%} WMT{41.626794%} VZ{55.023923%} ,
136,34099.93215,30495.5319,0.894299,3,UNH{3.603604%} WMT{41.441441%} VZ{54.954955%} ,
137,34100.53521,30501.60867,0.894461,3,UNH{3.500000%} WMT{41.500000%} VZ{55.000000%} ,
138,34102.01841,30508.65316,0.894629,3,UNH{3.493450%} WMT{41.484716%} VZ{55.021834%} ,
139,34102.03108,30508.96558,0.894638,3,UNH{3.240741%} WMT{41.666667%} VZ{55.092593%} ,
140,34102.09903,30513.73217,0.894776,4,UNH{3.555556%} WMT{40.888889%} KO{0.444444%} VZ{55.111111%} ,
141,34102.78041,30521.61984,0.894989,4,UNH{3.448276%} WMT{40.886700%} KO{0.492611%} VZ{55.172414%} ,
142,34104.13184,30531.55407,0.895245,4,UNH{3.314917%} WMT{40.883978%} KO{0.552486%} VZ{55.248619%} ,
