DailyRisk,ExpectedReturn
35431.3655944959173211827874184,28256.5440383275381464045494795
35718.0188584554998669773340225,30381.192641114950674818828702
36123.4491615632432512938976288,31839.9151986062825017143040895
37141.027459326447569765150547,33062.4071149826340842992067337
38318.8998542859408189542591572,34372.0896306620270479470491409
40086.6650311314151622354984283,35869.9984947734992601908743382
40860.1022473945122328586876392,37013.3424250871175900101661682
42104.8873770709542441181838512,37923.0363693379549658857285976
43246.0568343674385687336325645,38657.3390209058779873885214329
44644.6702701063841232098639011,39426.8750418118506786413490772
46622.340683794202050194144249,40994.4611533100687665864825249
48605.5477627998479874804615974,41762.0733240418412606231868267
49748.9453573883874923922121525,42534.3700034842331660911440849
51083.661512940976535901427269,43314.2298850174338440410792828
52161.6425562979857204481959343,44187.3215818815515376627445221
54689.8080927785995299927890301,45381.8878083623567363247275352
56320.6378468238108325749635696,46225.7702787455491488799452782
58061.4528414477535989135503769,46944.8280313588693388737738132
60121.9661871052230708301067352,48211.0271149825784959830343723
63462.6106929444285924546420574,49193.3528885017294669523835182
65744.8805279250082094222307205,50282.4683902438700897619128227
68884.4612135733477771282196045,51364.4654808362320181913673878
71668.170641623772098682820797,51880.978787456449936144053936
74645.8987389467802131548523903,52909.3441428571386495605111122
77211.2361490129696903750300407,53370.6486480836247210390865803
79731.9183472675358643755316734,54103.7905365853075636550784111
81338.0738397841341793537139893,54715.5041986063151853159070015
85350.3072852028708439320325851,55787.4043414634361397475004196
89057.9062132414255756884813309,56779.920651567925233393907547
92430.7056233248003991320729256,57526.9781010452134069055318832
95011.7598183539375895634293556,58070.531383275250846054404974
96849.738216962316073477268219,58645.7465853658359264954924583
99756.2886796478996984660625458,59287.8916376305569428950548172
101801.603619867208180949091911,59805.9998118466319283470511436
104880.483677000462193973362446,60318.8532439023765618912875652
107812.742945565449190326035023,60884.6543832752140588127076626
110042.013914679424487985670567,61433.2872787456290097907185555
111580.641310877690557390451431,61692.4517804877978051081299782
116035.039189471266581676900387,62546.4889512194567942060530186
120026.647374489635694772005081,63151.8606689895459567196667194
123679.139044212366570718586445,64013.083013937291980255395174
127332.061716078314930200576782,64799.1370627177384449169039726
131574.710553099197568371891975,65780.6828362368687521666288376
135770.55507899296935647726059,66793.7635644599067745730280876
139246.456850963004399091005325,67038.2659965156926773488521576
143369.222076252772239968180656,68020.0984285714803263545036316
144640.102167281293077394366264,68456.9868362368870293721556664
149742.581435903499368578195572,69217.7289895470021292567253113
154614.377229341480415314435959,69946.2121567944268463179469109
156825.108935072115855291485786,70482.7388641114957863464951515
159330.294777740462450310587883,70982.8484599303192226216197014
162281.117815678881015628576279,71649.456606271734926849603653
165900.864728516287868842482567,72181.4741742159530986100435257
168735.696143690875032916665077,72619.8054843206045916303992271
173386.041195929283276200294495,73506.739986062733805738389492
174446.389594688895158469676971,73823.7183379790949402377009392
180939.901123596733668819069862,74013.2251533100934466347098351
185968.502669068839168176054955,74605.1034216027910588309168816
188645.619992078107316046953201,75263.2859268292377237230539322
193549.152279813337372615933418,76023.0082439024699851870536804
196228.091300342959584668278694,76602.2140801393543370068073273
198840.684581426787190139293671,77061.935836236894829198718071
201164.953510759049095213413239,77416.2023414634168148040771484
204827.441650492633925750851631,77843.6482334494648966938257217
207725.364595386228756979107857,78537.3947909408161649480462074
213420.409608693415066227316856,79360.175714285607682541012764
218946.309808021207572892308235,79974.3800139372760895639657974
222562.773041330161504447460175,80923.351770034831133671104908
224779.355071137717459350824356,81396.0867282230319688096642494
227718.979082236939575523138046,81834.5279303135612281039357185
234938.856020394945517182350159,82650.3944250870845280587673187
237030.859221327817067503929138,83053.1520731707278173416852951
243574.762705200933851301670074,83289.3261777003353927284479141
248088.542216347181238234043121,83929.6764912891667336225509644
253288.836285843368386849761009,84724.0644111498259007930755615
255195.645388518256368115544319,85017.9741846690158126875758171
260322.786686085775727406144142,85704.3441219512023963034152985
263099.44566221447894349694252,86234.2264738675439730286598206
268446.685541015700437128543854,86780.4329059233277803286910057
272947.020525699539575725793839,87142.9120487805193988606333733
275260.160015638219192624092102,88088.9912090592406457290053368
279590.400900804204866290092468,88760.570714285684516653418541
283834.69251000072108581662178,89403.0942473867326043546199799
292243.709257762471679598093033,90054.6845818815490929409861565
297366.135886424919590353965759,90449.007463414644007571041584
300645.921599313907790929079056,90970.5968083623738493770360947
305770.256449269771110266447067,91969.1822891985939349979162216
307732.046937209554016590118408,92396.1053031358605949208140373
312060.735632282274309545755386,93036.5371393727691611275076866
314760.078496765694580972194672,93408.9622961672721430659294128
320709.466952952265273779630661,93615.8738327526516513898968697
327178.190133252996020019054413,94391.6994703833042876794934273
331301.177226085623260587453842,94863.502595818805275484919548
333080.815540063253138214349747,95286.1170627177780261263251305
335658.009752784390002489089966,95615.6882543554092990234494209
341079.237904969195369631052017,96287.0130836236930917948484421
345270.182051088893786072731018,97054.867240418127039447426796
351239.799631567439064383506775,97765.0025121951766777783632278
358605.784259523672517389059067,98828.8537282229954143986105919
362863.156844917975831776857376,99393.5424041812366340309381485
Runtime,1904
