DailyRisk,ExpectedReturn
0.000000000000000000000000000000,0.000000000000000000000000000000
62457.258066457477980293333530426025,27.914685112004303135790905798785
63080.137731976952636614441871643066,4157.060885375508405559230595827103
64002.764478574608801864087581634521,4388.121689064566453453153371810913
65861.724171903173555620014667510986,5932.508808959181806130800396203995
66095.747173866402590647339820861816,7573.294971014503971673548221588135
66658.900883213922497816383838653564,8506.251160737854661419987678527832
66890.712821379449451342225074768066,9876.956079051413325942121446132660
67068.962668645734083838760852813721,10462.148036890665025566704571247101
68061.621457262575859203934669494629,11195.567891963148213108070194721222
68152.843253500250284560024738311768,15262.612532279343213303945958614349
68945.014687701695947907865047454834,15489.144429512565693585202097892761
70156.142519974338938482105731964111,15554.382231884119391907006502151489
70211.156424866741872392594814300537,21662.615233201588125666603446006775
71735.677269500156398862600326538086,22767.754877470364590408280491828918
76215.652552485727937892079353332520,28772.124500658763281535357236862183
79011.681476510275388136506080627441,29648.788295125228614779189229011536
82133.403675481225945986807346343994,31211.478052700949774589389562606812
82225.235787208381225354969501495361,32851.226355731268995441496372222900
84651.504936917699524201452732086182,34200.178574440047668758779764175415
87809.534704945297562517225742340088,44039.475222661421867087483406066895
88936.634349891173769719898700714111,45777.224932806333526968955993652344
93621.366406929460936225950717926025,53463.977783926209667697548866271973
94474.388946419727290049195289611816,53707.690666666661854833364486694336
101816.949254653954994864761829376221,57466.939947299106279388070106506348
102519.584259556024335324764251708984,60004.133135704898450057953596115112
109034.274085212950012646615505218506,65006.024516469035006593912839889526
110754.567484694038284942507743835449,68075.573760210740147158503532409668
113434.264678364124847576022148132324,74993.942366271396167576313018798828
127425.126671413308940827846527099609,75989.621823451889213174581527709961
131581.667099924699869006872177124023,84040.231673254267661832273006439209
137491.970276672480395063757896423340,84786.828268774697789922356605529785
144025.693406644859351217746734619141,86124.638540184416342526674270629883
148823.947912787290988489985466003418,88414.357201580991386435925960540771
149795.123695452726678922772407531738,89716.810498023667605593800544738770
150237.374431289325002580881118774414,94476.070334650823497213423252105713
163983.879994813760276883840560913086,96871.246181818176410160958766937256
185384.458575853466754779219627380371,126702.088932806422235444188117980957
Runtime,5656.000000000000000000000000000000
