Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,42220.17645356993307359517,69.41066139658350664376,0.00164401637385185495,10,UNH{3.6977491961%} JNJ{5.4662379421%} WMT{10.6109324759%} PG{0.3215434084%} MRK{19.7749196141%} KO{20.4180064309%} MCD{5.9485530547%} NKE{6.2700964630%} DIS{10.2893890675%} BA{17.2025723473%} 
2,42379.70751919085887493566,497.19238735176475074695,0.01173185037028913989,10,UNH{3.5031847134%} JNJ{10.1910828025%} WMT{10.1910828025%} MRK{19.5859872611%} KO{20.2229299363%} CSCO{0.1592356688%} MCD{7.0063694268%} NKE{0.6369426752%} DIS{10.1910828025%} BA{18.3121019108%} 
3,42495.19997614770545624197,625.17661660082819707895,0.01471169960258419777,8,UNH{3.5313001605%} JNJ{10.2728731942%} WMT{10.2728731942%} MRK{19.7431781701%} KO{20.3852327448%} MCD{7.0626003210%} DIS{10.2728731942%} BA{18.4590690209%} 
4,42612.75329639385017799214,659.12767325429945231008,0.01546784993379150819,11,UNH{3.6565977742%} JNJ{10.4928457870%} WMT{11.1287758347%} PG{0.3179650238%} MRK{19.5548489666%} KO{18.9189189189%} MCD{5.7233704293%} NKE{0.9538950715%} DIS{10.1748807631%} CRM{0.1589825119%} BA{18.9189189189%} 
5,42647.70867930634994991124,718.53848748358848297357,0.01684823193871233526,12,UNH{3.6220472441%} JNJ{10.0787401575%} WMT{11.0236220472%} PG{0.3149606299%} MRK{19.3700787402%} KO{18.7401574803%} CSCO{1.2598425197%} MCD{5.6692913386%} NKE{0.9448818898%} DIS{10.0787401575%} CRM{0.1574803150%} BA{18.7401574803%} 
6,42689.50953826419572578743,787.38046376812849302951,0.01844435488447975988,11,UNH{3.6682615630%} JNJ{10.2073365231%} WMT{11.1642743222%} PG{0.3189792663%} MRK{19.6172248804%} KO{18.9792663477%} MCD{5.7416267943%} NKE{0.9569377990%} DIS{10.2073365231%} CRM{0.1594896332%} BA{18.9792663477%} 
7,42821.19956132143852300942,817.85223451913066128327,0.01909923689428499188,12,MSFT{0.3179650238%} UNH{3.6565977742%} JNJ{10.1748807631%} WMT{11.1287758347%} PG{0.3179650238%} MRK{19.5548489666%} KO{18.9189189189%} MCD{5.7233704293%} NKE{0.9538950715%} DIS{10.1748807631%} CRM{0.1589825119%} BA{18.9189189189%} 
8,42862.46036373369133798406,1096.72027140975933434675,0.02558696495961543249,9,UNH{3.5031847134%} JNJ{10.1910828025%} WMT{10.1910828025%} MRK{19.5859872611%} KO{20.2229299363%} CSCO{0.1592356688%} MCD{7.0063694268%} DIS{10.1910828025%} BA{18.9490445860%} 
9,43297.36750845453207148239,1306.29143873519888074952,0.03017022775068538970,9,UNH{3.5175879397%} JNJ{11.0552763819%} WMT{10.7202680067%} MRK{20.6030150754%} KO{10.5527638191%} MCD{6.0301507538%} NKE{6.5326633166%} DIS{10.7202680067%} BA{20.2680067002%} 
10,43357.49278499014326371253,1419.18277997365794362850,0.03273212284232824426,11,UNH{3.5603715170%} JNJ{9.9071207430%} WMT{10.8359133127%} PG{0.3095975232%} MRK{19.0402476780%} KO{19.6594427245%} MCD{5.5727554180%} NKE{0.9287925697%} DIS{9.9071207430%} BA{19.6594427245%} MMM{0.6191950464%} 
