Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,34009.46118536659923847765,4328.57007400555539788911,0.12727546756512650439,11,JNJ{0.1930501931%} V{0.3861003861%} HD{0.7722007722%} MRK{12.1621621622%} KO{24.5173745174%} CSCO{24.5173745174%} MCD{9.2664092664%} AMGN{7.7220077220%} IBM{1.3513513514%} TRV{18.1467181467%} WBA{0.9652509653%} 
2,34063.27647060032177250832,6310.43673913040584011469,0.18525630511723914506,9,MSFT{0.2061855670%} MRK{12.3711340206%} KO{26.1855670103%} CSCO{26.1855670103%} MCD{10.9278350515%} AMGN{8.2474226804%} IBM{1.4432989691%} TRV{12.9896907216%} WBA{1.4432989691%} 
3,34065.16055404838698450476,6354.15518963924296258483,0.18652943612455979983,9,MSFT{0.2066115702%} MRK{12.3966942149%} KO{26.2396694215%} CSCO{26.2396694215%} MCD{10.7438016529%} AMGN{8.2644628099%} IBM{1.4462809917%} TRV{13.0165289256%} WBA{1.4462809917%} 
4,34066.76855389991396805272,6386.90752775202599877957,0.18748204772186594091,9,MSFT{0.2061855670%} MRK{12.5773195876%} KO{26.1855670103%} CSCO{26.1855670103%} MCD{10.7216494845%} AMGN{8.2474226804%} IBM{1.4432989691%} TRV{12.9896907216%} WBA{1.4432989691%} 
5,34073.38391516216506715864,6393.14349676224537688540,0.18762866384742574177,9,MSFT{0.2066115702%} MRK{12.6033057851%} KO{26.2396694215%} CSCO{26.2396694215%} MCD{10.7438016529%} AMGN{8.2644628099%} IBM{1.2396694215%} TRV{13.0165289256%} WBA{1.4462809917%} 
6,34074.55067052474623778835,6585.21341119332737434888,0.19325899481015565429,9,MSFT{0.2070393375%} MRK{12.4223602484%} KO{26.2939958592%} CSCO{26.2939958592%} MCD{10.9730848861%} AMGN{8.2815734990%} IBM{1.4492753623%} TRV{13.0434782609%} WBA{1.0351966874%} 
7,34078.88994938376708887517,6631.18513413505934295245,0.19458336653524033188,9,MSFT{0.2074688797%} MRK{12.4481327801%} KO{26.3485477178%} CSCO{26.3485477178%} MCD{10.7883817427%} AMGN{8.2987551867%} IBM{1.4522821577%} TRV{13.0705394191%} WBA{1.0373443983%} 
8,34079.65210760576883330941,6648.26332793709570978535,0.19508014069349496888,8,MRK{12.4481327801%} KO{26.3485477178%} CSCO{26.3485477178%} MCD{10.9958506224%} AMGN{8.2987551867%} IBM{1.4522821577%} TRV{13.0705394191%} WBA{1.0373443983%} 
9,34080.42414538790762890130,6661.91306660499958525179,0.19547623697947885679,9,MSFT{0.2070393375%} MRK{12.6293995859%} KO{26.2939958592%} CSCO{26.2939958592%} MCD{10.7660455487%} AMGN{8.2815734990%} IBM{1.4492753623%} TRV{13.0434782609%} WBA{1.0351966874%} 
10,34085.80779105639521731064,6721.45877428305357170757,0.19719229819886102684,9,V{0.2070393375%} MRK{12.6293995859%} KO{26.2939958592%} CSCO{26.2939958592%} MCD{10.7660455487%} AMGN{8.2815734990%} IBM{1.4492753623%} TRV{13.0434782609%} WBA{1.0351966874%} 
