Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
12,43400.15405,20407.52055,0.470218,14,AAPL{8.450704%} MSFT{0.176056%} JNJ{11.267606%} WMT{22.359155%} MRK{0.352113%} KO{21.830986%} NKE{2.816901%} AMGN{9.154930%} IBM{5.281690%} CRM{11.971831%} GS{0.176056%} AXP{0.880282%} BA{4.577465%} MMM{0.704225%} ,
13,43546.58555,20626.67599,0.473669,14,AAPL{8.163265%} MSFT{0.850340%} JNJ{10.884354%} WMT{21.598639%} MRK{0.340136%} KO{21.088435%} NKE{2.721088%} AMGN{11.564626%} IBM{5.102041%} CRM{11.564626%} GS{0.170068%} AXP{0.850340%} BA{4.421769%} MMM{0.680272%} ,
14,43568.04215,20632.17691,0.473562,14,AAPL{8.108108%} MSFT{0.168919%} JNJ{10.810811%} WMT{21.452703%} MRK{0.337838%} KO{20.945946%} NKE{2.702703%} AMGN{11.486486%} IBM{5.067568%} CRM{12.837838%} GS{0.168919%} AXP{0.844595%} BA{4.391892%} MMM{0.675676%} ,
15,43675.24904,20786.34951,0.47593,14,AAPL{8.191126%} MSFT{0.511945%} JNJ{10.921502%} WMT{21.672355%} MRK{0.341297%} KO{21.160410%} NKE{2.730375%} AMGN{11.604096%} IBM{5.119454%} CRM{11.604096%} GS{0.170648%} AXP{0.853242%} BA{4.436860%} MMM{0.682594%} ,
16,43741.7769,20867.39918,0.477059,14,AAPL{8.191126%} MSFT{0.170648%} JNJ{10.921502%} WMT{21.672355%} MRK{0.341297%} KO{21.160410%} NKE{2.730375%} AMGN{11.604096%} IBM{5.119454%} CRM{11.945392%} GS{0.170648%} AXP{0.853242%} BA{4.436860%} MMM{0.682594%} ,
17,43769.36149,20871.8328,0.476859,15,AAPL{8.163265%} MSFT{0.170068%} JNJ{10.884354%} WMT{21.598639%} MRK{0.340136%} KO{21.088435%} NKE{2.721088%} AMGN{11.564626%} IBM{5.102041%} CRM{11.564626%} GS{0.170068%} AXP{0.850340%} BA{4.421769%} MMM{0.680272%} DD{0.680272%} ,
18,43776.20335,20906.27178,0.477572,14,AAPL{8.205128%} MSFT{0.170940%} JNJ{10.940171%} WMT{21.709402%} MRK{0.341880%} KO{21.196581%} NKE{2.735043%} AMGN{11.623932%} IBM{5.128205%} CRM{11.794872%} GS{0.170940%} AXP{0.854701%} BA{4.444444%} MMM{0.683761%} ,
19,43790.91961,20909.60303,0.477487,15,AAPL{8.191126%} MSFT{0.170648%} JNJ{10.921502%} WMT{21.672355%} MRK{0.341297%} KO{21.160410%} NKE{2.730375%} AMGN{11.604096%} IBM{5.119454%} CRM{11.604096%} GS{0.170648%} AXP{0.853242%} BA{4.436860%} MMM{0.682594%} DD{0.341297%} ,
20,43800.93893,20927.40542,0.477784,15,AAPL{8.205128%} MSFT{0.170940%} JNJ{10.940171%} WMT{21.709402%} MRK{0.341880%} KO{21.196581%} NKE{2.735043%} AMGN{11.623932%} IBM{5.128205%} CRM{11.623932%} GS{0.170940%} AXP{0.854701%} BA{4.444444%} MMM{0.683761%} DD{0.170940%} ,
21,43803.24835,20946.6392,0.478198,14,AAPL{8.191126%} MSFT{0.170648%} JNJ{10.921502%} WMT{21.672355%} MRK{0.341297%} KO{21.501706%} NKE{2.730375%} AMGN{11.604096%} IBM{5.119454%} CRM{11.604096%} GS{0.170648%} AXP{0.853242%} BA{4.436860%} MMM{0.682594%} ,
22,43851.21881,20979.07397,0.478415,14,AAPL{8.205128%} MSFT{0.170940%} JNJ{10.940171%} WMT{21.709402%} MRK{0.341880%} KO{21.196581%} NKE{2.735043%} AMGN{11.794872%} IBM{5.128205%} CRM{11.623932%} GS{0.170940%} AXP{0.854701%} BA{4.444444%} MMM{0.683761%} ,
23,43865.52574,21019.12293,0.479172,14,AAPL{8.205128%} MSFT{0.170940%} JNJ{10.940171%} WMT{21.709402%} MRK{0.341880%} KO{21.196581%} NKE{2.735043%} AMGN{11.623932%} IBM{5.128205%} CRM{11.623932%} GS{0.170940%} AXP{0.854701%} BA{4.444444%} MMM{0.854701%} ,
24,43948.68855,21092.39921,0.479932,14,AAPL{8.191126%} MSFT{0.170648%} JNJ{10.921502%} WMT{21.672355%} MRK{0.341297%} KO{21.160410%} NKE{2.730375%} AMGN{11.604096%} IBM{5.119454%} CRM{11.604096%} GS{0.170648%} AXP{0.853242%} BA{4.436860%} MMM{1.023891%} ,
25,44146.0457,21206.54511,0.480372,14,AAPL{8.108108%} MSFT{0.168919%} JNJ{10.810811%} WMT{21.452703%} MRK{0.337838%} KO{20.945946%} NKE{2.702703%} AMGN{12.837838%} IBM{5.067568%} CRM{11.486486%} GS{0.168919%} AXP{0.844595%} BA{4.391892%} MMM{0.675676%} ,
26,44439.98199,21265.2098,0.478515,14,AAPL{7.643312%} MSFT{0.159236%} JNJ{10.191083%} WMT{20.222930%} MRK{0.318471%} KO{19.745223%} NKE{2.547771%} AMGN{15.923567%} IBM{4.777070%} CRM{13.375796%} GS{0.159236%} AXP{0.159236%} BA{4.140127%} MMM{0.636943%} ,
27,44499.7799,21265.71372,0.477884,14,AAPL{7.619048%} MSFT{0.158730%} JNJ{10.158730%} WMT{20.158730%} MRK{0.317460%} KO{19.682540%} NKE{2.539683%} AMGN{15.873016%} IBM{4.444444%} CRM{13.333333%} GS{0.158730%} AXP{0.793651%} BA{4.126984%} MMM{0.634921%} ,
28,44527.76064,21298.34596,0.478316,13,AAPL{7.606973%} MSFT{0.158479%} JNJ{10.142631%} WMT{20.126783%} MRK{0.316957%} KO{19.651347%} NKE{2.535658%} AMGN{15.847861%} IBM{4.754358%} CRM{13.312203%} AXP{0.792393%} BA{4.120444%} MMM{0.633914%} ,
29,44542.03308,21456.34305,0.48171,14,AAPL{8.000000%} MSFT{0.166667%} JNJ{10.666667%} WMT{21.166667%} MRK{0.333333%} KO{20.666667%} NKE{2.666667%} AMGN{14.000000%} IBM{5.000000%} CRM{11.333333%} GS{0.166667%} AXP{0.833333%} BA{4.333333%} MMM{0.666667%} ,
30,44638.00953,21475.89902,0.481112,14,AAPL{7.594937%} MSFT{0.158228%} JNJ{10.126582%} WMT{20.094937%} MRK{0.316456%} KO{19.620253%} NKE{2.531646%} AMGN{15.822785%} IBM{4.746835%} CRM{15.822785%} GS{0.158228%} AXP{0.791139%} BA{1.582278%} MMM{0.632911%} ,
31,44763.93809,21607.66816,0.482703,14,AAPL{7.973422%} MSFT{0.166113%} JNJ{10.631229%} WMT{21.096346%} MRK{0.332226%} KO{20.598007%} NKE{2.657807%} AMGN{16.611296%} IBM{2.325581%} CRM{11.295681%} GS{0.166113%} AXP{0.830565%} BA{4.318937%} MMM{0.996678%} ,
32,44785.19809,22125.72291,0.494041,12,AAPL{8.727273%} MSFT{0.545455%} JNJ{11.636364%} WMT{23.090909%} JPM{0.181818%} KO{22.545455%} NKE{2.909091%} AMGN{12.363636%} IBM{1.454545%} CRM{13.454545%} AXP{0.181818%} MMM{2.909091%} ,
33,45020.45261,22151.89142,0.492041,11,AAPL{8.510638%} JNJ{2.836879%} WMT{22.517730%} KO{21.453901%} NKE{1.595745%} DIS{0.177305%} AMGN{18.439716%} IBM{4.432624%} CRM{11.347518%} BA{5.673759%} MMM{3.014184%} ,
34,45022.63511,22621.75864,0.502453,11,AAPL{8.135593%} MSFT{0.508475%} JNJ{10.847458%} WMT{21.525424%} JPM{0.169492%} KO{21.016949%} AMGN{16.949153%} CRM{12.542373%} AXP{0.169492%} BA{5.423729%} MMM{2.711864%} ,
35,45099.4123,23254.65278,0.515631,8,AAPL{7.826087%} JNJ{0.217391%} WMT{27.608696%} KO{26.956522%} AMGN{14.130435%} IBM{5.434783%} CRM{14.347826%} MMM{3.478261%} ,
36,45137.06536,23379.56471,0.517968,8,AAPL{7.484407%} WMT{26.403326%} KO{25.779626%} AMGN{20.166320%} IBM{1.871102%} CRM{13.305613%} BA{1.663202%} MMM{3.326403%} ,
37,45557.73474,23488.84756,0.515584,11,AAPL{8.362369%} MSFT{0.522648%} JNJ{11.149826%} WMT{22.125436%} JPM{0.174216%} KO{21.602787%} AMGN{17.421603%} CRM{12.891986%} AXP{0.174216%} BA{2.787456%} MMM{2.787456%} ,
38,45560.27366,23490.08499,0.515583,12,AAPL{8.856089%} MSFT{0.553506%} JNJ{11.808118%} WMT{23.431734%} JPM{0.184502%} KO{22.878229%} AMGN{12.546125%} IBM{1.476015%} CRM{13.653137%} AXP{0.184502%} MMM{2.952030%} DD{1.476015%} ,
39,45605.72457,23493.90205,0.515152,12,AAPL{8.955224%} MSFT{0.559701%} JNJ{11.940299%} WMT{23.694030%} JPM{0.186567%} KO{23.134328%} NKE{0.373134%} AMGN{12.686567%} IBM{1.492537%} CRM{13.805970%} AXP{0.186567%} MMM{2.985075%} ,
40,45663.77032,23591.75036,0.51664,12,AAPL{8.921933%} MSFT{0.557621%} JNJ{11.895911%} WMT{23.605948%} JPM{0.185874%} KO{23.048327%} AMGN{12.639405%} IBM{1.486989%} CRM{13.754647%} AXP{0.185874%} MMM{2.973978%} DD{0.743494%} ,
41,45681.00622,23598.72089,0.516598,12,AAPL{8.304498%} MSFT{0.519031%} JNJ{11.072664%} WMT{21.972318%} JPM{0.173010%} KO{21.453287%} AMGN{16.608997%} IBM{1.384083%} CRM{12.802768%} AXP{0.173010%} BA{2.768166%} MMM{2.768166%} ,
42,45716.42156,23617.1562,0.516601,9,AAPL{8.027923%} JNJ{11.169284%} WMT{22.164049%} KO{20.942408%} AMGN{16.753927%} IBM{1.047120%} CRM{16.753927%} BA{0.349040%} MMM{2.792321%} ,
43,45720.84483,23643.5778,0.517129,12,AAPL{8.955224%} MSFT{0.559701%} JNJ{11.940299%} WMT{23.694030%} JPM{0.186567%} KO{23.134328%} AMGN{12.686567%} IBM{1.492537%} CRM{13.805970%} AXP{0.186567%} MMM{2.985075%} DD{0.373134%} ,
44,45730.88043,24098.57619,0.526965,7,AAPL{7.515658%} WMT{26.513570%} KO{26.096033%} AMGN{20.041754%} IBM{1.878914%} CRM{13.778706%} MMM{4.175365%} ,
45,45741.43262,24113.9093,0.527179,8,AAPL{7.515658%} WMT{26.513570%} KO{25.887265%} AMGN{20.250522%} IBM{1.878914%} CRM{13.361169%} BA{0.417537%} MMM{4.175365%} ,
46,45784.5021,24235.77383,0.529344,7,AAPL{7.515658%} WMT{26.513570%} KO{26.304802%} AMGN{20.250522%} IBM{1.878914%} CRM{13.361169%} MMM{4.175365%} ,
47,45890.14268,24391.56614,0.531521,8,AAPL{7.407407%} WMT{26.131687%} KO{25.514403%} NKE{0.205761%} AMGN{19.958848%} IBM{3.497942%} CRM{13.168724%} MMM{4.115226%} ,
48,45915.12481,24463.78871,0.532805,7,AAPL{7.422680%} WMT{26.185567%} KO{25.773196%} AMGN{19.793814%} IBM{3.505155%} CRM{13.195876%} MMM{4.123711%} ,
49,45953.26858,24496.46991,0.533074,7,AAPL{7.407407%} WMT{26.131687%} KO{25.720165%} AMGN{19.958848%} IBM{3.497942%} CRM{13.168724%} MMM{4.115226%} ,
50,46010.13164,24503.22773,0.532562,7,AAPL{7.422680%} WMT{26.185567%} KO{25.567010%} AMGN{20.000000%} IBM{3.505155%} CRM{13.195876%} MMM{4.123711%} ,
51,46011.35874,24506.54312,0.532619,7,AAPL{7.438017%} WMT{26.033058%} KO{25.619835%} AMGN{20.041322%} IBM{3.512397%} CRM{13.223140%} MMM{4.132231%} ,
52,46019.95882,24818.22773,0.539293,7,AAPL{6.597938%} WMT{26.185567%} KO{24.742268%} AMGN{20.000000%} IBM{5.154639%} CRM{13.195876%} MMM{4.123711%} ,
53,46157.64384,24818.30808,0.537686,7,AAPL{7.214429%} WMT{25.450902%} KO{25.450902%} AMGN{20.040080%} IBM{5.010020%} CRM{12.825651%} MMM{4.008016%} ,
54,46206.55295,24825.99538,0.537283,7,AAPL{7.228916%} WMT{25.502008%} KO{25.301205%} AMGN{20.080321%} IBM{5.020080%} CRM{12.851406%} MMM{4.016064%} ,
55,46248.94611,24856.43655,0.537449,7,AAPL{7.214429%} WMT{25.450902%} KO{25.250501%} AMGN{20.240481%} IBM{5.010020%} CRM{12.825651%} MMM{4.008016%} ,
56,46301.98696,24865.37024,0.537026,7,AAPL{7.228916%} WMT{25.502008%} KO{25.100402%} AMGN{20.281124%} IBM{5.020080%} CRM{12.851406%} MMM{4.016064%} ,
57,46302.90615,24870.03742,0.537116,7,AAPL{7.243461%} WMT{25.553320%} KO{24.949698%} AMGN{19.517103%} IBM{5.835010%} CRM{12.877264%} MMM{4.024145%} ,
58,46321.77731,24871.02993,0.536919,7,AAPL{7.243461%} WMT{25.553320%} KO{24.949698%} AMGN{19.919517%} IBM{5.432596%} CRM{12.877264%} MMM{4.024145%} ,
59,46342.95395,24923.27989,0.537801,7,AAPL{7.200000%} WMT{25.400000%} KO{25.000000%} AMGN{20.000000%} IBM{5.600000%} CRM{12.800000%} MMM{4.000000%} ,
60,46383.54365,24931.9431,0.537517,7,AAPL{7.214429%} WMT{25.450902%} KO{24.849699%} AMGN{19.839679%} IBM{5.811623%} CRM{12.825651%} MMM{4.008016%} ,
61,46402.77063,25105.70423,0.541039,7,AAPL{6.477733%} WMT{25.708502%} KO{24.493927%} AMGN{21.052632%} IBM{5.060729%} CRM{12.955466%} MMM{4.251012%} ,
62,46442.8962,25113.44926,0.540738,7,AAPL{6.490872%} WMT{25.760649%} KO{24.340771%} AMGN{21.095335%} IBM{5.070994%} CRM{12.981744%} MMM{4.259635%} ,
63,46466.2109,25117.78319,0.54056,7,AAPL{6.504065%} WMT{25.609756%} KO{24.390244%} AMGN{21.138211%} IBM{5.081301%} CRM{13.008130%} MMM{4.268293%} ,
64,46511.62713,25227.76744,0.542397,7,AAPL{6.374502%} WMT{25.298805%} KO{24.701195%} AMGN{21.713147%} IBM{4.980080%} CRM{12.749004%} MMM{4.183267%} ,
65,46903.80683,25248.59774,0.538306,8,AAPL{7.114625%} UNH{0.197628%} WMT{25.098814%} KO{24.505929%} AMGN{21.343874%} IBM{4.940711%} CRM{12.648221%} MMM{4.150198%} ,
66,47119.92826,25274.58666,0.536388,8,AAPL{7.214429%} JNJ{0.400802%} WMT{25.450902%} KO{23.246493%} AMGN{20.841683%} IBM{5.811623%} CRM{12.825651%} MMM{4.208417%} ,
67,47354.62858,25302.03135,0.53431,9,AAPL{8.471455%} JNJ{11.786372%} WMT{23.388582%} KO{22.099448%} AMGN{17.679558%} IBM{1.104972%} CRM{11.786372%} BA{0.368324%} MMM{3.314917%} ,
68,47369.59639,25340.09284,0.534944,9,AAPL{8.759124%} JNJ{11.678832%} WMT{23.175182%} KO{22.080292%} AMGN{14.598540%} IBM{4.562044%} CRM{11.678832%} MMM{3.102190%} DD{0.364964%} ,
69,47424.3518,25362.05914,0.53479,8,AAPL{8.571429%} JNJ{11.428571%} WMT{22.678571%} KO{22.142857%} AMGN{17.142857%} IBM{2.857143%} CRM{12.142857%} MMM{3.035714%} ,
70,47482.11065,25386.69773,0.534658,8,AAPL{6.716418%} JNJ{11.940299%} WMT{23.694030%} KO{23.320896%} AMGN{17.910448%} IBM{1.492537%} CRM{11.940299%} MMM{2.985075%} ,
71,47484.29793,25391.66913,0.534738,8,AAPL{7.214429%} JNJ{12.825651%} WMT{25.450902%} KO{18.436874%} AMGN{14.629259%} IBM{5.010020%} CRM{13.226453%} MMM{3.206413%} ,
72,47507.38873,25409.84353,0.534861,7,AAPL{8.791209%} JNJ{11.721612%} WMT{23.260073%} KO{23.076923%} AMGN{17.582418%} CRM{11.721612%} MMM{3.846154%} ,
73,47517.24723,25420.38594,0.534972,8,AAPL{7.200000%} JNJ{13.000000%} WMT{25.400000%} KO{18.400000%} AMGN{16.200000%} IBM{3.400000%} CRM{13.200000%} MMM{3.200000%} ,
74,47519.39045,25440.17849,0.535364,8,AAPL{8.988764%} JNJ{5.992509%} WMT{23.782772%} KO{22.659176%} AMGN{17.977528%} IBM{4.681648%} CRM{11.985019%} MMM{3.932584%} ,
75,47548.63239,25442.14211,0.535076,9,AAPL{8.440367%} JNJ{11.743119%} WMT{23.302752%} KO{22.018349%} AMGN{17.614679%} IBM{1.100917%} CRM{11.743119%} BA{0.366972%} MMM{3.669725%} ,
76,47566.38252,25462.47849,0.535304,8,AAPL{8.602151%} JNJ{11.469534%} WMT{22.759857%} KO{22.222222%} AMGN{17.204301%} IBM{2.867384%} CRM{11.827957%} MMM{3.046595%} ,
77,47583.19854,25465.60835,0.535181,9,AAPL{6.839187%} JNJ{11.829945%} WMT{23.475046%} KO{22.920518%} AMGN{17.929760%} IBM{2.033272%} CRM{11.829945%} MMM{2.957486%} DD{0.184843%} ,
78,47608.69248,25479.1207,0.535178,8,AAPL{8.791209%} JNJ{11.721612%} WMT{23.260073%} KO{22.710623%} AMGN{17.582418%} IBM{0.366300%} CRM{11.721612%} MMM{3.846154%} ,
79,47631.54459,25480.99261,0.53496,7,AAPL{8.791209%} JNJ{11.721612%} WMT{23.260073%} KO{22.710623%} AMGN{17.948718%} CRM{11.721612%} MMM{3.846154%} ,
80,47639.67571,25512.32336,0.535527,8,AAPL{8.617594%} JNJ{11.490126%} WMT{22.800718%} KO{22.262118%} AMGN{17.235189%} IBM{2.872531%} CRM{11.669659%} MMM{3.052065%} ,
81,47655.22821,25520.69343,0.535528,8,AAPL{7.422680%} JNJ{6.597938%} WMT{26.185567%} KO{19.175258%} AMGN{19.793814%} IBM{3.505155%} CRM{13.195876%} MMM{4.123711%} ,
82,47657.57661,25527.17449,0.535637,8,AAPL{7.228916%} JNJ{13.052209%} WMT{25.502008%} KO{18.473896%} AMGN{14.658635%} IBM{5.020080%} CRM{12.851406%} MMM{3.212851%} ,
83,47662.2644,25545.70928,0.535973,8,AAPL{8.602151%} JNJ{11.469534%} WMT{22.759857%} KO{22.580645%} AMGN{17.204301%} IBM{2.867384%} CRM{11.469534%} MMM{3.046595%} ,
84,47688.22745,25554.07012,0.535857,8,AAPL{8.617594%} JNJ{11.490126%} WMT{22.800718%} KO{22.441652%} AMGN{17.235189%} IBM{2.872531%} CRM{11.490126%} MMM{3.052065%} ,
85,47715.87478,25562.96128,0.535733,8,AAPL{8.633094%} JNJ{11.510791%} WMT{22.841727%} KO{22.302158%} AMGN{17.266187%} IBM{2.877698%} CRM{11.510791%} MMM{3.057554%} ,
86,47732.63764,25563.28353,0.535551,9,AAPL{7.581227%} JNJ{11.552347%} WMT{22.924188%} KO{21.660650%} AMGN{17.328520%} IBM{3.971119%} CRM{11.732852%} BA{0.361011%} MMM{2.888087%} ,
87,47735.26634,25565.70069,0.535573,8,AAPL{8.525755%} JNJ{11.367673%} WMT{22.557726%} KO{22.024867%} AMGN{17.051510%} IBM{2.841918%} CRM{12.078153%} MMM{3.552398%} ,
88,47746.24612,25615.19319,0.536486,8,AAPL{8.679928%} JNJ{11.573237%} WMT{22.965642%} KO{22.423146%} AMGN{17.359855%} IBM{1.808318%} CRM{11.573237%} MMM{3.616637%} ,
89,47766.17123,25929.58462,0.542844,7,AAPL{6.106870%} WMT{24.236641%} KO{22.900763%} AMGN{19.847328%} IBM{10.877863%} CRM{12.213740%} MMM{3.816794%} ,
90,47886.70975,25975.23413,0.542431,7,AAPL{6.106870%} WMT{24.236641%} KO{22.900763%} AMGN{19.847328%} IBM{10.687023%} CRM{12.213740%} MMM{4.007634%} ,
91,48241.0802,26017.44625,0.539321,8,AAPL{7.214429%} JNJ{6.412826%} WMT{25.450902%} KO{18.637275%} AMGN{20.040080%} IBM{5.010020%} CRM{12.825651%} MMM{4.408818%} ,
92,48274.51069,26051.17867,0.539647,8,AAPL{7.171315%} JNJ{6.374502%} WMT{25.298805%} KO{18.525896%} AMGN{19.920319%} IBM{5.776892%} CRM{12.749004%} MMM{4.183267%} ,
93,48290.216,26143.2695,0.541378,8,AAPL{6.477733%} JNJ{6.477733%} WMT{25.708502%} KO{18.016194%} AMGN{21.052632%} IBM{5.060729%} CRM{12.955466%} MMM{4.251012%} ,
94,48337.70112,26153.10351,0.54105,8,AAPL{6.490872%} JNJ{6.490872%} WMT{25.760649%} KO{17.849899%} AMGN{21.095335%} IBM{5.070994%} CRM{12.981744%} MMM{4.259635%} ,
95,48357.6815,26159.65778,0.540962,8,AAPL{6.504065%} JNJ{6.504065%} WMT{25.609756%} KO{17.886179%} AMGN{21.138211%} IBM{5.081301%} CRM{13.008130%} MMM{4.268293%} ,
96,48408.55334,26176.29674,0.540737,9,AAPL{6.477733%} JNJ{6.477733%} WMT{25.708502%} KO{17.813765%} AMGN{21.052632%} IBM{5.060729%} CRM{12.955466%} GS{0.202429%} MMM{4.251012%} ,
97,48450.8741,26248.63403,0.541758,8,AAPL{6.374502%} JNJ{6.374502%} WMT{25.298805%} KO{18.326693%} AMGN{21.713147%} IBM{4.980080%} CRM{12.749004%} MMM{4.183267%} ,
98,48538.18579,26250.2887,0.540817,10,AAPL{6.464646%} UNH{0.202020%} JNJ{6.464646%} WMT{25.656566%} KO{17.777778%} AMGN{21.010101%} IBM{5.050505%} CRM{12.929293%} AXP{0.202020%} MMM{4.242424%} ,
99,48734.50068,26250.73936,0.538648,8,AAPL{6.614786%} JNJ{12.451362%} WMT{24.708171%} KO{17.898833%} AMGN{18.677043%} IBM{3.307393%} CRM{12.451362%} MMM{3.891051%} ,
100,48738.61443,26250.89862,0.538606,8,AAPL{6.614786%} JNJ{12.451362%} WMT{24.708171%} KO{17.898833%} AMGN{18.871595%} IBM{3.112840%} CRM{12.451362%} MMM{3.891051%} ,
101,48744.92164,26258.23794,0.538687,8,AAPL{6.923077%} JNJ{12.307692%} WMT{24.423077%} KO{18.076923%} AMGN{18.461538%} IBM{3.653846%} CRM{12.307692%} MMM{3.846154%} ,
102,48750.72496,26259.09195,0.53864,8,AAPL{6.923077%} JNJ{12.307692%} WMT{24.423077%} KO{18.076923%} AMGN{18.653846%} IBM{3.461538%} CRM{12.307692%} MMM{3.846154%} ,
103,48760.24591,26260.64071,0.538567,8,AAPL{6.923077%} JNJ{12.307692%} WMT{24.423077%} KO{18.076923%} AMGN{18.846154%} IBM{3.269231%} CRM{12.307692%} MMM{3.846154%} ,
104,48761.40006,26261.19485,0.538565,8,AAPL{6.432749%} JNJ{12.475634%} WMT{24.756335%} KO{17.933723%} AMGN{18.713450%} IBM{3.313840%} CRM{12.475634%} MMM{3.898635%} ,
105,48765.48469,26262.60051,0.538549,8,AAPL{6.432749%} JNJ{12.475634%} WMT{24.756335%} KO{17.933723%} AMGN{18.908382%} IBM{3.118908%} CRM{12.475634%} MMM{3.898635%} ,
106,48765.816,26266.86748,0.538633,8,AAPL{6.589147%} JNJ{12.403101%} WMT{24.612403%} KO{18.023256%} AMGN{18.798450%} IBM{3.294574%} CRM{12.403101%} MMM{3.875969%} ,
107,48766.86828,26269.65743,0.538678,8,AAPL{6.936416%} JNJ{12.331407%} WMT{24.470135%} KO{17.919075%} AMGN{18.497110%} IBM{3.660886%} CRM{12.331407%} MMM{3.853565%} ,
108,48773.71206,26270.51144,0.53862,8,AAPL{6.936416%} JNJ{12.331407%} WMT{24.470135%} KO{17.919075%} AMGN{18.689788%} IBM{3.468208%} CRM{12.331407%} MMM{3.853565%} ,
109,48774.82846,26274.411,0.538688,8,AAPL{6.896552%} JNJ{12.260536%} WMT{24.329502%} KO{18.199234%} AMGN{18.582375%} IBM{3.639847%} CRM{12.260536%} MMM{3.831418%} ,
110,48784.43478,26278.23247,0.53866,8,AAPL{6.601942%} JNJ{12.427184%} WMT{24.660194%} KO{17.864078%} AMGN{18.834951%} IBM{3.300971%} CRM{12.427184%} MMM{3.883495%} ,
111,48787.12564,26279.68526,0.53866,8,AAPL{6.949807%} JNJ{12.355212%} WMT{24.517375%} KO{17.760618%} AMGN{18.532819%} IBM{3.667954%} CRM{12.355212%} MMM{3.861004%} ,
112,48794.83366,26285.38647,0.538692,8,AAPL{6.909789%} JNJ{12.284069%} WMT{24.376200%} KO{18.042226%} AMGN{18.618042%} IBM{3.646833%} CRM{12.284069%} MMM{3.838772%} ,
