Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
40,2500.600614951581519562751054763794,4700.511989547022494662087410688400,1.879753192669688877103340018948,9,AAPL{1%}MSFT{8%}UNH{1%}JPM{4%}KO{1%}CSCO{1%}VZ{1%}IBM{1%}CRM{1%}Cash{81%},100
41,2501.920610335469518759055063128471,4812.754114982585633697453886270523,1.923623833266743243797236573300,10,AAPL{1%}MSFT{8%}UNH{1%}JPM{4%}PG{1%}KO{1%}CSCO{1%}VZ{1%}IBM{1%}CRM{1%}Cash{80%},100
42,2536.226058611146072507835924625397,4968.227651567944121779873967170715,1.958905687724294519824752569548,9,AAPL{1%}MSFT{8%}UNH{1%}JPM{4%}KO{1%}CSCO{1%}VZ{1%}IBM{2%}CRM{1%}Cash{80%},100
43,2592.983062532270650990540161728859,5013.013090592358821595553308725357,1.933299589584176025880424276693,9,AAPL{1%}MSFT{8%}UNH{1%}JPM{4%}KO{2%}CSCO{1%}VZ{1%}IBM{2%}CRM{1%}Cash{79%},100
44,2632.981583879286517912987619638443,5087.377606271797048975713551044464,1.932173638212973054706367292965,8,AAPL{1%}MSFT{8%}UNH{1%}JPM{4%}KO{2%}CSCO{2%}IBM{2%}CRM{1%}Cash{79%},100
45,2724.976652344451395038049668073654,5121.495459930323704611510038375854,1.879463978351525232923791008943,9,AAPL{1%}MSFT{8%}UNH{1%}JPM{3%}KO{1%}CSCO{2%}VZ{1%}IBM{2%}CRM{1%}Cash{80%},100
46,2733.448282012174331612186506390572,5199.619731707322898728307336568832,1.902219905137449540433181027765,9,AAPL{1%}MSFT{8%}UNH{1%}JPM{4%}PG{1%}KO{2%}CSCO{2%}IBM{2%}CRM{1%}Cash{78%},100
47,2767.673090967027746955864131450653,5213.945003484340304567012935876846,1.883873142569226777354174373613,10,AAPL{1%}MSFT{9%}UNH{2%}V{1%}JPM{4%}CSCO{1%}VZ{2%}IBM{1%}CRM{1%}MMM{1%}Cash{77%},100
48,2777.226641575424309849040582776070,5277.252843205576027685310691595078,1.900188038024859693564394547138,10,AAPL{1%}MSFT{9%}UNH{2%}JPM{4%}PG{1%}CSCO{1%}VZ{2%}IBM{1%}CRM{1%}MMM{1%}Cash{77%},100
49,2798.965174177980770764406770467758,5448.482961672492820071056485176086,1.946606200011988585529820738884,9,AAPL{1%}MSFT{9%}UNH{1%}JPM{4%}KO{1%}CSCO{1%}VZ{2%}IBM{2%}CRM{1%}Cash{78%},100
50,2921.954109002710538334213197231293,5544.968505226486740866675972938538,1.897691852223865049964501849900,10,AAPL{1%}MSFT{9%}UNH{2%}JPM{4%}PG{1%}CSCO{1%}VZ{2%}IBM{2%}CRM{1%}MMM{1%}Cash{76%},100
51,2922.777650090985844144597649574280,5582.712557491297957312781363725662,1.910070907144615803829879041587,10,AAPL{1%}MSFT{9%}UNH{1%}JPM{4%}KO{1%}CSCO{1%}VZ{2%}IBM{2%}CRM{1%}MMM{1%}Cash{77%},100
52,3002.816681171147138229571282863617,5723.075445993032190017402172088623,1.905902375552589456120244904014,11,AAPL{1%}MSFT{10%}UNH{2%}JPM{5%}PG{1%}KO{1%}CSCO{1%}VZ{2%}IBM{1%}CRM{1%}MMM{1%}Cash{74%},100
53,3027.961725841902079991996288299561,5835.317571428560768254101276397705,1.927143768571280224577435546962,11,AAPL{1%}MSFT{10%}UNH{2%}JPM{5%}PG{2%}KO{1%}CSCO{1%}VZ{2%}IBM{1%}CRM{1%}MMM{1%}Cash{73%},100
54,3066.948103569971408433048054575920,5850.396006968649999180343002080917,1.907562765786191549821637636342,9,AAPL{1%}MSFT{10%}UNH{2%}JPM{5%}PG{2%}VZ{3%}IBM{1%}CRM{1%}MMM{2%}Cash{73%},100
55,3107.150626438870403944747522473335,5969.547167247383185895159840583801,1.921228767106513801721234813158,11,AAPL{1%}MSFT{10%}UNH{2%}JPM{5%}PG{2%}KO{1%}CSCO{1%}VZ{2%}IBM{1%}CRM{1%}MMM{2%}Cash{72%},100
56,3133.907297131448103755246847867966,5990.791108013955636124592274427414,1.911604441362222850386842765147,11,AAPL{1%}MSFT{10%}UNH{2%}JPM{5%}PG{1%}KO{1%}CSCO{1%}VZ{2%}IBM{2%}CRM{1%}MMM{1%}Cash{73%},100
57,3174.941117945048517867689952254295,6003.979874564481178822461515665054,1.891052353893889481639689620351,10,AAPL{1%}MSFT{10%}UNH{2%}JPM{4%}PG{2%}CSCO{1%}VZ{3%}IBM{1%}CRM{1%}MMM{2%}Cash{73%},100
58,3234.095826490523450047476217150688,6010.959655052271955355536192655563,1.858621382154609813497359027679,11,AAPL{2%}MSFT{9%}UNH{2%}V{1%}JPM{5%}PG{2%}KO{1%}CSCO{2%}VZ{1%}IBM{1%}CRM{2%}Cash{72%},100
59,3235.866950301615361240692436695099,6044.305574912902557116467505693436,1.867909177894200078995368130563,11,AAPL{1%}MSFT{10%}UNH{2%}JPM{5%}PG{1%}CSCO{1%}VZ{2%}HON{1%}IBM{1%}CRM{1%}MMM{1%}Cash{74%},100
60,3244.697070231531597528373822569847,6158.545317073134356178343296051025,1.898033987078392881286958981946,10,AAPL{1%}MSFT{11%}UNH{2%}JPM{5%}PG{1%}CSCO{1%}VZ{3%}IBM{1%}CRM{1%}MMM{1%}Cash{73%},100
61,3254.019016475875105243176221847534,6317.142567944243637612089514732361,1.941335479589714418935386675003,10,AAPL{2%}MSFT{10%}UNH{2%}JPM{6%}PG{2%}MRK{1%}CSCO{1%}VZ{2%}IBM{1%}CRM{2%}Cash{71%},100
62,3312.561091012536053312942385673523,6438.877275261331305955536663532257,1.943776159398523883936604761402,11,AAPL{2%}MSFT{10%}UNH{2%}JPM{6%}PG{2%}MRK{1%}KO{1%}CSCO{1%}VZ{1%}IBM{1%}CRM{2%}Cash{71%},100
63,3376.343959173066650691907852888107,6455.922108013954130001366138458252,1.912104390452901814256847501383,11,AAPL{2%}MSFT{10%}UNH{2%}V{1%}JPM{5%}PG{1%}KO{1%}CSCO{2%}VZ{1%}IBM{1%}CRM{2%}Cash{72%},100
64,3390.552640901197264611255377531052,6584.858229965151622309349477291107,1.942119449947522058508297959634,10,AAPL{2%}MSFT{10%}UNH{2%}JPM{6%}PG{2%}MRK{1%}CSCO{1%}VZ{2%}IBM{2%}CRM{2%}Cash{70%},100
65,3403.707373291948897531256079673767,6594.350811846668875659815967082977,1.937402393516819643082271795720,11,AAPL{2%}MSFT{10%}UNH{2%}JPM{6%}PG{1%}MRK{1%}KO{1%}CSCO{1%}VZ{1%}IBM{2%}CRM{2%}Cash{71%},100
66,3419.787352068694872286869212985039,6618.871362369336566189303994178772,1.935462846356646782197685752180,11,AAPL{2%}MSFT{10%}UNH{2%}JPM{5%}PG{2%}KO{1%}CSCO{1%}DIS{1%}VZ{2%}IBM{2%}CRM{2%}Cash{70%},100
67,3466.762955182206951576517894864082,6753.100958188157164840959012508392,1.947955786274180312034332018811,12,AAPL{2%}MSFT{10%}UNH{2%}JPM{5%}PG{2%}KO{1%}CSCO{1%}DIS{1%}VZ{2%}IBM{2%}CRM{2%}MMM{1%}Cash{69%},100
68,3474.353856249472755735041573643684,6824.689662020889954874292016029358,1.964304715176037996471336555260,10,AAPL{2%}MSFT{10%}UNH{1%}JPM{5%}PG{1%}KO{2%}CSCO{2%}VZ{1%}IBM{2%}CRM{2%}Cash{72%},100
69,3514.383550170055059425067156553268,6874.347146341446205042302608489990,1.956060585933714568440677794570,10,AAPL{2%}MSFT{11%}UNH{2%}JPM{6%}PG{2%}MRK{1%}CSCO{1%}VZ{2%}IBM{1%}CRM{2%}Cash{70%},100
70,3539.804826805516313470434397459030,6917.139205574922925734426826238632,1.954101862677346979069170629373,12,AAPL{2%}MSFT{11%}UNH{2%}V{1%}JPM{6%}PG{1%}KO{1%}CSCO{1%}VZ{2%}IBM{1%}CRM{2%}MMM{1%}Cash{69%},100
71,3558.448691990174211241537705063820,6919.132585365853628900367766618729,1.944423872385837803733465989353,11,AAPL{2%}MSFT{11%}UNH{2%}JPM{6%}PG{2%}MRK{1%}KO{1%}CSCO{1%}VZ{2%}IBM{1%}CRM{2%}Cash{69%},100
72,3571.190271101076177728828042745590,6936.931787456459460372570902109146,1.942470510068244449186636302329,10,AAPL{2%}MSFT{10%}UNH{1%}JPM{5%}PG{2%}KO{2%}CSCO{2%}VZ{1%}IBM{2%}CRM{2%}Cash{71%},100
73,3575.235311517151785665191709995270,7029.820682926836525439284741878510,1.966253986214890892014750534145,10,AAPL{2%}MSFT{11%}UNH{2%}JPM{6%}PG{1%}MRK{1%}CSCO{1%}VZ{2%}IBM{2%}CRM{2%}Cash{70%},100
74,3578.198092857413485035067424178123,7092.405324041818857949692755937576,1.982116456380449420748846023344,10,AAPL{2%}MSFT{10%}UNH{1%}JPM{5%}PG{1%}KO{2%}CSCO{2%}VZ{1%}IBM{3%}CRM{2%}Cash{71%},100
75,3613.230878387277698493562638759613,7113.933111498276048223488032817841,1.968856502929448692995606506884,10,AAPL{2%}MSFT{11%}UNH{2%}JPM{6%}PG{2%}KO{1%}CSCO{1%}VZ{2%}IBM{2%}CRM{2%}Cash{69%},100
76,3653.352989133944902278017252683640,7188.570829268319357652217149734497,1.967663910563546281196067866404,11,AAPL{2%}MSFT{11%}UNH{2%}JPM{5%}PG{2%}CSCO{1%}DIS{1%}VZ{3%}IBM{2%}CRM{2%}MMM{1%}Cash{68%},100
77,3672.579901495508238440379500389099,7248.162707317070271528791636228561,1.973588839923006599263999305549,11,AAPL{2%}MSFT{11%}UNH{2%}JPM{6%}PG{2%}KO{1%}CSCO{1%}VZ{2%}IBM{2%}CRM{2%}MMM{1%}Cash{68%},100
78,3713.217587010770785127533599734306,7282.280560975603293627500534057617,1.961177978486850159711707419774,10,AAPL{2%}MSFT{11%}UNH{2%}JPM{5%}PG{2%}CSCO{1%}VZ{3%}IBM{2%}CRM{2%}MMM{1%}Cash{69%},100
79,3749.217145802823324629571288824081,7304.944972125431377207860350608826,1.948392074410301155751312762732,10,AAPL{2%}MSFT{11%}UNH{1%}JPM{5%}PG{1%}KO{2%}CSCO{2%}VZ{2%}IBM{2%}CRM{2%}Cash{70%},100
80,3754.966364613972928054863587021828,7401.430515679444397392217069864273,1.971104344749661674285334811429,11,AAPL{2%}MSFT{11%}UNH{2%}JPM{5%}PG{2%}KO{1%}CSCO{2%}VZ{2%}IBM{2%}CRM{2%}MMM{1%}Cash{68%},100
81,3773.491301479426510923076421022415,7422.674456446015938126947730779648,1.967057524032425508409005487920,10,AAPL{2%}MSFT{11%}UNH{2%}JPM{5%}PG{1%}KO{1%}CSCO{2%}VZ{2%}IBM{3%}CRM{2%}Cash{69%},100
82,3787.052030193470727681415155529976,7507.773494773554375569801777601242,1.982484907763467196772921852244,10,AAPL{2%}MSFT{12%}UNH{2%}JPM{6%}PG{1%}MRK{1%}CSCO{1%}VZ{3%}IBM{2%}CRM{2%}Cash{68%},100
83,3788.715653387185284373117610812187,7730.369296167246830009389668703079,2.040366710881600820215453495621,10,AAPL{4%}MSFT{12%}UNH{4%}JPM{10%}PG{2%}MRK{1%}KO{3%}CSCO{1%}CRM{4%}WBA{1%}Cash{58%},100
84,3846.936370557823465787805616855621,7883.637104529583666590042412281036,2.049328698250972191630125962547,10,AAPL{4%}MSFT{12%}UNH{4%}JPM{9%}PG{2%}MRK{1%}KO{3%}CSCO{2%}CRM{4%}WBA{1%}Cash{58%},100
85,3846.952463701121359918033704161644,7984.142738675933287595398724079132,2.075446165246984886465497766039,11,AAPL{4%}MSFT{12%}UNH{4%}JPM{10%}PG{1%}MRK{1%}KO{3%}CSCO{1%}HON{1%}CRM{4%}WBA{1%}Cash{58%},100
86,3895.557785470561157126212492585182,8088.663404181183977925684303045273,2.076381316778264540801046678098,11,AAPL{4%}MSFT{13%}UNH{5%}JPM{10%}PG{2%}MRK{1%}KO{3%}CSCO{1%}DIS{1%}CRM{4%}WBA{1%}Cash{55%},100
87,3916.285335154815584246534854173660,8096.384864111527349450625479221344,2.067363374020209754178267758107,11,AAPL{4%}MSFT{12%}UNH{4%}JPM{10%}PG{2%}MRK{1%}KO{3%}CSCO{1%}HON{1%}CRM{4%}WBA{1%}Cash{57%},100
88,3920.709498660824465332552790641785,8137.410547038339245773386210203171,2.075494384324518382101132374373,11,AAPL{4%}MSFT{12%}UNH{4%}JPM{9%}PG{1%}MRK{1%}KO{3%}CSCO{2%}HON{1%}CRM{4%}WBA{1%}Cash{58%},100
89,3961.389667759449366712942719459534,8165.839167247411751304753124713898,2.061357213532085452811770664994,11,AAPL{4%}MSFT{13%}UNH{4%}JPM{10%}PG{2%}MRK{1%}KO{2%}CSCO{1%}VZ{1%}CRM{4%}WBA{1%}Cash{57%},100
90,3971.583844750119624222861602902412,8176.737536585355883289594203233719,2.058810252084659619953299625195,10,AAPL{4%}MSFT{12%}UNH{4%}JPM{9%}PG{2%}KO{3%}CSCO{2%}HON{1%}CRM{4%}WBA{1%}Cash{58%},100
91,3982.600282073729431431274861097336,8201.090442508724663639441132545471,2.059230116419928258153504430084,11,AAPL{4%}MSFT{13%}UNH{5%}JPM{10%}PG{3%}MRK{1%}KO{3%}CSCO{1%}DIS{1%}CRM{4%}WBA{1%}Cash{54%},100
92,3995.234512287626785109750926494598,8238.658606271805183496326208114624,2.062121405122334216741819545859,10,AAPL{4%}MSFT{12%}UNH{4%}JPM{10%}MRK{1%}KO{3%}CSCO{1%}HON{2%}CRM{4%}WBA{1%}Cash{58%},100
93,4004.143290230620095826452597975731,8342.436846689908634289167821407318,2.083451125998396324945360902348,12,AAPL{4%}MSFT{13%}UNH{5%}JPM{10%}PG{1%}MRK{1%}KO{3%}CSCO{1%}DIS{1%}HON{1%}CRM{4%}WBA{1%}Cash{55%},100
94,4009.365766281152446026680991053581,8419.612609756104575353674590587616,2.099986157552702792372656404041,12,AAPL{4%}MSFT{13%}UNH{4%}JPM{10%}PG{1%}MRK{1%}KO{2%}CSCO{1%}VZ{1%}HON{1%}CRM{4%}WBA{1%}Cash{57%},100
95,4066.227464195460470364196226000786,8538.762564459935674676671624183655,2.099922505478774681364484422375,11,AAPL{4%}MSFT{13%}UNH{4%}JPM{10%}PG{1%}MRK{1%}KO{3%}CSCO{2%}HON{1%}CRM{4%}WBA{1%}Cash{56%},100
96,4078.760256935832785529782995581627,8541.347317073199519654735922813416,2.094103791108792300690311094513,11,AAPL{4%}MSFT{13%}UNH{4%}JPM{10%}PG{1%}MRK{1%}KO{3%}CSCO{1%}HON{1%}CRM{4%}WBA{1%}Cash{57%},100
97,4102.854987041790082002989947795868,8651.004689895484261796809732913971,2.108532891661610175759733465384,11,AAPL{4%}MSFT{13%}UNH{4%}JPM{10%}PG{2%}MRK{1%}KO{3%}CSCO{2%}HON{1%}CRM{4%}WBA{1%}Cash{55%},100
98,4144.357630322225304553285241127014,8674.128477351909168646670877933502,2.092997094142547087614047995885,11,AAPL{4%}MSFT{13%}UNH{4%}JPM{10%}MRK{1%}KO{2%}CSCO{1%}VZ{1%}HON{2%}CRM{4%}WBA{1%}Cash{57%},100
99,4146.044934017253581259865313768387,8695.837337979073708993382751941681,2.097381354126656827219221668201,10,AAPL{4%}MSFT{14%}UNH{5%}JPM{11%}PG{3%}MRK{1%}KO{3%}CSCO{1%}CRM{4%}WBA{1%}Cash{53%},100
100,4160.431765959197036863770335912704,8733.396477351918292697519063949585,2.099156282001517936919299245346,10,AAPL{4%}MSFT{14%}UNH{4%}JPM{11%}PG{2%}MRK{1%}KO{4%}CSCO{1%}CRM{4%}WBA{1%}Cash{54%},100
101,4171.850788184949124115519225597382,8736.992961672518504201434552669525,2.094272639476094433064190525329,10,AAPL{4%}MSFT{14%}UNH{5%}JPM{10%}PG{2%}MRK{1%}KO{3%}CSCO{2%}CRM{4%}WBA{1%}Cash{54%},100
102,4182.580118092891098058316856622696,8743.474010452926449943333864212036,2.090449857166069680403097663657,12,AAPL{4%}MSFT{14%}UNH{5%}JPM{11%}PG{1%}MRK{1%}KO{3%}CSCO{1%}DIS{1%}HON{1%}CRM{4%}WBA{1%}Cash{53%},100
103,4193.231674441236464190296828746796,9081.779665505209777620621025562286,2.165818721837111660022401338210,10,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{2%}KO{4%}CSCO{2%}IBM{1%}CRM{4%}WBA{1%}Cash{54%},100
104,4278.469153979311158764176070690155,9095.967142857158250990323722362518,2.125986378655364994472165562911,11,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{1%}MRK{1%}KO{3%}CSCO{2%}HON{1%}CRM{4%}WBA{1%}Cash{55%},100
105,4286.827645526811465970240533351898,9180.079571428545023081824183464050,2.141462249131408146496369226952,10,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{2%}KO{4%}CSCO{2%}HON{1%}CRM{4%}WBA{1%}Cash{54%},100
106,4288.832279238112278108019381761551,9216.009261324039471219293773174286,2.148838812358783378897442162270,11,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{2%}KO{4%}CSCO{2%}IBM{1%}CRM{4%}MMM{1%}WBA{1%}Cash{53%},100
107,4291.693874646953190676867961883545,9250.457163763021526392549276351929,2.155432664573260215234995484934,10,AAPL{4%}MSFT{15%}UNH{5%}JPM{11%}PG{3%}MRK{1%}KO{3%}CSCO{2%}CRM{4%}WBA{1%}Cash{51%},100
108,4295.121504722822464827913790941238,9314.309167247383811627514660358429,2.168578736830977238270179441315,11,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{2%}KO{4%}CSCO{2%}HON{1%}CRM{4%}MMM{1%}WBA{1%}Cash{53%},100
109,4307.311473410798498662188649177551,9335.553108013917153584770858287811,2.167373584576516076793950560386,11,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{1%}KO{4%}CSCO{2%}HON{1%}IBM{1%}CRM{4%}WBA{1%}Cash{54%},100
110,4364.943276737848464108537882566452,9349.495327526145047158934175968170,2.141951162882811843246599892154,10,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{2%}KO{4%}CSCO{2%}IBM{2%}CRM{4%}WBA{1%}Cash{53%},100
111,4375.456240600729870493523776531219,9391.803567944250971777364611625671,2.146474116412326438307900389191,11,AAPL{4%}MSFT{15%}UNH{5%}JPM{11%}PG{1%}MRK{1%}KO{3%}CSCO{2%}HON{1%}CRM{4%}WBA{1%}Cash{52%},100
112,4377.407334913124032027553766965866,9405.745787456447942531667649745941,2.148702432245346294337196013657,11,AAPL{4%}MSFT{15%}UNH{5%}JPM{11%}PG{2%}MRK{1%}KO{3%}CSCO{2%}IBM{1%}CRM{4%}WBA{1%}Cash{51%},100
113,4379.478879916496225632727146148682,9504.045693379788644961081445217133,2.170131642137523630964324183878,11,AAPL{4%}MSFT{15%}UNH{5%}JPM{11%}PG{2%}MRK{1%}KO{3%}CSCO{2%}HON{1%}CRM{4%}WBA{1%}Cash{51%},100
114,4445.097167876728235569316893815994,9568.825034843199318856932222843170,2.152669485831262718988909909967,11,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{1%}KO{4%}CSCO{2%}HON{2%}CRM{4%}MMM{1%}WBA{1%}Cash{53%},100
115,4461.599842845182138262316584587097,9582.024829268282701377756893634796,2.147665673028575028524755907711,12,AAPL{4%}MSFT{14%}UNH{4%}JPM{10%}PG{2%}KO{4%}CSCO{2%}HON{1%}IBM{1%}CRM{4%}MMM{1%}WBA{1%}Cash{52%},100
