Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1,633.924428946653506500297226011753,63.457167019029647292427398497239,0.100102100694355392040968411038,1,V{1%}Cash{99%},100
2,698.680593886903011480171699076891,142.414346118975458921340759843588,0.203833264248396150986053498855,1,MCD{1%}Cash{99%},100
3,784.692685590522273741953540593386,147.765729386902876285603269934654,0.188310318294481665590822672129,1,TRV{1%}Cash{99%},100
4,856.423645791075273336900863796473,174.519365750532244874193565919995,0.203776911821869854968269919482,2,UNH{1%}JPM{1%}Cash{98%},100
5,871.025821471836707132752053439617,226.845158562398324875175603665411,0.260434481929687544621287997870,1,MRK{1%}Cash{99%},100
6,923.035413583712397667113691568375,257.281561461804130885866470634937,0.278734225876449137615509243915,1,HON{1%}Cash{99%},100
7,1014.652845570213457904173992574215,416.052769556013743112998781725764,0.410044451530809928030407718325,1,JPM{1%}Cash{99%},100
8,1028.853681115633207809878513216972,436.981510117798563896940322592854,0.424726584682050711805345599714,2,MSFT{1%}MMM{1%}Cash{98%},100
9,1087.182171518768882378935813903809,500.882222893373011629591928794980,0.460716001434839483863470377401,2,JPM{1%}IBM{1%}Cash{98%},100
10,1152.142014720216593559598550200462,558.467115675035302047035656869411,0.484720727601147427510142051688,2,JPM{1%}MCD{1%}Cash{98%},100
11,1273.044189514690970099763944745064,642.897928118394133889523800462484,0.505008336249096911885203553538,2,JPM{1%}MRK{1%}Cash{98%},100
12,1386.530104190915153594687581062317,664.445493808487071873969398438931,0.479214617699348366386402631178,2,CSCO{1%}MMM{1%}Cash{98%},100
13,1390.702974069540005075396038591862,727.727381455746581195853650569916,0.523280236703770551542902467190,3,JPM{1%}MRK{1%}IBM{1%}Cash{97%},100
14,1399.025515975489042830304242670536,822.239725158591795661777723580599,0.587723180005958800720122781058,4,MCD{1%}VZ{1%}BA{1%}TRV{1%}Cash{96%},100
15,1447.526352781347441123216412961483,906.670537601954947604099288582802,0.626358570854225971125117666816,4,MRK{1%}VZ{1%}BA{1%}TRV{1%}Cash{96%},100
16,1548.242565944269017563783563673496,912.689716097863083632546477019787,0.589500467287059848331409739330,4,VZ{1%}IBM{1%}BA{1%}TRV{2%}Cash{95%},100
17,1549.665074014157198689645156264305,991.499990939281701685104053467512,0.639815665697982760562467774434,5,MRK{1%}VZ{1%}IBM{1%}BA{1%}TRV{1%}Cash{95%},100
18,1608.935716532667584033333696424961,1049.084883720897778403013944625854,0.652036543748140018372794202151,5,MRK{1%}MCD{1%}VZ{1%}BA{1%}TRV{1%}Cash{95%},100
19,1710.575690898736638700938783586025,1090.044164904870513055357150733471,0.637238194547334657613646413665,3,MRK{1%}BA{1%}TRV{1%}Cash{97%},100
20,1853.726913206297922442900016903877,1128.399142253080754016991704702377,0.608719188470617678099472414033,4,MRK{2%}MCD{1%}VZ{1%}BA{1%}Cash{95%},100
21,1866.614846356610996735980734229088,1133.914337058289675042033195495605,0.607470973067391395439074130991,6,MRK{1%}MCD{1%}VZ{1%}IBM{1%}BA{1%}TRV{1%}Cash{94%},100
22,1868.289493819401741347974166274071,1139.534874660211926311603747308254,0.609934851333251204508201226417,5,MRK{1%}VZ{1%}IBM{1%}BA{1%}TRV{2%}Cash{94%},100
23,1878.414994578557070781243965029716,1238.079048625800851368694566190243,0.659108371791707003950477883336,3,MRK{1%}BA{1%}TRV{2%}Cash{96%},100
24,1934.616101469206569163361564278603,1259.221235276361085198004730045795,0.650889462937928597874304159632,6,MSFT{1%}MCD{1%}VZ{1%}BA{1%}MMM{1%}TRV{1%}Cash{94%},100
25,2006.093298027104538050480186939240,1281.363446088768341724062338471413,0.638735719494665121764853665809,5,MCD{1%}VZ{1%}BA{1%}MMM{1%}TRV{1%}Cash{95%},100
26,2012.456302550997179423575289547443,1338.300664451822740375064313411713,0.665008558325161036606232300983,6,MSFT{1%}MRK{1%}MCD{1%}VZ{1%}BA{1%}MMM{1%}Cash{94%},100
27,2057.735555826800464274128898978233,1343.652047719743450215901248157024,0.652976056089900502854561636923,6,MSFT{1%}MRK{1%}VZ{1%}BA{1%}MMM{1%}TRV{1%}Cash{94%},100
28,2098.304513405698344286065548658371,1448.215400181207769492175430059433,0.690183617739376864541611666937,4,MSFT{1%}BA{1%}MMM{1%}TRV{2%}Cash{95%},100
29,2174.949284816218096239026635885239,1527.025675022678115055896341800690,0.702097141153206649732965161093,5,MSFT{1%}MRK{1%}BA{1%}MMM{1%}TRV{1%}Cash{95%},100
30,2367.213605332046881812857463955879,1618.123340380540412297705188393593,0.683556117088794712444155265985,3,BA{1%}MMM{1%}TRV{3%}Cash{95%},100
31,2413.415571954272763832705095410347,1675.060558743608453369233757257462,0.694062215479624877723097142734,5,MSFT{1%}MRK{1%}BA{1%}MMM{1%}TRV{2%}Cash{94%},100
32,2492.531761821998316008830443024635,1697.202769556022303731879219412804,0.680915202587186296767640669714,4,MRK{1%}BA{1%}MMM{1%}TRV{2%}Cash{95%},100
33,2574.367028749341898219427093863487,1752.421978254297528110328130424023,0.680719555014517418989328234602,4,VZ{1%}IBM{1%}TRV{2%}WBA{1%}Cash{95%},100
34,2609.464308483269178395858034491539,1754.105662941716673230985179543495,0.672209103316410927497770444461,5,MSFT{1%}MRK{2%}BA{1%}MMM{1%}TRV{1%}Cash{94%},100
35,2619.870540654769683897029608488083,1831.232253095743317317101173102856,0.698978145934674222061744330858,5,MRK{1%}VZ{1%}IBM{1%}TRV{1%}WBA{1%}Cash{95%},100
36,2639.922500720770585758145898580551,1979.267136816673428256763145327568,0.749744409646980081163292197743,5,MRK{1%}VZ{1%}IBM{1%}TRV{2%}WBA{1%}Cash{94%},100
37,2732.860229330637594102881848812103,1998.731881606767046832828782498837,0.731369961827985082258862803428,2,TRV{3%}WBA{1%}Cash{96%},100
38,2745.824338874906970886513590812683,2077.811310782253258366836234927177,0.756716764931011587336229240464,3,MRK{1%}TRV{2%}WBA{1%}Cash{96%},100
39,2812.129202092616651498246937990189,2083.561334944150075898505747318268,0.740919490254462576039884424972,3,IBM{1%}TRV{3%}WBA{1%}Cash{95%},100
40,2842.194065744035924581112340092659,2162.640764119611503701889887452126,0.760905382987445810805127166532,4,MRK{1%}IBM{1%}TRV{2%}WBA{1%}Cash{95%},100
41,2896.834522704685696226079016923904,2225.577040169120209611719474196434,0.768278968897114333813647135685,3,MRK{1%}TRV{3%}WBA{1%}Cash{95%},100
42,2998.693789756200658302986994385719,2310.406493506503011303720995783806,0.770470963523869234457208676758,4,MRK{1%}IBM{1%}TRV{3%}WBA{1%}Cash{94%},100
43,3114.369652399052938562817871570587,2395.319906372725654364330694079399,0.769118689725084236918917213188,6,JPM{1%}MRK{1%}VZ{1%}IBM{1%}TRV{2%}WBA{1%}Cash{93%},100
44,3161.008787264928287186194211244583,2457.855602536993956164224073290825,0.777554182208920807717333900655,3,MMM{1%}TRV{3%}WBA{1%}Cash{95%},100
45,3196.914849058833169692661613225937,2474.365010570815684332046657800674,0.773985272488338260643558896845,6,JPM{1%}MRK{2%}VZ{1%}IBM{1%}TRV{1%}WBA{1%}Cash{93%},100
46,3203.658871817199269571574404835701,2514.792820900045171583769842982292,0.784975217874426478559257702727,5,MSFT{1%}MRK{1%}MMM{1%}TRV{2%}WBA{1%}Cash{94%},100
47,3287.723146607545004371786490082741,2578.693533675640082947211340069771,0.784340231426261969005508944974,5,JPM{1%}MRK{1%}IBM{1%}TRV{2%}WBA{1%}Cash{94%},100
48,3329.466917599786484061041846871376,2605.890486257924294477561488747597,0.782674989945991494977306501823,3,MMM{1%}TRV{4%}WBA{1%}Cash{94%},100
49,3375.421160447361216938588768243790,2622.399894291746022645384073257446,0.776910426770028972320858429157,6,JPM{1%}MRK{2%}VZ{1%}IBM{1%}TRV{2%}WBA{1%}Cash{92%},100
50,3398.744136568141584575641900300980,2684.700761099372357421088963747025,0.789909641097676251675352432358,4,MRK{1%}MMM{1%}TRV{3%}WBA{1%}Cash{94%},100
51,3453.489641706005386367905884981155,2726.459263062500212981831282377243,0.789479496372730960018770929310,5,JPM{1%}MRK{1%}IBM{1%}TRV{3%}WBA{1%}Cash{93%},100
52,3519.077586782664184283930808305740,2805.773521594659541733562946319580,0.797303683252932549052616195695,5,JPM{1%}MRK{2%}IBM{1%}TRV{2%}WBA{1%}Cash{93%},100
53,3641.672827132833845098502933979034,2811.425098157681986776879057288170,0.772014739273318095769127467065,5,JPM{1%}MRK{1%}IBM{2%}TRV{3%}WBA{1%}Cash{92%},100
54,3645.771083657184135518036782741547,2873.908372093027992377756163477898,0.788285469972547669925688751391,4,JPM{1%}MMM{1%}TRV{3%}WBA{1%}Cash{94%},100
55,3677.555015789004755788482725620270,2930.845590456082391028758138418198,0.796954927356071429755957069574,6,MSFT{1%}JPM{1%}MRK{1%}MMM{1%}TRV{2%}WBA{1%}Cash{93%},100
56,3709.432208613225157023407518863678,2952.987801268486236949684098362923,0.796075419416402696448642473115,5,JPM{1%}MRK{1%}MMM{1%}TRV{2%}WBA{1%}Cash{94%},100
57,3729.372887281849216378759592771530,2958.737825430376233271090313792229,0.793360684183782471912138589687,5,JPM{1%}IBM{1%}MMM{1%}TRV{3%}WBA{1%}Cash{93%},100
58,3748.758455657984086428768932819366,2990.501026880086101300548762083054,0.797731052094470483027066620707,6,MRK{1%}VZ{1%}IBM{1%}BA{1%}TRV{4%}WBA{1%}Cash{91%},100
59,3775.376193865879031363874673843384,3015.675043793422901217127218842506,0.798774715137846036405733229913,7,MSFT{1%}JPM{1%}MRK{1%}IBM{1%}MMM{1%}TRV{2%}WBA{1%}Cash{92%},100
60,3804.659359187143763847416266798973,3037.817254605860398442018777132034,0.798446580314849163606538695603,6,JPM{1%}MRK{1%}IBM{1%}MMM{1%}TRV{2%}WBA{1%}Cash{93%},100
61,3826.612559000265719078015536069870,3069.546131078217058529844507575035,0.802157543715416365692760791717,6,MRK{2%}VZ{1%}IBM{1%}BA{1%}TRV{3%}WBA{1%}Cash{91%},100
62,3831.914283603127387323183938860893,3100.753530655385930003831163048744,0.809191777572791814954200617649,5,JPM{1%}MRK{1%}MMM{1%}TRV{3%}WBA{1%}Cash{93%},100
63,3907.358080068855088029522448778152,3106.772709151306116837076842784882,0.795108266375360916988768167357,5,JPM{1%}IBM{1%}MMM{1%}TRV{4%}WBA{1%}Cash{92%},100
64,3932.061926194651277910452336072922,3185.582983992729623423656448721886,0.810155853032471173769124561659,6,JPM{1%}MRK{1%}IBM{1%}MMM{1%}TRV{3%}WBA{1%}Cash{92%},100
65,3996.209179872939330380177125334740,3217.581014799146942095831036567688,0.805158306278013879975219424523,6,MRK{2%}VZ{1%}IBM{1%}BA{1%}TRV{4%}WBA{1%}Cash{90%},100
66,4054.300481234833569033071398735046,3242.755031712471463833935558795929,0.799830956467443066060241108062,7,MSFT{1%}JPM{1%}MRK{2%}IBM{1%}MMM{1%}TRV{2%}WBA{1%}Cash{91%},100
67,4085.001236722472185647347941994667,3264.897242524928060447564348578453,0.799240209078727281699627837952,6,JPM{1%}MRK{2%}IBM{1%}MMM{1%}TRV{2%}WBA{1%}Cash{92%},100
68,4148.799401737898733699694275856018,3296.391289640590457565849646925926,0.794541015470586198254920873296,6,MRK{3%}VZ{1%}IBM{1%}BA{1%}TRV{3%}WBA{1%}Cash{90%},100
69,4168.302971580940720741637051105499,3316.125188764724953216500580310822,0.795557619341425992232075259381,4,MRK{2%}BA{1%}TRV{4%}WBA{1%}Cash{92%},100
70,4192.155100908526037528645247220993,3342.653083660532047360902652144432,0.797359115586183997415048452240,7,MSFT{1%}MRK{1%}VZ{1%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{90%},100
71,4192.999866763830141280777752399445,3364.795294472968635091092437505722,0.802479227615603973866598153108,6,MRK{1%}VZ{1%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{91%},100
72,4245.006191207769006723538041114807,3370.545318634819068392971530556679,0.794002450600866493957141756255,6,VZ{1%}IBM{1%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{90%},100
73,4264.061560560481666470877826213837,3421.698187858642540959408506751060,0.802450466359797109916485169379,7,MSFT{1%}MRK{2%}VZ{1%}BA{1%}MMM{1%}TRV{3%}WBA{1%}Cash{90%},100
74,4283.879173469593297340907156467438,3449.624747810360531730111688375473,0.805257246556850381224990087503,7,MRK{1%}VZ{1%}IBM{1%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{90%},100
75,4347.730888590822360129095613956451,3469.089492600439371017273515462875,0.797908053992926302733224019903,4,BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{92%},100
76,4366.363104463586751080583781003952,3506.527641196017611946444958448410,0.803077425606544714753454172751,8,MSFT{1%}MRK{2%}VZ{1%}IBM{1%}BA{1%}MMM{1%}TRV{3%}WBA{1%}Cash{89%},100
77,4368.289831103577853355091065168381,3512.561023859850138251204043626785,0.804104388598331221160719906038,6,MRK{1%}VZ{1%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{90%},100
78,4369.413050467707762436475604772568,3526.026710963458754122257232666016,0.806979489061128707483305788628,6,MSFT{1%}MRK{1%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{91%},100
79,4409.065786090832261834293603897095,3548.168921775906710536219179630280,0.804743928514114026384618227894,5,MRK{1%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{92%},100
80,4462.547178924379295494873076677322,3597.390477197214750049170106649399,0.806129399412714775507993181236,7,MRK{1%}VZ{1%}IBM{1%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{89%},100
81,4472.694901365229270595591515302658,3605.071815161577433173079043626785,0.806017824748381239707839540642,6,MSFT{1%}MRK{2%}BA{1%}MMM{1%}TRV{3%}WBA{1%}Cash{91%},100
82,4511.474068680347954796161502599716,3617.124376321374256804119795560837,0.801761092107843964527091884520,4,BA{1%}MMM{1%}TRV{6%}WBA{1%}Cash{91%},100
83,4529.545498005573790578637272119522,3695.934651162808222579769790172577,0.815961480636453129200447165204,5,MRK{1%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{91%},100
84,4619.182866442381964589003473520279,3753.106698882507771486416459083557,0.812504463970937895744839352119,6,MSFT{1%}MRK{2%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{90%},100
85,4659.705605696030033868737518787384,3775.248909694957546889781951904297,0.810190434580263740826922003180,5,MRK{2%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{91%},100
86,4693.276704685061304189730435609818,3780.764104500158737209858372807503,0.805570253449154782821040043927,6,MRK{1%}IBM{1%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{90%},100
87,4778.129060053503962990362197160721,3843.969534883738560893107205629349,0.804492613441608273028293751850,5,MRK{1%}BA{1%}MMM{1%}TRV{6%}WBA{1%}Cash{90%},100
88,4827.299185245783519349060952663422,3865.677517366337269777432084083557,0.800795096600070199777121615625,8,JPM{1%}MRK{1%}VZ{1%}IBM{1%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{89%},100
89,4863.352827840757527155801653862000,3923.014639081849054491613060235977,0.806648165978037456902427493333,5,MRK{2%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{90%},100
90,4928.504874885506978898774832487106,3944.722621564488235890166833996773,0.800389311100382583319401419431,8,JPM{1%}MRK{2%}VZ{1%}IBM{1%}BA{1%}MMM{1%}TRV{3%}WBA{1%}Cash{89%},100
91,4956.621000333203483023680746555328,3963.466886137150140712037682533264,0.799630814191908179111578647280,6,MSFT{2%}MRK{1%}BA{1%}MMM{2%}TRV{4%}WBA{1%}Cash{89%},100
92,4981.838923608289405819959938526154,3964.221691331931651802733540534973,0.795734617702310353948291776760,6,JPM{1%}MRK{1%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{91%},100
93,4989.327529908331598562654107809067,3985.609096949552622390910983085632,0.798826910652381982913539104629,6,MSFT{1%}MRK{1%}BA{1%}MMM{2%}TRV{4%}WBA{1%}Cash{90%},100
94,5006.884645603326134732924401760101,4013.443246753244238789193332195282,0.801584923726483600248116090370,8,JPM{1%}MRK{1%}VZ{1%}IBM{1%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{88%},100
95,5034.344467929827260377351194620132,4021.124584717605557671049609780312,0.798738467407879237924817061867,7,MSFT{1%}JPM{1%}MRK{2%}BA{1%}MMM{1%}TRV{3%}WBA{1%}Cash{90%},100
96,5059.584575395656429463997483253479,4042.511990335287464404245838522911,0.798981009230222305461666110205,6,MSFT{2%}MRK{2%}BA{1%}MMM{2%}TRV{3%}WBA{1%}Cash{89%},100
97,5068.391819204183775582350790500641,4092.757505285418119456153362989426,0.807506138293792141702454046026,8,JPM{1%}MRK{2%}VZ{1%}IBM{1%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{88%},100
98,5108.719042232298306771554052829742,4111.987420718800422037020325660706,0.804895980132435018283842964593,6,JPM{1%}MRK{1%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{90%},100
99,5144.033564614887836796697229146957,4133.374826336439582519233226776123,0.803527965830037937955410143331,6,MSFT{1%}MRK{1%}BA{1%}MMM{2%}TRV{5%}WBA{1%}Cash{89%},100
100,5184.613313537933208863250911235809,4169.159468438536350731737911701202,0.804140871519218425333974664682,7,MSFT{1%}JPM{1%}MRK{2%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{89%},100
101,5188.831848654570421786047518253326,4191.301679250976121693383902311325,0.807754385091078441760714667907,6,JPM{1%}MRK{2%}BA{1%}MMM{1%}TRV{4%}WBA{1%}Cash{90%},100
102,5213.670647097695109550841152667999,4196.816874056185952213127166032791,0.804963941554773243503007051913,7,JPM{1%}MRK{1%}IBM{1%}BA{1%}MMM{1%}TRV{5%}WBA{1%}Cash{89%},100
103,5270.305894590425850765313953161240,4212.689084868623467627912759780884,0.799325346407811609950044839934,6,MSFT{1%}MRK{2%}BA{1%}MMM{2%}TRV{4%}WBA{1%}Cash{89%},100
