Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
30,4017.088975568658042902825400233269,1568.705318634863260740530677139759,0.390507984307914834953834315456,6,MSFT{1%}V{2%}IBM{1%}CAT{1%}BA{1%}WBA{2%}Cash{92%},100
31,4036.514924075793715019244700670242,1647.863917245531638400279916822910,0.408239272798633090477693485809,5,MSFT{1%}IBM{1%}CRM{1%}BA{1%}WBA{2%}Cash{94%},100
32,4119.876359936265544092748314142227,1674.757200241628879666677676141262,0.406506665230977337621709466475,6,MSFT{1%}V{1%}IBM{2%}CRM{1%}BA{1%}WBA{1%}Cash{93%},100
33,4172.418141313166415784507989883423,1681.468991241323010399355553090572,0.402996280404466333813218170690,6,MSFT{1%}V{1%}IBM{1%}CRM{1%}BA{1%}WBA{2%}Cash{93%},100
34,4181.908981025699176825582981109619,1708.362274237390010966919362545013,0.408512543431392205484087298828,6,MSFT{1%}V{2%}IBM{2%}CRM{1%}BA{1%}WBA{1%}Cash{92%},100
35,4300.731456762939160398673266172409,1735.070827544559051602846011519432,0.403436216603606900843459470707,5,MSFT{2%}IBM{1%}CRM{1%}BA{1%}WBA{2%}Cash{93%},100
36,4389.810638174798441468738019466400,1746.158305647835504714748822152615,0.397775314147458425306780327446,6,MSFT{1%}JPM{1%}IBM{1%}CRM{1%}BA{1%}WBA{1%}Cash{94%},100
37,4400.278259376858841278590261936188,1752.870096647543277867953293025494,0.398354375183485376332725991233,5,MSFT{1%}JPM{1%}CRM{1%}BA{1%}WBA{2%}Cash{94%},100
38,4431.347082468428197898901998996735,1768.641537299907895430806092917919,0.399120516715361306481213432562,5,MSFT{3%}V{2%}IBM{1%}BA{2%}WBA{2%}Cash{90%},100
39,4442.666692010245242272503674030304,1786.440806402903263006010092794895,0.402110023156961926549257668739,5,MSFT{2%}V{2%}JPM{1%}BA{2%}WBA{2%}Cash{91%},100
40,4511.996606932509166654199361801147,1821.640389610404781706165522336960,0.403732659464221321776733475417,4,MSFT{2%}CRM{1%}BA{2%}WBA{2%}Cash{93%},100
41,4641.526146321395572158508002758026,1867.759199637587698816787451505661,0.402401955899325314280901011443,6,MSFT{2%}V{2%}KO{1%}CAT{1%}BA{2%}WBA{2%}Cash{90%},100
42,4736.473300794412352843210101127625,1932.192446390806480849278159439564,0.407939055851266940688759632394,6,MSFT{1%}V{1%}IBM{2%}CRM{1%}BA{1%}WBA{2%}Cash{92%},100
43,4741.370220600691027357243001461029,1946.917798248278586470405571162701,0.410623450113461241350876207434,5,MSFT{2%}KO{1%}CRM{1%}BA{2%}WBA{2%}Cash{92%},100
44,4798.884125415434937167447060346603,1965.797520386598080222029238939285,0.409636379835785435776784879636,6,MSFT{1%}V{2%}IBM{2%}CRM{1%}BA{1%}WBA{2%}Cash{91%},100
45,4820.357329520305938785895705223083,1980.522872244036307165515609085560,0.410866401981266893272959350725,6,MSFT{2%}V{1%}KO{1%}CRM{1%}BA{2%}WBA{2%}Cash{91%},100
46,4849.291408292656342382542788982391,1985.794282694056164473295211791992,0.409501948944168858712799874411,5,MSFT{2%}IBM{2%}CRM{1%}BA{1%}WBA{2%}Cash{92%},100
47,4908.203497780951693130191415548325,2019.399356689820479004993103444576,0.411433502625311142697484001474,6,MSFT{2%}V{1%}IBM{2%}CRM{1%}BA{1%}WBA{2%}Cash{91%},100
48,5004.014626065117226971779018640518,2041.042902446383095593773759901524,0.407881082484234713803061822546,5,MSFT{2%}AMGN{1%}CRM{1%}BA{2%}WBA{2%}Cash{92%},100
49,5029.126919607006129808723926544189,2105.968918755666436481988057494164,0.418754378726284848255545512075,6,MSFT{2%}V{1%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{91%},100
50,5116.312243962855973222758620977402,2159.570755058893155364785343408585,0.422095183421837216730665431896,5,MSFT{3%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{91%},100
51,5132.372234467027737991884350776672,2177.370024161893070413498207926750,0.424242421377685308137017727859,5,MSFT{2%}JPM{1%}CRM{1%}BA{2%}WBA{2%}Cash{92%},100
52,5266.434850680174349690787494182587,2193.175829054664518480421975255013,0.416444120403655970719114520762,6,MSFT{3%}V{1%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{90%},100
53,5280.893721050450949405785650014877,2210.975098157666707265889272093773,0.418674416670114291072479772993,6,MSFT{2%}V{1%}JPM{1%}CRM{1%}BA{2%}WBA{2%}Cash{91%},100
54,5427.551939784639216668438166379929,2231.246327393540013872552663087845,0.411096264420469814648839701476,7,MSFT{2%}V{1%}KO{1%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{90%},100
55,5434.619933124592535023111850023270,2258.688417396561817440669983625412,0.415611108999474510028449003585,6,MSFT{2%}KO{1%}CRM{1%}CAT{1%}BA{2%}WBA{2%}Cash{91%},100
56,5449.134094594834095914848148822784,2264.851401389306829514680430293083,0.415635101297265496800292794433,7,MSFT{2%}V{2%}KO{1%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{89%},100
57,5615.881136205369330127723515033722,2292.293491392337728029815480113029,0.408180557208379979350354460621,7,MSFT{2%}V{1%}KO{1%}CRM{1%}CAT{1%}BA{2%}WBA{2%}Cash{90%},100
58,5638.197297944177080353256314992905,2302.647432799767102551413699984550,0.408401357937468401093639158717,6,MSFT{2%}JPM{1%}KO{1%}CRM{1%}BA{2%}WBA{2%}Cash{91%},100
59,5656.115687165195595298428088426590,2336.252506795540284656453877687454,0.413048925448420811701311095021,7,MSFT{2%}V{1%}JPM{1%}KO{1%}CRM{1%}BA{2%}WBA{2%}Cash{90%},100
60,5684.921542108382709557190537452698,2356.726738145581293792929500341415,0.414557478179643501547957384901,5,MSFT{1%}IBM{2%}CRM{2%}BA{1%}WBA{2%}Cash{92%},100
61,5710.021732391090154123958200216293,2417.006001208084398967912420630455,0.423291909292953849597296311913,5,MSFT{3%}IBM{1%}CRM{1%}BA{2%}WBA{3%}Cash{90%},100
62,5793.023602750431564345490187406540,2417.739537903965356235858052968979,0.417353648750207528728140005114,7,MSFT{2%}V{1%}IBM{1%}CRM{1%}CAT{1%}BA{2%}WBA{2%}Cash{90%},100
63,5812.061154031655860308092087507248,2443.899284204177092760801315307617,0.420487537800409427735104372914,6,MSFT{3%}V{1%}IBM{2%}CRM{1%}BA{2%}WBA{2%}Cash{89%},100
64,5851.123064287945453543215990066528,2461.698553307172460336005315184593,0.420722402564395525637053196988,7,MSFT{2%}V{1%}JPM{1%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{90%},100
65,5900.697333645704929949715733528137,2477.504358199948455876437947154045,0.419866368009294166352418642418,6,MSFT{3%}V{2%}IBM{2%}CRM{1%}BA{2%}WBA{2%}Cash{88%},100
66,5938.158296955181867815554141998291,2495.303627302937002241378650069237,0.420215073852513387731022476146,7,MSFT{2%}V{2%}JPM{1%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{89%},100
67,5996.957444156279052549507468938828,2530.503210510431927104946225881577,0.421964510182788576919676870602,5,MSFT{2%}IBM{1%}CRM{2%}BA{2%}WBA{2%}Cash{91%},100
68,6149.646433164192785625346004962921,2543.016946541838933626422658562660,0.413522464125368305332131058094,8,MSFT{2%}V{1%}KO{1%}IBM{1%}CRM{1%}CAT{1%}BA{2%}WBA{2%}Cash{89%},100
69,6206.174686199504321848507970571518,2575.888483841756624315166845917702,0.415052526569979929327303125319,7,MSFT{3%}V{1%}KO{1%}IBM{1%}CRM{1%}BA{2%}WBA{3%}Cash{88%},100
70,6269.024443863389024045318365097046,2576.622020537596654321532696485519,0.411008450136096659122131313779,8,MSFT{2%}V{2%}KO{1%}IBM{1%}CRM{1%}CAT{1%}BA{2%}WBA{2%}Cash{88%},100
71,6306.790903443620663892943412065506,2593.687752944726980786072090268135,0.411253170218236818733714699192,7,MSFT{2%}V{1%}JPM{1%}KO{1%}CRM{1%}BA{2%}WBA{3%}Cash{89%},100
72,6320.346340230793430237099528312683,2655.780619148305504495510831475258,0.420195425406280353985977171760,6,MSFT{2%}KO{1%}IBM{1%}CRM{2%}BA{2%}WBA{2%}Cash{90%},100
73,6334.924044700568629195913672447205,2701.334530353393347468227148056030,0.426419403183401046764089414864,6,MSFT{3%}V{1%}IBM{2%}CRM{1%}BA{2%}WBA{3%}Cash{88%},100
74,6422.582411523523660434875637292862,2734.939604349126057059038430452347,0.425831765029911268882756303356,6,MSFT{3%}V{2%}IBM{2%}CRM{1%}BA{2%}WBA{3%}Cash{87%},100
75,6559.055864024529000744223594665527,2781.226665659939953911816701292992,0.424028507046961600224221911049,5,MSFT{2%}IBM{2%}CRM{2%}BA{2%}WBA{2%}Cash{90%},100
76,6620.602972892216712352819740772247,2814.831739655706769553944468498230,0.425162443840979176190586485973,6,MSFT{2%}V{1%}IBM{2%}CRM{2%}BA{2%}WBA{2%}Cash{89%},100
77,6713.274039799288402718957513570786,2816.729033524628903251141309738159,0.419576054370162820905676426264,6,MSFT{3%}UNH{1%}V{2%}CRM{1%}BA{3%}WBA{3%}Cash{87%},100
78,6779.372575093399063916876912117004,2868.433575958920300763566046953201,0.423111953825520803462723051780,5,MSFT{3%}IBM{2%}CRM{2%}BA{2%}WBA{2%}Cash{89%},100
79,6816.709679364982548577245324850082,2886.232845061924763285787776112556,0.423405569669323911252689640605,6,MSFT{2%}JPM{1%}IBM{1%}CRM{2%}BA{2%}WBA{2%}Cash{90%},100
80,6915.523767188147758133709430694580,2892.910271821187507157446816563606,0.418321210252661002115814881108,6,MSFT{3%}V{1%}JPM{1%}CRM{1%}BA{3%}WBA{3%}Cash{88%},100
81,6959.786938222857315849978476762772,2913.215865297505843045655637979507,0.418578311542591452454331601984,6,MSFT{2%}KO{1%}IBM{1%}CRM{2%}BA{2%}WBA{3%}Cash{89%},100
82,7037.404649752427758357953280210495,2934.912799758395067328820005059242,0.417044769460804543026455348809,6,MSFT{4%}JPM{1%}MCD{1%}CRM{1%}BA{3%}WBA{3%}Cash{87%},100
83,7042.378141827306535560637712478638,2946.512108124416954524349421262741,0.418397315336417996434192900779,5,MSFT{4%}JPM{1%}CRM{1%}BA{3%}WBA{3%}Cash{88%},100
84,7083.045702065071054676081985235214,2959.503313198446903697913512587547,0.417829199144599594539783993241,7,MSFT{2%}V{2%}IBM{2%}CRM{1%}CAT{1%}BA{2%}WBA{3%}Cash{87%},100
85,7096.028607507316337432712316513062,2985.663059498640905076172202825546,0.420751271540806381921129286638,6,MSFT{3%}V{2%}IBM{3%}CRM{1%}BA{2%}WBA{3%}Cash{86%},100
86,7138.025867535699944710358977317810,3019.268133494432731822598725557327,0.422983635745325659005544594038,6,MSFT{3%}V{3%}IBM{3%}CRM{1%}BA{2%}WBA{3%}Cash{85%},100
87,7183.256338086847790691535919904709,3038.661911809126650041434913873672,0.423020113551791809847202330275,5,MSFT{2%}IBM{2%}CRM{2%}BA{2%}WBA{3%}Cash{89%},100
88,7245.030678440287374542094767093658,3072.266985804893465683562681078911,0.424051618573172417470118489291,6,MSFT{2%}V{1%}IBM{2%}CRM{2%}BA{2%}WBA{3%}Cash{88%},100
89,7283.731939344204874942079186439514,3125.868822108122913050465285778046,0.429157586816623359826650130344,5,MSFT{3%}IBM{2%}CRM{2%}BA{2%}WBA{3%}Cash{88%},100
90,7421.539582227923347090836614370346,3143.668091211102364468388259410858,0.423587054462274126276355445953,6,MSFT{2%}JPM{1%}IBM{1%}CRM{2%}BA{2%}WBA{3%}Cash{89%},100
91,7469.663024514126846042927354574203,3154.056414980358113098191097378731,0.422248822286801550607293620487,6,MSFT{2%}UNH{1%}V{1%}CRM{2%}BA{3%}WBA{3%}Cash{88%},100
92,7474.644266848217739607207477092743,3159.439531863489719398785382509232,0.422687611486253222992104383593,6,MSFT{4%}V{2%}IBM{2%}CRM{1%}BA{3%}WBA{3%}Cash{85%},100
93,7514.017088219109609781298786401749,3159.473896103898368892259895801544,0.420477337090102654126866355000,6,MSFT{3%}V{1%}IBM{2%}CRM{2%}BA{2%}WBA{3%}Cash{87%},100
94,7557.945029830721068719867616891861,3207.658251283617573790252208709717,0.424408782893127389801435356276,5,MSFT{3%}UNH{1%}CRM{2%}BA{3%}WBA{3%}Cash{88%},100
95,7636.941149871111520042177289724350,3212.438384173959548206767067313194,0.420644643075215485250595293110,5,MSFT{3%}IBM{1%}CRM{2%}BA{3%}WBA{3%}Cash{88%},100
96,7654.866547019527388329152017831802,3241.263325279374384990660473704338,0.423425190415812224831171306505,6,MSFT{3%}UNH{1%}V{1%}CRM{2%}BA{3%}WBA{3%}Cash{87%},100
97,7758.738214756352135736960917711258,3246.043458169755467679351568222046,0.418372597234444920655249688934,6,MSFT{3%}V{1%}IBM{1%}CRM{2%}BA{3%}WBA{3%}Cash{87%},100
98,7763.596044561149028595536947250366,3248.639906372698533232323825359344,0.418445252396736910860397529177,6,MSFT{3%}V{1%}JPM{2%}CRM{1%}BA{3%}WBA{3%}Cash{87%},100
99,7773.348675481629470596089959144592,3264.445711265492263919441029429436,0.419953593688916881898620658831,7,MSFT{4%}V{2%}JPM{1%}IBM{1%}CRM{1%}BA{3%}WBA{3%}Cash{85%},100
100,7782.248112762876189663074910640717,3299.645294472984915046254172921181,0.423996414231714247033977471801,5,MSFT{4%}IBM{1%}CRM{2%}BA{3%}WBA{3%}Cash{87%},100
101,7847.626187258439131255727261304855,3317.444563575968913937686011195183,0.422732235763502273151459576184,5,MSFT{3%}JPM{1%}CRM{2%}BA{3%}WBA{3%}Cash{88%},100
102,7912.491587099575554020702838897705,3322.990440954401492490433156490326,0.419967642856285905406110714466,6,MSFT{2%}V{1%}IBM{3%}CRM{2%}BA{2%}WBA{3%}Cash{87%},100
103,7935.887482516175623459275811910629,3356.595514950179676816333085298538,0.422964101034094763775783576421,6,MSFT{2%}V{2%}IBM{3%}CRM{2%}BA{2%}WBA{3%}Cash{86%},100
104,7947.580415747205734078306704759598,3376.592277257640034804353490471840,0.424857893927982843695900783132,5,MSFT{3%}IBM{3%}CRM{2%}BA{2%}WBA{3%}Cash{87%},100
105,7969.601393863174052967224270105362,3410.197351253411397919990122318268,0.427900616695756352836355063118,6,MSFT{3%}V{1%}IBM{3%}CRM{2%}BA{2%}WBA{3%}Cash{86%},100
106,8042.210625839577005535829812288284,3416.874778012685055728070437908173,0.424867606306440881436259360271,6,MSFT{4%}V{2%}IBM{2%}CRM{1%}BA{3%}WBA{4%}Cash{84%},100
107,8110.789690091924057924188673496246,3424.922703110858492436818778514862,0.422267477517598133207599175876,6,MSFT{4%}KO{1%}IBM{1%}CRM{2%}BA{3%}WBA{3%}Cash{86%},100
108,8113.694452174331672722473740577698,3427.996620356397670548176392912865,0.422495158101221457425111793782,7,MSFT{2%}V{1%}JPM{1%}IBM{2%}CRM{2%}BA{2%}WBA{3%}Cash{87%},100
109,8144.870882872383845096919685602188,3450.479852008451871370198205113411,0.423638373355232356054500542086,6,MSFT{4%}V{3%}IBM{2%}CRM{1%}BA{3%}WBA{4%}Cash{83%},100
110,8169.807670909991429653018712997437,3465.093497432804269919870421290398,0.424134035587014734947075567106,5,MSFT{3%}UNH{1%}CRM{2%}BA{3%}WBA{4%}Cash{87%},100
111,8224.120139509321234072558581829071,3488.275883418893954512896016240120,0.424151863572729381779424784327,7,MSFT{4%}V{1%}JPM{1%}IBM{1%}CRM{1%}BA{3%}WBA{4%}Cash{85%},100
112,8252.626412310057276044972240924835,3491.986780428880138060776516795158,0.423136418149262949484068485617,7,MSFT{3%}UNH{1%}V{1%}IBM{1%}CRM{2%}BA{3%}WBA{3%}Cash{86%},100
113,8253.756673148975096410140395164490,3496.766913319254854286555200815201,0.423657620619577512943720876137,6,MSFT{3%}V{1%}IBM{2%}CRM{2%}BA{3%}WBA{3%}Cash{86%},100
114,8264.401622259643772849813103675842,3498.698571428571085561998188495636,0.423345661469917866615020329846,6,MSFT{3%}UNH{1%}V{1%}CRM{2%}BA{3%}WBA{4%}Cash{86%},100
115,8275.511835482198875979520380496979,3550.368749622459290549159049987793,0.429021046698265740015898472848,5,MSFT{4%}IBM{2%}CRM{2%}BA{3%}WBA{3%}Cash{86%},100
116,8355.179891791671252576634287834167,3568.168018725447836914099752902985,0.427060585760804689581249249386,6,MSFT{3%}JPM{1%}IBM{1%}CRM{2%}BA{3%}WBA{3%}Cash{87%},100
117,8355.744054071130449301563203334808,3583.973823618259757495252415537834,0.428923361034743155784099144512,6,MSFT{4%}V{1%}IBM{2%}CRM{2%}BA{3%}WBA{3%}Cash{85%},100
118,8433.937530199760658433660864830017,3601.773092721212378819473087787628,0.427057122467908889529297766785,7,MSFT{3%}V{1%}JPM{1%}IBM{1%}CRM{2%}BA{3%}WBA{3%}Cash{86%},100
119,8584.258866493382811313495039939880,3617.578897614001562033081427216530,0.421420061286171376835341106926,6,MSFT{4%}V{2%}IBM{2%}CRM{2%}BA{3%}WBA{3%}Cash{84%},100
120,8610.743206269105940009467303752899,3655.374929024475477490341290831566,0.424513290137738252827404039635,6,MSFT{4%}JPM{1%}IBM{1%}CRM{2%}BA{3%}WBA{3%}Cash{86%},100
121,8663.152295821246298146434128284454,3655.649395952870236214948818087578,0.421976812957127300762749655405,7,MSFT{3%}V{2%}KO{1%}IBM{2%}CRM{2%}BA{3%}WBA{3%}Cash{84%},100
122,8669.900544287082084338180720806122,3682.357949260041550587629899382591,0.424728972431694551392666880929,6,MSFT{4%}KO{1%}IBM{1%}CRM{2%}BA{3%}WBA{4%}Cash{85%},100
123,8735.659343087087108870036900043488,3701.203307157958079187665134668350,0.423689061328482718948862384423,6,MSFT{4%}V{3%}IBM{3%}CRM{1%}BA{3%}WBA{4%}Cash{82%},100
124,8779.732723901899589691311120986938,3709.251232256133334885817021131516,0.422478832659459735410223402141,7,MSFT{4%}V{1%}KO{1%}IBM{2%}CRM{2%}BA{3%}WBA{3%}Cash{84%},100
125,8800.738787915095599601045250892639,3734.808381153756272397004067897797,0.424374415734538157352062626160,6,MSFT{4%}V{4%}IBM{3%}CRM{1%}BA{3%}WBA{4%}Cash{81%},100
126,8812.069994849847716977819800376892,3749.422026578065924695692956447601,0.425487090861669192687344320802,7,MSFT{3%}UNH{1%}V{1%}IBM{1%}CRM{2%}BA{3%}WBA{4%}Cash{85%},100
127,8829.069238397541994345374405384064,3807.803995771676000003935769200325,0.431280341444324755162398332686,5,MSFT{4%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{85%},100
128,8908.813287411903729662299156188965,3841.409069767439632414607331156731,0.431192005695677338383831056490,6,MSFT{4%}V{1%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{84%},100
129,9042.620006634228047914803028106689,3868.302352763512317324057221412659,0.427785569881902083544389370218,6,MSFT{4%}V{2%}IBM{3%}CRM{2%}BA{3%}WBA{3%}Cash{83%},100
130,9127.876193036043332540430128574371,3875.014143763219635729910805821419,0.424525274205580838149387545855,6,MSFT{4%}V{2%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{83%},100
131,9130.871405861935272696428000926971,3886.101621866494042478734627366066,0.425600301343818376853533891335,7,MSFT{3%}V{2%}JPM{1%}IBM{2%}CRM{2%}BA{3%}WBA{3%}Cash{84%},100
132,9145.874871660718781640753149986267,3912.810175173668540082871913909912,0.427822404098032016417363365690,6,MSFT{4%}JPM{1%}IBM{1%}CRM{2%}BA{3%}WBA{4%}Cash{85%},100
133,9197.576896311162272468209266662598,3923.198498942934747901745140552521,0.426546963746114171645018586787,6,MSFT{4%}UNH{1%}V{1%}CRM{2%}BA{4%}WBA{4%}Cash{84%},100
134,9290.813237367981855641119182109833,3933.081404409550032141851261258125,0.423330154629581456582343435002,6,MSFT{4%}KO{1%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{84%},100
135,9293.027695030848917667753994464874,3939.703458169752593676093965768814,0.423941861302789824161862952678,7,MSFT{4%}V{1%}JPM{1%}IBM{2%}CRM{2%}BA{3%}WBA{3%}Cash{84%},100
136,9294.594307517894776538014411926270,3966.686478405315483541926369071007,0.426773492975037915808655952787,7,MSFT{4%}V{1%}KO{1%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{83%},100
137,9409.656274361939722439274191856384,3981.580468136511171906022354960442,0.423137716409996977873220203037,5,MSFT{5%}IBM{1%}CRM{2%}BA{4%}WBA{4%}Cash{84%},100
138,9433.792190997375655570067465305328,4000.291552401093667867826297879219,0.424038549017282107023163462145,7,MSFT{4%}V{2%}KO{1%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{82%},100
139,9484.584505584720318438485264778137,4009.478749622477607772452756762505,0.422736362068534821112564259238,5,MSFT{4%}IBM{2%}CRM{3%}BA{3%}WBA{3%}Cash{85%},100
140,9505.104049118159309728071093559265,4092.132524916945385484723374247551,0.430519487611142448457712816889,6,MSFT{4%}V{1%}IBM{3%}CRM{2%}BA{3%}WBA{4%}Cash{83%},100
141,9552.014586696515834773890674114227,4125.737598912725843547377735376358,0.431923293402295516152378240804,6,MSFT{4%}V{2%}IBM{3%}CRM{2%}BA{3%}WBA{4%}Cash{82%},100
142,9714.096930543260896229185163974762,4143.536868015729851322248578071594,0.426548849331278234764397438994,7,MSFT{3%}V{2%}JPM{1%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{83%},100
143,9729.935322305154841160401701927185,4159.342672908487656968645751476288,0.427478964158528706995809898217,6,MSFT{4%}V{3%}IBM{3%}CRM{2%}BA{3%}WBA{4%}Cash{81%},100
144,9742.914845030123615288175642490387,4163.533630323152465280145406723022,0.427339630546702098357059185219,6,MSFT{4%}JPM{1%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{84%},100
145,9787.032386358645453583449125289917,4197.138704318941563542466610670090,0.428846920969526423927931091384,7,MSFT{4%}V{1%}JPM{1%}IBM{2%}CRM{2%}BA{3%}WBA{4%}Cash{83%},100
146,9848.399029914529819507151842117310,4207.527028088198676414322108030319,0.427229544142944228646285864670,7,MSFT{4%}UNH{1%}V{2%}IBM{1%}CRM{2%}BA{4%}WBA{4%}Cash{82%},100
147,9924.130647322426739265210926532745,4241.132102083977770234923809766769,0.427355528942805040770736013656,7,MSFT{4%}UNH{1%}V{3%}IBM{1%}CRM{2%}BA{4%}WBA{4%}Cash{81%},100
148,9951.543881995745323365554213523865,4260.202204772003824473358690738678,0.428094600726177554328444330167,5,MSFT{4%}IBM{3%}CRM{3%}BA{3%}WBA{3%}Cash{84%},100
149,9986.463246088726009475067257881165,4265.908997281777374155353754758835,0.427169148091798456245982151813,6,MSFT{5%}V{1%}IBM{2%}CRM{2%}BA{4%}WBA{4%}Cash{82%},100
150,10012.453767747449091984890401363373,4266.913995771682493796106427907944,0.426160668977713652516570164153,5,MSFT{4%}IBM{2%}CRM{3%}BA{3%}WBA{4%}Cash{84%},100
151,10035.003226125041692284867167472839,4278.001473874955081555526703596115,0.426307932092900854215145045600,6,MSFT{3%}JPM{1%}IBM{2%}CRM{3%}BA{3%}WBA{3%}Cash{85%},100
