Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,30218.675170590529887704178690910339,17974.274048918428889010101556777954,0.594806818877731013905929557950,619.691358610122165373468305915594,1036.043580241755080351140350103378,26,AAPL{0.1081081081%} MSFT{1.4054054054%} JNJ{13.7297297297%} V{5.2972972973%} JPM{1.4054054054%} PG{2.2702702703%} CVX{1.0810810811%} MRK{1.9459459459%} KO{1.0810810811%} CSCO{7.7837837838%} MCD{9.0810810811%} NKE{0.5405405405%} DIS{13.6216216216%} VZ{12.5405405405%} AMGN{0.3243243243%} HON{0.1081081081%} IBM{3.4594594595%} CRM{0.1081081081%} GS{0.8648648649%} CAT{7.0270270270%} AXP{7.1351351351%} BA{0.2162162162%} MMM{5.4054054054%} TRV{2.4864864865%} DD{0.2162162162%} WBA{0.7567567568%} 
2,30324.607199089034111239016056060791,23013.662845390732400119304656982422,0.758910501108884028020895584632,870.586102764103316076216287910938,-782.357296828092330542858690023422,26,AAPL{0.1081081081%} MSFT{1.4054054054%} JNJ{13.7297297297%} V{5.2972972973%} JPM{1.4054054054%} PG{9.1891891892%} CVX{1.0810810811%} MRK{1.9459459459%} KO{1.0810810811%} CSCO{7.7837837838%} MCD{9.0810810811%} NKE{0.5405405405%} DIS{13.6216216216%} VZ{12.5405405405%} AMGN{0.3243243243%} HON{0.1081081081%} IBM{3.4594594595%} CRM{0.1081081081%} GS{0.8648648649%} CAT{0.1081081081%} AXP{7.1351351351%} BA{0.2162162162%} MMM{5.4054054054%} TRV{2.4864864865%} DD{0.2162162162%} WBA{0.7567567568%} 
3,30795.965459219823969760909676551819,23496.793227405436482513323426246643,0.762982841324458926912654987973,854.981900795428259698383044451475,127.287938997065793955698609352112,22,UNH{0.1312335958%} JNJ{14.3044619423%} V{1.1811023622%} JPM{0.1312335958%} PG{3.1496062992%} CVX{2.0997375328%} HD{0.3937007874%} MRK{1.1811023622%} KO{8.2677165354%} CSCO{5.1181102362%} MCD{3.6745406824%} DIS{13.6482939633%} VZ{16.2729658793%} AMGN{0.1312335958%} HON{1.0498687664%} CRM{0.2624671916%} GS{0.3937007874%} CAT{8.6614173228%} AXP{8.5301837270%} MMM{8.9238845144%} TRV{1.3123359580%} WBA{1.1811023622%} 
4,30891.533145467550639295950531959534,24193.199004287554998882114887237549,0.783166018027085741870507717977,1038.357472602052894217194989323616,-4188.571913501892595377285033464432,22,MSFT{0.9199632015%} JNJ{7.9116835327%} V{1.5639374425%} PG{3.0358785649%} CVX{2.1159153634%} HD{0.1839926403%} MRK{4.6918123275%} KO{6.7157313707%} CSCO{9.7516099356%} MCD{11.3155473781%} DIS{11.6835326587%} VZ{9.6596136155%} AMGN{0.9199632015%} HON{1.6559337626%} CRM{0.3679852806%} CAT{2.9438822447%} AXP{8.8316467341%} BA{0.0919963201%} MMM{7.7276908924%} TRV{4.9678012879%} DD{0.0919963201%} WBA{2.8518859246%} 
5,31097.937697527762793470174074172974,24389.450824682877282612025737762451,0.784278721692268421250560095359,1034.844960699914054202963598072529,-3896.311434448110048833768814802170,22,MSFT{0.9199632015%} JNJ{7.9116835327%} V{1.5639374425%} PG{3.0358785649%} CVX{2.1159153634%} HD{0.1839926403%} MRK{4.6918123275%} KO{6.7157313707%} CSCO{9.7516099356%} MCD{11.3155473781%} DIS{11.6835326587%} VZ{9.6596136155%} AMGN{0.9199632015%} HON{1.6559337626%} CRM{0.3679852806%} CAT{8.8316467341%} AXP{2.9438822447%} BA{0.0919963201%} MMM{7.7276908924%} TRV{4.9678012879%} DD{0.0919963201%} WBA{2.8518859246%} 
6,31128.850958436007203999906778335571,26336.118381913991470355540513992310,0.846035673371902219308537951292,679.201896722431456510093994438648,7771.266538167530598002485930919647,20,AAPL{0.2380952381%} MSFT{3.8095238095%} JNJ{12.3809523810%} V{8.6904761905%} JPM{0.8333333333%} PG{2.8571428571%} CVX{1.9047619048%} HD{0.2380952381%} MRK{1.0714285714%} KO{7.5000000000%} CSCO{4.6428571429%} MCD{6.6666666667%} DIS{12.3809523810%} VZ{14.8809523810%} AMGN{0.3571428571%} GS{0.3571428571%} CAT{7.9761904762%} MMM{9.0476190476%} TRV{1.1904761905%} WBA{2.9761904762%} 
7,31246.266321913804858922958374023438,26606.352463194500160170719027519226,0.851505014681859351277637415478,953.420915839523786416975781321526,546.180763580852726590819656848907,22,UNH{0.1369863014%} JNJ{14.9315068493%} V{1.2328767123%} JPM{0.1369863014%} PG{3.2876712329%} CVX{2.1917808219%} HD{0.4109589041%} MRK{1.2328767123%} KO{8.6301369863%} CSCO{5.3424657534%} MCD{3.8356164384%} DIS{14.2465753425%} VZ{16.9863013699%} AMGN{0.1369863014%} HON{1.0958904110%} CRM{0.2739726027%} GS{0.4109589041%} CAT{9.0410958904%} AXP{4.5205479452%} MMM{9.3150684932%} TRV{1.3698630137%} WBA{1.2328767123%} 
8,31358.886901618767296895384788513184,27354.935680908158246893435716629028,0.872318452077968320423906334327,848.013960914393351231410633772612,4175.887415914745361078530550003052,22,UNH{0.1466275660%} JNJ{15.9824046921%} V{1.3196480938%} JPM{0.1466275660%} PG{3.5190615836%} CVX{2.3460410557%} HD{0.4398826979%} MRK{1.3196480938%} KO{9.2375366569%} CSCO{5.7184750733%} MCD{8.7976539589%} DIS{15.2492668622%} VZ{8.7976539589%} AMGN{0.1466275660%} HON{1.1730205279%} CRM{0.2932551320%} GS{0.4398826979%} CAT{9.6774193548%} AXP{0.1466275660%} MMM{9.9706744868%} TRV{1.4662756598%} WBA{3.6656891496%} 
9,31455.009532997093629091978073120117,27486.870628701850364450365304946899,0.873847156201540298248175986373,989.571920158409511714125983417034,438.571477705321740359067916870117,22,UNH{0.1355013550%} JNJ{14.7696476965%} V{1.2195121951%} JPM{0.1355013550%} PG{3.2520325203%} CVX{2.1680216802%} HD{0.4065040650%} MRK{1.2195121951%} KO{8.5365853659%} CSCO{5.2845528455%} MCD{3.7940379404%} DIS{14.0921409214%} VZ{16.8021680217%} AMGN{0.1355013550%} HON{1.0840108401%} CRM{0.2710027100%} GS{0.4065040650%} CAT{8.9430894309%} AXP{4.4715447154%} MMM{9.2140921409%} TRV{1.3550135501%} WBA{2.3035230352%} 
10,31536.197044180476950714364647865295,27756.446140145166282309219241142273,0.880145633960236595250137270341,940.519030149935929330240469425917,2048.925982713586563477292656898499,22,UNH{0.1501501502%} JNJ{16.3663663664%} V{1.3513513514%} JPM{0.1501501502%} PG{3.6036036036%} CVX{2.4024024024%} HD{0.4504504505%} MRK{1.3513513514%} KO{9.4594594595%} CSCO{8.2582582583%} MCD{4.2042042042%} DIS{15.6156156156%} VZ{9.0090090090%} AMGN{0.1501501502%} HON{1.2012012012%} CRM{0.3003003003%} GS{0.4504504505%} CAT{9.9099099099%} AXP{0.1501501502%} MMM{10.2102102102%} TRV{1.5015015015%} WBA{3.7537537538%} 
