Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
11,33332.883250467486504931002855300903,9265.874820787508724606595933437347,0.277979998044650289390489206198,-1136.182315626235777017427608370781,44866.254043742897920310497283935547,22,AAPL{0.1652892562%} MSFT{19.5041322314%} UNH{0.1652892562%} JNJ{0.1652892562%} V{5.7851239669%} WMT{13.5537190083%} JPM{1.6528925620%} PG{0.1652892562%} CVX{0.1652892562%} MRK{0.4958677686%} CSCO{13.0578512397%} NKE{8.0991735537%} DIS{0.4958677686%} VZ{10.4132231405%} HON{1.3223140496%} IBM{0.9917355372%} CRM{0.1652892562%} GS{1.4876033058%} CAT{0.6611570248%} AXP{0.3305785124%} TRV{0.1652892562%} DD{20.9917355372%} 
12,33438.015447573503479361534118652344,9460.139684212403153651393949985504,0.282915704104649445849162248123,-1097.002081945488953351741656661034,43832.871585171058541163802146911621,20,AAPL{0.4497751124%} MSFT{19.0404797601%} JNJ{0.1499250375%} V{0.4497751124%} WMT{13.6431784108%} JPM{2.0989505247%} HD{0.7496251874%} KO{10.4947526237%} CSCO{9.7451274363%} MCD{0.1499250375%} NKE{8.3958020990%} DIS{0.7496251874%} VZ{9.2953523238%} AMGN{0.2998500750%} HON{0.4497751124%} IBM{0.1499250375%} GS{1.9490254873%} CAT{0.8995502249%} AXP{2.2488755622%} DD{18.5907046477%} 
13,33582.529198685871961060911417007446,9619.139501641035167267546057701111,0.286432848602047651631608005118,-1098.041577518508802313590422272682,44024.442263887642184272408485412598,20,AAPL{0.4580152672%} MSFT{19.3893129771%} JNJ{0.1526717557%} V{0.4580152672%} WMT{13.8931297710%} JPM{2.1374045802%} HD{0.7633587786%} KO{10.6870229008%} CSCO{9.9236641221%} MCD{0.1526717557%} NKE{6.7175572519%} DIS{0.7633587786%} VZ{9.4656488550%} AMGN{0.3053435115%} HON{0.4580152672%} IBM{0.1526717557%} GS{1.9847328244%} CAT{0.9160305344%} AXP{2.2900763359%} DD{18.9312977099%} 
14,33627.100656011869432404637336730957,9645.779989359794853953644633293152,0.286845425302383827403929217326,-1098.307969504662651161197572946548,44059.429700505890650674700736999512,20,AAPL{0.4594180704%} MSFT{19.4486983155%} JNJ{0.1531393568%} V{0.4594180704%} WMT{13.9356814701%} JPM{2.1439509954%} HD{0.7656967841%} KO{10.7197549770%} CSCO{9.9540581930%} MCD{0.1531393568%} NKE{6.4318529862%} DIS{0.7656967841%} VZ{9.4946401225%} AMGN{0.3062787136%} HON{0.4594180704%} IBM{0.1531393568%} GS{1.9908116386%} CAT{0.9188361409%} AXP{2.2970903522%} DD{18.9892802450%} 
15,33650.688189069369400385767221450806,9659.220918391438317485153675079346,0.287043785378778892880546891320,-1098.433590253510828915750607848167,44076.806746334776107687503099441528,20,AAPL{0.4601226994%} MSFT{19.4785276074%} JNJ{0.1533742331%} V{0.4601226994%} WMT{13.9570552147%} JPM{2.1472392638%} HD{0.7668711656%} KO{10.7361963190%} CSCO{9.9693251534%} MCD{0.1533742331%} NKE{6.2883435583%} DIS{0.7668711656%} VZ{9.5092024540%} AMGN{0.3067484663%} HON{0.4601226994%} IBM{0.1533742331%} GS{1.9938650307%} CAT{0.9202453988%} AXP{2.3006134969%} DD{19.0184049080%} 
16,33670.807234079220506828278303146362,9746.312381863193877507001161575317,0.289458827467571455649419931433,-1090.842105191263271990465000271797,43926.031677856110036373138427734375,20,AAPL{0.4594180704%} MSFT{19.4486983155%} JNJ{0.1531393568%} V{0.4594180704%} WMT{13.9356814701%} JPM{2.1439509954%} HD{0.7656967841%} KO{10.7197549770%} CSCO{9.9540581930%} MCD{0.1531393568%} NKE{6.1255742726%} DIS{0.7656967841%} VZ{9.4946401225%} AMGN{0.3062787136%} HON{0.4594180704%} IBM{0.1531393568%} GS{1.9908116386%} CAT{0.9188361409%} AXP{2.2970903522%} DD{19.2955589587%} 
17,33927.306570010710856877267360687256,9959.679773722986283246427774429321,0.293559400395391967286684575811,-1090.699703786170630337437614798546,44134.937159023000276647508144378662,20,AAPL{0.4580152672%} MSFT{19.3893129771%} JNJ{0.1526717557%} V{0.4580152672%} WMT{14.5038167939%} JPM{2.1374045802%} HD{0.7633587786%} KO{10.6870229008%} CSCO{9.9236641221%} MCD{0.1526717557%} NKE{6.1068702290%} DIS{0.7633587786%} VZ{9.4656488550%} AMGN{0.3053435115%} HON{0.4580152672%} IBM{0.1526717557%} GS{1.9847328244%} CAT{0.9160305344%} AXP{2.2900763359%} DD{18.9312977099%} 
18,34067.984928556645172648131847381592,10284.961859906408790266141295433044,0.301895221612749231621108947365,-1175.530609928140165720833465456963,47118.254304321468225680291652679443,22,AAPL{4.8361934477%} MSFT{18.7207488300%} JNJ{0.4680187207%} V{0.6240249610%} WMT{13.8845553822%} JPM{2.6521060842%} CVX{0.4680187207%} HD{0.1560062402%} MRK{2.1840873635%} KO{5.7722308892%} CSCO{11.0764430577%} NKE{8.1123244930%} DIS{0.7800312012%} VZ{6.3962558502%} HON{0.4680187207%} IBM{0.4680187207%} GS{0.6240249610%} CAT{0.7800312012%} AXP{0.7800312012%} MMM{0.3120124805%} TRV{0.7800312012%} DD{19.6567862715%} 
19,34166.103527886487427167594432830811,10339.177783921419177204370498657227,0.302615069215678877956321457532,-1133.883314188726444626809097826481,45867.521628501512168440967798233032,20,AAPL{5.3475935829%} MSFT{21.3903743316%} V{1.6042780749%} WMT{7.6648841355%} JPM{4.4563279857%} PG{0.5347593583%} HD{0.8912655971%} MRK{5.8823529412%} KO{4.0998217469%} CSCO{1.9607843137%} MCD{0.1782531194%} NKE{6.5953654189%} DIS{0.8912655971%} VZ{13.3689839572%} HON{0.1782531194%} IBM{0.1782531194%} GS{1.4260249554%} CAT{0.8912655971%} AXP{0.3565062389%} DD{22.1033868093%} 
20,34217.865541462058899924159049987793,11219.226383765590071561746299266815,0.327876277676384109138751909995,-992.708522547280722392315510660410,42324.093423580387025140225887298584,20,AAPL{2.6717557252%} MSFT{21.1832061069%} WMT{8.0152671756%} JPM{7.6335877863%} PG{0.9541984733%} CVX{0.7633587786%} MRK{6.2977099237%} KO{2.8625954198%} CSCO{1.7175572519%} NKE{9.5419847328%} DIS{0.3816793893%} VZ{13.3587786260%} AMGN{0.7633587786%} IBM{0.3816793893%} GS{0.1908396947%} CAT{0.1908396947%} INTC{0.3816793893%} AXP{0.1908396947%} TRV{0.3816793893%} DD{22.1374045802%} 
21,34568.649285642437462229281663894653,11240.492846061175441718660295009613,0.325164363616884000141027399877,-1007.427132890242660323565360158682,42806.543009955443267244845628738403,22,AAPL{0.8658008658%} MSFT{23.5930735931%} JNJ{0.2164502165%} WMT{8.6580086580%} JPM{7.7922077922%} PG{2.8138528139%} CVX{1.0822510823%} MRK{0.2164502165%} KO{3.2467532468%} CSCO{6.9264069264%} NKE{7.3593073593%} DIS{0.4329004329%} VZ{6.4935064935%} AMGN{0.8658008658%} HON{0.8658008658%} IBM{2.1645021645%} GS{0.2164502165%} CAT{0.2164502165%} INTC{0.4329004329%} MMM{0.2164502165%} DD{25.1082251082%} WBA{0.2164502165%} 
22,34694.080009031240479089319705963135,11397.012292354285818873904645442963,0.328500202034108457205263675860,-1112.334025524822891384246759116650,46250.145092132064746692776679992676,20,AAPL{5.5045871560%} MSFT{22.0183486239%} V{1.6513761468%} WMT{7.8899082569%} JPM{4.5871559633%} PG{0.5504587156%} HD{0.9174311927%} MRK{3.1192660550%} KO{4.2201834862%} CSCO{2.0183486239%} MCD{0.1834862385%} NKE{6.7889908257%} DIS{0.9174311927%} VZ{13.7614678899%} HON{0.1834862385%} IBM{0.1834862385%} GS{1.4678899083%} CAT{0.9174311927%} AXP{0.3669724771%} DD{22.7522935780%} 
23,34718.334738393947191070765256881714,12381.417967776364093879237771034241,0.356624765014553868347491061286,-965.360863450412693964608479291201,42629.391689222633431199938058853149,20,AAPL{2.7559055118%} MSFT{21.8503937008%} WMT{8.2677165354%} JPM{7.8740157480%} PG{0.9842519685%} CVX{0.7874015748%} MRK{3.3464566929%} KO{2.9527559055%} CSCO{1.7716535433%} NKE{9.8425196850%} DIS{0.3937007874%} VZ{13.7795275591%} AMGN{0.7874015748%} IBM{0.3937007874%} GS{0.1968503937%} CAT{0.1968503937%} INTC{0.3937007874%} AXP{0.1968503937%} TRV{0.3937007874%} DD{22.8346456693%} 
24,34989.352259357321599964052438735962,13447.894818095282971626147627830505,0.384342491350318338216851543621,-989.909828973901426252268720418215,44465.069459277525311335921287536621,20,AAPL{2.7559055118%} MSFT{25.0000000000%} WMT{8.2677165354%} JPM{7.8740157480%} PG{0.9842519685%} CVX{0.7874015748%} MRK{0.1968503937%} KO{2.9527559055%} CSCO{1.7716535433%} NKE{9.8425196850%} DIS{0.3937007874%} VZ{13.7795275591%} AMGN{0.7874015748%} IBM{0.3937007874%} GS{0.1968503937%} CAT{0.1968503937%} INTC{0.3937007874%} AXP{0.1968503937%} TRV{0.3937007874%} DD{22.8346456693%} 
25,35444.622977949780761264264583587646,13459.585952654184438870288431644440,0.379735621987781823971630501546,-940.005292883469110165606252849102,42913.085129669547313824295997619629,20,AAPL{2.8340080972%} MSFT{22.4696356275%} WMT{8.5020242915%} JPM{8.0971659919%} PG{1.0121457490%} CVX{0.8097165992%} MRK{0.6072874494%} KO{3.0364372470%} CSCO{1.8218623482%} NKE{10.1214574899%} DIS{0.4048582996%} VZ{14.1700404858%} AMGN{0.8097165992%} IBM{0.4048582996%} GS{0.2024291498%} CAT{0.2024291498%} INTC{0.4048582996%} AXP{0.2024291498%} TRV{0.4048582996%} DD{23.4817813765%} 
26,35505.388402076416241470724344253540,13467.656849302555201575160026550293,0.379313041073927326163328643815,-942.288919005705110976123251020908,42992.709644814647617749869823455811,20,AAPL{2.8225806452%} MSFT{22.3790322581%} WMT{8.4677419355%} JPM{8.0645161290%} PG{1.0080645161%} CVX{0.8064516129%} MRK{0.2016129032%} KO{3.0241935484%} CSCO{1.8145161290%} NKE{10.0806451613%} DIS{0.4032258065%} VZ{14.1129032258%} AMGN{0.8064516129%} IBM{1.2096774194%} GS{0.2016129032%} CAT{0.2016129032%} INTC{0.4032258065%} AXP{0.2016129032%} TRV{0.4032258065%} DD{23.3870967742%} 
27,35514.491958948550745844841003417969,13532.729165588443720480427145957947,0.381048085419073978563631044381,-937.217265208325557068747002631426,42898.870142115978524088859558105469,21,AAPL{2.8397565923%} MSFT{22.5152129817%} JNJ{0.2028397566%} WMT{8.5192697769%} JPM{8.1135902637%} PG{1.0141987830%} CVX{0.8113590264%} MRK{0.2028397566%} KO{3.0425963489%} CSCO{1.8255578093%} NKE{10.1419878296%} DIS{0.4056795132%} VZ{14.1987829615%} AMGN{0.8113590264%} IBM{0.4056795132%} GS{0.2028397566%} CAT{0.2028397566%} INTC{0.4056795132%} AXP{0.2028397566%} TRV{0.4056795132%} DD{23.5294117647%} 
28,35554.314958476148603949695825576782,13580.158473644027253612875938415527,0.381955284175894860254629747942,-937.804549030447788027231581509113,42964.701009931392036378383636474609,20,AAPL{2.8397565923%} MSFT{22.5152129817%} WMT{8.5192697769%} JPM{8.1135902637%} PG{1.0141987830%} CVX{0.8113590264%} MRK{0.2028397566%} KO{3.0425963489%} CSCO{1.8255578093%} NKE{10.1419878296%} DIS{0.4056795132%} VZ{14.1987829615%} AMGN{0.8113590264%} IBM{0.6085192698%} GS{0.2028397566%} CAT{0.2028397566%} INTC{0.4056795132%} AXP{0.2028397566%} TRV{0.4056795132%} DD{23.5294117647%} 
29,35572.761169624878675676882266998291,13618.625389367785828653723001480103,0.382838580464103905853789910907,-936.337382419416599077521823346615,42957.196705176174873486161231994629,20,AAPL{2.8455284553%} MSFT{22.5609756098%} WMT{8.5365853659%} JPM{8.1300813008%} PG{1.0162601626%} CVX{0.8130081301%} MRK{0.2032520325%} KO{3.0487804878%} CSCO{1.8292682927%} NKE{10.1626016260%} DIS{0.4065040650%} VZ{14.2276422764%} AMGN{0.8130081301%} IBM{0.4065040650%} GS{0.2032520325%} CAT{0.2032520325%} INTC{0.4065040650%} AXP{0.2032520325%} TRV{0.4065040650%} DD{23.5772357724%} 
30,35577.147602424061915371567010879517,13705.319065569552549277432262897491,0.385228158781221019513196779371,-934.033526378263104561483487486839,42971.702892088462249375879764556885,20,AAPL{2.8397565923%} MSFT{22.5152129817%} WMT{8.7221095335%} JPM{8.1135902637%} PG{1.0141987830%} CVX{0.8113590264%} MRK{0.2028397566%} KO{3.0425963489%} CSCO{1.8255578093%} NKE{10.1419878296%} DIS{0.4056795132%} VZ{14.1987829615%} AMGN{0.8113590264%} IBM{0.4056795132%} GS{0.2028397566%} CAT{0.2028397566%} INTC{0.4056795132%} AXP{0.2028397566%} TRV{0.4056795132%} DD{23.5294117647%} 
31,35612.712144694516609888523817062378,13966.120279489785389159806072711945,0.392166713468646010998241990819,-927.375722171096981583104934543371,43023.892907517489220481365919113159,20,AAPL{2.8225806452%} MSFT{22.3790322581%} WMT{9.2741935484%} JPM{8.0645161290%} PG{1.0080645161%} CVX{0.8064516129%} MRK{0.2016129032%} KO{3.0241935484%} CSCO{1.8145161290%} NKE{10.0806451613%} DIS{0.4032258065%} VZ{14.1129032258%} AMGN{0.8064516129%} IBM{0.4032258065%} GS{0.2016129032%} CAT{0.2016129032%} INTC{0.4032258065%} AXP{0.2016129032%} TRV{0.4032258065%} DD{23.3870967742%} 
32,35932.467388375196605920791625976562,14679.885242555395961971953511238098,0.408540974486617192162896117225,-929.971450719234212556330021470785,43818.990698424735455773770809173584,20,AAPL{2.5925925926%} MSFT{20.5555555556%} WMT{13.7037037037%} JPM{7.4074074074%} PG{0.9259259259%} CVX{0.7407407407%} MRK{0.1851851852%} KO{2.7777777778%} CSCO{4.6296296296%} NKE{9.2592592593%} DIS{0.3703703704%} VZ{12.9629629630%} AMGN{0.7407407407%} IBM{0.3703703704%} GS{0.1851851852%} CAT{0.1851851852%} INTC{0.3703703704%} AXP{0.1851851852%} TRV{0.3703703704%} DD{21.4814814815%} 
33,36053.079113090258033480495214462280,14972.035500983765814453363418579102,0.415277581535266837597930589254,-901.446453684854418497707229107618,43217.357716442536911927163600921631,20,AAPL{2.7559055118%} MSFT{21.8503937008%} WMT{11.4173228346%} JPM{7.8740157480%} PG{0.9842519685%} CVX{0.7874015748%} MRK{0.1968503937%} KO{2.9527559055%} CSCO{1.7716535433%} NKE{9.8425196850%} DIS{0.3937007874%} VZ{13.7795275591%} AMGN{0.7874015748%} IBM{0.3937007874%} GS{0.1968503937%} CAT{0.1968503937%} INTC{0.3937007874%} AXP{0.1968503937%} TRV{0.3937007874%} DD{22.8346456693%} 
34,36496.758409954411035869270563125610,15230.586846363970835227519273757935,0.417313413845813274694052097402,-864.609569258163105587300378829241,42321.686683119747613091021776199341,22,AAPL{3.6659877800%} MSFT{18.3299389002%} V{0.2036659878%} WMT{14.8676171079%} JPM{1.8329938900%} PG{0.6109979633%} HD{0.2036659878%} MRK{0.2036659878%} KO{1.4256619145%} CSCO{6.9246435845%} MCD{0.2036659878%} NKE{6.7209775967%} DIS{0.2036659878%} VZ{15.2749490835%} AMGN{0.2036659878%} HON{0.4073319756%} IBM{0.2036659878%} CAT{1.0183299389%} AXP{1.2219959267%} BA{0.2036659878%} TRV{0.8146639511%} DD{25.2545824847%} 
35,36716.035888901991711463779211044312,15372.991083382261422229930758476257,0.418699642028321272757551696486,-884.435302292870005658187437802553,43085.297221892185916658490896224976,20,AAPL{2.5925925926%} MSFT{20.5555555556%} WMT{13.7037037037%} JPM{7.4074074074%} PG{0.9259259259%} CVX{0.7407407407%} MRK{0.1851851852%} KO{5.7407407407%} CSCO{1.6666666667%} NKE{9.2592592593%} DIS{0.3703703704%} VZ{12.9629629630%} AMGN{0.7407407407%} IBM{0.3703703704%} GS{0.1851851852%} CAT{0.1851851852%} INTC{0.3703703704%} AXP{0.1851851852%} TRV{0.3703703704%} DD{21.4814814815%} 
36,36866.887147789682785514742136001587,15461.542423741821039584465324878693,0.419388335168102255323674398824,-916.191863333601190788613166660070,44168.887474861323426011949777603149,22,AAPL{3.9215686275%} MSFT{26.5795206972%} V{0.2178649237%} WMT{8.9324618736%} JPM{1.9607843137%} PG{0.6535947712%} HD{0.2178649237%} MRK{0.2178649237%} KO{1.5250544662%} CSCO{0.4357298475%} MCD{0.2178649237%} NKE{7.1895424837%} DIS{0.2178649237%} VZ{16.3398692810%} AMGN{0.2178649237%} HON{0.4357298475%} IBM{0.2178649237%} CAT{1.0893246187%} AXP{1.3071895425%} BA{0.2178649237%} TRV{0.8714596950%} DD{27.0152505447%} 
37,36897.236708460790396202355623245239,15842.483835399443705682642757892609,0.429367758907719332395203082342,-884.637717825177105623879469931126,43561.132327254992560483515262603760,20,AAPL{2.6515151515%} MSFT{21.0227272727%} WMT{14.0151515152%} JPM{7.5757575758%} PG{0.9469696970%} CVX{0.7575757576%} MRK{0.1893939394%} KO{2.8409090909%} CSCO{2.4621212121%} NKE{9.4696969697%} DIS{0.3787878788%} VZ{13.2575757576%} AMGN{0.7575757576%} IBM{0.3787878788%} GS{0.1893939394%} CAT{0.1893939394%} INTC{0.3787878788%} AXP{0.1893939394%} TRV{0.3787878788%} DD{21.9696969697%} 
38,36916.804249130902462638914585113525,16003.017845748190666199661791324615,0.433488709850201492379540013644,-921.205585433183841814752668142319,44867.459522654622560366988182067871,20,AAPL{2.5925925926%} MSFT{23.5185185185%} WMT{13.7037037037%} JPM{7.4074074074%} PG{0.9259259259%} CVX{0.7407407407%} MRK{0.1851851852%} KO{2.7777777778%} CSCO{1.6666666667%} NKE{9.2592592593%} DIS{0.3703703704%} VZ{12.9629629630%} AMGN{0.7407407407%} IBM{0.3703703704%} GS{0.1851851852%} CAT{0.1851851852%} INTC{0.3703703704%} AXP{0.1851851852%} TRV{0.3703703704%} DD{21.4814814815%} 
39,37040.837338968449330423027276992798,16011.753562637260984047316014766693,0.432272991458328981195791129721,-867.748584458148911835451144725084,43201.209208992593630682677030563354,20,AAPL{2.6315789474%} MSFT{20.8646616541%} WMT{13.9097744361%} JPM{7.5187969925%} PG{0.9398496241%} CVX{0.7518796992%} MRK{0.1879699248%} KO{2.8195488722%} CSCO{1.6917293233%} NKE{9.3984962406%} DIS{0.3759398496%} VZ{14.6616541353%} AMGN{0.7518796992%} IBM{0.3759398496%} GS{0.1879699248%} CAT{0.1879699248%} INTC{0.3759398496%} AXP{0.1879699248%} TRV{0.3759398496%} DD{21.8045112782%} 
40,37084.166938834205211605876684188843,16041.366524171600758563727140426636,0.432566452163530346108899493629,-876.768428119498139494680799543858,43513.443938582546252291649580001831,20,AAPL{2.6615969582%} MSFT{21.1026615970%} WMT{14.0684410646%} JPM{7.6045627376%} PG{0.9505703422%} CVX{0.7604562738%} MRK{0.1901140684%} KO{2.8517110266%} CSCO{2.0912547529%} NKE{9.5057034221%} DIS{0.3802281369%} VZ{13.3079847909%} AMGN{0.7604562738%} IBM{0.3802281369%} GS{0.1901140684%} CAT{0.1901140684%} INTC{0.3802281369%} AXP{0.1901140684%} TRV{0.3802281369%} DD{22.0532319392%} 
41,37211.362014298647409304976463317871,16082.593557145415616105310618877411,0.432195778025152632650929263036,-872.677992652703437670425046235323,43426.503993596787040587514638900757,20,AAPL{2.6615969582%} MSFT{21.1026615970%} WMT{14.0684410646%} JPM{7.6045627376%} PG{0.9505703422%} CVX{0.7604562738%} MRK{0.5703422053%} KO{2.8517110266%} CSCO{1.7110266160%} NKE{9.5057034221%} DIS{0.3802281369%} VZ{13.3079847909%} AMGN{0.7604562738%} IBM{0.3802281369%} GS{0.1901140684%} CAT{0.1901140684%} INTC{0.3802281369%} AXP{0.1901140684%} TRV{0.3802281369%} DD{22.0532319392%} 
42,37230.855143283995857927948236465454,16125.075782813770274515263736248016,0.433110540189204917815857243113,-870.241723086527031227888073772192,43392.649772858283540699630975723267,20,AAPL{2.6515151515%} MSFT{21.0227272727%} WMT{14.0151515152%} JPM{7.5757575758%} PG{0.9469696970%} CVX{0.7575757576%} MRK{0.1893939394%} KO{2.8409090909%} CSCO{1.7045454545%} NKE{10.2272727273%} DIS{0.3787878788%} VZ{13.2575757576%} AMGN{0.7575757576%} IBM{0.3787878788%} GS{0.1893939394%} CAT{0.1893939394%} INTC{0.3787878788%} AXP{0.1893939394%} TRV{0.3787878788%} DD{21.9696969697%} 
43,37239.253875532114761881530284881592,16172.827926252139150165021419525146,0.434295165534409999263942836478,-872.195749295540736056864261627197,43501.628070845748879946768283843994,20,AAPL{2.6515151515%} MSFT{21.0227272727%} WMT{14.0151515152%} JPM{8.3333333333%} PG{0.9469696970%} CVX{0.7575757576%} MRK{0.1893939394%} KO{2.8409090909%} CSCO{1.7045454545%} NKE{9.4696969697%} DIS{0.3787878788%} VZ{13.2575757576%} AMGN{0.7575757576%} IBM{0.3787878788%} GS{0.1893939394%} CAT{0.1893939394%} INTC{0.3787878788%} AXP{0.1893939394%} TRV{0.3787878788%} DD{21.9696969697%} 
