Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
7,4568.T  8035.T  6367.T  8058.T  7267.T  5108.T  JPM ,0.70331671428281661296,40992.07795076647744281217,28830.41357595817316905595
8,4568.T  8035.T  6367.T  8058.T  7267.T  2914.T  5108.T  AXP ,0.68169136002536245833,42309.37349493298097513616,28841.93435958188638323918
8,4568.T  8035.T  6367.T  8058.T  8316.T  7267.T  5108.T  AAPL ,0.70520435904949896333,42892.79782385665021138266,30248.18799721257164492272
7,4568.T  8035.T  8058.T  8316.T  7267.T  5108.T  AAPL ,0.69458794527210476755,44283.24547429683298105374,30758.60848397207155358046
7,4568.T  8035.T  8058.T  7267.T  2914.T  5108.T  AAPL ,0.65962956789502724675,47117.17227335388452047482,31079.87998710797910462134
4,4568.T  6501.T  6367.T  7267.T ,0.65520041785766969245,47836.63735617085330886766,31342.58478466895394376479
6,4568.T  8035.T  8058.T  7267.T  5108.T  AAPL ,0.65497991219000017971,48504.77883034400292672217,31769.65577909409694257192
6,4568.T  8035.T  6367.T  8058.T  7267.T  5108.T ,0.62215534830049867843,51430.20936541272385511547,31997.57982090592122403905
3,4568.T  6501.T  7267.T ,0.61680122187445884929,53252.86678570738149574026,32846.43330174210132099688
6,4568.T  8058.T  7267.T  5108.T  AAPL  JPM ,0.54329493357371705375,60625.44115225807036040351,32937.49502369334368268028
7,4568.T  6367.T  8058.T  8316.T  7267.T  5108.T  AAPL ,0.55522155892611324557,61438.54702897324750665575,34112.00585958184819901362
7,4568.T  6367.T  8058.T  7267.T  2914.T  5108.T  AAPL ,0.55287684916356261144,62280.19388912956492276862,34433.27736271772300824523
6,4568.T  6367.T  8058.T  7267.T  5108.T  AAPL ,0.55863973394313592991,63921.12878108408767729998,35708.88237560974084772170
6,4568.T  8058.T  7267.T  2914.T  5108.T  AAPL ,0.50797106991213225591,70401.63229438514099456370,35761.99248013934266055003
5,4568.T  8058.T  7267.T  5108.T  AAPL ,0.53009877807210770140,70683.83400309956050477922,37469.41403449477365938947
4,4568.T  6367.T  8058.T  7267.T ,0.48669266846427233775,77767.62901912267261650413,37848.93488745639479020610
4,8058.T  7267.T  5108.T  AAPL ,0.47838112463585591438,81039.30145487315894570202,38767.67216968637512763962
3,6367.T  8058.T  7267.T ,0.47840317001383003692,83005.25245243942481465638,39709.97590104526170762256
4,9983.T  8058.T  7267.T  5108.T ,0.42858486008633861486,93342.64335689894505776465,40005.24374320553761208430
5,4568.T  8058.T  4519.T  7267.T  5108.T ,0.42185825207344329613,96359.77048756806470919400,40650.16434808362828334793
3,4568.T  8058.T  7267.T ,0.41251435585153251040,100657.44408747799752745777,41522.64070940763485850766
4,8058.T  4519.T  7267.T  5108.T ,0.41914825585955894915,101969.09088199597317725420,42740.16659477346547646448
2,8058.T  7267.T ,0.39171726886839031145,117783.50130100634123664349,46137.83144738669943762943
1,8058.T ,0.24128095477742358965,207423.04168282615137286484,50047.22954006962390849367

Runtime,1.20700000000000007283
