Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
0,,-nan(ind),0.00000000000000000000,0.00000000000000000000
14,9432.T  6501.T  8058.T  4502.T  8766.T  9022.T  MSFT  JNJ  WMT  PG  KO  AMGN  IBM  WBA ,0.94468479179793751754,13228.11399398357389145531,12496.39811428575558238663
14,6501.T  8058.T  4502.T  8766.T  2914.T  9022.T  MSFT  JNJ  WMT  PG  KO  AMGN  IBM  WBA ,0.95324135563275691485,13431.99799217034342291299,12803.93597491292712220456
11,6501.T  8058.T  4502.T  8766.T  9022.T  MSFT  JNJ  WMT  PG  AMGN  IBM ,0.99169707361176784310,13731.73912119631859241053,13617.72550209061773784924
11,9433.T  8035.T  6501.T  4502.T  2914.T  9022.T  MSFT  JNJ  WMT  MRK  AMGN ,0.97248580378582560879,14301.77327842310296546202,13908.27148222993309900630
16,9432.T  6501.T  8058.T  4502.T  8766.T  2914.T  9022.T  MSFT  JNJ  WMT  PG  MRK  KO  AMGN  IBM  WBA ,0.98188054703923854927,14707.07355960953282192349,14440.58943205572904844303
15,9432.T  6501.T  8058.T  4502.T  8766.T  2914.T  9022.T  MSFT  JNJ  WMT  PG  MRK  AMGN  IBM  WBA ,0.98384242319327308568,14746.50137529167477623560,14508.23364668989597703330
12,9432.T  8035.T  6501.T  4502.T  2914.T  9022.T  MSFT  JNJ  WMT  MRK  KO  AMGN ,0.98737665104134386684,14975.89715202553816197906,14786.85117630657441623043
13,9432.T  6501.T  8058.T  4502.T  8766.T  9022.T  MSFT  JNJ  WMT  PG  KO  AMGN  WBA ,1.02037704659792805018,15203.31562522899912437424,15513.11429616729947156273
12,9432.T  6501.T  8058.T  4502.T  8766.T  9022.T  MSFT  JNJ  WMT  PG  AMGN  WBA ,1.02699549109656951273,15274.61257474365993402898,15686.95824250870100513566
10,6501.T  8058.T  4502.T  2914.T  9022.T  MSFT  JNJ  WMT  PG  AMGN ,1.11553276540743206979,15342.46494390264160756487,17115.02234703829526551999
14,9432.T  6501.T  8058.T  4502.T  8766.T  2914.T  9022.T  MSFT  JNJ  WMT  PG  MRK  AMGN  WBA ,1.03600467122066230985,16862.49699412263362319209,17469.62565435542637715116
12,9432.T  6501.T  8058.T  4502.T  2914.T  9022.T  MSFT  JNJ  WMT  PG  MRK  AMGN ,1.07937075149806993579,17233.57980457770099746995,18601.42198466899571940303
10,6501.T  4502.T  8766.T  2914.T  9022.T  MSFT  JNJ  PG  MRK  WBA ,1.09421883467579772464,17746.82983698430325603113,19418.91546341464345459826
13,6501.T  4502.T  4519.T  8766.T  2914.T  8411.T  9022.T  MSFT  UNH  JNJ  WMT  PG  MRK ,1.03608835122881970392,19126.72033796107643865980,19816.97213937282504048198
10,6501.T  4502.T  8766.T  2914.T  9022.T  MSFT  JNJ  PG  MRK  AMGN ,1.00711375853401130520,19681.36921997338868095540,19821.37772822300030384213
11,6501.T  4502.T  8766.T  2914.T  9022.T  MSFT  JNJ  PG  MRK  MCD  AMGN ,0.99148750174248723166,20156.48282281623687595129,19984.90079790942763793282
8,6501.T  4502.T  2914.T  9022.T  MSFT  JNJ  WMT  MRK ,1.00872907982746573552,20170.70290258444583741948,20346.77457839719863841310
8,6501.T  4502.T  8766.T  9022.T  MSFT  JNJ  WMT  MRK ,1.01543061756253538697,20713.03200265523628331721,21032.64687804876666632481
9,6501.T  4502.T  8766.T  9022.T  MSFT  JNJ  PG  MRK  KO ,1.01878992307246774018,20939.96440443903702544048,21333.42472473865927895531
8,6501.T  4502.T  8766.T  9022.T  MSFT  JNJ  PG  MRK ,1.06228307531849619494,21003.25298652300625690259,22311.40017421604716219008
8,6501.T  4502.T  8766.T  2914.T  MSFT  JNJ  PG  MRK ,1.01790684409773990460,22057.00598448923483374529,22451.97735191639731056057
10,6501.T  4502.T  8766.T  4503.T  9022.T  MSFT  JNJ  WMT  PG  MRK ,1.00840932655826343023,22815.63214672853791853413,23007.49624808359294547699
8,8316.T  4502.T  8766.T  9022.T  MSFT  JNJ  PG  MRK ,0.97844368867227426989,23681.94551688915089471266,23171.45012648084957618266
10,8058.T  8766.T  2914.T  4503.T  9022.T  MSFT  JNJ  WMT  PG  MRK ,0.95629658446754051138,24241.89720365039102034643,23182.44349686408895649947
9,6501.T  4502.T  8766.T  4503.T  9022.T  MSFT  JNJ  PG  MRK ,1.00995458410115346304,24244.56628998186715762131,24485.91086411147989565507
8,6501.T  8766.T  4503.T  9022.T  MSFT  JNJ  PG  MRK ,0.96549183958956086293,25713.25384804456916754134,24825.93675958190578967333
8,6501.T  8766.T  2914.T  4503.T  MSFT  JNJ  PG  MRK ,0.93118599687878411686,26811.52210295988697907887,24966.51393728225593804382
9,9432.T  4502.T  8766.T  2914.T  4503.T  9022.T  JNJ  PG  MRK ,0.89657321455049054926,27884.10610796329274307936,25000.14264808361622272059
9,8316.T  4502.T  8766.T  4503.T  9022.T  MSFT  JNJ  PG  MRK ,0.89882427362921224478,28093.06142026116867782548,25250.72552508709122776054
8,6501.T  4502.T  8766.T  4503.T  MSFT  JNJ  PG  MRK ,0.90056004919360599370,28292.88083135082342778333,25479.43815331012956448831
10,9983.T  4502.T  8766.T  4503.T  9022.T  MSFT  JNJ  WMT  PG  MRK ,0.86947986323947190623,29440.90159364494684268720,25598.27109128915981273167
9,4502.T  8766.T  2914.T  4503.T  9022.T  JNJ  PG  MRK  MCD ,0.87865177511635406127,29500.29917540578389889561,25920.49023693380877375603
6,4502.T  8766.T  2914.T  4503.T  JNJ  PG ,0.85623883659864064022,30471.94578479012852767482,26091.26340766555222216994
8,4502.T  8766.T  2914.T  4503.T  9022.T  JNJ  PG  MRK ,0.86292991643414773684,30661.85628315571375424042,26459.03308013940841192380
9,4502.T  4519.T  8766.T  2914.T  4503.T  JNJ  PG  MRK  MCD ,0.82173535643900375014,32468.94165606981914606877,26680.87734494774849736132
8,4502.T  4519.T  2914.T  4503.T  JNJ  PG  MRK  TRV ,0.81598818380999826871,32708.38861365637785638683,26689.65862020909480634145
9,9983.T  4502.T  4503.T  9022.T  MSFT  JNJ  PG  MRK  TRV ,0.81161168295367425163,33080.00398615447920747101,26848.11770731709111714736
7,8766.T  2914.T  4503.T  9022.T  JNJ  PG  MRK ,0.81627858810013242952,33248.08979870022449176759,27139.70379790943479747511
8,4502.T  4519.T  8766.T  2914.T  4503.T  JNJ  PG  MRK ,0.80959653410304244225,33742.72173940862558083609,27317.99057142860692692921
9,9983.T  4502.T  8766.T  4503.T  9022.T  MSFT  JNJ  PG  MRK ,0.78673561583369111538,34841.75353627511503873393,27411.24842508708752575330
7,4502.T  4519.T  2914.T  4503.T  JNJ  MRK  TRV ,0.79236492897955868031,34884.71799184050905751064,27641.42709407663642195985
7,4519.T  8766.T  2914.T  4503.T  JNJ  PG  MRK ,0.76142239980508519270,36930.11258262620685854927,28119.41494773521844763309
7,4519.T  8766.T  4503.T  JNJ  PG  MRK  TRV ,0.71633585853556491774,39345.14245151844079373404,28184.33639721256258781068
6,4519.T  2914.T  4503.T  JNJ  MRK  TRV ,0.72378314945820743098,39546.47031733595213154331,28623.06883623693283880129
9,9983.T  4502.T  4519.T  4503.T  9022.T  JNJ  PG  MRK  TRV ,0.70936124253982413279,40374.04495672917255433276,28639.78269686412750161253
9,9983.T  4502.T  4519.T  2914.T  4503.T  JNJ  PG  MRK  TRV ,0.70607969314656426896,40735.49113409925485029817,28762.50308013939138618298
4,2914.T  4503.T  PG  MRK ,0.70128746623099780244,42143.78613574219343718141,29554.90899651569634443149
