Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
13,9432.T  8306.T  8058.T  7267.T  7733.T  MSFT  UNH  WMT  MRK  VZ  AMGN  IBM  AXP ,1.57745019413101172923,25556.03010674250981537625,40313.36465309894992969930
14,9432.T  8306.T  8058.T  7267.T  5108.T  7733.T  MSFT  UNH  WMT  MRK  VZ  AMGN  IBM  AXP ,1.57234454534466339126,25761.91229121063224738464,40506.60226873267674818635
14,9432.T  8306.T  8058.T  8001.T  2914.T  5108.T  MSFT  UNH  WMT  MRK  VZ  AMGN  IBM  AXP ,1.57247126840729500863,26265.32251581060700118542,41301.46501156339218141511
10,8306.T  6501.T  8058.T  5108.T  MSFT  JNJ  WMT  MRK  VZ  AXP ,1.59356479263888806130,26511.37394777591180172749,42247.59212765953998314217
11,8306.T  6501.T  8058.T  6902.T  5108.T  MSFT  JNJ  WMT  MRK  VZ  AXP ,1.54716855480034176651,27678.52227583365311147645,42823.33930851062177680433
10,8306.T  8058.T  8001.T  5108.T  MSFT  JNJ  WMT  MRK  VZ  AXP ,1.58559914397076506809,27900.09449513914660201408,44238.36594819608581019565
11,9432.T  8306.T  6501.T  8058.T  5108.T  MSFT  WMT  MRK  VZ  AMGN  AXP ,1.59038756344993070790,28561.01277920946085941978,45423.07952358926559099928
9,9432.T  8306.T  6501.T  8058.T  MSFT  WMT  MRK  VZ  AXP ,1.48258758935987233762,30813.37181310969026526436,45683.52263644773483974859
11,9432.T  8306.T  8001.T  7267.T  MSFT  WMT  MRK  VZ  AMGN  AXP  TRV ,1.50667239286365961526,30879.29154519341318518855,46524.97608233112987363711
10,8306.T  8058.T  8001.T  5108.T  MSFT  WMT  MRK  VZ  AMGN  AXP ,1.52852235906016886702,30980.77567850632112822495,47354.80832562438445165753
11,8306.T  8058.T  8001.T  6902.T  5108.T  MSFT  WMT  MRK  VZ  AMGN  AXP ,1.48982781808402919843,31855.03161630577233154327,47458.51224791859567631036
11,7203.T  8306.T  6501.T  8058.T  5108.T  MSFT  WMT  MRK  VZ  AMGN  AXP ,1.47050941963968084814,32808.78777237387839704752,48245.63146623496868414804
11,8306.T  6501.T  8058.T  8001.T  5108.T  MSFT  WMT  MRK  VZ  AMGN  AXP ,1.48175256692338153108,32965.45943015096418093890,48846.65413043478474719450
8,8306.T  8058.T  8001.T  5108.T  WMT  MRK  VZ  AXP ,1.45476316090238921852,33881.64303103571000974625,49289.76611239591875346377
11,8306.T  6501.T  8058.T  7267.T  5108.T  MSFT  WMT  MRK  VZ  AMGN  IBM ,1.40680886079279021672,35142.56537056562228826806,49438.87235430158034432679
10,8306.T  6501.T  8058.T  8001.T  MSFT  WMT  MRK  VZ  AMGN  AXP ,1.40382952425215368208,35229.86597734940005466342,49456.72599444954539649189
11,7203.T  8306.T  8058.T  8001.T  5108.T  MSFT  WMT  MRK  VZ  AMGN  AXP ,1.41902463922176558242,35268.54522073100088164210,50046.93465772433410165831
10,8306.T  6501.T  8058.T  7267.T  MSFT  WMT  MRK  VZ  AMGN  IBM ,1.40297684678075751386,35705.35552772307710256428,50093.78711147081048693508
9,8306.T  8058.T  8001.T  5108.T  MSFT  MRK  VZ  AMGN  AXP ,1.39629524331577914431,36108.73053703043115092441,50418.44869102680968353525
10,8306.T  6501.T  8058.T  7267.T  5108.T  WMT  MRK  VZ  AMGN  IBM ,1.40313090651364680284,36385.93197206212062155828,51054.22571230340690817684
10,8306.T  6501.T  8058.T  8001.T  5108.T  MSFT  MRK  VZ  AMGN  AXP ,1.39437457718274027130,37133.09918460839980980381,51777.44947502309514675289
9,7203.T  8306.T  8058.T  8001.T  5108.T  WMT  MRK  VZ  AXP ,1.35836754066825537990,38576.61420791802811436355,52401.22056891769170761108
10,8306.T  8058.T  8001.T  7267.T  5108.T  WMT  MRK  VZ  AMGN  IBM ,1.36329071100904375413,38909.52905677654780447483,53044.99953283994545927271
10,7203.T  8306.T  6501.T  8058.T  5108.T  WMT  MRK  VZ  AMGN  IBM ,1.32163415375244652772,40383.69276884126884397119,53372.46761794632766395807
8,7203.T  8306.T  8058.T  8001.T  WMT  MRK  VZ  AXP ,1.32340396228868706352,40478.77795316489937249571,53569.77513182237453293055
10,7203.T  8306.T  8001.T  7267.T  5108.T  WMT  MRK  VZ  AMGN  IBM ,1.29839952059708774179,41485.20711470372043550014,53864.37302960220404202119
9,9432.T  8306.T  8001.T  7267.T  5108.T  MRK  VZ  AMGN  IBM ,1.29967255230351041995,41672.70082253751752432436,54160.86543940793490037322
9,8306.T  6501.T  8058.T  7267.T  5108.T  MRK  VZ  AMGN  IBM ,1.28013667789896601334,42604.53281902408343739808,54539.62510638296225806698
11,7203.T  8306.T  6501.T  8058.T  8001.T  5108.T  MRK  VZ  AMGN  IBM  AXP ,1.26561842423118919854,43527.96983825082861585543,55089.80059666974557330832
8,7203.T  8306.T  8058.T  8001.T  MSFT  MRK  VZ  AXP ,1.24430907265681378604,44418.60359292322391411290,55270.47144542090973118320
10,7203.T  8306.T  8058.T  8001.T  5108.T  WMT  MRK  VZ  AMGN  IBM ,1.22893314765610406347,45049.83980949249234981835,55363.24143848287349101156
11,7203.T  8306.T  6501.T  8058.T  8001.T  7267.T  MRK  VZ  AMGN  IBM  AXP ,1.24555990879597211496,45054.71158774396462831646,56118.34245605919568333775
9,8306.T  8058.T  8001.T  7267.T  5108.T  MRK  VZ  AMGN  IBM ,1.25877227948493208842,45071.70746674775000428781,56735.01594819609454134479
8,8306.T  8058.T  8001.T  5108.T  MRK  VZ  AMGN  IBM ,1.22225625793730818813,46675.64850100498733809218,57049.60347363548498833552
9,7203.T  8306.T  6501.T  8058.T  5108.T  MRK  VZ  AMGN  IBM ,1.21232135503218430017,47102.86553670583089115098,57103.80977335798525018618
9,7203.T  8306.T  8001.T  7267.T  5108.T  MRK  VZ  AMGN  IBM ,1.21899905675869701938,47264.56485921930288895965,57615.45998149859224213287
8,7203.T  8306.T  8001.T  5108.T  MRK  VZ  AMGN  IBM ,1.18850818037881911238,48851.06508724657760467380,58059.89047641069191740826
7,7203.T  8306.T  8058.T  8001.T  MRK  VZ  AXP ,1.17143866964893339500,49857.43517600744235096499,58404.92753469009767286479
8,8306.T  8058.T  8001.T  7267.T  MRK  VZ  AMGN  IBM ,1.15668696439612594951,50521.75950943819771055132,58437.86064292318042134866
10,7203.T  8306.T  6501.T  8001.T  7267.T  MRK  VZ  AMGN  IBM  TRV ,1.14043167225289088229,51742.20620780317403841764,59008.45075161888962611556
9,7203.T  8306.T  8058.T  8001.T  5108.T  MRK  VZ  AMGN  IBM ,1.14318357584538699001,51871.98440225946978898719,59299.20061517112480942160
8,7203.T  8306.T  8001.T  7267.T  MRK  VZ  AMGN  IBM ,1.11910961304563927321,53120.93377869499818189070,59448.14764569838735042140
8,7203.T  8306.T  6501.T  8058.T  7267.T  MRK  VZ  IBM ,1.09843364058528036864,54537.07703671448689419776,59905.36007631818938534707
7,8306.T  8058.T  8001.T  7267.T  MRK  VZ  IBM ,1.10443480989793063607,54559.69888282146712299436,60257.63066373726906022057
9,7203.T  8306.T  8058.T  8001.T  7267.T  MRK  VZ  AMGN  IBM ,1.08432049994284529504,55828.64866643057757755741,60536.14823311747022671625
7,7203.T  8306.T  8001.T  7267.T  MRK  VZ  IBM ,1.08963131114092548479,56365.24891342344199074432,61417.34007631821441464126
6,7203.T  8001.T  7267.T  MRK  VZ  IBM ,1.07881088378099554426,57348.13739801516931038350,61867.79478954670776147395
8,7203.T  8306.T  8058.T  8001.T  7267.T  MRK  VZ  IBM ,1.02185866911166511883,61044.09284280014253454283,62378.43546947267896030098
6,7203.T  8306.T  8001.T  MRK  VZ  IBM ,0.98418155214846136936,63668.98075385054835351184,62661.83630203514621825889
7,7203.T  8306.T  8058.T  8001.T  MRK  VZ  IBM ,0.97993500289971591233,64864.59096798152313567698,63563.08313829785765847191
6,7203.T  8306.T  8001.T  MRK  VZ  TRV ,0.95015778277839701982,66918.48648659951868467033,63583.12074699352524476126
8,7203.T  8306.T  6501.T  8058.T  8001.T  MRK  VZ  IBM ,0.88802870546393641860,71635.68709703352942597121,63614.54647779829974751920
6,7203.T  8058.T  8001.T  MRK  VZ  IBM ,0.89568639058742416381,71879.64673306477197911590,64381.62133903791982447729
5,7203.T  8306.T  8001.T  7267.T  VZ ,0.82810944709062161984,78333.27910191653063520789,64868.52844588344305520877
5,7203.T  8306.T  8001.T  MRK  IBM ,0.80522930075524246085,80962.43383541816729120910,65193.32398473635112168267
5,7203.T  8306.T  8001.T  MRK  VZ ,0.79139679055607126124,83676.86346629800391383469,66221.60119102681346703321
4,7203.T  8306.T  8001.T  VZ ,0.79410492291339662696,85078.34843855726649053395,67561.13532839961408171803
5,7203.T  8306.T  8058.T  8001.T  VZ ,0.67638945318668197704,100359.17207586759468540549,67881.88552266420447267592
3,7203.T  8001.T  VZ ,0.69485756484950822465,101385.88539503830543253571,70448.74943570763571187854
3,7203.T  8306.T  8001.T ,0.48172246263925982968,152547.20351653167745098472,73485.41454671599785797298
3,7203.T  8001.T  MRK ,0.42005436359350467601,176538.83121258157189004123,74155.90639454209303949028
1,7203.T ,0.41077390153225590286,188404.08831962913973256946,77391.48242368178034666926
2,7203.T  8001.T ,0.35872270369654468691,225150.77752228674944490194,80766.69565217391937039793
1,8001.T ,0.28933620781567842561,290810.15997233445523306727,84141.90888066604384221137

Runtime,1.84200000000000008171
