Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
8,9433.T  4519.T  UNH  JNJ  WMT  KO  AMGN  CRM ,0.74557022069338207970,46983.96205434751027496532,35029.84295790936448611319
8,9433.T  4519.T  2914.T  UNH  JNJ  WMT  KO  IBM ,0.74740231176539151381,47202.57220084090658929199,35279.31158418129780329764
8,9433.T  4519.T  UNH  WMT  KO  AMGN  IBM  CRM ,0.74893186043059656321,47256.50209623736009234563,35391.90003237743076169863
6,9433.T  4519.T  2914.T  UNH  KO  IBM ,0.78284421230493750343,47411.73231211813981644809,37116.00023589267948409542
7,9433.T  4519.T  2914.T  UNH  KO  AMGN  IBM ,0.75018512073496923520,49994.66352104487305041403,37505.25268963920825626701
6,9433.T  4519.T  2914.T  UNH  JNJ  IBM ,0.74541855462047434955,53374.52070902367267990485,39786.35808048100443556905
7,9433.T  4519.T  UNH  JNJ  WMT  KO  IBM ,0.71403037286867387934,56455.18840552330220816657,40310.71922756703861523420
6,9433.T  4519.T  UNH  WMT  KO  IBM ,0.71883652602499858997,56950.27151639381190761924,40937.93533302495779935271
5,9433.T  4519.T  UNH  KO  IBM ,0.74907210095172571673,59488.16246573141688713804,44560.92283996302285231650
4,9433.T  4519.T  UNH  KO ,0.71305934895843392507,64181.15147091913240728900,45764.97008325623028213158
5,9433.T  4519.T  UNH  JNJ  IBM ,0.70083372266864774058,68154.77647828886983916163,47765.16571692877914756536
4,9433.T  4519.T  UNH  JNJ ,0.67774715306133115345,73434.71918918361188843846,49770.17186632749508135021
4,9433.T  4519.T  UNH  IBM ,0.67892383155314006693,74374.23729149809514638036,50494.44215078632259974256
4,4519.T  UNH  AMGN  IBM ,0.61652995141403532653,86816.77124054502928629518,53525.13975485664559528232
3,9433.T  4519.T  UNH ,0.55447457106330344523,97617.06354997753805946559,54126.17944033302774187177
3,4519.T  UNH  JNJ ,0.58245729359431708261,97972.76234254850714933127,57064.95000000003346940503
3,4519.T  UNH  IBM ,0.58924487599687902506,98482.45950556268508080393,58030.28463922294758958742
3,4519.T  UNH  AMGN ,0.57075415944868090889,101904.89596067939419299364,58162.64323774285003310069
2,4519.T  UNH ,0.51218446159857444755,131224.58367525067296810448,67211.19273820535454433411
1,UNH ,0.21295063124414914668,335284.69573875464266166091,71399.08760407028603367507

Runtime,1.97700000000000009059
