Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
6,9432.T  8058.T  9022.T  AAPL  HD  MRK ,0.90709565789315849127,46439.19196045897842850536,42124.78938339921296574175
7,9432.T  8306.T  8058.T  8316.T  9022.T  AAPL  HD ,0.82859811853659759429,52616.05823456302459817380,43597.56685797097452450544
6,9432.T  8306.T  8058.T  9022.T  HD  VZ ,0.82767255671631800862,53059.09230163968459237367,43915.55458234522666316479
6,9432.T  8306.T  8058.T  9022.T  AAPL  HD ,0.86521897950327197879,53549.54083003160485532135,46332.07906982873828383163
5,9432.T  8306.T  8058.T  AAPL  HD ,0.81771821321359261514,59249.33765162681083893403,48449.26251857711031334475
5,9432.T  8306.T  8058.T  9022.T  HD ,0.77707065835553590372,65670.00235629714734386653,51030.23196521741920150816
7,9432.T  8306.T  8058.T  8001.T  AAPL  HD  MRK ,0.70998858713382628771,73132.86972265610529575497,51923.50284743079100735486
4,9432.T  8306.T  8058.T  HD ,0.73922474519992464881,74225.88280507472518365830,54869.60930382083461154252
4,8306.T  8058.T  9022.T  HD ,0.67608762353511253629,83780.44284643691207747906,56642.92050276685040444136
6,9432.T  8306.T  8058.T  8001.T  HD  VZ ,0.61518070259706048031,92917.84085216363018844277,57161.26261923587298952043
6,8306.T  8058.T  8001.T  9022.T  HD  MRK ,0.60197567000673057880,96335.71964813093654811382,57991.75938076417514821514
6,9432.T  8306.T  8058.T  8001.T  AAPL  HD ,0.61222016992099237420,97314.31604811052966397256,59577.78710671938461018726
6,9432.T  8306.T  8058.T  8316.T  8001.T  HD ,0.60866768325524744920,99097.15111879039613995701,60317.23338866930862423033
3,8306.T  8001.T  HD ,0.58779093429842022012,103408.02999808760068845004,60782.30256653497053775936
6,8306.T  8058.T  8316.T  8001.T  9022.T  HD ,0.57751503560863970410,106496.76710190091398544610,61503.48424505931325256824
3,8306.T  8058.T  HD ,0.59444833436824584538,107041.77112369200040120631,63630.80255230570764979348
5,9432.T  8306.T  8058.T  8001.T  AAPL ,0.54009003544770728400,119084.02346660812327172607,64316.09445533598773181438
5,8306.T  8058.T  8001.T  AAPL  HD ,0.54294730842593008635,121069.77219580821110866964,65734.50694545457372441888
5,9432.T  8306.T  8058.T  8001.T  HD ,0.54723778101687092779,122240.10059097179328091443,66894.40139868250116705894
5,9432.T  8306.T  8058.T  8001.T  9022.T ,0.51582390707768621674,129689.73129021954082418233,66897.06390197630389593542
5,8306.T  8058.T  8001.T  9022.T  HD ,0.51725972245503715197,132071.90397089780890382826,68315.47639209491899237037
4,8306.T  9984.T  8001.T  HD ,0.50490617383241020999,138155.42341219715308398008,69755.52622924905153922737
6,9432.T  8306.T  9984.T  8058.T  8001.T  AAPL ,0.48584198460348365645,143583.00131911932840012014,69758.65031620554509572685
2,8306.T  8001.T ,0.50838729678047200888,144218.68581375465146265924,73318.94782608693640213460
4,9432.T  8306.T  8058.T  8001.T ,0.48597183992138426323,153805.83457374171121045947,74745.30441844531742390245
4,8306.T  8058.T  8001.T  HD ,0.48395715074893241869,158108.10425123287132009864,76517.54764374182559549809
4,8306.T  8058.T  8001.T  9022.T ,0.45802634923866003547,167061.60190255867200903594,76518.61561739133321680129
7,7203.T  8306.T  9984.T  8058.T  8001.T  9022.T  HD ,0.43471551674883263106,176313.86024988730787299573,76646.37086851122148800641
5,9432.T  8306.T  9984.T  8058.T  8001.T ,0.44784515182228890051,176623.86970588791882619262,79100.14374387354473583400
5,8306.T  9984.T  8058.T  8001.T  HD ,0.44375180453032925243,181449.52969647909048944712,80518.55623399215983226895
3,8306.T  9984.T  8001.T ,0.43976672411645456595,184516.07303516566753387451,81144.02898550727695692331
7,9432.T  8306.T  9984.T  8058.T  8001.T  8031.T  HD ,0.41990860503560961670,194315.98384948904276825488,81594.95371436099230777472
6,7203.T  8306.T  9984.T  8058.T  8001.T  HD ,0.41332138946949087410,202050.56104064866667613387,83511.81863241108658257872
5,8306.T  9984.T  8001.T  8031.T  HD ,0.40911721973802678276,204869.58151140232803300023,83815.67359683797985780984
6,8306.T  9984.T  8058.T  8001.T  HD  CAT ,0.39535852739044696769,212165.72849099119775928557,83881.52997891967243049294
5,7203.T  9432.T  8306.T  8058.T  8031.T ,0.39583231352121950319,213317.84619959178962744772,84438.09657654809416271746
3,8306.T  8058.T  8001.T ,0.42003928323736910988,214577.65119158159359358251,90131.04280527013179380447
4,8306.T  9984.T  8058.T  8001.T ,0.39767058129689092372,230747.86735050339484587312,91761.63854229256685357541
4,7203.T  8306.T  8058.T  8001.T ,0.39208075251840690534,235058.41752768240985460579,92161.88123003960936330259
5,7203.T  8306.T  9984.T  8058.T  8001.T ,0.38122013330154691513,244051.18823322764365002513,93037.22651067195693030953
5,8306.T  9984.T  8058.T  8001.T  CAT ,0.37337181616531028849,250343.20381060973159037530,93471.09667140978854149580
3,8306.T  8001.T  8031.T ,0.37773631992573053484,253176.26496186316944658756,95633.87061923586588818580
4,8306.T  9984.T  8001.T  8031.T ,0.37224562363687341282,257569.14096262585371732712,95878.98550724641245324165
4,7203.T  8306.T  8001.T  8031.T ,0.36427546834159768574,264303.35436342924367636442,96279.22819499344041105360
5,7203.T  8306.T  9984.T  8001.T  8031.T ,0.36205228224794638869,266078.54334017040673643351,96334.34387351780605968088
5,8306.T  9984.T  8001.T  8031.T  CAT ,0.34938489647600834420,276967.36467513703973963857,96768.21403425560856703669
4,7203.T  8306.T  8058.T  8031.T ,0.35291105244603687696,278851.12894972349749878049,98409.64539341245836112648
3,8306.T  8058.T  8031.T ,0.35095589738228194499,280611.81287896638968959451,98482.37060500662482809275
5,8306.T  9984.T  8058.T  8031.T  CAT ,0.35038932852016491104,281104.79844972532009705901,98496.12157259555533528328
5,8306.T  9984.T  8058.T  8001.T  8031.T ,0.35708047454344588045,283998.76302841142751276493,101410.41307193678221665323
4,8306.T  8058.T  8001.T  8031.T ,0.35758566016598836157,287038.93459847924532368779,102641.00692173915740568191
2,9984.T  8001.T ,0.34241704884960255661,309569.75539466924965381622,106001.96205533597094472498
4,7203.T  9984.T  8058.T  8001.T ,0.33562002187395795216,323214.28159932955168187618,108477.18426034259027801454
3,9984.T  8058.T  8001.T ,0.33695310502928726981,332152.21135408425470814109,111919.71895810277783311903
3,7203.T  8058.T  8001.T ,0.33085962753151676452,339789.98018675425555557013,112422.78628353097883518785
4,7203.T  9984.T  8001.T  8031.T ,0.31853576165292174505,353475.32296226138714700937,112594.53122529643587768078
5,7203.T  9984.T  8058.T  8001.T  8031.T ,0.32075566937504074172,357867.04251419391948729753,114787.88276890643464867026
2,8058.T  8001.T ,0.32892221748277894466,363218.29555164382327347994,119470.56720316206337884068
3,7203.T  8058.T  8031.T ,0.30368482028659971039,397695.59100546425906941295,120774.11408326747186947614
1,8058.T ,0.30431108197031836449,406673.43417913117446005344,123755.23276363646436948329
3,8058.T  8001.T  8031.T ,0.30535020869077367234,413982.23087460076203569770,126409.56059183138131629676
2,8001.T  8031.T ,0.29757961754340883642,429252.26384933944791555405,127736.72450592885434161872
2,8058.T  8031.T ,0.28707197904452885773,459806.48944595223292708397,131997.55890276678837835789
1,8031.T ,0.27013751087380638571,519230.80120130820432677865,140263.71620553359389305115

Runtime,1.76699999999999990408
