Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
9,9432.T  8411.T  WMT  JPM  CSCO  DIS  VZ  MMM  DD ,0.86954654122248853376,38441.06649537861812859774,33426.29641196016746107489
7,9432.T  8316.T  WMT  DIS  VZ  MMM  DD ,0.88044966974652549840,38533.27594912687345640734,33926.61008366048918105662
8,9432.T  8316.T  WMT  JPM  DIS  VZ  MMM  DD ,0.86271055648209749034,39672.72868760827259393409,34226.08184324980538804084
8,9432.T  8411.T  WMT  JPM  DIS  VZ  MMM  DD ,0.88781915041345860207,39833.60609452893550042063,35365.03832074904494220391
8,2914.T  8411.T  WMT  CSCO  DIS  MMM  TRV  DD ,0.84557902026768494430,41850.93149717702181078494,35388.26965267294144723564
8,9432.T  8411.T  JPM  CSCO  DIS  MMM  TRV  DD ,0.85652534898427723498,42233.21079465451475698501,36173.81561461800447432324
8,8411.T  WMT  JPM  PG  DIS  VZ  MMM  DD ,0.84682050585941215370,42799.91347821587987709790,36243.84438236184359993786
8,9432.T  8411.T  WMT  JPM  DIS  MMM  TRV  DD ,0.84409133030238792106,43610.93095133789756800979,36811.60872244038910139352
7,9432.T  8316.T  JPM  CSCO  DIS  MMM  DD ,0.85088585068864575067,43850.88970933125528972596,37312.10159377830859739333
8,2914.T  8411.T  WMT  JPM  CSCO  DIS  MMM  DD ,0.83304255285302020173,45066.44700131233548745513,37542.26805798856366891414
6,8411.T  DIS  VZ  IBM  MMM  DD ,0.85000598261958137947,45637.77703065317473374307,38792.38350951371103292331
6,8411.T  WMT  DIS  VZ  MMM  DD ,0.85710552188892341618,47030.87436110219277907163,40310.42211416488135000691
7,8411.T  JPM  CSCO  DIS  MMM  TRV  DD ,0.82305436837080048207,49412.20098771419725380838,40668.92787375415355199948
7,8411.T  WMT  JPM  DIS  MMM  TRV  DD ,0.82382788080673818865,50250.65523626638605492190,41397.89081244335829978809
6,8316.T  JPM  CSCO  DIS  MMM  DD ,0.82249726400670974957,51964.69882656884146854281,42740.82260978555132169276
6,8411.T  JPM  CSCO  DIS  MMM  DD ,0.82471944647029304942,53667.11593770809122361243,44260.31414980365661904216
6,8411.T  WMT  JPM  DIS  MMM  DD ,0.79771602914773276360,56549.84919368499686243013,45110.72114768950996221974
5,8411.T  CSCO  DIS  MMM  DD ,0.78233314977668455548,58588.15023270878009498119,45835.45211114465200807899
5,8411.T  DIS  MMM  TRV  DD ,0.75236434715689792796,61241.85309528425568714738,46076.18682271218858659267
5,8411.T  WMT  DIS  MMM  DD ,0.74602844331013506984,62807.24960062122408999130,46855.99464814255770761520
5,8316.T  JPM  DIS  MMM  DD ,0.75412063965394182663,63266.43405464124225545675,47710.52371790997858624905
5,8411.T  JPM  DIS  MMM  DD ,0.77674315254249559626,63756.29259261404513381422,49522.26370280879200436175
4,8316.T  DIS  MMM  DD ,0.73802490358501193768,68483.33307184198929462582,50542.40528752644604537636
4,8411.T  DIS  MMM  DD ,0.74298335285559269359,71080.31791510783659759909,52811.49292660827632062137
3,8411.T  DIS  MMM ,0.67180233617077744768,79550.09058241338061634451,53441.93669586227042600513
4,8411.T  JPM  MMM  DD ,0.59396459913995225399,91572.29341351224866230041,54390.70054968289332464337
4,8411.T  CAT  MMM  DD ,0.55788046814098624093,97671.19952563371043652296,54488.85451525221287738532
3,8316.T  MMM  DD ,0.52391912151172648215,109513.76742666575592011213,57376.35682361825456609949
3,8411.T  MMM  DD ,0.50377999456770239384,119906.53705805278150364757,60406.51458773783815559000
2,8316.T  MMM ,0.41883096222785320961,144679.84658028738340362906,60596.39935819993843324482
2,8411.T  MMM ,0.40298550491469953272,161636.64090153493452817202,65137.22334642102941870689
2,MMM  DD ,0.38043234109030188428,185062.07751470178482122719,70403.59939595291507430375
1,MMM ,0.27288159836008901715,329314.08069711062125861645,89863.75270311089116148651

Runtime,1.90599999999999991651
