Risk,Expected Return
14566.10546806570164335426,19941.80628222992527298629
15104.99734792482013290282,20261.52442857140340493061
15345.17303842452747630887,21068.52015679440592066385
15616.43121101349242962897,21446.67096515686353086494
15990.78515362276266387198,22079.72575958182278554887
16107.97259131320970482193,22367.37710452957617235370
16312.73447768842197547201,22852.17778397208894602954
16910.32196262731304159388,23319.66075958189321681857
16933.78003962553702876903,24096.34026829272261238657
17027.73654496928429580294,24294.69291289198372396640
17513.60043004838371416554,24963.17539372817918774672
18530.73061633317047380842,25354.95215679438115330413
18661.52763737808709265664,25858.34880836234879097901
18775.58153267492525628768,26190.65364459930424345657
19204.00492290076363133267,26773.69017770037680747919
19412.49103474145522341132,27008.62457839722628705204
20455.48040481301359250210,27278.73768292679960723035
20649.39585051602261955850,27559.43618815331137739122
21154.99928588092734571546,28254.44983972126283333637
22262.38087016009012586437,28810.13041811844959738664
24105.40650601437664590776,29551.09157142860931344330
24364.84946963927723118104,29976.54542857143314904533
24810.57693706150166690350,30667.56826132403875817545
25813.14053253219026373699,31251.01496167246659751981
27642.74476759628305444494,31903.96821602788622840308
28194.78697673471469897777,32339.03886411152052460238
28743.88931766102177789435,32735.37112891984361340292
29770.53368286944532883354,33188.50927874560147756711
30185.97018645602292963304,33775.70943205572257284075
30406.04598345484191668220,33904.03196864107303554192
31466.83727717359579401091,34505.48834843203076161444
32493.06499215708026895300,34858.86307665499043650925
32820.34437549172434955835,35527.75970034842612221837
33703.09550472369301132858,36372.60829965157608967274
34290.60070799527602503076,36396.53415331011638045311
34842.74029304300347575918,36709.86834146339970175177
36109.44760729261906817555,37505.84330662024876801297
37065.56288844298978801817,37901.19023344947345321998
37752.12500227765121962875,38440.59878048783866688609
39088.96329032738140085712,38625.59826829267694847658
39984.19950007833540439606,39634.94701393733703298494
43874.77103042421367717907,40026.01740418115514330566
44341.36267499798850622028,40129.02042857141350395977
45441.68577201198786497116,40507.75344250874331919476
46951.78044106560264481232,40713.32104529617208754644
47631.85424870651331730187,40946.29136585366359213367
49898.63205136930628214031,41562.48714285720052430406
50384.79608043657208327204,41974.24313937287661246955
50995.51355304342723684385,42086.57677700349449878559
51494.25197849002870498225,42505.59208013941679382697
53597.74059648755064699799,42868.91514634140185080469
54164.92026269841881003231,43389.33343902439810335636
55261.17903310192195931450,43400.84676655054499860853
56870.18639602783514419571,43935.12457142859057057649
57962.12747283152566524222,44263.95603484320599818602
60186.21086931398167507723,44830.29620905926276464015
60301.38038994183443719521,45029.39151219519408186898
62723.03774335644266102463,45211.96604529616888612509
63832.67098639599862508476,45576.70270731709024403244
65494.34029940727486973628,46096.20532752615690696985
66134.07570402766577899456,46339.29370034846942871809
72133.89376017148606479168,46580.43538675962190609425
73241.27574960939818993211,46841.28660627175850095227
74330.28805048191861715168,47196.14138675961294211447
79921.84318733747932128608,47580.98681184664746979252
83457.84757110039936378598,47936.37924738680885639042
84198.68272234250616747886,47946.22715331010840600356
85801.55899481108644977212,48158.00931010455678915605
86743.51769529556622728705,48898.77894425085105467588
87890.39977514521160628647,49136.53742160275578498840
88396.12636991761974059045,49337.09795121951174223796
96137.54574805370066314936,49538.63675958193198312074
97243.08887974476965609938,50018.70358536587445996702
97623.66525215683213900775,50344.98466898955666692927
99423.49541834481351543218,50475.67736236938799265772
99539.49328735377639532089,50581.38122996517631690949
100521.27152589836623519659,50867.38631010458630044013
104445.65727121541567612439,50887.61329616727743996307
105125.02362998898024670780,50993.29276306620886316523
106939.33162295936199370772,51465.75737282235786551610
108028.23043718421831727028,51876.84506620209867833182
111530.78541886588209308684,52075.95513588860922027379
115003.69852076329698320478,52077.34479442513111280277
115507.33715056694927625358,52226.43193031360715394840
117234.54720904555870220065,52333.81820557493483647704
120395.58262073545483872294,53370.96185714286548318341
141703.43896594579564407468,53375.96552961674024118111
153735.62034906542976386845,54037.22382578392716823146
155413.07988462559296749532,54082.39536585369933163747
156463.66389946980052627623,54481.41004181188327493146
157991.28954148272168822587,54867.14603832750435685739
174400.27466814222862012684,55023.48137282238894840702
176973.37626078314497135580,55406.90760975612647598609
184370.11302968946984037757,55729.28529965158668346703
