Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,24499.340545593346178065985441207886,17993.182460070351226022467017173767,0.734435379049692582675845642370,352.793252094674926411244086921215,7879.775900023005306138657033443451,25,V{0.9761388286%} SHW{1.4099783080%} CSCO{6.9414316703%} DIS{5.6399132321%} TRV{11.4967462039%} JPM{13.3405639913%} MCD{0.1084598698%} MRK{2.7114967462%} AMGN{0.7592190889%} VZ{10.1952277657%} MSFT{0.1084598698%} AAPL{7.4837310195%} AXP{13.1236442516%} MMM{0.2169197397%} IBM{1.0845986985%} WMT{12.2559652928%} GS{0.3253796095%} CVX{0.2169197397%} PG{1.7353579176%} CAT{2.4945770065%} KO{4.3383947939%} HD{0.5422993492%} JNJ{0.9761388286%} BA{0.5422993492%} NKE{0.9761388286%} 
2,24524.744006229422666365280747413635,18763.358351911891077179461717605591,0.765078662886181093405468800484,571.349525541184675603290088474751,2384.671953064597801130730658769608,24,NVDA{0.2706359946%} V{3.2476319350%} SHW{2.4357239513%} CSCO{8.6603518268%} DIS{5.5480378890%} TRV{6.2246278755%} JPM{15.9675236806%} MCD{0.1353179973%} AMZN{0.5412719892%} MRK{1.6238159675%} VZ{15.1556156969%} MSFT{0.4059539919%} AAPL{8.6603518268%} AXP{5.9539918809%} IBM{0.6765899865%} WMT{17.1853856563%} CVX{0.6765899865%} PG{1.0825439783%} CAT{2.0297699594%} KO{0.1353179973%} HON{0.2706359946%} HD{0.4059539919%} JNJ{1.0825439783%} CRM{1.6238159675%} 
3,24555.360971754431375302374362945557,20403.026915079310128930956125259399,0.830899083037245023142247646319,675.244222251050587146892212331295,1046.025877215857690316624939441681,26,NVDA{0.4037685061%} V{2.1534320323%} SHW{0.4037685061%} CSCO{9.0174966353%} DIS{4.4414535666%} TRV{4.5760430686%} JPM{15.7469717362%} MCD{0.4037685061%} AMZN{0.1345895020%} AMGN{0.1345895020%} VZ{16.4199192463%} MSFT{0.1345895020%} AAPL{4.3068640646%} AXP{15.0740242261%} UNH{0.1345895020%} MMM{2.2880215343%} IBM{0.1345895020%} WMT{17.0928667564%} PG{0.2691790040%} CAT{0.8075370121%} KO{0.9421265141%} HON{0.6729475101%} HD{0.1345895020%} JNJ{0.5383580081%} BA{0.1345895020%} CRM{3.4993270525%} 
4,24709.592360459762858226895332336426,21623.448398775457462761551141738892,0.875103404513352223226263504330,675.720322646145859835087321698666,2252.799149585945997387170791625977,23,NVDA{0.3034901366%} V{3.6418816388%} SHW{2.7314112291%} CSCO{9.7116843703%} DIS{6.2215477997%} TRV{6.9802731411%} JPM{8.1942336874%} MCD{0.1517450683%} AMZN{0.6069802731%} MRK{1.8209408194%} VZ{16.9954476480%} MSFT{0.4552352049%} AXP{6.6767830046%} IBM{0.7587253414%} WMT{19.2716236722%} CVX{0.7587253414%} PG{1.2139605463%} CAT{4.7040971168%} KO{0.1517450683%} HON{0.3034901366%} HD{5.3110773900%} JNJ{1.2139605463%} CRM{1.8209408194%} 
5,24873.147726145478372927755117416382,21630.215905610733898356556892395020,0.869621173152687609864130990900,635.422101749769808520795777440071,3414.782322117332114430610090494156,23,NVDA{0.2962962963%} V{3.5555555556%} SHW{2.6666666667%} CSCO{9.4814814815%} DIS{6.0740740741%} TRV{6.8148148148%} JPM{8.0000000000%} MCD{0.1481481481%} AMZN{0.5925925926%} MRK{1.7777777778%} VZ{16.5925925926%} MSFT{0.4444444444%} AXP{6.5185185185%} IBM{0.7407407407%} WMT{18.8148148148%} CVX{0.7407407407%} PG{1.1851851852%} CAT{6.9629629630%} KO{0.1481481481%} HON{0.2962962963%} HD{5.1851851852%} JNJ{1.1851851852%} CRM{1.7777777778%} 
6,24875.682328719616634771227836608887,21717.526362809847341850399971008301,0.873042438628362948982442048873,699.499083214671941277629230171442,1665.219310655917979602236300706863,26,NVDA{0.4037685061%} V{2.1534320323%} SHW{2.5572005384%} CSCO{9.0174966353%} DIS{4.4414535666%} TRV{4.5760430686%} JPM{15.7469717362%} MCD{0.4037685061%} AMZN{0.1345895020%} AMGN{0.1345895020%} VZ{16.4199192463%} MSFT{0.1345895020%} AAPL{4.3068640646%} AXP{15.0740242261%} UNH{0.1345895020%} MMM{0.1345895020%} IBM{0.1345895020%} WMT{17.0928667564%} PG{0.2691790040%} CAT{0.8075370121%} KO{0.9421265141%} HON{0.6729475101%} HD{0.1345895020%} JNJ{0.5383580081%} BA{0.1345895020%} CRM{3.4993270525%} 
7,24985.844508297879656311124563217163,22211.652914437272556824609637260437,0.888969468574924981396634393604,534.033387220787858495896216481924,6902.695814108018566912505775690079,23,NVDA{1.1508951407%} V{1.2787723785%} SHW{1.9181585678%} CSCO{10.4859335038%} DIS{5.2429667519%} TRV{8.0562659847%} JPM{14.1943734015%} MRK{1.9181585678%} VZ{14.4501278772%} AAPL{0.1278772379%} AXP{15.6010230179%} UNH{0.1278772379%} IBM{0.3836317136%} WMT{16.1125319693%} CVX{0.2557544757%} PG{1.9181585678%} CAT{2.0460358056%} KO{2.3017902813%} HON{0.3836317136%} HD{0.5115089514%} JNJ{1.1508951407%} BA{0.2557544757%} CRM{0.1278772379%} 
8,24993.675253078276000451296567916870,22486.721067880589544074609875679016,0.899696456811051703539305890445,814.899338322173207416199147701263,-873.726630688374825695063918828964,21,NVDA{0.1754385965%} V{0.1754385965%} SHW{2.9824561404%} CSCO{12.1052631579%} DIS{4.7368421053%} TRV{2.9824561404%} JPM{16.4912280702%} AMZN{0.1754385965%} MRK{1.9298245614%} VZ{16.1403508772%} MSFT{0.7017543860%} AAPL{0.1754385965%} AXP{10.5263157895%} WMT{18.2456140351%} PG{1.9298245614%} CAT{1.0526315789%} KO{1.5789473684%} HON{0.3508771930%} JNJ{1.9298245614%} CRM{5.4385964912%} NKE{0.1754385965%} 
9,25032.736108185024932026863098144531,22647.982893007516395300626754760742,0.904734616109432843167326154799,479.548696423502235575142549350858,8900.920262200452270917594432830811,24,NVDA{0.6106870229%} V{0.1526717557%} SHW{1.8320610687%} CSCO{9.7709923664%} DIS{7.3282442748%} TRV{5.4961832061%} JPM{16.3358778626%} MCD{0.1526717557%} MRK{2.5954198473%} AMGN{0.7633587786%} VZ{13.2824427481%} AAPL{0.3053435115%} AXP{10.6870229008%} IBM{0.3053435115%} WMT{19.3893129771%} GS{0.3053435115%} CVX{0.6106870229%} CAT{4.7328244275%} KO{0.7633587786%} HON{1.0687022901%} HD{0.4580152672%} JNJ{2.5954198473%} BA{0.3053435115%} CRM{0.1526717557%} 
10,25115.277749629232857841998338699341,22684.884122533687332179397344589233,0.903230469862853713181038983748,704.650804185106039767561014741659,2484.894402560646994970738887786865,23,NVDA{0.2894356006%} V{3.4732272069%} SHW{2.6049204052%} CSCO{9.2619392185%} DIS{5.9334298119%} TRV{6.6570188133%} JPM{12.4457308249%} MCD{0.1447178003%} AMZN{0.5788712012%} MRK{1.7366136035%} VZ{16.2083936324%} MSFT{0.4341534009%} AXP{6.3675832127%} IBM{0.7235890014%} WMT{18.3791606368%} CVX{0.7235890014%} PG{1.1577424023%} CAT{4.4862518090%} KO{0.1447178003%} HON{0.2894356006%} HD{5.0651230101%} JNJ{1.1577424023%} CRM{1.7366136035%} 
