Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,15665.574554388420438044704496860504,16142.677136410044113290496170520782,1.030455479329225987328300107038,557.796491075139556414796970784664,-591.217595844144852890167385339737,26,NVDA{1.9198664441%} SHW{0.0834724541%} CSCO{0.1669449082%} DIS{4.2570951586%} TRV{0.1669449082%} JPM{0.3338898164%} MCD{0.6677796327%} AMZN{0.0834724541%} MRK{0.0834724541%} VZ{0.0834724541%} MSFT{10.0166944908%} AAPL{8.0133555927%} AXP{0.0834724541%} UNH{5.5091819699%} IBM{5.6761268781%} WMT{0.7512520868%} CVX{9.0150250417%} PG{9.0984974958%} CAT{9.0150250417%} KO{8.4307178631%} HON{0.8347245409%} HD{5.3422370618%} JNJ{10.4340567613%} BA{8.1803005008%} CRM{1.5025041736%} NKE{0.2504173623%} 
2,15905.120882623174111358821392059326,16867.320884103133721509948372840881,1.060496239455255729211557991221,568.677604224859578607720322906971,-193.007242642657729447819292545319,26,NVDA{1.9008264463%} SHW{0.0826446281%} CSCO{0.1652892562%} DIS{4.2148760331%} TRV{0.1652892562%} JPM{0.3305785124%} MCD{0.6611570248%} AMZN{0.0826446281%} MRK{0.0826446281%} VZ{0.0826446281%} MSFT{9.9173553719%} AAPL{7.9338842975%} AXP{0.0826446281%} UNH{5.4545454545%} IBM{6.6115702479%} WMT{0.7438016529%} CVX{8.9256198347%} PG{9.0082644628%} CAT{8.9256198347%} KO{8.3471074380%} HON{0.8264462810%} HD{5.2892561983%} JNJ{10.3305785124%} BA{8.0991735537%} CRM{1.4876033058%} NKE{0.2479338843%} 
3,15946.435458130155893741175532341003,17305.993515204729192191734910011292,1.085257803265457399177762454201,568.765808474985192333406303077936,243.019260955175013805273920297623,26,NVDA{1.9071310116%} SHW{0.0829187396%} CSCO{0.1658374793%} DIS{4.2288557214%} TRV{0.1658374793%} JPM{0.3316749585%} MCD{0.6633499171%} AMZN{0.0829187396%} MRK{0.0829187396%} VZ{0.0829187396%} MSFT{9.9502487562%} AAPL{7.9601990050%} AXP{0.0829187396%} UNH{5.4726368159%} IBM{6.9651741294%} WMT{0.7462686567%} CVX{8.9552238806%} PG{9.0381426202%} CAT{8.9552238806%} KO{8.3747927032%} HON{0.1658374793%} HD{5.3067993367%} JNJ{10.3648424544%} BA{8.1260364842%} CRM{1.4925373134%} NKE{0.2487562189%} 
4,15964.228572801392147084698081016541,17478.517006539826979860663414001465,1.094855095993699345413574519625,559.633752509351097614853642880917,689.504431259293596667703241109848,26,NVDA{1.9198664441%} SHW{0.0834724541%} CSCO{0.1669449082%} DIS{4.2570951586%} TRV{0.1669449082%} JPM{0.3338898164%} MCD{0.6677796327%} AMZN{0.0834724541%} MRK{0.0834724541%} VZ{0.0834724541%} MSFT{10.0166944908%} AAPL{8.0133555927%} AXP{0.0834724541%} UNH{5.5091819699%} IBM{7.0116861436%} WMT{0.7512520868%} CVX{9.0150250417%} PG{9.0984974958%} CAT{9.0150250417%} KO{8.4307178631%} HON{0.8347245409%} HD{5.3422370618%} JNJ{10.4340567613%} BA{8.1803005008%} CRM{0.1669449082%} NKE{0.2504173623%} 
5,16035.747872394018486374989151954651,17744.024438857857603579759597778320,1.106529273224897913507902558194,566.562835726922912726877257227898,747.139367050172040762845426797867,26,NVDA{2.0000000000%} SHW{0.0869565217%} CSCO{0.1739130435%} DIS{4.4347826087%} TRV{0.1739130435%} JPM{0.3478260870%} MCD{0.6956521739%} AMZN{0.0869565217%} MRK{0.0869565217%} VZ{0.0869565217%} MSFT{10.4347826087%} AAPL{8.3478260870%} AXP{0.0869565217%} UNH{5.7391304348%} IBM{5.9130434783%} WMT{0.7826086957%} CVX{10.7826086957%} PG{9.4782608696%} CAT{9.3913043478%} KO{3.2173913043%} HON{0.8695652174%} HD{5.5652173913%} JNJ{10.8695652174%} BA{8.5217391304%} CRM{1.5652173913%} NKE{0.2608695652%} 
6,16102.033988471990596735849976539612,19298.294584285613382235169410705566,1.198500425356320731040682403545,789.805312962497737316880375146866,-4395.864804589316918281838297843933,22,NVDA{3.4140969163%} SHW{0.5506607930%} DIS{3.6343612335%} MCD{0.7709251101%} MRK{0.1101321586%} VZ{0.8810572687%} MSFT{8.1497797357%} AAPL{7.1585903084%} UNH{3.5242290749%} MMM{0.1101321586%} IBM{7.7092511013%} WMT{0.1101321586%} CVX{10.6828193833%} PG{8.8105726872%} CAT{9.6916299559%} KO{9.3612334802%} HON{0.7709251101%} HD{2.9735682819%} JNJ{13.9867841410%} BA{7.3788546256%} CRM{0.1101321586%} NKE{0.1101321586%} 
7,16140.760037860023658140562474727631,20230.117106399873591726645827293396,1.253355917500030392019993996655,753.563947569019546790514141321182,-2376.801320670712811988778412342072,22,NVDA{3.4292035398%} SHW{0.5530973451%} DIS{3.6504424779%} MCD{0.7743362832%} MRK{0.1106194690%} VZ{0.8849557522%} MSFT{8.1858407080%} AAPL{7.1902654867%} UNH{3.5398230088%} MMM{0.1106194690%} IBM{7.3008849558%} WMT{3.6504424779%} CVX{10.7300884956%} PG{5.3097345133%} CAT{9.7345132743%} KO{9.4026548673%} HON{0.7743362832%} HD{2.9867256637%} JNJ{14.0486725664%} BA{7.4115044248%} CRM{0.1106194690%} NKE{0.1106194690%} 
8,16186.561797685411875136196613311768,20379.847813696302182506769895553589,1.259059710667555620489110879134,755.629502457360104017425328493118,-2289.037260024500028521288186311722,22,NVDA{3.4216335541%} SHW{0.5518763797%} DIS{3.6423841060%} MCD{0.7726269316%} MRK{0.1103752759%} VZ{0.8830022075%} MSFT{8.1677704194%} AAPL{7.1743929360%} UNH{3.5320088300%} MMM{0.1103752759%} IBM{7.5055187638%} WMT{3.6423841060%} CVX{10.7064017660%} PG{5.2980132450%} CAT{9.7130242826%} KO{9.3818984547%} HON{0.7726269316%} HD{2.9801324503%} JNJ{14.0176600442%} BA{7.3951434879%} CRM{0.1103752759%} NKE{0.1103752759%} 
9,16206.461341971260480931960046291351,20596.425049665365804685279726982117,1.270877375082803517614138399949,759.570891484520529957080725580454,-2190.701694870252140390221029520035,21,NVDA{3.4178610805%} SHW{0.5512679162%} DIS{3.6383682470%} MCD{0.7717750827%} VZ{0.8820286659%} MSFT{8.1587651599%} AAPL{7.1664829107%} UNH{3.5281146637%} MMM{0.1102535832%} IBM{7.7177508269%} WMT{3.6383682470%} CVX{10.6945975744%} PG{5.2921719956%} CAT{9.7023153252%} KO{9.3715545755%} HON{0.7717750827%} HD{2.9768467475%} JNJ{14.0022050717%} BA{7.3869900772%} CRM{0.1102535832%} NKE{0.1102535832%} 
10,16206.647035694142687134444713592529,20688.967116244079079478979110717773,1.276572943846922880695160529285,759.561462614037509410991333425045,-2097.876762177042110124602913856506,22,NVDA{3.4292035398%} SHW{0.5530973451%} DIS{3.6504424779%} MCD{0.3318584071%} MRK{0.1106194690%} VZ{0.8849557522%} MSFT{8.1858407080%} AAPL{7.1902654867%} UNH{3.5398230088%} MMM{0.1106194690%} IBM{7.7433628319%} WMT{3.6504424779%} CVX{10.7300884956%} PG{5.3097345133%} CAT{9.7345132743%} KO{9.4026548673%} HON{0.7743362832%} HD{2.9867256637%} JNJ{14.0486725664%} BA{7.4115044248%} CRM{0.1106194690%} NKE{0.1106194690%} 
