Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,21753.538097800905234180390834808350,16768.812961278159491484984755516052,0.770854510465740827562797221617,-605.644371510587234297418035566807,34130.618277914996724575757980346680,29,NVDA{4.3737574553%} V{0.0994035785%} SHW{0.2982107356%} CSCO{10.3379721670%} DIS{1.8886679920%} TRV{0.0994035785%} JPM{11.3320079523%} MCD{12.6242544732%} AMZN{1.9880715706%} MRK{0.1988071571%} AMGN{2.2862823062%} VZ{7.7534791252%} MSFT{0.1988071571%} AAPL{0.0994035785%} AXP{1.8886679920%} UNH{6.4612326044%} MMM{0.3976143141%} IBM{2.8827037773%} WMT{3.3797216700%} GS{0.3976143141%} CVX{9.9403578529%} PG{6.7594433400%} CAT{3.1809145129%} KO{10.1391650099%} HD{0.0994035785%} JNJ{0.2982107356%} BA{0.0994035785%} CRM{0.1988071571%} NKE{0.2982107356%} 
2,21908.643452688877005130052566528320,17355.901488337422051699832081794739,0.792194255468944064091374457348,-600.158623459605905736680142581463,34560.448694179460289888083934783936,29,NVDA{6.0606060606%} V{0.1010101010%} SHW{0.3030303030%} CSCO{10.5050505051%} DIS{1.9191919192%} TRV{0.1010101010%} JPM{11.5151515152%} MCD{12.8282828283%} AMZN{2.0202020202%} MRK{0.2020202020%} AMGN{2.3232323232%} VZ{7.8787878788%} MSFT{0.2020202020%} AAPL{0.1010101010%} AXP{1.9191919192%} UNH{6.5656565657%} MMM{0.4040404040%} IBM{2.9292929293%} WMT{3.4343434343%} GS{0.4040404040%} CVX{10.1010101010%} PG{6.8686868687%} CAT{3.2323232323%} KO{7.0707070707%} HD{0.1010101010%} JNJ{0.3030303030%} BA{0.1010101010%} CRM{0.2020202020%} NKE{0.3030303030%} 
3,21916.353395930102124111726880073547,17358.688074678113480331376194953918,0.792042716280603853462594088342,-580.787226717012799781514331698418,34007.921907232477678917348384857178,29,NVDA{4.4444444444%} V{0.1010101010%} SHW{0.3030303030%} CSCO{10.5050505051%} DIS{1.9191919192%} TRV{0.1010101010%} JPM{11.5151515152%} MCD{12.8282828283%} AMZN{2.0202020202%} MRK{0.2020202020%} AMGN{2.3232323232%} VZ{7.8787878788%} MSFT{0.2020202020%} AAPL{0.1010101010%} AXP{1.9191919192%} UNH{6.5656565657%} MMM{0.4040404040%} IBM{2.9292929293%} WMT{3.4343434343%} GS{0.4040404040%} CVX{10.1010101010%} PG{6.8686868687%} CAT{3.2323232323%} KO{8.6868686869%} HD{0.1010101010%} JNJ{0.3030303030%} BA{0.1010101010%} CRM{0.2020202020%} NKE{0.3030303030%} 
4,21981.443593889172916533425450325012,17426.507062821416184306144714355469,0.792782648163561698417822753981,-582.719043060052399596315808594227,34131.119630542918457649648189544678,29,NVDA{4.4444444444%} V{0.1010101010%} SHW{0.3030303030%} CSCO{12.1212121212%} DIS{1.9191919192%} TRV{0.1010101010%} JPM{11.5151515152%} MCD{12.8282828283%} AMZN{2.0202020202%} MRK{0.2020202020%} AMGN{2.3232323232%} VZ{7.8787878788%} MSFT{0.2020202020%} AAPL{0.1010101010%} AXP{1.9191919192%} UNH{6.5656565657%} MMM{0.4040404040%} IBM{2.9292929293%} WMT{3.4343434343%} GS{0.4040404040%} CVX{10.1010101010%} PG{6.8686868687%} CAT{3.2323232323%} KO{7.0707070707%} HD{0.1010101010%} JNJ{0.3030303030%} BA{0.1010101010%} CRM{0.2020202020%} NKE{0.3030303030%} 
5,22023.621113560773665085434913635254,17660.697435101534210843965411186218,0.801897986894951508851647759002,-567.878276450405223840789403766394,33939.874693346486310474574565887451,29,NVDA{4.4806517312%} V{0.1018329939%} SHW{0.3054989817%} CSCO{10.5906313646%} DIS{1.9348268839%} TRV{0.1018329939%} JPM{11.6089613035%} MCD{12.9327902240%} AMZN{2.0366598778%} MRK{0.2036659878%} AMGN{2.3421588595%} VZ{7.9429735234%} MSFT{0.2036659878%} AAPL{0.1018329939%} AXP{1.9348268839%} UNH{6.6191446029%} MMM{0.4073319756%} IBM{2.9531568228%} WMT{3.4623217923%} GS{0.4073319756%} CVX{10.1832993890%} PG{6.9246435845%} CAT{3.2586558045%} KO{7.9429735234%} HD{0.1018329939%} JNJ{0.3054989817%} BA{0.1018329939%} CRM{0.2036659878%} NKE{0.3054989817%} 
6,22038.966865221482294145971536636353,17832.639571243646059883758425712585,0.809141357682441220156022154697,-515.208012552540481010510120540857,32601.935931083142349962145090103149,30,NVDA{4.3737574553%} V{0.0994035785%} SHW{0.2982107356%} CSCO{10.3379721670%} DIS{1.8886679920%} TRV{0.0994035785%} JPM{11.3320079523%} MCD{12.6242544732%} AMZN{1.9880715706%} MRK{0.1988071571%} AMGN{2.2862823062%} VZ{7.7534791252%} MSFT{0.1988071571%} AAPL{0.0994035785%} AXP{1.8886679920%} UNH{6.4612326044%} MMM{0.3976143141%} IBM{2.8827037773%} WMT{3.3797216700%} GS{0.3976143141%} CVX{9.9403578529%} PG{6.7594433400%} CAT{3.1809145129%} KO{6.9582504970%} HON{3.1809145129%} HD{0.0994035785%} JNJ{0.2982107356%} BA{0.0994035785%} CRM{0.1988071571%} NKE{0.2982107356%} 
7,22042.370775917348510120064020156860,17832.725931408815085887908935546875,0.809020323298987875659804558381,-561.983094850253110053017735481262,33942.907983782737574074417352676392,29,NVDA{4.4989775051%} V{0.1022494888%} SHW{0.3067484663%} CSCO{11.0429447853%} DIS{1.9427402863%} TRV{0.1022494888%} JPM{11.6564417178%} MCD{12.9856850716%} AMZN{2.0449897751%} MRK{0.2044989775%} AMGN{2.3517382413%} VZ{7.9754601227%} MSFT{0.2044989775%} AAPL{0.1022494888%} AXP{1.9427402863%} UNH{6.6462167689%} MMM{0.4089979550%} IBM{2.9652351738%} WMT{3.4764826176%} GS{0.4089979550%} CVX{10.2249488753%} PG{6.9529652352%} CAT{3.2719836401%} KO{7.1574642127%} HD{0.1022494888%} JNJ{0.3067484663%} BA{0.1022494888%} CRM{0.2044989775%} NKE{0.3067484663%} 
8,22053.813796492802794091403484344482,17899.005017345727537758648395538330,0.811605882887801888259104998724,-534.850652885822455573361366987228,33231.390400072639749851077795028687,30,NVDA{4.4444444444%} V{0.1010101010%} SHW{0.3030303030%} CSCO{10.5050505051%} DIS{1.9191919192%} TRV{0.1010101010%} JPM{11.5151515152%} MCD{12.8282828283%} AMZN{2.0202020202%} MRK{0.2020202020%} AMGN{2.3232323232%} VZ{7.8787878788%} MSFT{0.2020202020%} AAPL{0.1010101010%} AXP{1.9191919192%} UNH{6.5656565657%} MMM{0.4040404040%} IBM{2.9292929293%} WMT{3.4343434343%} GS{0.4040404040%} CVX{10.1010101010%} PG{6.8686868687%} CAT{3.2323232323%} KO{7.0707070707%} HON{1.6161616162%} HD{0.1010101010%} JNJ{0.3030303030%} BA{0.1010101010%} CRM{0.2020202020%} NKE{0.3030303030%} 
9,22084.907558233866438968107104301453,18052.155305905125715071335434913635,0.817397820584256029619041328260,-540.589991709204014114220626652241,33549.068401568976696580648422241211,29,NVDA{4.4806517312%} V{0.1018329939%} SHW{0.3054989817%} CSCO{10.5906313646%} DIS{1.9348268839%} TRV{0.1018329939%} JPM{12.4236252546%} MCD{12.9327902240%} AMZN{2.0366598778%} MRK{0.2036659878%} AMGN{2.3421588595%} VZ{7.9429735234%} MSFT{0.2036659878%} AAPL{0.1018329939%} AXP{1.9348268839%} UNH{6.6191446029%} MMM{0.4073319756%} IBM{2.9531568228%} WMT{3.4623217923%} GS{0.4073319756%} CVX{10.1832993890%} PG{6.9246435845%} CAT{3.2586558045%} KO{7.1283095723%} HD{0.1018329939%} JNJ{0.3054989817%} BA{0.1018329939%} CRM{0.2036659878%} NKE{0.3054989817%} 
10,22106.990183831847389228641986846924,18146.805122943660535383969545364380,0.820862766574868008007115349756,-539.204210983220377784164156764746,33603.992504462643410079181194305420,29,NVDA{4.4444444444%} V{0.1010101010%} SHW{0.3030303030%} CSCO{10.5050505051%} DIS{1.9191919192%} TRV{0.1010101010%} JPM{11.5151515152%} MCD{12.8282828283%} AMZN{2.0202020202%} MRK{0.2020202020%} AMGN{2.3232323232%} VZ{7.8787878788%} MSFT{0.2020202020%} AAPL{0.1010101010%} AXP{1.9191919192%} UNH{6.5656565657%} MMM{0.4040404040%} IBM{2.9292929293%} WMT{3.4343434343%} GS{0.4040404040%} CVX{11.7171717172%} PG{6.8686868687%} CAT{3.2323232323%} KO{7.0707070707%} HD{0.1010101010%} JNJ{0.3030303030%} BA{0.1010101010%} CRM{0.2020202020%} NKE{0.3030303030%} 
