Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,25023.121214141603559255599975585938,19424.967449106716230744495987892151,0.776280755820695222979566096910,723.747054554895157707505859434605,-1322.448114800280563940759748220444,23,NVDA{2.5600000000%} CSCO{0.6400000000%} DIS{0.6400000000%} TRV{9.1200000000%} JPM{11.0400000000%} MCD{10.8800000000%} AMZN{0.1600000000%} MRK{1.2800000000%} AMGN{0.1600000000%} VZ{0.1600000000%} MSFT{19.3600000000%} AAPL{0.4800000000%} MMM{0.3200000000%} IBM{2.2400000000%} WMT{16.4800000000%} GS{1.9200000000%} CVX{19.8400000000%} PG{1.6000000000%} KO{0.4800000000%} HD{0.1600000000%} JNJ{0.1600000000%} BA{0.1600000000%} CRM{0.1600000000%} 
2,25346.142902785206388216465711593628,22481.021125696679519023746252059937,0.886960245269757141528543797904,788.580029074749631945451255887747,-124.939707779474701965227723121643,23,NVDA{2.5356576862%} CSCO{0.9508716323%} DIS{0.9508716323%} TRV{7.7654516640%} JPM{10.3011093502%} MCD{10.1426307448%} AMZN{0.1584786054%} AMGN{0.4754358162%} VZ{0.1584786054%} MSFT{19.1759112520%} AAPL{0.7923930269%} UNH{0.3169572108%} MMM{0.3169572108%} IBM{2.2187004754%} WMT{16.3232963550%} GS{4.4374009509%} CVX{19.6513470681%} PG{0.3169572108%} CAT{0.6339144216%} KO{0.4754358162%} HON{0.3169572108%} HD{0.1584786054%} JNJ{1.4263074485%} 
3,25448.497688915475009707733988761902,23729.368374533980386331677436828613,0.932446726899313516057077322330,753.548036708933750560390762984753,2127.657988877879688516259193420410,21,NVDA{1.3490725126%} V{0.1686340641%} CSCO{3.5413153457%} DIS{0.1686340641%} TRV{6.5767284992%} JPM{13.8279932546%} MCD{4.2158516020%} AMZN{0.5059021922%} AMGN{5.5649241147%} MSFT{21.0792580101%} AAPL{0.1686340641%} IBM{2.1922428331%} WMT{16.3575042159%} GS{2.8667790894%} CVX{17.2006745363%} PG{2.6981450253%} CAT{0.1686340641%} KO{0.3372681282%} HON{0.3372681282%} HD{0.1686340641%} NKE{0.5059021922%} 
4,25668.116157726941310102120041847229,25373.771959210454951971769332885742,0.988532691814709596478394360020,789.457880404266688856296241283417,2742.646054288141385768540203571320,21,NVDA{1.4678899083%} V{0.1834862385%} CSCO{3.8532110092%} DIS{0.1834862385%} TRV{7.1559633028%} JPM{3.3027522936%} MCD{4.5871559633%} AMZN{0.5504587156%} AMGN{3.1192660550%} MSFT{22.9357798165%} AAPL{0.1834862385%} IBM{2.3853211009%} WMT{17.7981651376%} GS{8.9908256881%} CVX{18.7155963303%} PG{2.9357798165%} CAT{0.1834862385%} KO{0.3669724771%} HON{0.3669724771%} HD{0.1834862385%} NKE{0.5504587156%} 
5,25843.245875357049953890964388847351,25634.577114214960602112114429473877,0.991925597808088532758574729087,857.941959727402490898384712636471,1040.240935362755408277735114097595,23,NVDA{2.6578073090%} CSCO{0.6644518272%} DIS{0.9966777409%} TRV{9.4684385382%} JPM{11.4617940199%} MCD{6.1461794020%} AMZN{0.1661129568%} AMGN{0.4983388704%} VZ{0.1661129568%} MSFT{20.0996677741%} AAPL{0.4983388704%} AXP{0.3322259136%} UNH{0.1661129568%} MMM{0.3322259136%} IBM{2.3255813953%} WMT{17.1096345515%} GS{4.6511627907%} CVX{19.9335548173%} CAT{0.6644518272%} KO{1.1627906977%} HD{0.1661129568%} JNJ{0.1661129568%} CRM{0.1661129568%} 
6,25957.939302667327865492552518844604,25680.269167313843354349955916404724,0.989303074788954739382518255297,857.801919815247856604401022195816,1089.947465943405404686927795410156,21,NVDA{1.3864818024%} V{0.1733102253%} CSCO{3.6395147314%} DIS{0.1733102253%} TRV{6.7590987868%} JPM{14.2114384749%} MCD{4.3327556326%} AMZN{0.5199306759%} AMGN{2.9462738302%} MSFT{21.6637781629%} AAPL{0.1733102253%} IBM{2.2530329289%} WMT{16.8110918544%} GS{2.9462738302%} CVX{17.6776429809%} PG{2.7729636049%} CAT{0.1733102253%} KO{0.3466204506%} HON{0.3466204506%} HD{0.1733102253%} NKE{0.5199306759%} 
7,25974.100573046256613451987504959106,27394.283814515620179008692502975464,1.054676897761114728879761059943,911.086501813558925277902744710445,1276.470762526927501312457025051117,21,NVDA{0.5376344086%} CSCO{1.9713261649%} DIS{1.0752688172%} TRV{7.3476702509%} JPM{7.7060931900%} MCD{6.0931899642%} AMZN{0.3584229391%} AMGN{1.0752688172%} MSFT{22.7598566308%} AAPL{1.0752688172%} UNH{0.1792114695%} MMM{0.5376344086%} IBM{1.2544802867%} WMT{17.3835125448%} GS{8.9605734767%} CVX{18.8172043011%} PG{1.0752688172%} CAT{1.0752688172%} KO{0.1792114695%} HON{0.3584229391%} JNJ{0.1792114695%} 
8,26356.190837260237458394840359687805,29206.585934508813807042315602302551,1.108148977780921251579115960340,916.316250840072711980610620230436,2938.853410426732807536609470844269,21,NVDA{0.5535055351%} CSCO{2.0295202952%} DIS{1.1070110701%} TRV{7.5645756458%} JPM{7.9335793358%} MCD{3.3210332103%} AMZN{0.3690036900%} AMGN{1.1070110701%} MSFT{23.4317343173%} AAPL{1.1070110701%} UNH{0.1845018450%} MMM{0.5535055351%} IBM{1.2915129151%} WMT{17.8966789668%} GS{9.2250922509%} CVX{19.3726937269%} PG{1.1070110701%} CAT{1.1070110701%} KO{0.1845018450%} HON{0.3690036900%} JNJ{0.1845018450%} 
9,26684.722630437121551949530839920044,30150.883898751431843265891075134277,1.129893097122198986070884529909,918.947802060738467844203114509583,3807.713573010258187423460185527802,21,NVDA{0.5617977528%} CSCO{2.0599250936%} DIS{1.1235955056%} TRV{7.6779026217%} JPM{8.0524344569%} MCD{1.8726591760%} AMZN{0.3745318352%} AMGN{1.1235955056%} MSFT{23.7827715356%} AAPL{1.1235955056%} UNH{0.1872659176%} MMM{0.5617977528%} IBM{1.3108614232%} WMT{18.1647940075%} GS{9.3632958801%} CVX{19.6629213483%} PG{1.1235955056%} CAT{1.1235955056%} KO{0.1872659176%} HON{0.3745318352%} JNJ{0.1872659176%} 
10,26887.387247386075614485889673233032,30636.054200994563871063292026519775,1.139421019942089108312188727723,920.461173944783354272658471018076,4249.500547910773093462921679019928,21,NVDA{0.5660377358%} CSCO{2.0754716981%} DIS{1.1320754717%} TRV{7.7358490566%} JPM{8.1132075472%} MCD{1.1320754717%} AMZN{0.3773584906%} AMGN{1.1320754717%} MSFT{23.9622641509%} AAPL{1.1320754717%} UNH{0.1886792453%} MMM{0.5660377358%} IBM{1.3207547170%} WMT{18.3018867925%} GS{9.4339622642%} CVX{19.8113207547%} PG{1.1320754717%} CAT{1.1320754717%} KO{0.1886792453%} HON{0.3773584906%} JNJ{0.1886792453%} 
11,26939.809737295567174442112445831299,30708.642294138804572867229580879211,1.139898261850960770047436199093,903.420640339802844209771137684584,4810.583937731122205150313675403595,24,NVDA{3.2136105860%} V{0.3780718336%} CSCO{1.1342155009%} DIS{1.1342155009%} TRV{9.2627599244%} JPM{0.9451795841%} AMZN{0.1890359168%} AMGN{0.3780718336%} VZ{0.1890359168%} MSFT{22.8733459357%} AAPL{0.5671077505%} UNH{0.3780718336%} MMM{0.3780718336%} IBM{1.1342155009%} WMT{20.9829867675%} GS{11.7202268431%} CVX{21.1720226843%} PG{0.3780718336%} CAT{2.2684310019%} KO{0.3780718336%} HON{0.3780718336%} HD{0.1890359168%} JNJ{0.1890359168%} CRM{0.1890359168%} 
