Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,27717.042235649998474400490522384644,32001.006760037460480816662311553955,1.154560666609562469275829243998,732.101797482833831054449547082186,10037.952835552447140798904001712799,25,V{3.5616438356%} SHW{1.0958904110%} CSCO{15.4794520548%} DIS{0.6849315068%} TRV{0.4109589041%} JPM{2.7397260274%} MCD{0.5479452055%} AMZN{0.5479452055%} MRK{16.1643835616%} AMGN{15.6164383562%} AAPL{0.8219178082%} AXP{0.1369863014%} UNH{2.7397260274%} MMM{0.2739726027%} IBM{0.4109589041%} WMT{17.1232876712%} GS{0.4109589041%} CVX{6.3013698630%} KO{0.4109589041%} HON{0.2739726027%} HD{1.5068493151%} JNJ{3.5616438356%} BA{4.3835616438%} CRM{4.1095890411%} NKE{0.6849315068%} 
2,27988.509270251423004083335399627686,35742.314644514008250553160905838013,1.277035311148350116283722854860,957.193809793754553538747131824493,7026.500350701368006411939859390259,23,V{4.5731707317%} SHW{0.3048780488%} CSCO{17.2256097561%} DIS{1.8292682927%} TRV{0.4573170732%} JPM{5.4878048780%} MRK{17.9878048780%} AMGN{17.3780487805%} MSFT{0.1524390244%} AAPL{0.3048780488%} AXP{0.1524390244%} UNH{0.6097560976%} MMM{1.5243902439%} IBM{0.3048780488%} WMT{17.8353658537%} GS{0.3048780488%} CVX{1.5243902439%} KO{0.4573170732%} HON{0.6097560976%} HD{2.2865853659%} JNJ{3.9634146341%} CRM{3.9634146341%} NKE{0.7621951220%} 
3,28517.305640979604504536837339401245,36516.592531037284061312675476074219,1.280506405155003024631810149003,929.818546483545787850744090974331,8622.036136530912699527107179164886,25,NVDA{0.7363770250%} V{1.4727540501%} CSCO{17.2312223859%} DIS{1.0309278351%} TRV{0.2945508100%} JPM{0.5891016200%} MCD{0.5891016200%} AMZN{0.5891016200%} MRK{12.6656848306%} AMGN{16.7893961708%} VZ{2.3564064801%} MSFT{0.1472754050%} AAPL{0.2945508100%} AXP{0.1472754050%} UNH{0.5891016200%} MMM{3.8291605302%} IBM{5.0073637703%} WMT{18.4094256259%} GS{0.2945508100%} CVX{6.1855670103%} KO{0.4418262150%} HD{1.6200294551%} JNJ{3.8291605302%} CRM{3.8291605302%} NKE{1.0309278351%} 
4,28575.272712678517564199864864349365,38045.387521553348051384091377258301,1.331409428847657228089929049020,918.114830165823036622896324843168,10501.942616578658999060280621051788,25,V{3.8123167155%} SHW{1.1730205279%} CSCO{16.5689149560%} DIS{0.7331378299%} TRV{0.4398826979%} JPM{2.9325513196%} MCD{0.5865102639%} AMZN{0.5865102639%} MRK{7.9178885630%} AMGN{16.7155425220%} MSFT{2.3460410557%} AAPL{0.8797653959%} AXP{0.1466275660%} UNH{2.9325513196%} MMM{0.2932551320%} IBM{5.1319648094%} WMT{18.3284457478%} GS{0.4398826979%} CVX{6.7448680352%} KO{0.4398826979%} HON{0.2932551320%} HD{1.6129032258%} JNJ{3.8123167155%} CRM{4.3988269795%} NKE{0.7331378299%} 
5,28754.598923787743842694908380508423,38395.360623751861567143350839614868,1.335277209934881970099240788841,938.853155216347431633039377629757,10229.765967261435434920713305473328,25,V{3.8575667656%} SHW{1.1869436202%} CSCO{16.7655786350%} DIS{0.7418397626%} TRV{0.4451038576%} JPM{2.9673590504%} MCD{0.5934718101%} AMZN{0.5934718101%} MRK{8.0118694362%} AMGN{16.9139465875%} MSFT{1.1869436202%} AAPL{0.8902077151%} AXP{0.1483679525%} UNH{2.9673590504%} MMM{0.2967359050%} IBM{5.1928783383%} WMT{18.5459940653%} GS{0.4451038576%} CVX{6.8249258160%} KO{0.4451038576%} HON{0.2967359050%} HD{1.6320474777%} JNJ{3.8575667656%} CRM{4.4510385757%} NKE{0.7418397626%} 
6,28937.468657144821918336674571037292,38573.199516386135655920952558517456,1.332984580420865539096553220588,949.486634391067582328105345368385,10088.600484654103638604283332824707,25,V{3.8805970149%} SHW{1.1940298507%} CSCO{16.8656716418%} DIS{0.7462686567%} TRV{0.4477611940%} JPM{2.9850746269%} MCD{0.5970149254%} AMZN{0.5970149254%} MRK{8.0597014925%} AMGN{17.0149253731%} MSFT{0.5970149254%} AAPL{0.8955223881%} AXP{0.1492537313%} UNH{2.9850746269%} MMM{0.2985074627%} IBM{5.2238805970%} WMT{18.6567164179%} GS{0.4477611940%} CVX{6.8656716418%} KO{0.4477611940%} HON{0.2985074627%} HD{1.6417910448%} JNJ{3.8805970149%} CRM{4.4776119403%} NKE{0.7462686567%} 
7,29053.843874581172713078558444976807,38663.412956570180540438741445541382,1.330750351776905260337002800952,954.704822338707231210719328373671,10022.268286408963831490837037563324,25,V{3.8922155689%} SHW{1.1976047904%} CSCO{16.9161676647%} DIS{0.7485029940%} TRV{0.4491017964%} JPM{2.9940119760%} MCD{0.5988023952%} AMZN{0.5988023952%} MRK{8.0838323353%} AMGN{17.0658682635%} MSFT{0.2994011976%} AAPL{0.8982035928%} AXP{0.1497005988%} UNH{2.9940119760%} MMM{0.2994011976%} IBM{5.2395209581%} WMT{18.7125748503%} GS{0.4491017964%} CVX{6.8862275449%} KO{0.4491017964%} HON{0.2994011976%} HD{1.6467065868%} JNJ{3.8922155689%} CRM{4.4910179641%} NKE{0.7485029940%} 
8,29118.555317343951173825189471244812,38709.305852685123682022094726562500,1.329369037399620312456249848765,957.379045944901690745609812438488,9987.934474338073414401151239871979,25,V{3.8980509745%} SHW{1.1994002999%} CSCO{16.9415292354%} DIS{0.7496251874%} TRV{0.4497751124%} JPM{2.9985007496%} MCD{0.5997001499%} AMZN{0.5997001499%} MRK{8.0959520240%} AMGN{17.0914542729%} MSFT{0.1499250375%} AAPL{0.8995502249%} AXP{0.1499250375%} UNH{2.9985007496%} MMM{0.2998500750%} IBM{5.2473763118%} WMT{18.7406296852%} GS{0.4497751124%} CVX{6.8965517241%} KO{0.4497751124%} HON{0.2998500750%} HD{1.6491754123%} JNJ{3.8980509745%} CRM{4.4977511244%} NKE{0.7496251874%} 
9,29153.775377723704878007993102073669,38814.665527096047298982739448547363,1.331376983742359243478858843446,962.844332483883022177906241267920,9929.335552579555951524525880813599,24,V{3.8922155689%} SHW{1.1976047904%} CSCO{16.9161676647%} DIS{0.7485029940%} TRV{0.4491017964%} JPM{2.9940119760%} MCD{0.5988023952%} AMZN{0.5988023952%} MRK{8.0838323353%} AMGN{17.0658682635%} AAPL{0.8982035928%} AXP{0.1497005988%} UNH{2.9940119760%} MMM{0.2994011976%} IBM{5.2395209581%} WMT{19.0119760479%} GS{0.4491017964%} CVX{6.8862275449%} KO{0.4491017964%} HON{0.2994011976%} HD{1.6467065868%} JNJ{3.8922155689%} CRM{4.4910179641%} NKE{0.7485029940%} 
10,29181.568907422744814539328217506409,38978.795924782381916884332895278931,1.335733388716724423517234754399,971.648352491901846406108234077692,9829.345350025330844800919294357300,24,V{3.8575667656%} SHW{1.1869436202%} CSCO{16.7655786350%} DIS{0.7418397626%} TRV{0.4451038576%} JPM{2.9673590504%} MCD{0.5934718101%} AMZN{1.7804154303%} MRK{8.0118694362%} AMGN{16.9139465875%} AAPL{0.8902077151%} AXP{0.1483679525%} UNH{2.9673590504%} MMM{0.2967359050%} IBM{5.1928783383%} WMT{18.5459940653%} GS{0.4451038576%} CVX{6.8249258160%} KO{0.4451038576%} HON{0.2967359050%} HD{1.6320474777%} JNJ{3.8575667656%} CRM{4.4510385757%} NKE{0.7418397626%} 
11,29287.138499356933607487007975578308,39197.891391467819630634039640426636,1.338399495475752987161399687466,982.942771746556445577880367636681,9709.608239071119896834716200828552,24,V{3.8123167155%} SHW{1.1730205279%} CSCO{16.5689149560%} DIS{0.7331378299%} TRV{0.4398826979%} JPM{2.9325513196%} MCD{0.5865102639%} AMZN{2.9325513196%} MRK{7.9178885630%} AMGN{16.7155425220%} AAPL{0.8797653959%} AXP{0.1466275660%} UNH{2.9325513196%} MMM{0.2932551320%} IBM{5.1319648094%} WMT{18.3284457478%} GS{0.4398826979%} CVX{6.7448680352%} KO{0.4398826979%} HON{0.2932551320%} HD{1.6129032258%} JNJ{3.8123167155%} CRM{4.3988269795%} NKE{0.7331378299%} 
12,29497.887989671016839565709233283997,39409.764577632362488657236099243164,1.336019873403549773627219110494,1052.350991715949248828110285103321,7839.234826153891845024190843105316,24,V{3.8123167155%} SHW{1.1730205279%} CSCO{16.5689149560%} DIS{0.7331378299%} TRV{0.4398826979%} JPM{2.9325513196%} MCD{0.5865102639%} AMZN{0.5865102639%} MRK{7.9178885630%} AMGN{16.7155425220%} AAPL{0.8797653959%} AXP{0.1466275660%} UNH{2.9325513196%} MMM{0.2932551320%} IBM{5.1319648094%} WMT{18.3284457478%} GS{0.4398826979%} CVX{6.7448680352%} KO{0.4398826979%} HON{0.2932551320%} HD{1.6129032258%} JNJ{3.8123167155%} CRM{4.3988269795%} NKE{3.0791788856%} 
