Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
11,37837.614246913755778223276138305664,42786.431044053919322323054075241089,1.130790931078425876066262389941,2168.995308304098671214887872338295,-22283.428205069045361597090959548950,19,SHW{0.5899705015%} CSCO{0.2949852507%} DIS{0.2949852507%} TRV{1.7699115044%} JPM{0.2949852507%} MRK{6.7846607670%} AMGN{0.2949852507%} VZ{4.4247787611%} AXP{0.5899705015%} UNH{0.2949852507%} MMM{29.4985250737%} IBM{0.8849557522%} WMT{0.5899705015%} PG{3.8348082596%} CAT{0.2949852507%} KO{37.4631268437%} HON{7.6696165192%} HD{0.2949852507%} JNJ{3.8348082596%} 
12,37849.548949821306450758129358291626,42909.934773533430416136980056762695,1.133697387792411692686300739297,2161.706339530891455069649964570999,-21941.255412393315054941922426223755,19,SHW{0.6006006006%} CSCO{0.3003003003%} DIS{0.3003003003%} TRV{1.8018018018%} JPM{0.3003003003%} MRK{6.9069069069%} AMGN{0.3003003003%} VZ{4.5045045045%} AXP{0.6006006006%} UNH{0.3003003003%} MMM{30.0300300300%} IBM{0.9009009009%} WMT{0.6006006006%} PG{4.5045045045%} CAT{0.3003003003%} KO{38.1381381381%} HON{7.8078078078%} HD{0.3003003003%} JNJ{1.5015015015%} 
13,37880.970051950229390058666467666626,43051.983859408799617085605859756470,1.136506900440168443822130939225,2176.988911728423317981651052832603,-22257.683492443895374890416860580444,19,SHW{0.6006006006%} CSCO{0.3003003003%} DIS{0.3003003003%} TRV{1.8018018018%} JPM{0.3003003003%} MRK{6.9069069069%} AMGN{0.3003003003%} VZ{4.5045045045%} AXP{0.6006006006%} UNH{0.3003003003%} MMM{30.0300300300%} IBM{0.9009009009%} WMT{0.6006006006%} PG{3.9039039039%} CAT{0.3003003003%} KO{38.1381381381%} HON{7.8078078078%} HD{0.3003003003%} JNJ{2.1021021021%} 
14,37881.532635607909469399601221084595,43306.247457305587886366993188858032,1.143202094642774557797793022473,2187.629767530237131722969934344292,-22322.645568601528793806210160255432,19,SHW{0.6006006006%} CSCO{0.3003003003%} DIS{0.3003003003%} TRV{1.8018018018%} JPM{0.9009009009%} MRK{6.9069069069%} AMGN{0.3003003003%} VZ{4.5045045045%} AXP{0.6006006006%} UNH{0.3003003003%} MMM{30.0300300300%} IBM{0.9009009009%} WMT{0.6006006006%} PG{3.9039039039%} CAT{0.3003003003%} KO{38.1381381381%} HON{7.8078078078%} HD{0.3003003003%} JNJ{1.5015015015%} 
15,37894.131255683983908966183662414551,43469.944809504020668100565671920776,1.147141875774858599257299829333,2195.521222027397925558034330606461,-22395.691851317911641672253608703613,19,SHW{0.5970149254%} CSCO{0.2985074627%} DIS{0.2985074627%} TRV{1.7910447761%} JPM{1.4925373134%} MRK{6.8656716418%} AMGN{0.2985074627%} VZ{4.4776119403%} AXP{0.5970149254%} UNH{0.2985074627%} MMM{29.8507462687%} IBM{0.8955223881%} WMT{0.5970149254%} PG{3.8805970149%} CAT{0.2985074627%} KO{37.9104477612%} HON{7.7611940299%} HD{0.2985074627%} JNJ{1.4925373134%} 
16,38004.628140744302072562277317047119,43783.608539967688557226210832595825,1.152059911698696703652444739419,2210.699423731010483606951311230659,-22537.374171962634136434644460678101,19,SHW{0.5899705015%} CSCO{0.2949852507%} DIS{0.2949852507%} TRV{1.7699115044%} JPM{2.6548672566%} MRK{6.7846607670%} AMGN{0.2949852507%} VZ{4.4247787611%} AXP{0.5899705015%} UNH{0.2949852507%} MMM{29.4985250737%} IBM{0.8849557522%} WMT{0.5899705015%} PG{3.8348082596%} CAT{0.2949852507%} KO{37.4631268437%} HON{7.6696165192%} HD{0.2949852507%} JNJ{1.4749262537%} 
17,38576.085350714180094655603170394897,44393.543726800977310631424188613892,1.150804788075239448730258118303,2240.092780004604264831868931651115,-22809.239673337160638766363263130188,19,SHW{0.5763688761%} CSCO{0.2881844380%} DIS{0.2881844380%} TRV{1.7291066282%} JPM{4.8991354467%} MRK{6.6282420749%} AMGN{0.2881844380%} VZ{4.3227665706%} AXP{0.5763688761%} UNH{0.2881844380%} MMM{28.8184438040%} IBM{0.8645533141%} WMT{0.5763688761%} PG{3.7463976945%} CAT{0.2881844380%} KO{36.5994236311%} HON{7.4927953890%} HD{0.2881844380%} JNJ{1.4409221902%} 
18,39059.836021380455349572002887725830,44565.054797939839772880077362060547,1.140943212704373710408844999620,2264.711810681595579808345064520836,-23376.299522508023073896765708923340,19,SHW{0.5167958656%} CSCO{0.2583979328%} DIS{0.2583979328%} TRV{1.5503875969%} JPM{8.5271317829%} MRK{5.9431524548%} AMGN{0.2583979328%} VZ{1.8087855297%} AXP{0.5167958656%} UNH{0.2583979328%} MMM{25.8397932817%} IBM{0.7751937984%} WMT{0.5167958656%} PG{3.3591731266%} CAT{0.2583979328%} KO{32.8165374677%} HON{6.7183462532%} HD{0.2583979328%} JNJ{9.5607235142%} 
19,39105.757304284001293126493692398071,44660.992822561602224595844745635986,1.142056717507143881462639001256,2278.587305243098853679839521646500,-23696.626334731361566809937357902527,19,SHW{0.5277044855%} CSCO{0.2638522427%} DIS{0.2638522427%} TRV{1.5831134565%} JPM{8.7071240106%} MRK{1.8469656992%} AMGN{0.2638522427%} VZ{3.9577836412%} AXP{0.5277044855%} UNH{0.2638522427%} MMM{26.3852242744%} IBM{0.7915567282%} WMT{0.5277044855%} PG{3.4300791557%} CAT{0.2638522427%} KO{33.5092348285%} HON{6.8601583113%} HD{0.2638522427%} JNJ{9.7625329815%} 
20,39178.474984570202650502324104309082,48362.154979735685628838837146759033,1.234406265143865866207306680735,2329.693305874614452477544546127319,-21528.644196502747945487499237060547,2,MMM{50.0000000000%} KO{50.0000000000%} 
21,44930.857074735540663823485374450684,50797.026406709723232779651880264282,1.130559925046983105190179230704,2596.211270710125063487794250249863,-27089.311714594026852864772081375122,2,MMM{66.6666666667%} KO{33.3333333333%} 
22,50998.884950565836334135383367538452,50797.828183972786064259707927703857,0.996057624263982699375219453941,2530.949562171233537810621783137321,-25130.658681164215522585436701774597,20,V{0.2932551320%} SHW{1.4662756598%} CSCO{0.2932551320%} DIS{0.5865102639%} TRV{9.9706744868%} JPM{4.3988269795%} MRK{1.1730205279%} AMGN{1.7595307918%} VZ{0.2932551320%} AAPL{0.5865102639%} AXP{0.2932551320%} MMM{34.0175953079%} IBM{1.1730205279%} WMT{4.3988269795%} KO{33.7243401760%} HON{2.9325513196%} HD{0.8797653959%} JNJ{1.1730205279%} BA{0.2932551320%} NKE{0.2932551320%} 
23,51789.601553285072441212832927703857,50956.932533099075953941792249679565,0.983922080973546719917521841126,2551.078482235724550264421850442886,-25575.421933972662372980266809463501,20,V{0.2932551320%} SHW{1.4662756598%} CSCO{0.2932551320%} DIS{1.7595307918%} TRV{9.9706744868%} JPM{4.3988269795%} MRK{1.1730205279%} AMGN{0.5865102639%} VZ{0.2932551320%} AAPL{0.5865102639%} AXP{0.2932551320%} MMM{34.0175953079%} IBM{1.1730205279%} WMT{4.3988269795%} KO{33.7243401760%} HON{2.9325513196%} HD{0.8797653959%} JNJ{1.1730205279%} BA{0.2932551320%} NKE{0.2932551320%} 
24,52344.582940647938812617212533950806,50977.591194039814581628888845443726,0.973884752350436810885980776220,2350.986994851245981408283114433289,-19552.018651497572136577218770980835,19,V{0.5089058524%} SHW{0.5089058524%} CSCO{0.7633587786%} TRV{16.7938931298%} JPM{5.3435114504%} MCD{5.0890585242%} AMGN{0.5089058524%} AAPL{0.5089058524%} AXP{0.5089058524%} MMM{27.2264631043%} IBM{0.7633587786%} WMT{2.5445292621%} PG{0.2544529262%} CAT{2.2900763359%} KO{32.3155216285%} HON{1.0178117048%} JNJ{2.5445292621%} BA{0.2544529262%} NKE{0.2544529262%} 
25,52809.743098196428036317229270935059,51188.396651393646607175469398498535,0.969298346258038234779519370932,2555.681833732044196949573233723640,-25482.058360567672934848815202713013,20,V{0.2832861190%} SHW{1.4164305949%} CSCO{0.2832861190%} DIS{0.5665722380%} TRV{9.6317280453%} JPM{8.7818696884%} MRK{1.1331444759%} AMGN{1.6997167139%} VZ{0.2832861190%} AAPL{0.5665722380%} AXP{0.2832861190%} MMM{32.8611898017%} IBM{1.1331444759%} WMT{3.1161473088%} KO{32.5779036827%} HON{2.8328611898%} HD{0.8498583569%} JNJ{1.1331444759%} BA{0.2832861190%} NKE{0.2832861190%} 
26,53612.609009218605933710932731628418,51342.473130040845717303454875946045,0.957656679629461549119184837764,2575.175017184747048304416239261627,-25912.777385501576645765453577041626,20,V{0.2832861190%} SHW{1.4164305949%} CSCO{0.2832861190%} DIS{1.6997167139%} TRV{9.6317280453%} JPM{8.7818696884%} MRK{1.1331444759%} AMGN{0.5665722380%} VZ{0.2832861190%} AAPL{0.5665722380%} AXP{0.2832861190%} MMM{32.8611898017%} IBM{1.1331444759%} WMT{3.1161473088%} KO{32.5779036827%} HON{2.8328611898%} HD{0.8498583569%} JNJ{1.1331444759%} BA{0.2832861190%} NKE{0.2832861190%} 
27,53847.870975781406741589307785034180,52745.401769907723064534366130828857,0.979526224790400190656214363116,2809.451468004249363730195909738541,-31538.142270219759666360914707183838,2,MMM{80.0000000000%} KO{20.0000000000%} 
28,59547.865533138843602500855922698975,53049.061274406405573245137929916382,0.890864194702061906738776997372,2647.537146051887248177081346511841,-26377.053107150208234088495373725891,20,V{0.2739726027%} SHW{1.3698630137%} CSCO{0.2739726027%} DIS{1.6438356164%} TRV{9.3150684932%} JPM{4.1095890411%} MRK{1.0958904110%} AMGN{1.6438356164%} VZ{0.2739726027%} AAPL{0.5479452055%} AXP{0.2739726027%} MMM{31.7808219178%} IBM{1.0958904110%} WMT{9.5890410959%} KO{31.5068493151%} HON{2.7397260274%} HD{0.8219178082%} JNJ{1.0958904110%} BA{0.2739726027%} NKE{0.2739726027%} 
29,59789.466688806831371039152145385742,53476.589506694086594507098197937012,0.894414893931566479245987011382,2456.834678214800987916532903909683,-20228.450839749944861978292465209961,19,V{0.4796163070%} SHW{0.4796163070%} CSCO{0.7194244604%} TRV{15.8273381295%} JPM{5.0359712230%} MCD{4.7961630695%} AMGN{0.4796163070%} AAPL{0.4796163070%} AXP{0.4796163070%} MMM{25.6594724221%} IBM{0.7194244604%} WMT{8.1534772182%} PG{0.2398081535%} CAT{2.1582733813%} KO{30.4556354916%} HON{0.9592326139%} JNJ{2.3980815348%} BA{0.2398081535%} NKE{0.2398081535%} 
30,61078.209314013525727204978466033936,54043.663310295291012153029441833496,0.884827238998569409744732183754,2951.578282991322339512407779693604,-34503.685179444386449176818132400513,2,MMM{88.8888888889%} KO{11.1111111111%} 
31,61350.706873054288735147565603256226,54104.557266653595434036105871200562,0.881889712837469197381778940326,2656.760523102470870071556419134140,-25598.258426420539763057604432106018,20,V{0.2710027100%} SHW{1.3550135501%} CSCO{0.2710027100%} DIS{0.5420054201%} TRV{9.2140921409%} JPM{4.0650406504%} MRK{1.0840108401%} AMGN{1.6260162602%} VZ{0.2710027100%} AAPL{0.5420054201%} AXP{0.2710027100%} MMM{31.4363143631%} IBM{1.0840108401%} WMT{11.6531165312%} KO{31.1653116531%} HON{2.7100271003%} HD{0.8130081301%} JNJ{1.0840108401%} BA{0.2710027100%} NKE{0.2710027100%} 
32,62327.875321164858178235590457916260,54252.170933961613627616316080093384,0.870431899922939344982353304658,2675.436370044426439562812447547913,-26010.920167371186835225671529769897,20,V{0.2710027100%} SHW{1.3550135501%} CSCO{0.2710027100%} DIS{1.6260162602%} TRV{9.2140921409%} JPM{4.0650406504%} MRK{1.0840108401%} AMGN{0.5420054201%} VZ{0.2710027100%} AAPL{0.5420054201%} AXP{0.2710027100%} MMM{31.4363143631%} IBM{1.0840108401%} WMT{11.6531165312%} KO{31.1653116531%} HON{2.7100271003%} HD{0.8130081301%} JNJ{1.0840108401%} BA{0.2710027100%} NKE{0.2710027100%} 
33,65028.116588418663013726472854614258,54412.158952201578358653932809829712,0.836748191502938887254003930138,2573.276342621634739771252498030663,-22786.131326447459287010133266448975,22,V{0.1988071571%} SHW{0.9940357853%} TRV{20.8747514911%} JPM{2.7833001988%} MCD{0.7952286282%} AMZN{0.1988071571%} MRK{0.7952286282%} AMGN{0.1988071571%} VZ{0.7952286282%} MSFT{0.3976143141%} AAPL{0.1988071571%} AXP{0.5964214712%} MMM{24.8508946322%} IBM{3.3797216700%} WMT{12.7236580517%} GS{0.1988071571%} CVX{0.1988071571%} PG{1.3916500994%} KO{24.8508946322%} HON{1.7892644135%} JNJ{1.5904572565%} BA{0.1988071571%} 
34,65653.915144430211512371897697448730,54807.296569010235543828457593917847,0.834790986164971271499268823391,3035.178859160001593409106135368347,-36248.069205789812258444726467132568,2,MMM{94.1176470588%} KO{5.8823529412%} 
35,65989.341167998820310458540916442871,55613.217379119778343010693788528442,0.842760609437469443427914939093,2906.840745044433788280002772808075,-31592.004972213242581347003579139709,2,TRV{33.3333333333%} MMM{66.6666666667%} 
36,66948.082426517212297767400741577148,55634.589734631917963270097970962524,0.831010952340523245673864494165,2995.806189541304320300696417689323,-34239.595951607210736256092786788940,2,TRV{20.0000000000%} MMM{80.0000000000%} 
37,68386.107742271589813753962516784668,55648.368619814114936161786317825317,0.813737913401030077409359364538,3055.090101767513260710984468460083,-36004.334433211275609210133552551270,2,TRV{11.1111111111%} MMM{88.8888888889%} 
38,69514.384937445734976790845394134521,55657.429579333766014315187931060791,0.800660606138118069452502822969,3090.004401468096148164477199316025,-37042.702464709116611629724502563477,2,TRV{5.8823529412%} MMM{94.1176470588%} 
39,69956.812136712993378750979900360107,55985.223432338389102369546890258789,0.800282656146900306382008238870,2706.973800239242336829192936420441,-25223.990574838888278463855385780334,21,NVDA{0.5076142132%} SHW{1.5228426396%} CSCO{0.2538071066%} DIS{0.7614213198%} TRV{6.3451776650%} JPM{3.5532994924%} MCD{0.5076142132%} VZ{1.2690355330%} MSFT{0.2538071066%} AXP{0.2538071066%} UNH{0.2538071066%} MMM{28.1725888325%} IBM{0.7614213198%} WMT{17.0050761421%} GS{0.2538071066%} CVX{0.5076142132%} KO{31.4720812183%} HON{4.0609137056%} JNJ{1.7766497462%} CRM{0.2538071066%} NKE{0.2538071066%} 
40,70162.100265302753541618585586547852,56397.480041925504337996244430541992,0.803816873050702263014954951359,2580.650182241669426730368286371231,-21022.025425324573006946593523025513,19,V{0.4454342984%} SHW{0.4454342984%} CSCO{0.6681514477%} TRV{14.6993318486%} JPM{4.6770601336%} MCD{4.4543429844%} AMGN{0.4454342984%} AAPL{0.4454342984%} AXP{0.4454342984%} MMM{23.8307349666%} IBM{0.6681514477%} WMT{14.6993318486%} PG{0.2227171492%} CAT{2.0044543430%} KO{28.2850779510%} HON{0.8908685969%} JNJ{2.2271714922%} BA{0.2227171492%} NKE{0.2227171492%} 
41,73031.930046439316356554627418518066,56412.752973141890834085643291473389,0.772439574543221318947416875744,2726.371814310974968975642696022987,-25378.401456187359144678339362144470,18,SHW{1.2875536481%} CSCO{0.2145922747%} DIS{1.2875536481%} TRV{14.1630901288%} JPM{2.7896995708%} MRK{0.8583690987%} AMGN{0.2145922747%} AAPL{1.2875536481%} MMM{26.6094420601%} IBM{1.7167381974%} WMT{17.1673819742%} KO{24.6781115880%} HON{2.1459227468%} HD{0.6437768240%} JNJ{4.2918454936%} BA{0.2145922747%} CRM{0.2145922747%} NKE{0.2145922747%} 
42,73403.364345086039975285530090332031,57321.793398054163844790309667587280,0.780915069894770441649711756327,2779.273503473350501735694706439972,-26056.411706146358483238145709037781,20,V{0.2493765586%} SHW{1.2468827930%} CSCO{0.2493765586%} DIS{0.4987531172%} TRV{8.4788029925%} JPM{3.7406483791%} MRK{0.9975062344%} AMGN{1.4962593516%} VZ{0.2493765586%} AAPL{0.4987531172%} AXP{0.2493765586%} MMM{28.9276807980%} IBM{0.9975062344%} WMT{18.7032418953%} KO{28.6783042394%} HON{2.4937655860%} HD{0.7481296758%} JNJ{0.9975062344%} BA{0.2493765586%} NKE{0.2493765586%} 
43,74431.873217812928487546741962432861,57457.801453029795084148645401000977,0.771951570866539427129282557871,2796.481258105732194962911307811737,-26436.636290142170764738693833351135,20,V{0.2493765586%} SHW{1.2468827930%} CSCO{0.2493765586%} DIS{1.4962593516%} TRV{8.4788029925%} JPM{3.7406483791%} MRK{0.9975062344%} AMGN{0.4987531172%} VZ{0.2493765586%} AAPL{0.4987531172%} AXP{0.2493765586%} MMM{28.9276807980%} IBM{0.9975062344%} WMT{18.7032418953%} KO{28.6783042394%} HON{2.4937655860%} HD{0.7481296758%} JNJ{0.9975062344%} BA{0.2493765586%} NKE{0.2493765586%} 
44,75312.098647751670796424150466918945,57487.993763978862261865288019180298,0.763330126184115886900372061064,2783.474940336261170159559696912766,-26016.254446108971023932099342346191,20,V{0.2518891688%} SHW{1.2594458438%} CSCO{0.2518891688%} DIS{1.5113350126%} TRV{8.5642317380%} JPM{3.7783375315%} MRK{1.0075566751%} AMGN{1.5113350126%} VZ{0.2518891688%} AAPL{0.5037783375%} AXP{0.2518891688%} MMM{29.2191435768%} IBM{1.0075566751%} WMT{18.8916876574%} KO{28.9672544081%} HON{0.5037783375%} HD{0.7556675063%} JNJ{1.0075566751%} BA{0.2518891688%} NKE{0.2518891688%} 
45,77022.067886557619203813374042510986,57945.724414284231897909194231033325,0.752326261866013701329336527124,3191.712175361820300167892128229141,-37805.640846570371650159358978271484,2,MMM{94.1176470588%} WMT{5.8823529412%} 
46,81653.419927177237696014344692230225,58169.588465567307139281183481216431,0.712396229299960381808887177613,2831.275461042672759504057466983795,-26768.675365712879283819347620010376,21,V{1.9271948608%} SHW{1.4989293362%} CSCO{0.2141327623%} DIS{1.2847965739%} TRV{10.7066381156%} JPM{2.5695931478%} MCD{0.8565310493%} MRK{0.8565310493%} AMGN{1.4989293362%} AAPL{0.4282655246%} AXP{0.2141327623%} MMM{26.5524625268%} IBM{1.7130620985%} WMT{20.7708779443%} CAT{0.4282655246%} KO{24.1970021413%} HON{2.3554603854%} HD{0.6423982869%} JNJ{0.8565310493%} BA{0.2141327623%} NKE{0.2141327623%} 
47,82629.301830365977366454899311065674,58514.348324225931719411164522171021,0.708154940536144250629035923339,2908.968589724067896895576268434525,-28754.709367496107006445527076721191,20,V{0.2680965147%} SHW{1.3404825737%} CSCO{0.2680965147%} DIS{1.6085790885%} TRV{9.1152815013%} JPM{4.0214477212%} MRK{1.0723860590%} AMGN{1.6085790885%} VZ{0.2680965147%} AAPL{0.5361930295%} AXP{0.2680965147%} MMM{31.0991957105%} IBM{1.0723860590%} WMT{20.1072386059%} KO{22.2520107239%} HON{2.6809651475%} HD{0.8042895442%} JNJ{1.0723860590%} BA{0.2680965147%} NKE{0.2680965147%} 
48,83447.597129223388037644326686859131,59971.911633109455578960478305816650,0.718677513748412821747990619770,3247.258393042886382318101823329926,-37445.840158177139528561383485794067,2,MMM{88.8888888889%} WMT{11.1111111111%} 
49,92600.489318200809066183865070343018,60153.491882596754294354468584060669,0.649602311235017104706912505208,3038.392884261039398552384227514267,-30998.294645234429481206461787223816,20,V{0.2932551320%} SHW{1.4662756598%} CSCO{0.2932551320%} DIS{1.7595307918%} TRV{9.9706744868%} JPM{4.3988269795%} MRK{1.1730205279%} AMGN{1.7595307918%} VZ{0.2932551320%} AAPL{0.5865102639%} AXP{0.2932551320%} MMM{34.0175953079%} IBM{1.1730205279%} WMT{21.9941348974%} KO{14.9560117302%} HON{2.9325513196%} HD{0.8797653959%} JNJ{1.1730205279%} BA{0.2932551320%} NKE{0.2932551320%} 
50,96108.203521907998947426676750183105,63416.684452305533341132104396820068,0.659846736578003079110033013421,3341.696598914539663383038714528084,-36834.213515130657469853758811950684,2,MMM{80.0000000000%} WMT{20.0000000000%} 
51,107730.469565905921626836061477661133,67735.512350125558441504836082458496,0.628749810736573655489678458252,2860.732487685364958451827988028526,-18086.462280435385764576494693756104,2,WMT{50.0000000000%} KO{50.0000000000%} 
52,117791.661224922616383992135524749756,68582.810192743520019575953483581543,0.582238245725942960007159854285,3483.299705693340001744218170642853,-35916.180978056683670729398727416992,2,MMM{66.6666666667%} WMT{33.3333333333%} 
53,146181.900652427313616499304771423340,74960.387325923584285192191600799561,0.512788429972290682457014554529,3326.702803352258797531249001622200,-24840.696774644184188218787312507629,2,TRV{50.0000000000%} WMT{50.0000000000%} 
54,147463.493971722811693325638771057129,75040.830658786420826800167560577393,0.508877340673726585862368665403,3660.325958349440043093636631965637,-34768.948091696787741966545581817627,2,MMM{50.0000000000%} WMT{50.0000000000%} 
55,151658.450912171567324548959732055664,76628.404243142504128627479076385498,0.505269596136911247619138976006,3304.276705176978794042952358722687,-22499.896912166863330639898777008057,2,WMT{66.6666666667%} KO{33.3333333333%} 
56,177208.473416719032684341073036193848,81444.595215552646550349891185760498,0.459597634612141647814098632807,3614.906179511292066308669745922089,-27002.590169786133628804236650466919,2,TRV{33.3333333333%} WMT{66.6666666667%} 
57,178659.259506448725005611777305603027,81498.147097090622992254793643951416,0.456165257385660105615698967085,3837.312634847994559095241129398346,-33621.231948349217418581247329711914,2,MMM{33.3333333333%} WMT{66.6666666667%} 
58,187959.965146592992823570966720581055,83742.905346778541570529341697692871,0.445535863349762306651058452189,3659.120009249904342141235247254372,-26030.694930718596879160031676292419,2,WMT{80.0000000000%} KO{20.0000000000%} 
59,203173.282757545064669102430343627930,86632.093311502700089477002620697021,0.426395105378517214056444117887,3845.474730786957479722332209348679,-28732.148612106022483203560113906860,2,TRV{20.0000000000%} WMT{80.0000000000%} 
60,204246.949718708317959681153297424316,86664.976865267293760553002357482910,0.424314669005453837247188175752,3978.955317784341787046287208795547,-32703.682668262936203973367810249329,2,MMM{20.0000000000%} WMT{80.0000000000%} 
