Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,6336.769400647546717664226889610291,14235.850658973500685533508658409119,2.246547058745542724267352241441,92.129624163057371788454474881291,11717.640931849935441277921199798584,27,NVDA{5.6417489422%} SHW{0.1410437236%} CSCO{5.1480959097%} DIS{0.8462623413%} TRV{0.2820874471%} JPM{8.3921015515%} MCD{1.0578279267%} AMZN{2.7503526093%} MRK{4.3018335684%} AMGN{0.0705218618%} MSFT{8.8857545839%} AAPL{8.8857545839%} AXP{7.8279266573%} UNH{8.8857545839%} MMM{8.7447108604%} IBM{0.2820874471%} WMT{0.1410437236%} GS{0.1410437236%} CVX{3.2440056417%} PG{0.4936530324%} CAT{2.8913963329%} KO{8.9562764457%} HON{0.2115655853%} HD{0.0705218618%} JNJ{7.0521861777%} BA{0.0705218618%} CRM{4.5839210155%} 
2,6350.330313572809245670214295387268,14761.018730186262473580427467823029,2.324448965849376325110142715857,136.951167846497412483586231246591,11017.686809048667782917618751525879,27,NVDA{5.7704918033%} V{0.3278688525%} CSCO{7.3442622951%} DIS{0.0655737705%} TRV{0.2622950820%} JPM{8.3278688525%} MCD{0.5245901639%} AMZN{6.6885245902%} MRK{1.7704918033%} AMGN{0.4590163934%} VZ{1.0491803279%} MSFT{8.2622950820%} AAPL{7.7377049180%} AXP{5.7704918033%} UNH{7.8688524590%} MMM{8.2622950820%} IBM{0.1967213115%} WMT{0.1311475410%} GS{1.1147540984%} CVX{7.0163934426%} PG{0.0655737705%} CAT{3.3442622951%} KO{8.2622950820%} HON{0.0655737705%} HD{0.3278688525%} JNJ{8.2622950820%} CRM{0.7213114754%} 
3,6363.329833217936538858339190483093,14788.537788993462527287192642688751,2.324025027241892527030131532229,129.855155718493676886282628402114,11239.163532687969563994556665420532,27,NVDA{5.8009228741%} V{0.3295978906%} CSCO{7.3829927488%} DIS{0.0659195781%} TRV{0.2636783125%} JPM{8.3717864206%} MCD{0.5273566249%} AMZN{6.7237969677%} MRK{1.7798286091%} AMGN{0.4614370468%} VZ{1.0547132498%} MSFT{8.3058668425%} AAPL{7.7785102175%} AXP{5.8009228741%} UNH{7.9103493738%} MMM{8.3058668425%} IBM{0.1977587343%} WMT{0.1318391562%} GS{1.1206328279%} CVX{7.0533948583%} PG{0.0659195781%} CAT{2.8345418589%} KO{8.3058668425%} HON{0.0659195781%} HD{0.3295978906%} JNJ{8.3058668425%} CRM{0.7251153593%} 
4,6375.289704125278149149380624294281,14817.882987992543348809704184532166,2.324268178496153858247907919576,127.591226655820094038062961772084,11330.389459400126725086010992527008,27,NVDA{5.8162590879%} V{0.3304692664%} CSCO{7.4025115664%} DIS{0.0660938533%} TRV{0.2643754131%} JPM{8.3939193655%} MCD{0.5287508262%} AMZN{6.7415730337%} MRK{1.7845340383%} AMGN{0.4626569729%} VZ{1.0575016523%} MSFT{8.3278255122%} AAPL{7.7990746861%} AXP{5.8162590879%} UNH{7.9312623926%} MMM{8.3278255122%} IBM{0.1982815598%} WMT{0.1321877065%} GS{1.1235955056%} CVX{7.3364177132%} PG{0.0660938533%} CAT{2.3132848645%} KO{8.3278255122%} HON{0.0660938533%} HD{0.3304692664%} JNJ{8.3278255122%} CRM{0.7270323860%} 
5,6382.363185494833487609867006540298,14825.148906368276584544219076633453,2.322830662482718189210117998300,142.154599590740701842150883749127,10939.589850888030923670157790184021,27,NVDA{5.7704918033%} V{0.3278688525%} CSCO{7.3442622951%} DIS{0.0655737705%} TRV{0.2622950820%} JPM{8.3278688525%} MCD{0.5245901639%} AMZN{6.6885245902%} MRK{1.7704918033%} AMGN{0.4590163934%} VZ{1.0491803279%} MSFT{8.2622950820%} AAPL{7.7377049180%} AXP{5.7704918033%} UNH{7.8688524590%} MMM{8.2622950820%} IBM{0.1967213115%} WMT{0.1311475410%} GS{1.1147540984%} CVX{8.0655737705%} PG{0.0655737705%} CAT{2.2950819672%} KO{8.2622950820%} HON{0.0655737705%} HD{0.3278688525%} JNJ{8.2622950820%} CRM{0.7213114754%} 
6,6395.690657274015393340960144996643,14826.949485266679403139278292655945,2.318271830174202463581423216965,124.371724341479136910493252798915,11427.455686599583714269101619720459,27,NVDA{5.8278145695%} V{0.3311258278%} CSCO{7.4834437086%} DIS{0.0662251656%} TRV{0.2649006623%} JPM{8.4105960265%} MCD{0.5298013245%} AMZN{6.7549668874%} MRK{1.7880794702%} AMGN{0.4635761589%} VZ{1.0596026490%} MSFT{8.3443708609%} AAPL{7.8145695364%} AXP{5.8278145695%} UNH{7.9470198675%} MMM{8.3443708609%} IBM{0.1986754967%} WMT{0.1324503311%} GS{1.1258278146%} CVX{7.0860927152%} PG{0.0662251656%} CAT{2.3178807947%} KO{8.3443708609%} HON{0.0662251656%} HD{0.3311258278%} JNJ{8.3443708609%} CRM{0.7284768212%} 
7,6400.050845976022173999808728694916,14840.252938765148428501561284065247,2.318771099778969890792268415680,126.128326812572140624979510903358,11392.745339221510221250355243682861,27,NVDA{5.8239576439%} V{0.3309066843%} CSCO{7.5446724024%} DIS{0.0661813369%} TRV{0.2647253475%} JPM{8.4050297816%} MCD{0.5294506949%} AMZN{6.7504963600%} MRK{1.7868960953%} AMGN{0.4632693580%} VZ{1.0589013898%} MSFT{8.3388484447%} AAPL{7.8093977498%} AXP{5.8239576439%} UNH{7.9417604236%} MMM{8.3388484447%} IBM{0.1985440106%} WMT{0.1323626737%} GS{1.1250827267%} CVX{7.0814030443%} PG{0.0661813369%} CAT{2.3163467902%} KO{8.3388484447%} HON{0.0661813369%} HD{0.3309066843%} JNJ{8.3388484447%} CRM{0.7279947055%} 
8,6409.409937083203658403363078832626,14865.887733229768855380825698375702,2.319384760712456916564860875951,129.859167809668463178240926936269,11316.403813098831960815005004405975,27,NVDA{5.8162590879%} V{0.3304692664%} CSCO{7.6668869795%} DIS{0.0660938533%} TRV{0.2643754131%} JPM{8.3939193655%} MCD{0.5287508262%} AMZN{6.7415730337%} MRK{1.7845340383%} AMGN{0.4626569729%} VZ{1.0575016523%} MSFT{8.3278255122%} AAPL{7.7990746861%} AXP{5.8162590879%} UNH{7.9312623926%} MMM{8.3278255122%} IBM{0.1982815598%} WMT{0.1321877065%} GS{1.1235955056%} CVX{7.0720423001%} PG{0.0660938533%} CAT{2.3132848645%} KO{8.3278255122%} HON{0.0660938533%} HD{0.3304692664%} JNJ{8.3278255122%} CRM{0.7270323860%} 
9,6411.296324784096213988959789276123,14938.712347416298143798485398292542,2.330061128147803639620860849391,112.969925313025271407241234555840,11850.867722193608642555773258209229,26,NVDA{5.7971014493%} V{0.1976284585%} CSCO{5.5335968379%} DIS{0.3293807642%} JPM{8.3662714097%} MCD{0.5270092227%} AMZN{6.4558629776%} MRK{1.7786561265%} AMGN{1.5151515152%} VZ{1.3175230567%} MSFT{8.3662714097%} AAPL{7.7733860343%} AXP{6.1264822134%} UNH{8.1686429513%} MMM{8.3662714097%} IBM{1.6469038208%} WMT{0.1317523057%} GS{0.3293807642%} CVX{7.0487483531%} PG{0.0658761528%} CAT{2.5691699605%} KO{7.9051383399%} HON{0.1976284585%} HD{0.3293807642%} JNJ{8.1686429513%} CRM{0.9881422925%} 
10,6417.658011169012752361595630645752,15011.732429162013431778177618980408,2.339129383808898232643969095079,149.329977126207552373671205714345,10930.046387712340219877660274505615,25,NVDA{5.9327620303%} V{0.2636783125%} CSCO{6.5919578115%} DIS{0.0659195781%} JPM{8.3717864206%} MCD{0.5273566249%} AMZN{6.4601186552%} MRK{1.7798286091%} AMGN{1.5161502966%} VZ{1.3183915623%} MSFT{8.3058668425%} AAPL{7.7785102175%} AXP{6.1305207647%} UNH{7.9103493738%} MMM{8.2399472643%} WMT{0.1977587343%} GS{0.3295978906%} CVX{6.9874752802%} PG{0.0659195781%} CAT{3.4937376401%} KO{8.0421885300%} HON{0.3295978906%} HD{0.3295978906%} JNJ{8.1740276862%} CRM{0.8569545155%} 
11,6441.297372097288643999490886926651,15073.963214523166243452578783035278,2.340206070879643274196268976084,112.879936510521588388655800372362,11988.578283235576236620545387268066,26,NVDA{5.9445178336%} V{0.0660501982%} CSCO{6.6050198151%} DIS{0.0660501982%} JPM{8.3883751651%} MCD{0.5284015852%} AMZN{6.4729194188%} MRK{2.0475561427%} AMGN{1.5191545575%} VZ{1.3210039630%} MSFT{8.3223249670%} AAPL{7.7939233818%} AXP{6.1426684280%} UNH{7.9260237781%} MMM{8.2562747688%} IBM{1.2549537649%} WMT{0.1981505945%} GS{0.3302509908%} CVX{6.5389696169%} PG{0.0660501982%} CAT{2.4438573316%} KO{8.0581241744%} HON{0.3302509908%} HD{0.3302509908%} JNJ{8.1902245707%} CRM{0.8586525760%} 
12,6447.361387306981669098604470491409,15076.285790911768344813026487827301,2.338365245136201142628351590247,154.577881092293523579428438097239,10851.157041055746958591043949127197,25,NVDA{5.9327620303%} V{0.2636783125%} CSCO{6.5919578115%} DIS{0.0659195781%} JPM{8.3717864206%} MCD{0.5273566249%} AMZN{6.4601186552%} MRK{1.7798286091%} AMGN{1.5161502966%} VZ{1.3183915623%} MSFT{8.3058668425%} AAPL{7.7785102175%} AXP{6.1305207647%} UNH{7.9103493738%} MMM{8.2399472643%} WMT{0.1977587343%} GS{0.3295978906%} CVX{8.0421885300%} PG{0.0659195781%} CAT{2.4390243902%} KO{8.0421885300%} HON{0.3295978906%} HD{0.3295978906%} JNJ{8.1740276862%} CRM{0.8569545155%} 
13,6452.916271338168371585197746753693,15141.715387470314453821629285812378,2.346491841948278089802215617965,126.701976010475277689693029969931,11678.528043183992849662899971008301,26,NVDA{5.9288537549%} V{0.0658761528%} CSCO{6.5876152833%} DIS{0.0658761528%} JPM{8.3662714097%} MCD{0.5270092227%} AMZN{6.4558629776%} MRK{1.7786561265%} AMGN{1.5151515152%} VZ{1.3175230567%} MSFT{8.3003952569%} AAPL{7.7733860343%} AXP{6.1264822134%} UNH{7.9051383399%} MMM{8.2345191041%} IBM{1.2516469038%} WMT{0.1976284585%} GS{0.3293807642%} CVX{7.0487483531%} PG{0.0658761528%} CAT{2.4374176548%} KO{8.0368906456%} HON{0.3293807642%} HD{0.3293807642%} JNJ{8.1686429513%} CRM{0.8563899868%} 
14,6465.030386937635739741381257772446,15145.595859980214299866929650306702,2.342695231654495113815528384293,136.643710805794739826524164527655,11410.667764621823152992874383926392,26,NVDA{5.8977719528%} V{0.0655307995%} CSCO{6.5530799476%} DIS{0.0655307995%} JPM{8.3224115334%} MCD{0.5242463958%} AMZN{6.4220183486%} MRK{1.7693315858%} AMGN{1.5072083879%} VZ{1.3106159895%} MSFT{8.2568807339%} AAPL{7.7326343381%} AXP{6.0943643512%} UNH{7.8636959371%} MMM{8.1913499345%} IBM{1.2450851900%} WMT{0.1965923984%} GS{0.3276539974%} CVX{7.5360419397%} PG{0.0655307995%} CAT{2.4246395806%} KO{7.9947575360%} HON{0.3276539974%} HD{0.3276539974%} JNJ{8.1258191350%} CRM{0.8519003932%} 
15,6465.822338637141001527197659015656,15161.405436306493356823921203613281,2.344853390992212016641360605718,172.662330372650160370540106669068,10441.968406120720828766934573650360,26,NVDA{5.9012187300%} V{0.0641436818%} CSCO{7.5689544580%} DIS{0.3207184092%} JPM{8.1462475946%} MCD{0.5131494548%} AMZN{6.2860808210%} MRK{1.6677357280%} AMGN{1.4753046825%} VZ{1.2828736369%} MSFT{8.0821039128%} AAPL{7.5689544580%} AXP{5.9653624118%} UNH{8.0821039128%} MMM{8.1462475946%} IBM{1.1545862733%} WMT{0.1282873637%} GS{0.3207184092%} CVX{6.8633739577%} PG{0.0641436818%} CAT{3.3996151379%} KO{7.8255291854%} HON{0.0641436818%} HD{0.3207184092%} JNJ{7.9538165491%} CRM{0.8338678640%} 
