Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
11,19223.007274672403582371771335601807,21916.944434998244105372577905654907,1.140141296407627180542476708069,491.047950737363407824886962771416,6530.775311894191872852388769388199,20,NVDA{12.8983308042%} CSCO{0.4552352049%} TRV{1.2139605463%} MCD{18.6646433991%} AMZN{7.2837632777%} AMGN{0.4552352049%} VZ{9.5599393020%} MSFT{17.6024279211%} AAPL{0.3034901366%} MMM{0.4552352049%} IBM{2.5796661608%} WMT{12.4430955994%} GS{0.3034901366%} CVX{3.9453717754%} CAT{0.4552352049%} HON{1.0622154780%} HD{2.4279210926%} JNJ{6.8285280728%} BA{0.1517450683%} CRM{0.9104704097%} 
12,19383.890936431042064214125275611877,22249.957048057902284199371933937073,1.147858142672492753888491279213,513.997833603520120959728956222534,6144.691595147599400661420077085495,19,NVDA{10.2523659306%} CSCO{0.4731861199%} MCD{20.0315457413%} AMZN{7.5709779180%} AMGN{0.1577287066%} VZ{7.0977917981%} MSFT{18.2965299685%} AAPL{0.3154574132%} MMM{1.5772870662%} IBM{1.4195583596%} WMT{13.5646687697%} GS{0.3154574132%} CVX{4.1009463722%} CAT{0.3154574132%} HON{1.1041009464%} HD{2.5236593060%} JNJ{9.6214511041%} BA{0.1577287066%} CRM{1.1041009464%} 
13,19488.613785381479829084128141403198,22646.387684341145359212532639503479,1.162031734721344244931628963968,469.467303984044860953872557729483,7936.412159507744945585727691650391,18,NVDA{14.5768025078%} CSCO{0.3134796238%} MCD{19.2789968652%} AMZN{7.5235109718%} AMGN{0.4702194357%} VZ{9.8746081505%} MSFT{15.6739811912%} MMM{0.4702194357%} IBM{2.6645768025%} WMT{12.8526645768%} CVX{4.0752351097%} CAT{0.4702194357%} KO{0.3134796238%} HON{0.7836990596%} HD{2.5078369906%} JNJ{7.0532915361%} BA{0.1567398119%} CRM{0.9404388715%} 
14,19552.629987882846762659028172492981,22840.724095455374481389299035072327,1.168166334125395167120586847886,568.123266693533878424204885959625,5039.528405724645381269510835409164,20,NVDA{10.2523659306%} CSCO{0.4731861199%} TRV{1.2618296530%} MCD{20.0315457413%} AMZN{7.5709779180%} AMGN{0.1577287066%} VZ{7.0977917981%} MSFT{18.2965299685%} AAPL{0.3154574132%} MMM{0.3154574132%} IBM{1.4195583596%} WMT{13.5646687697%} GS{0.3154574132%} CVX{4.1009463722%} CAT{0.3154574132%} HON{1.1041009464%} HD{2.5236593060%} JNJ{9.6214511041%} BA{0.1577287066%} CRM{1.1041009464%} 
15,19606.839841521006746916100382804871,22973.553791963935509556904435157776,1.171711197605302290369877482590,477.665097687581805985246319323778,8006.714064419704300235025584697723,18,NVDA{14.3962848297%} CSCO{0.3095975232%} MCD{19.0402476780%} AMZN{7.4303405573%} AMGN{0.4643962848%} VZ{9.7523219814%} MSFT{15.4798761610%} MMM{0.4643962848%} IBM{2.6315789474%} WMT{12.6934984520%} CVX{4.0247678019%} CAT{0.4643962848%} KO{0.3095975232%} HON{0.7739938080%} HD{2.4767801858%} JNJ{8.2043343653%} BA{0.1547987616%} CRM{0.9287925697%} 
16,19753.014410895299079129472374916077,23179.120926955907634692266583442688,1.173447274668662609897751281096,576.210215078414421441266313195229,5124.534187832253337546717375516891,20,NVDA{10.2523659306%} CSCO{0.4731861199%} TRV{1.2618296530%} MCD{20.0315457413%} AMZN{7.5709779180%} AMGN{0.1577287066%} VZ{7.0977917981%} MSFT{18.2965299685%} AAPL{0.3154574132%} MMM{0.3154574132%} IBM{0.1577287066%} WMT{13.5646687697%} GS{0.3154574132%} CVX{4.1009463722%} CAT{0.3154574132%} HON{2.3659305994%} HD{2.5236593060%} JNJ{9.6214511041%} BA{0.1577287066%} CRM{1.1041009464%} 
17,19823.823591193540778476744890213013,23497.127064959076960803940892219543,1.185297425437005447435012683854,591.099818402099572267616167664528,4975.999421693290059920400381088257,20,NVDA{10.3174603175%} CSCO{0.4761904762%} TRV{1.2698412698%} MCD{20.1587301587%} AMZN{7.6190476190%} AMGN{0.1587301587%} VZ{7.1428571429%} MSFT{18.4126984127%} AAPL{0.3174603175%} MMM{0.3174603175%} IBM{0.7936507937%} WMT{13.6507936508%} GS{0.3174603175%} CVX{4.1269841270%} CAT{0.3174603175%} HON{1.1111111111%} HD{2.5396825397%} JNJ{9.6825396825%} BA{0.1587301587%} CRM{1.1111111111%} 
18,19980.544559331032360205426812171936,23825.051322712097316980361938476562,1.192412511679300513023349594732,602.672893969588812979054637253284,4941.300644998314965050667524337769,20,NVDA{10.3503184713%} CSCO{0.4777070064%} TRV{1.2738853503%} MCD{20.2229299363%} AMZN{7.6433121019%} AMGN{0.1592356688%} VZ{7.1656050955%} MSFT{18.4713375796%} AAPL{0.3184713376%} MMM{0.3184713376%} IBM{0.4777070064%} WMT{13.6942675159%} GS{0.3184713376%} CVX{4.1401273885%} CAT{0.3184713376%} HON{1.1146496815%} HD{2.5477707006%} JNJ{9.7133757962%} BA{0.1592356688%} CRM{1.1146496815%} 
19,20097.956752244059316581115126609802,24170.610242578517500078305602073669,1.202640175841741765339065750595,608.007796449847546682576648890972,5119.699287149961492104921489953995,20,NVDA{10.2523659306%} CSCO{0.4731861199%} TRV{1.2618296530%} MCD{20.0315457413%} AMZN{7.5709779180%} AMGN{0.1577287066%} VZ{7.0977917981%} MSFT{19.5583596215%} AAPL{0.3154574132%} MMM{0.3154574132%} IBM{0.1577287066%} WMT{13.5646687697%} GS{0.3154574132%} CVX{4.1009463722%} CAT{0.3154574132%} HON{1.1041009464%} HD{2.5236593060%} JNJ{9.6214511041%} BA{0.1577287066%} CRM{1.1041009464%} 
20,20180.255664634903951082378625869751,24268.800043463979818625375628471375,1.202601218080407541322074393975,608.406379568221609588363207876682,5205.400150326369839604012668132782,20,NVDA{10.6687898089%} CSCO{0.4777070064%} TRV{1.2738853503%} MCD{20.2229299363%} AMZN{7.6433121019%} AMGN{0.1592356688%} VZ{7.1656050955%} MSFT{18.4713375796%} AAPL{0.3184713376%} MMM{0.3184713376%} IBM{0.1592356688%} WMT{13.6942675159%} GS{0.3184713376%} CVX{4.1401273885%} CAT{0.3184713376%} HON{1.1146496815%} HD{2.5477707006%} JNJ{9.7133757962%} BA{0.1592356688%} CRM{1.1146496815%} 
21,20218.349578780504089081659913063049,24378.153041318309988128021359443665,1.205743967692773033206776744919,602.428008149255902026197873055935,5502.075452641627634875476360321045,20,NVDA{10.9523809524%} CSCO{0.4761904762%} TRV{1.2698412698%} MCD{20.1587301587%} AMZN{7.6190476190%} AMGN{0.1587301587%} VZ{7.1428571429%} MSFT{18.4126984127%} AAPL{0.3174603175%} MMM{0.3174603175%} IBM{0.1587301587%} WMT{13.6507936508%} GS{0.3174603175%} CVX{4.1269841270%} CAT{0.3174603175%} HON{1.1111111111%} HD{2.5396825397%} JNJ{9.6825396825%} BA{0.1587301587%} CRM{1.1111111111%} 
22,20325.891327806479239370673894882202,24591.276643563254765467718243598938,1.209849853419298293388806087023,590.610239199576199098373763263226,6085.489148643193402676843106746674,20,NVDA{11.5141955836%} CSCO{0.4731861199%} TRV{1.2618296530%} MCD{20.0315457413%} AMZN{7.5709779180%} AMGN{0.1577287066%} VZ{7.0977917981%} MSFT{18.2965299685%} AAPL{0.3154574132%} MMM{0.3154574132%} IBM{0.1577287066%} WMT{13.5646687697%} GS{0.3154574132%} CVX{4.1009463722%} CAT{0.3154574132%} HON{1.1041009464%} HD{2.5236593060%} JNJ{9.6214511041%} BA{0.1577287066%} CRM{1.1041009464%} 
23,20433.645687456912128254771232604980,24624.476653576897660968825221061707,1.205094628252877386742625276383,533.622861922797142142371740192175,7904.293646662585160811431705951691,18,NVDA{14.4409937888%} CSCO{0.3105590062%} MCD{19.0993788820%} AMZN{7.4534161491%} AMGN{0.1552795031%} VZ{9.7826086957%} MSFT{15.5279503106%} MMM{0.4658385093%} IBM{1.3975155280%} WMT{12.7329192547%} CVX{4.0372670807%} CAT{0.4658385093%} KO{0.3105590062%} HON{0.7763975155%} HD{2.4844720497%} JNJ{9.4720496894%} BA{0.1552795031%} CRM{0.9316770186%} 
24,20452.958567513236630475148558616638,24688.584887859135051257908344268799,1.207091130917050669779655436287,586.526938375681538673234172165394,6310.740818754449719563126564025879,20,NVDA{12.9770992366%} CSCO{0.4580152672%} TRV{1.2213740458%} MCD{19.3893129771%} AMZN{7.3282442748%} AMGN{0.4580152672%} VZ{9.6183206107%} MSFT{17.7099236641%} AAPL{0.3053435115%} MMM{0.4580152672%} IBM{0.1526717557%} WMT{12.5190839695%} GS{0.3053435115%} CVX{3.9694656489%} CAT{0.4580152672%} HON{1.0687022901%} HD{2.4427480916%} JNJ{8.0916030534%} BA{0.1526717557%} CRM{0.9160305344%} 
25,20456.932457551047264132648706436157,24705.041634007451648358255624771118,1.207661103895777188199645024724,522.956209423721020357334055006504,8319.080405397528011235408484935760,18,NVDA{14.4859813084%} CSCO{0.3115264798%} MCD{19.1588785047%} AMZN{7.4766355140%} AMGN{0.4672897196%} VZ{9.8130841121%} MSFT{15.5763239875%} MMM{0.4672897196%} IBM{1.4018691589%} WMT{12.7725856698%} CVX{4.0498442368%} CAT{0.4672897196%} KO{0.3115264798%} HON{0.7788161994%} HD{2.4922118380%} JNJ{9.5015576324%} BA{0.1557632399%} CRM{0.3115264798%} 
26,20524.368359614378277910873293876648,25059.137251205051143188029527664185,1.220945600475272119211922472459,608.812698420888409600593149662018,5983.006034017214915365912020206451,18,NVDA{12.0689655172%} CSCO{0.3134796238%} MCD{19.2789968652%} AMZN{7.5235109718%} AMGN{0.4702194357%} VZ{9.8746081505%} MSFT{18.1818181818%} MMM{0.4702194357%} IBM{0.1567398119%} WMT{12.8526645768%} CVX{4.0752351097%} CAT{0.4702194357%} KO{0.3134796238%} HON{0.7836990596%} HD{2.5078369906%} JNJ{9.5611285266%} BA{0.1567398119%} CRM{0.9404388715%} 
27,20669.686069307037541875615715980530,25068.967421211782493628561496734619,1.212837356946477873620438003854,598.045799806436434664647094905376,6330.199027276770721073262393474579,19,NVDA{12.8593040847%} CSCO{0.4538577912%} TRV{1.2102874433%} MCD{19.2133131619%} AMZN{7.2617246596%} AMGN{0.4538577912%} VZ{9.5310136157%} MSFT{17.5491679274%} MMM{0.4538577912%} IBM{0.1512859304%} WMT{12.4054462935%} GS{0.3025718608%} CVX{3.9334341906%} CAT{0.4538577912%} HON{1.0590015129%} HD{2.4205748865%} JNJ{9.2284417549%} BA{0.1512859304%} CRM{0.9077155825%} 
28,20677.470826100689009763300418853760,25106.079194062280294019728899002075,1.214175534580924864513917782460,587.132012855626157943333964794874,6709.276124585996512905694544315338,20,NVDA{12.8983308042%} CSCO{0.4552352049%} TRV{1.2139605463%} MCD{19.2716236722%} AMZN{7.2837632777%} AMGN{0.4552352049%} VZ{9.5599393020%} MSFT{17.6024279211%} AAPL{0.3034901366%} MMM{0.4552352049%} IBM{0.1517450683%} WMT{12.4430955994%} GS{0.3034901366%} CVX{3.9453717754%} CAT{0.4552352049%} HON{1.0622154780%} HD{2.4279210926%} JNJ{9.2564491654%} BA{0.1517450683%} CRM{0.3034901366%} 
29,20692.497861171279510017484426498413,25132.398633022465219255536794662476,1.214565723366945348971057683229,573.480888413104366918560117483139,7163.330796078527782810851931571960,19,NVDA{12.9770992366%} CSCO{0.4580152672%} MCD{19.3893129771%} AMZN{7.3282442748%} AMGN{0.4580152672%} VZ{9.6183206107%} MSFT{17.7099236641%} AAPL{0.3053435115%} MMM{0.4580152672%} IBM{0.1526717557%} WMT{12.5190839695%} GS{0.3053435115%} CVX{3.9694656489%} CAT{0.4580152672%} HON{1.0687022901%} HD{2.4427480916%} JNJ{9.3129770992%} BA{0.1526717557%} CRM{0.9160305344%} 
30,20762.238858166831050766631960868835,25470.986609532334114192053675651550,1.226793833918027321061572365579,585.560064693882395658874884247780,7123.437915790689658024348318576813,18,NVDA{13.1578947368%} CSCO{0.3095975232%} MCD{19.0402476780%} AMZN{7.4303405573%} AMGN{0.4643962848%} VZ{9.7523219814%} MSFT{17.9566563467%} MMM{0.4643962848%} IBM{0.1547987616%} WMT{12.6934984520%} CVX{4.0247678019%} CAT{0.4643962848%} KO{0.3095975232%} HON{0.7739938080%} HD{2.4767801858%} JNJ{9.4427244582%} BA{0.1547987616%} CRM{0.9287925697%} 
31,20857.491416775766992941498756408691,25476.560739391821698518469929695129,1.221458526834196200994142600393,591.517701336441973580804187804461,6942.339430849975542514584958553314,18,NVDA{13.3228840125%} CSCO{0.3134796238%} MCD{19.2789968652%} AMZN{7.5235109718%} AMGN{0.4702194357%} VZ{9.8746081505%} MSFT{16.9278996865%} MMM{0.4702194357%} IBM{0.1567398119%} WMT{12.8526645768%} CVX{4.0752351097%} CAT{0.4702194357%} KO{0.3134796238%} HON{0.7836990596%} HD{2.5078369906%} JNJ{9.5611285266%} BA{0.1567398119%} CRM{0.9404388715%} 
32,20926.227783107216964708641171455383,25674.639704641766002168878912925720,1.226911986754140260202916579146,574.196143286118626747338566929102,7683.160548343383197789080440998077,18,NVDA{13.6923076923%} CSCO{0.3076923077%} MCD{18.9230769231%} AMZN{7.3846153846%} AMGN{0.4615384615%} VZ{9.6923076923%} MSFT{17.8461538462%} MMM{0.4615384615%} IBM{0.1538461538%} WMT{12.6153846154%} CVX{4.0000000000%} CAT{0.4615384615%} KO{0.3076923077%} HON{0.7692307692%} HD{2.4615384615%} JNJ{9.3846153846%} BA{0.1538461538%} CRM{0.9230769231%} 
33,21006.043030669468862470239400863647,25764.587266445632849354296922683716,1.226532156904969861344056880625,561.605977307298871892271563410759,8167.599977483603652217425405979156,18,NVDA{14.2638036810%} CSCO{0.3067484663%} MCD{18.8650306748%} AMZN{7.3619631902%} AMGN{0.4601226994%} VZ{9.6625766871%} MSFT{17.7914110429%} MMM{0.4601226994%} IBM{0.1533742331%} WMT{12.5766871166%} CVX{3.9877300613%} CAT{0.1533742331%} KO{0.3067484663%} HON{0.7668711656%} HD{2.4539877301%} JNJ{9.3558282209%} BA{0.1533742331%} CRM{0.9202453988%} 
34,21030.782863492779142688959836959839,25923.074037546284671407192945480347,1.232625252507647095612242083007,567.249295810948979124077595770359,8149.262768803215294610708951950073,18,NVDA{14.2638036810%} CSCO{0.3067484663%} MCD{18.8650306748%} AMZN{7.3619631902%} AMGN{0.1533742331%} VZ{9.6625766871%} MSFT{17.7914110429%} MMM{0.4601226994%} IBM{0.1533742331%} WMT{12.5766871166%} CVX{3.9877300613%} CAT{0.4601226994%} KO{0.3067484663%} HON{0.7668711656%} HD{2.4539877301%} JNJ{9.3558282209%} BA{0.1533742331%} CRM{0.9202453988%} 
35,21089.003605788562708767130970954895,26011.047289792008086806163191795349,1.233393847144700128382055481779,556.973672143686258095840457826853,8559.205562623170408187434077262878,18,NVDA{14.3076923077%} CSCO{0.3076923077%} MCD{18.9230769231%} AMZN{7.3846153846%} AMGN{0.4615384615%} VZ{9.6923076923%} MSFT{17.8461538462%} MMM{0.4615384615%} IBM{0.1538461538%} WMT{12.6153846154%} CVX{4.0000000000%} CAT{0.4615384615%} KO{0.3076923077%} HON{0.7692307692%} HD{2.4615384615%} JNJ{9.3846153846%} BA{0.1538461538%} CRM{0.3076923077%} 
36,21111.532247294904664158821105957031,26058.843735893871780717745423316956,1.234341658892754489684762120305,571.059985679688452364644035696983,8165.630851263635122450068593025208,18,NVDA{14.2638036810%} CSCO{0.3067484663%} MCD{18.8650306748%} AMZN{7.3619631902%} AMGN{0.4601226994%} VZ{9.6625766871%} MSFT{17.7914110429%} MMM{0.1533742331%} IBM{0.1533742331%} WMT{12.5766871166%} CVX{3.9877300613%} CAT{0.4601226994%} KO{0.3067484663%} HON{0.7668711656%} HD{2.4539877301%} JNJ{9.3558282209%} BA{0.1533742331%} CRM{0.9202453988%} 
37,21190.895446293361601419746875762939,26071.382564355597423855215311050415,1.230310565706458358903319094679,576.719329789694938881439156830311,8000.843564278486155671998858451843,18,NVDA{14.4409937888%} CSCO{0.3105590062%} MCD{19.0993788820%} AMZN{7.4534161491%} AMGN{0.4658385093%} VZ{9.7826086957%} MSFT{16.7701863354%} MMM{0.1552795031%} IBM{0.1552795031%} WMT{12.7329192547%} CVX{4.0372670807%} CAT{0.4658385093%} KO{0.3105590062%} HON{0.7763975155%} HD{2.4844720497%} JNJ{9.4720496894%} BA{0.1552795031%} CRM{0.9316770186%} 
38,21240.138363091828068718314170837402,26132.168351468655600911006331443787,1.230320062174242723429529178247,529.197160408991749136475846171379,9550.657325320244126487523317337036,18,NVDA{14.5768025078%} CSCO{0.3134796238%} MCD{19.2789968652%} AMZN{7.5235109718%} AMGN{0.4702194357%} VZ{9.8746081505%} MSFT{18.1818181818%} MMM{0.4702194357%} IBM{0.1567398119%} WMT{10.3448275862%} CVX{4.0752351097%} CAT{0.4702194357%} KO{0.3134796238%} HON{0.7836990596%} HD{2.5078369906%} JNJ{9.5611285266%} BA{0.1567398119%} CRM{0.9404388715%} 
39,21306.303859377792832674458622932434,26140.964261839970276923850178718567,1.226912205625671825615086163452,534.359287535341763941687531769276,9397.706585732594248838722705841064,18,NVDA{14.7619047619%} CSCO{0.3174603175%} MCD{19.5238095238%} AMZN{7.6190476190%} AMGN{0.4761904762%} VZ{10.0000000000%} MSFT{17.1428571429%} MMM{0.4761904762%} IBM{0.1587301587%} WMT{10.4761904762%} CVX{4.1269841270%} CAT{0.4761904762%} KO{0.3174603175%} HON{0.7936507937%} HD{2.5396825397%} JNJ{9.6825396825%} BA{0.1587301587%} CRM{0.9523809524%} 
40,21336.474165647352492669597268104553,26230.023562507103633834049105644226,1.229351361376219253784825014009,614.621723960487543081399053335190,6971.876211745158798294141888618469,22,NVDA{14.8837209302%} V{0.1550387597%} SHW{0.1550387597%} CSCO{1.0852713178%} DIS{0.1550387597%} TRV{0.6201550388%} JPM{0.1550387597%} MCD{19.5348837209%} AMZN{5.4263565891%} AMGN{0.1550387597%} VZ{10.5426356589%} MSFT{19.5348837209%} WMT{9.1472868217%} CVX{2.3255813953%} CAT{0.1550387597%} KO{0.6201550388%} HON{0.3100775194%} HD{4.6511627907%} JNJ{8.9922480620%} BA{0.1550387597%} CRM{0.9302325581%} NKE{0.3100775194%} 
41,21413.681287381681613624095916748047,26363.185026993971405318006873130798,1.231137452415939970151725901815,581.174515939961111143929883837700,8153.050194208526590955443680286407,18,NVDA{14.3076923077%} CSCO{0.3076923077%} MCD{18.9230769231%} AMZN{7.3846153846%} AMGN{0.4615384615%} VZ{9.6923076923%} MSFT{17.8461538462%} MMM{0.4615384615%} IBM{0.1538461538%} WMT{12.6153846154%} CVX{4.0000000000%} CAT{0.4615384615%} KO{0.3076923077%} HON{0.1538461538%} HD{2.4615384615%} JNJ{9.3846153846%} BA{0.1538461538%} CRM{0.9230769231%} 
42,21480.662791739607200725004076957703,26387.387784760052454657852649688721,1.228425213904820845201015799830,640.390084809062841486593242734671,6321.831794076086225686594843864441,22,NVDA{15.0470219436%} V{0.1567398119%} SHW{0.1567398119%} CSCO{1.0971786834%} DIS{0.1567398119%} TRV{0.6269592476%} JPM{0.1567398119%} MCD{19.9059561129%} AMZN{5.4858934169%} AMGN{0.1567398119%} VZ{10.6583072100%} MSFT{19.7492163009%} WMT{9.2476489028%} CVX{1.0971786834%} CAT{0.1567398119%} KO{0.6269592476%} HON{0.3134796238%} HD{4.7021943574%} JNJ{9.0909090909%} BA{0.1567398119%} CRM{0.9404388715%} NKE{0.3134796238%} 
43,21503.697590600793773774057626724243,26393.884450737754377769306302070618,1.227411441196719854573871089087,641.830312997223018101067282259464,6283.201310158105115988291800022125,22,NVDA{15.0470219436%} V{0.1567398119%} SHW{0.1567398119%} CSCO{1.0971786834%} DIS{0.1567398119%} TRV{0.6269592476%} JPM{0.1567398119%} MCD{19.7492163009%} AMZN{5.4858934169%} AMGN{0.1567398119%} VZ{10.6583072100%} MSFT{19.7492163009%} WMT{9.2476489028%} CVX{1.0971786834%} CAT{0.1567398119%} KO{0.6269592476%} HON{0.3134796238%} HD{4.8589341693%} JNJ{9.0909090909%} BA{0.1567398119%} CRM{0.9404388715%} NKE{0.3134796238%} 
44,21513.564630669450707500800490379333,26408.109718075738783227279782295227,1.227509721026365463458773774619,639.500142073635743145132437348366,6370.438599768485801178030669689178,22,NVDA{15.0470219436%} V{0.1567398119%} SHW{0.1567398119%} CSCO{1.0971786834%} DIS{0.1567398119%} TRV{0.6269592476%} JPM{0.1567398119%} MCD{19.7492163009%} AMZN{5.4858934169%} AMGN{0.1567398119%} VZ{10.6583072100%} MSFT{19.9059561129%} WMT{9.2476489028%} CVX{1.0971786834%} CAT{0.1567398119%} KO{0.6269592476%} HON{0.3134796238%} HD{4.7021943574%} JNJ{9.0909090909%} BA{0.1567398119%} CRM{0.9404388715%} NKE{0.3134796238%} 
45,21521.554294143923470983281731605530,26410.554479309412272414192557334900,1.227167616164962504754498695547,640.453701562438709515845403075218,6343.005163686331798089668154716492,22,NVDA{15.0706436421%} V{0.1569858713%} SHW{0.1569858713%} CSCO{1.0989010989%} DIS{0.1569858713%} TRV{0.6279434851%} JPM{0.1569858713%} MCD{19.7802197802%} AMZN{5.4945054945%} AMGN{0.1569858713%} VZ{10.6750392465%} MSFT{19.7802197802%} WMT{9.2621664050%} CVX{1.0989010989%} CAT{0.1569858713%} KO{0.6279434851%} HON{0.3139717425%} HD{4.7095761381%} JNJ{9.1051805338%} BA{0.1569858713%} CRM{0.9419152276%} NKE{0.3139717425%} 
