Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
11,55324.015209083918307442218065261841,21839.340065768708882387727499008179,0.394753345056972682058926693571,2290.099995261468848184449598193169,-43810.193131726729916408658027648926,23,V{2.5210084034%} SHW{13.1092436975%} CSCO{0.3361344538%} DIS{0.3361344538%} TRV{13.2773109244%} JPM{0.1680672269%} MCD{1.3445378151%} AMZN{0.3361344538%} AMGN{1.0084033613%} VZ{2.6890756303%} MSFT{0.3361344538%} AAPL{0.1680672269%} AXP{0.1680672269%} UNH{10.5882352941%} WMT{0.3361344538%} CVX{0.6722689076%} PG{0.6722689076%} KO{20.6722689076%} HON{1.0084033613%} HD{1.1764705882%} JNJ{17.4789915966%} BA{11.0924369748%} CRM{0.5042016807%} 
12,55364.199454023924772627651691436768,21856.413609737610386218875646591187,0.394775212597227642685737691863,2293.593307088097390078473836183548,-43893.261193454512977041304111480713,23,V{2.5210084034%} SHW{13.1092436975%} CSCO{0.3361344538%} DIS{0.3361344538%} TRV{13.2773109244%} JPM{0.1680672269%} MCD{1.3445378151%} AMZN{0.3361344538%} AMGN{1.0084033613%} VZ{2.6890756303%} MSFT{0.3361344538%} AAPL{0.1680672269%} AXP{0.1680672269%} UNH{10.4201680672%} WMT{0.3361344538%} CVX{0.8403361345%} PG{0.6722689076%} KO{20.6722689076%} HON{1.0084033613%} HD{1.1764705882%} JNJ{17.4789915966%} BA{11.0924369748%} CRM{0.5042016807%} 
13,55443.423927852134511340409517288208,21925.894198489786504069343209266663,0.395464288551545639638362672486,2304.674003189389623003080487251282,-44141.427226272717234678566455841064,23,V{2.5210084034%} SHW{13.1092436975%} CSCO{0.3361344538%} DIS{0.3361344538%} TRV{13.2773109244%} JPM{0.1680672269%} MCD{1.3445378151%} AMZN{0.3361344538%} AMGN{1.0084033613%} VZ{2.6890756303%} MSFT{0.3361344538%} AAPL{0.1680672269%} AXP{0.1680672269%} UNH{10.4201680672%} WMT{0.3361344538%} CVX{0.6722689076%} PG{0.6722689076%} KO{20.6722689076%} HON{1.0084033613%} HD{1.1764705882%} JNJ{17.4789915966%} BA{11.2605042017%} CRM{0.5042016807%} 
14,55444.441444533302274066954851150513,21931.029892585342167876660823822021,0.395549658743071241850941532903,2292.891866512514752685092389583588,-43798.536947440079529769718647003174,23,V{2.5167785235%} SHW{13.0872483221%} CSCO{0.3355704698%} DIS{0.3355704698%} TRV{13.2550335570%} JPM{0.1677852349%} MCD{1.3422818792%} AMZN{0.3355704698%} AMGN{1.0067114094%} VZ{2.6845637584%} MSFT{0.3355704698%} AAPL{0.1677852349%} AXP{0.1677852349%} UNH{10.4026845638%} WMT{0.3355704698%} CVX{1.0067114094%} PG{0.6711409396%} KO{20.6375838926%} HON{1.0067114094%} HD{1.1744966443%} JNJ{17.4496644295%} BA{11.0738255034%} CRM{0.5033557047%} 
15,55865.118992617375624831765890121460,22012.476334669328934978693723678589,0.394028988599814777860075309945,2336.412979875910423288587480783463,-44964.695755106768046971410512924194,23,V{2.5083612040%} SHW{13.0434782609%} CSCO{0.3344481605%} DIS{0.3344481605%} TRV{13.2107023411%} JPM{0.8361204013%} MCD{1.3377926421%} AMZN{0.3344481605%} AMGN{1.0033444816%} VZ{2.6755852843%} MSFT{0.3344481605%} AAPL{0.1672240803%} AXP{0.1672240803%} UNH{10.3678929766%} WMT{0.3344481605%} CVX{0.6688963211%} PG{0.6688963211%} KO{20.5685618729%} HON{1.0033444816%} HD{1.1705685619%} JNJ{17.3913043478%} BA{11.0367892977%} CRM{0.5016722408%} 
16,55882.896388291912444401532411575317,22108.020993878912122454494237899780,0.395613370507237827045088351952,2388.060577237827601493336260318756,-46349.715553605477907694876194000244,23,V{5.0819672131%} SHW{12.7868852459%} CSCO{0.3278688525%} DIS{0.3278688525%} TRV{12.9508196721%} JPM{0.1639344262%} MCD{1.3114754098%} AMZN{0.3278688525%} AMGN{0.9836065574%} VZ{2.6229508197%} MSFT{0.3278688525%} AAPL{0.1639344262%} AXP{0.1639344262%} UNH{10.1639344262%} WMT{0.3278688525%} CVX{0.6557377049%} PG{0.6557377049%} KO{20.1639344262%} HON{0.9836065574%} HD{1.1475409836%} JNJ{17.0491803279%} BA{10.8196721311%} CRM{0.4918032787%} 
17,55920.800073334547050762921571731567,22370.992668143637274624779820442200,0.400047793286331998530158671201,2287.981898194893801701255142688751,-43217.821746776651707477867603302002,23,V{2.4916943522%} SHW{12.9568106312%} CSCO{0.3322259136%} DIS{0.3322259136%} TRV{13.1229235880%} JPM{0.1661129568%} MCD{1.3289036545%} AMZN{0.3322259136%} AMGN{0.9966777409%} VZ{2.6578073090%} MSFT{0.3322259136%} AAPL{0.1661129568%} AXP{0.1661129568%} UNH{10.2990033223%} WMT{0.3322259136%} CVX{1.9933554817%} PG{0.6644518272%} KO{20.4318936877%} HON{0.9966777409%} HD{1.1627906977%} JNJ{17.2757475083%} BA{10.9634551495%} CRM{0.4983388704%} 
18,56419.628550294786691665649414062500,23158.742251175055571366101503372192,0.410473142880237062968262762297,2002.364890135178256969084031879902,-34242.384599366720067337155342102051,23,NVDA{1.0624169987%} V{1.9920318725%} SHW{16.0690571049%} CSCO{0.1328021248%} TRV{11.9521912351%} JPM{0.1328021248%} MCD{0.7968127490%} AMGN{0.1328021248%} VZ{0.2656042497%} MSFT{0.1328021248%} AXP{0.1328021248%} UNH{15.2722443559%} MMM{0.1328021248%} IBM{0.6640106242%} WMT{0.1328021248%} GS{0.1328021248%} CVX{4.1168658699%} PG{5.8432934927%} KO{16.2018592297%} HON{0.2656042497%} JNJ{14.0770252324%} BA{10.2257636122%} NKE{0.1328021248%} 
19,56498.802256241717259399592876434326,24802.830299725312215741723775863647,0.438997453206810495096590329922,1989.049775901198017891147173941135,-32216.596609442363842390477657318115,20,V{1.6483516484%} SHW{15.5219780220%} CSCO{0.1373626374%} TRV{16.8956043956%} MCD{0.4120879121%} AMZN{0.5494505495%} MRK{0.1373626374%} AMGN{1.0989010989%} VZ{0.1373626374%} AAPL{0.1373626374%} UNH{15.1098901099%} IBM{0.1373626374%} GS{0.1373626374%} CVX{4.9450549451%} PG{1.2362637363%} CAT{0.4120879121%} KO{16.2087912088%} HON{0.5494505495%} JNJ{14.6978021978%} BA{9.8901098901%} 
20,57487.401701422189944423735141754150,25827.545533139516919618472456932068,0.449273141048929403051914732714,2232.343721847497818089323118329048,-38166.307826488751743454486131668091,21,V{4.4797687861%} SHW{14.4508670520%} CSCO{0.7225433526%} TRV{15.0289017341%} JPM{0.1445086705%} MCD{0.2890173410%} AMGN{0.1445086705%} VZ{0.1445086705%} MSFT{0.5780346821%} AXP{0.4335260116%} UNH{17.7745664740%} WMT{0.1445086705%} CVX{0.4335260116%} PG{0.8670520231%} CAT{0.1445086705%} KO{18.3526011561%} HON{0.2890173410%} HD{0.1445086705%} JNJ{14.4508670520%} BA{10.8381502890%} CRM{0.1445086705%} 
21,57966.615094817083445377647876739502,26303.283712252752593485638499259949,0.453766080169214214290462905410,2132.056853387182400183519348502159,-34815.679418179810454603284597396851,17,V{3.2448377581%} SHW{16.3716814159%} TRV{11.6519174041%} JPM{0.7374631268%} AMZN{0.1474926254%} MRK{0.1474926254%} VZ{0.7374631268%} MSFT{0.2949852507%} AAPL{0.4424778761%} UNH{16.8141592920%} MMM{0.2949852507%} IBM{0.1474926254%} CVX{5.6047197640%} PG{0.8849557522%} KO{18.5840707965%} JNJ{14.3067846608%} BA{9.5870206490%} 
22,58167.921221124604926444590091705322,26759.361229413418186595663428306580,0.460036402670950694826501603529,2241.990947689074801019160076975822,-37511.045937673392472788691520690918,19,V{3.8062283737%} SHW{10.0346020761%} TRV{12.2837370242%} JPM{0.1730103806%} AMZN{0.1730103806%} MRK{0.1730103806%} VZ{0.8650519031%} MSFT{0.3460207612%} AAPL{0.5190311419%} UNH{16.9550173010%} MMM{0.3460207612%} IBM{0.8650519031%} WMT{0.3460207612%} CVX{2.4221453287%} PG{0.3460207612%} CAT{0.3460207612%} KO{21.7993079585%} JNJ{17.1280276817%} BA{11.0726643599%} 
23,58469.122527601764886640012264251709,27340.062027889824094017967581748962,0.467598295407687825075981891132,2160.897007877475061832228675484657,-34605.652197931129194330424070358276,18,V{3.4920634921%} SHW{9.2063492063%} TRV{17.6190476190%} JPM{0.1587301587%} AMZN{0.1587301587%} MRK{0.1587301587%} VZ{1.1111111111%} MSFT{0.3174603175%} AAPL{0.4761904762%} UNH{18.0952380952%} MMM{0.3174603175%} IBM{0.7936507937%} WMT{0.3174603175%} CVX{2.2222222222%} PG{0.3174603175%} KO{19.6825396825%} JNJ{15.3968253968%} BA{10.1587301587%} 
24,59193.325579309850581921637058258057,27695.036784451716812327504158020020,0.467874317136391937310690991580,2188.199792640627492801286280155182,-35033.357271246270101983100175857544,18,V{3.8327526132%} SHW{10.1045296167%} TRV{8.1881533101%} JPM{0.1742160279%} AMZN{0.1742160279%} MRK{0.1742160279%} VZ{1.2195121951%} MSFT{0.3484320557%} AAPL{0.5226480836%} UNH{19.8606271777%} MMM{0.3484320557%} IBM{0.8710801394%} WMT{0.3484320557%} CVX{2.4390243902%} PG{0.3484320557%} KO{21.6027874564%} JNJ{18.2926829268%} BA{11.1498257840%} 
25,59267.225506205722922459244728088379,27909.165692092861718265339732170105,0.470903867250721253068235228056,2192.729605011575586104299873113632,-34949.082984905639023054391145706177,18,V{3.7800687285%} SHW{9.9656357388%} TRV{10.8247422680%} JPM{0.1718213058%} AMZN{0.1718213058%} MRK{0.1718213058%} VZ{1.2027491409%} MSFT{0.3436426117%} AAPL{0.5154639175%} UNH{19.5876288660%} MMM{0.3436426117%} IBM{0.8591065292%} WMT{0.3436426117%} CVX{2.4054982818%} PG{0.3436426117%} KO{21.3058419244%} JNJ{16.6666666667%} BA{10.9965635739%} 
26,59644.434229350896202959120273590088,28015.637418273116054479032754898071,0.469710841929433242647462520836,2200.493668094836721138563007116318,-35065.181067112207529135048389434814,18,V{3.8732394366%} SHW{10.2112676056%} TRV{8.2746478873%} JPM{0.1760563380%} AMZN{0.1760563380%} MRK{0.1760563380%} VZ{1.2323943662%} MSFT{0.3521126761%} AAPL{0.5281690141%} UNH{20.0704225352%} MMM{0.3521126761%} IBM{0.8802816901%} WMT{0.3521126761%} CVX{2.4647887324%} PG{0.3521126761%} KO{21.8309859155%} JNJ{17.4295774648%} BA{11.2676056338%} 
27,59651.524078602284134831279516220093,28056.305129642278188839554786682129,0.470336769479229643842188579583,2205.751519558623840566724538803101,-35175.238431038269482087343931198120,18,V{3.8732394366%} SHW{10.2112676056%} TRV{8.2746478873%} JPM{0.1760563380%} AMZN{0.1760563380%} MRK{0.1760563380%} VZ{1.2323943662%} MSFT{0.3521126761%} AAPL{0.5281690141%} UNH{20.0704225352%} MMM{0.3521126761%} IBM{0.8802816901%} WMT{0.3521126761%} CVX{2.4647887324%} PG{0.3521126761%} KO{22.1830985915%} JNJ{17.0774647887%} BA{11.2676056338%} 
28,59723.938854886488115880638360977173,28087.541348820461280411109328269958,0.470289500112606784210100840937,2205.280502296858685440383851528168,-35130.499717022823460865765810012817,18,V{3.8800705467%} SHW{10.2292768959%} TRV{8.2892416226%} JPM{0.1763668430%} AMZN{0.1763668430%} MRK{0.1763668430%} VZ{1.2345679012%} MSFT{0.3527336861%} AAPL{0.5291005291%} UNH{20.1058201058%} MMM{0.3527336861%} IBM{0.8818342152%} WMT{0.3527336861%} CVX{2.4691358025%} PG{0.3527336861%} KO{22.0458553792%} JNJ{17.1075837743%} BA{11.2874779541%} 
29,59801.601567182529834099113941192627,28123.079950179355364525690674781799,0.470273023015700064597410801071,2204.791872368956774153048172593117,-35080.953724397404585033655166625977,18,V{3.8869257951%} SHW{10.2473498233%} TRV{8.3038869258%} JPM{0.1766784452%} AMZN{0.1766784452%} MRK{0.1766784452%} VZ{1.2367491166%} MSFT{0.3533568905%} AAPL{0.5300353357%} UNH{20.1413427562%} MMM{0.3533568905%} IBM{0.8833922261%} WMT{0.3533568905%} CVX{2.4734982332%} PG{0.3533568905%} KO{21.9081272085%} JNJ{17.1378091873%} BA{11.3074204947%} 
30,59817.304258163545455317944288253784,28512.802152102554828161373734474182,0.476664779627063883715720749024,2054.096594232727511553093791007996,-30371.300215902298077708110213279724,19,V{0.3350083752%} SHW{9.7152428811%} CSCO{0.6700167504%} TRV{13.2328308208%} JPM{0.1675041876%} MCD{0.3350083752%} MRK{0.1675041876%} VZ{0.8375209380%} MSFT{0.3350083752%} AAPL{0.5025125628%} UNH{19.0954773869%} MMM{0.3350083752%} IBM{0.1675041876%} CVX{5.0251256281%} PG{0.3350083752%} KO{21.1055276382%} JNJ{16.5829145729%} BA{10.8877721943%} NKE{0.1675041876%} 
31,60419.972883968788664788007736206055,28712.037634804753906792029738426208,0.475207721293481544222458978766,2132.791033558596609509550034999847,-32427.971993875020416453480720520020,20,V{3.3587786260%} SHW{9.0076335878%} CSCO{0.3053435115%} TRV{16.3358778626%} JPM{0.1526717557%} MCD{0.6106870229%} AMZN{0.1526717557%} AMGN{0.1526717557%} VZ{0.7633587786%} MSFT{0.3053435115%} AAPL{0.4580152672%} UNH{17.4045801527%} MMM{0.3053435115%} IBM{0.1526717557%} CVX{5.8015267176%} PG{0.3053435115%} CAT{0.3053435115%} KO{19.2366412214%} JNJ{15.1145038168%} BA{9.7709923664%} 
32,60947.647924863937078043818473815918,28904.462752413637645076960325241089,0.474250668180779766380794626457,2220.573720508284168317914009094238,-34751.983902157175180036574602127075,18,V{3.6184210526%} SHW{9.5394736842%} TRV{11.6776315789%} JPM{0.1644736842%} AMZN{0.1644736842%} MRK{0.1644736842%} VZ{0.8223684211%} MSFT{0.3289473684%} AAPL{0.4934210526%} UNH{16.1184210526%} IBM{0.8223684211%} WMT{0.3289473684%} CVX{7.5657894737%} PG{0.3289473684%} CAT{0.3289473684%} KO{20.7236842105%} JNJ{16.2828947368%} BA{10.5263157895%} 
33,61015.004624801906174980103969573975,29252.625859099454828538000583648682,0.479433313805053717970849902485,2214.228158141823769256006926298141,-34221.914674299492617137730121612549,17,V{3.4920634921%} SHW{10.0000000000%} TRV{12.5396825397%} JPM{0.7936507937%} AMZN{0.1587301587%} MRK{0.1587301587%} VZ{0.7936507937%} MSFT{0.3174603175%} AAPL{0.4761904762%} UNH{18.0952380952%} MMM{0.3174603175%} IBM{0.1587301587%} CVX{6.0317460317%} PG{0.9523809524%} KO{20.0000000000%} JNJ{15.3968253968%} BA{10.3174603175%} 
34,61296.242219646082958206534385681152,29490.275173624020681018009781837463,0.481110653862759640730928367702,2047.064775351203024911228567361832,-29192.248386443799972767010331153870,19,V{0.3262642741%} SHW{9.4616639478%} CSCO{0.6525285481%} TRV{12.8874388254%} JPM{0.1631321370%} MCD{0.3262642741%} MRK{0.1631321370%} VZ{0.8156606852%} MSFT{0.3262642741%} AAPL{0.4893964111%} UNH{18.5970636215%} MMM{0.3262642741%} IBM{0.1631321370%} CVX{7.5040783034%} PG{0.3262642741%} KO{20.5546492659%} JNJ{16.1500815661%} BA{10.6035889070%} NKE{0.1631321370%} 
35,61383.280743307586817536503076553345,29652.171993533342174487188458442688,0.483065936431985476495754028292,2152.253138395243240665877237915993,-32045.751307130292843794450163841248,17,V{3.4920634921%} SHW{9.2063492063%} TRV{12.5396825397%} JPM{0.1587301587%} AMZN{0.1587301587%} MRK{0.1587301587%} VZ{0.7936507937%} MSFT{0.3174603175%} AAPL{0.4761904762%} UNH{18.0952380952%} MMM{0.3174603175%} IBM{0.7936507937%} CVX{7.3015873016%} PG{0.3174603175%} KO{20.0000000000%} JNJ{15.7142857143%} BA{10.1587301587%} 
36,62037.290233225685369689017534255981,29961.943365674796950770542025566101,0.482966668160949075261356711053,2043.691927687022143800277262926102,-28623.891894686505111167207360267639,19,V{0.3220611916%} SHW{9.3397745572%} CSCO{0.6441223833%} TRV{12.7214170692%} JPM{0.1610305958%} MCD{0.3220611916%} MRK{0.1610305958%} VZ{0.8051529791%} MSFT{0.3220611916%} AAPL{0.4830917874%} UNH{18.3574879227%} MMM{0.3220611916%} IBM{0.1610305958%} CVX{8.6956521739%} PG{0.3220611916%} KO{20.2898550725%} JNJ{15.9420289855%} BA{10.4669887279%} NKE{0.1610305958%} 
37,62413.262682159038376994431018829346,30193.016087428448372520506381988525,0.483759617586202339545309314417,2042.107931434558850014582276344299,-28347.411280362241086550056934356689,19,V{0.3200000000%} SHW{9.2800000000%} CSCO{0.6400000000%} TRV{12.6400000000%} JPM{0.1600000000%} MCD{0.3200000000%} MRK{0.1600000000%} VZ{0.8000000000%} MSFT{0.3200000000%} AAPL{0.4800000000%} UNH{18.2400000000%} MMM{0.3200000000%} IBM{0.1600000000%} CVX{9.2800000000%} PG{0.3200000000%} KO{20.1600000000%} JNJ{15.8400000000%} BA{10.4000000000%} NKE{0.1600000000%} 
38,62556.819200039062707219272851943970,30299.539664587802690220996737480164,0.484352306463959103588479138125,2030.532051918776005550171248614788,-27909.045823750439012655988335609436,19,V{0.3184713376%} SHW{9.2356687898%} CSCO{0.6369426752%} TRV{12.5796178344%} JPM{0.1592356688%} MCD{0.3184713376%} MRK{0.1592356688%} VZ{0.7961783439%} MSFT{0.3184713376%} AAPL{0.4777070064%} UNH{18.1528662420%} MMM{0.3184713376%} IBM{0.1592356688%} CVX{9.8726114650%} PG{0.3184713376%} KO{20.0636942675%} JNJ{15.7643312102%} BA{10.1910828025%} NKE{0.1592356688%} 
39,62590.470326087866851594299077987671,30506.563433921459363773465156555176,0.487399491887285707392152289685,2042.175663100848623798810876905918,-28035.805574969534063711762428283691,18,V{0.3189792663%} SHW{9.2503987241%} CSCO{0.6379585327%} TRV{12.5996810207%} JPM{0.1594896332%} MCD{0.3189792663%} MRK{0.1594896332%} VZ{0.7974481659%} MSFT{0.3189792663%} AAPL{0.4784688995%} UNH{18.1818181818%} IBM{0.1594896332%} CVX{9.8883572568%} PG{0.3189792663%} KO{20.0956937799%} JNJ{15.7894736842%} BA{10.3668261563%} NKE{0.1594896332%} 
40,62744.759790867530682589858770370483,30540.882607871382788289338350296021,0.486747940539834444972910887373,2048.214226466439413343323394656181,-28174.591884166544332401826977729797,18,V{0.3189792663%} SHW{9.2503987241%} CSCO{0.6379585327%} TRV{12.5996810207%} JPM{0.1594896332%} MCD{0.3189792663%} MRK{0.1594896332%} VZ{0.7974481659%} AAPL{0.4784688995%} UNH{18.1818181818%} MMM{0.3189792663%} IBM{0.1594896332%} CVX{9.8883572568%} PG{0.3189792663%} KO{20.0956937799%} JNJ{15.7894736842%} BA{10.3668261563%} NKE{0.1594896332%} 
41,62757.250388241358450613915920257568,30657.323673687264090403914451599121,0.488506483060185792144380911850,2048.544324865718408545944839715958,-28067.613639129995135590434074401855,18,V{0.3184713376%} SHW{9.2356687898%} CSCO{0.6369426752%} TRV{12.5796178344%} JPM{0.1592356688%} MCD{0.3184713376%} MRK{0.1592356688%} VZ{0.7961783439%} MSFT{0.3184713376%} AAPL{0.4777070064%} UNH{18.1528662420%} MMM{0.3184713376%} IBM{0.1592356688%} CVX{9.8726114650%} PG{0.3184713376%} KO{20.0636942675%} JNJ{15.7643312102%} BA{10.3503184713%} 
42,63094.232508881905232556164264678955,30660.472148953893338330090045928955,0.485947303418545528685967838101,2211.525446889281738549470901489258,-32736.590661872185592073947191238403,17,V{3.5369774920%} SHW{7.5562700965%} TRV{12.7009646302%} JPM{0.8038585209%} AMZN{0.1607717042%} MRK{0.1607717042%} VZ{0.8038585209%} MSFT{0.3215434084%} AAPL{0.4823151125%} UNH{19.6141479100%} MMM{0.3215434084%} IBM{0.1607717042%} CVX{6.1093247588%} PG{0.9646302251%} KO{20.2572347267%} JNJ{15.5948553055%} BA{10.4501607717%} 
43,63363.917664705870265606790781021118,30696.896984304185025393962860107422,0.484453899248129427057563134440,2034.346848424095696827862411737442,-27621.046003853225556667894124984741,19,V{0.3220611916%} SHW{9.3397745572%} CSCO{0.6441223833%} TRV{12.7214170692%} JPM{0.1610305958%} MCD{0.3220611916%} MRK{0.1610305958%} VZ{0.8051529791%} MSFT{0.3220611916%} AAPL{0.4830917874%} UNH{18.3574879227%} MMM{0.3220611916%} IBM{0.1610305958%} CVX{9.9838969404%} PG{0.3220611916%} KO{19.0016103060%} JNJ{15.9420289855%} BA{10.4669887279%} NKE{0.1610305958%} 
