Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,47486.694792861424502916634082794189,41918.609580555435968562960624694824,0.882744308977616465305970905320,877.484317144622423256805632263422,17934.038245269090111833065748214722,17,SHW{0.3623188406%} CSCO{5.7971014493%} DIS{0.1811594203%} TRV{6.5217391304%} JPM{0.3623188406%} MRK{2.3550724638%} AMGN{0.3623188406%} VZ{12.8623188406%} AXP{0.5434782609%} IBM{0.1811594203%} WMT{21.0144927536%} CVX{1.2681159420%} PG{7.0652173913%} CAT{11.9565217391%} KO{5.9782608696%} JNJ{23.0072463768%} BA{0.1811594203%} 
2,47711.382530959912401158362627029419,42920.601001194707350805401802062988,0.899588289510234395685017716460,292.982060270629972364986315369606,34912.424687130813254043459892272949,17,SHW{0.3623188406%} CSCO{5.7971014493%} DIS{0.1811594203%} TRV{18.1159420290%} JPM{0.3623188406%} MRK{2.3550724638%} AMGN{0.3623188406%} VZ{12.8623188406%} AXP{0.5434782609%} IBM{0.1811594203%} WMT{21.0144927536%} CVX{1.2681159420%} PG{7.0652173913%} CAT{0.3623188406%} KO{5.9782608696%} JNJ{23.0072463768%} BA{0.1811594203%} 
3,48139.128026680285984184592962265015,43295.900426109772524796426296234131,0.899391040114265516436375946796,774.907614507035759743303060531616,22115.092296250786603195592761039734,17,SHW{0.3846153846%} CSCO{6.1538461538%} DIS{0.1923076923%} TRV{6.9230769231%} JPM{0.3846153846%} MRK{2.5000000000%} AMGN{0.3846153846%} VZ{13.6538461538%} AXP{0.5769230769%} IBM{0.1923076923%} WMT{22.3076923077%} CVX{1.3461538462%} PG{7.5000000000%} CAT{6.5384615385%} KO{6.3461538462%} JNJ{24.4230769231%} BA{0.1923076923%} 
4,48634.413365447369869798421859741211,45356.425295274340896867215633392334,0.932599411746952489110640271974,518.968408795726418247795663774014,31171.288788191151979845017194747925,22,NVDA{0.4918032787%} V{0.3278688525%} SHW{0.1639344262%} CSCO{10.6557377049%} DIS{0.1639344262%} TRV{17.3770491803%} JPM{0.4918032787%} MCD{1.4754098361%} AMZN{0.4918032787%} MRK{3.1147540984%} AMGN{0.8196721311%} VZ{0.9836065574%} MSFT{0.1639344262%} AXP{0.9836065574%} MMM{0.1639344262%} WMT{19.6721311475%} GS{0.3278688525%} CVX{0.4918032787%} CAT{6.3934426230%} KO{14.7540983607%} HD{0.1639344262%} JNJ{20.3278688525%} 
5,49350.384779781103134155273437500000,45840.394330205061123706400394439697,0.928876128013208735012540273601,897.752543993256040266714990139008,21301.824794389391172444447875022888,19,V{0.8791208791%} SHW{0.4395604396%} CSCO{8.3516483516%} TRV{8.1318681319%} MCD{0.8791208791%} AMZN{0.2197802198%} MRK{0.8791208791%} VZ{2.6373626374%} MSFT{0.2197802198%} AAPL{0.4395604396%} MMM{1.5384615385%} IBM{0.8791208791%} WMT{26.5934065934%} PG{2.4175824176%} CAT{5.2747252747%} KO{15.3846153846%} HON{0.6593406593%} HD{0.2197802198%} JNJ{23.9560439560%} 
6,49433.489154980932653415948152542114,46914.582996353914495557546615600586,0.949044540418138571347128618072,633.349097327314439098699949681759,29603.041002740654221270233392715454,21,V{0.7042253521%} CSCO{7.7464788732%} DIS{0.2347417840%} TRV{17.1361502347%} JPM{0.2347417840%} MCD{0.2347417840%} AMZN{0.7042253521%} MRK{1.8779342723%} AMGN{0.4694835681%} VZ{4.6948356808%} AXP{0.4694835681%} UNH{0.2347417840%} MMM{0.4694835681%} WMT{26.7605633803%} PG{1.4084507042%} CAT{1.8779342723%} KO{9.6244131455%} HON{0.2347417840%} JNJ{23.9436619718%} BA{0.7042253521%} CRM{0.2347417840%} 
7,49462.488968873767589684575796127319,47862.914759702143783215433359146118,0.967660862958630740848775531049,418.613724583032535520032979547977,36420.806287765932211186736822128296,22,NVDA{0.3220611916%} V{0.6441223833%} CSCO{10.4669887279%} TRV{19.1626409018%} JPM{0.9661835749%} MCD{1.4492753623%} AMZN{0.1610305958%} MRK{4.8309178744%} AMGN{1.7713365539%} VZ{1.1272141707%} MSFT{0.1610305958%} AAPL{0.1610305958%} AXP{0.6441223833%} MMM{0.1610305958%} WMT{19.9677938808%} GS{0.3220611916%} CVX{0.3220611916%} PG{1.6103059581%} CAT{3.7037037037%} KO{11.9162640902%} JNJ{19.9677938808%} BA{0.1610305958%} 
8,49561.046153881354257464408874511719,48665.626517635449999943375587463379,0.981932995654173024213662301918,555.913223571829121283371932804585,33470.665073338794172741472721099854,22,V{0.6514657980%} SHW{0.1628664495%} CSCO{10.5863192182%} TRV{19.3811074919%} JPM{0.3257328990%} MCD{1.4657980456%} AMZN{0.1628664495%} MRK{5.0488599349%} AMGN{0.1628664495%} VZ{0.8143322476%} MSFT{0.1628664495%} AAPL{1.3029315961%} AXP{0.6514657980%} MMM{0.1628664495%} IBM{0.1628664495%} WMT{20.3583061889%} CVX{0.3257328990%} PG{1.6286644951%} CAT{3.7459283388%} KO{12.0521172638%} JNJ{20.1954397394%} BA{0.4885993485%} 
9,49894.606629251269623637199401855469,50593.875752172061766032129526138306,1.014014924060165689922996534733,795.434627001171065785456448793411,28851.995947473380510928109288215637,18,SHW{0.4640371230%} CSCO{8.3526682135%} DIS{0.2320185615%} TRV{15.7772621810%} JPM{0.4640371230%} MCD{0.4640371230%} MRK{2.0881670534%} AMGN{0.4640371230%} VZ{1.6241299304%} AXP{0.6960556845%} WMT{26.9141531323%} GS{0.2320185615%} CVX{0.9280742459%} PG{1.1600928074%} CAT{2.3201856148%} KO{7.4245939675%} HD{0.9280742459%} JNJ{29.4663573086%} 
10,50345.113159361440921202301979064941,50971.500799934619863051921129226685,1.012441875710765160079063207377,643.924836446393101141438819468021,33370.888603733212221413850784301758,20,NVDA{0.1886792453%} V{0.7547169811%} SHW{0.1886792453%} CSCO{6.4150943396%} TRV{9.2452830189%} JPM{0.3773584906%} MCD{1.5094339623%} MRK{6.7924528302%} AMGN{0.9433962264%} VZ{2.0754716981%} AAPL{1.5094339623%} WMT{22.8301886792%} GS{0.1886792453%} CVX{4.7169811321%} PG{0.1886792453%} CAT{2.0754716981%} KO{15.8490566038%} HD{0.1886792453%} JNJ{23.7735849057%} BA{0.1886792453%} 
11,50868.249019431641499977558851242065,52456.306570173634099774062633514404,1.031219033117010797084844853089,760.714538326807996782008558511734,31663.442522574205213459208607673645,20,NVDA{0.2008032129%} V{0.8032128514%} SHW{0.2008032129%} CSCO{6.8273092369%} TRV{9.8393574297%} JPM{0.4016064257%} MCD{1.6064257028%} MRK{7.2289156627%} AMGN{1.0040160643%} VZ{2.2088353414%} AAPL{1.6064257028%} WMT{24.2971887550%} GS{0.2008032129%} CVX{5.0200803213%} PG{0.2008032129%} CAT{2.2088353414%} KO{10.4417670683%} HD{0.2008032129%} JNJ{25.3012048193%} BA{0.2008032129%} 
12,50971.094778366576065309345722198486,53752.393819106240698602050542831421,1.054566201743034170590362919029,807.151101150077010970562696456909,31690.263721004135732073336839675903,17,SHW{0.4347826087%} CSCO{7.8260869565%} DIS{0.2173913043%} TRV{14.7826086957%} JPM{3.9130434783%} MRK{6.3043478261%} AMGN{0.4347826087%} VZ{1.5217391304%} AXP{0.4347826087%} IBM{0.2173913043%} WMT{25.2173913043%} CVX{1.3043478261%} PG{0.2173913043%} CAT{2.1739130435%} KO{6.9565217391%} HD{0.4347826087%} JNJ{27.6086956522%} 
13,51407.722485754427907522767782211304,55370.224778680632880423218011856079,1.077079903588886944376667997858,737.188081758924681707867421209812,35220.417210603365674614906311035156,16,SHW{0.4366812227%} CSCO{7.8602620087%} TRV{14.8471615721%} JPM{1.3100436681%} MRK{6.3318777293%} AMGN{0.4366812227%} VZ{1.5283842795%} AXP{0.6550218341%} IBM{0.2183406114%} WMT{25.3275109170%} GS{0.8733624454%} CVX{1.3100436681%} PG{0.2183406114%} CAT{0.4366812227%} KO{10.4803493450%} JNJ{27.7292576419%} 
14,51863.179467194247990846633911132812,55664.364024110349419061094522476196,1.073292547737465962853775636177,1054.110177868687515001511201262474,26852.019162366239470429718494415283,17,SHW{0.4672897196%} CSCO{8.4112149533%} DIS{0.2336448598%} TRV{8.4112149533%} JPM{4.2056074766%} MRK{6.7757009346%} AMGN{0.4672897196%} VZ{1.6355140187%} AXP{0.4672897196%} IBM{0.2336448598%} WMT{27.1028037383%} CVX{1.4018691589%} PG{0.2336448598%} CAT{2.3364485981%} KO{7.4766355140%} HD{0.4672897196%} JNJ{29.6728971963%} 
15,51975.858384704937634523957967758179,56658.325358384900027886033058166504,1.090089266809644241718046941969,815.399274123576105921529233455658,34370.745199007142218761146068572998,16,SHW{0.4555808656%} CSCO{8.2004555809%} DIS{0.2277904328%} TRV{15.4897494305%} JPM{0.4555808656%} MRK{6.6059225513%} AMGN{0.4555808656%} VZ{1.5945330296%} AXP{0.6833712984%} IBM{0.2277904328%} WMT{26.4236902050%} CVX{1.3667425968%} PG{1.1389521640%} CAT{0.4555808656%} KO{7.2892938497%} JNJ{28.9293849658%} 
16,52461.247243281693954486399888992310,56762.035286719954456202685832977295,1.081980285819243992051497116336,1358.559222230768455119687132537365,19628.083212412289867643266916275024,16,SHW{0.4694835681%} CSCO{8.4507042254%} TRV{0.9389671362%} JPM{1.4084507042%} MRK{6.8075117371%} AMGN{0.4694835681%} VZ{1.6431924883%} AXP{0.7042253521%} IBM{0.2347417840%} WMT{27.2300469484%} GS{0.9389671362%} CVX{1.4084507042%} PG{0.2347417840%} CAT{7.9812206573%} KO{11.2676056338%} JNJ{29.8122065728%} 
17,52584.735148165185819379985332489014,57412.043423064795206300914287567139,1.091800562678464814325707266107,979.917781857404634138219989836216,30627.624052295741421403363347053528,16,SHW{0.4694835681%} CSCO{8.4507042254%} TRV{8.4507042254%} JPM{1.4084507042%} MRK{6.8075117371%} AMGN{0.4694835681%} VZ{1.6431924883%} AXP{0.7042253521%} IBM{0.2347417840%} WMT{27.2300469484%} GS{0.9389671362%} CVX{1.4084507042%} PG{0.2347417840%} CAT{0.4694835681%} KO{11.2676056338%} JNJ{29.8122065728%} 
18,53197.210762827737198676913976669312,58218.967216223922150675207376480103,1.094398867560650412400491404696,1472.189057566843530366895720362663,17979.132976063523528864607214927673,16,SHW{0.4914004914%} CSCO{8.8452088452%} DIS{0.2457002457%} TRV{0.9828009828%} JPM{0.4914004914%} MRK{7.1253071253%} AMGN{0.4914004914%} VZ{1.7199017199%} AXP{0.7371007371%} IBM{0.2457002457%} WMT{28.5012285012%} CVX{1.4742014742%} PG{1.2285012285%} CAT{8.3538083538%} KO{7.8624078624%} JNJ{31.2039312039%} 
19,53536.408824069410911761224269866943,58553.877583636174676939845085144043,1.093720682238046526535413249803,1115.624865926890151968109421432018,28060.131248301178857218474149703979,16,SHW{0.4878048780%} CSCO{8.7804878049%} TRV{4.8780487805%} JPM{1.4634146341%} MRK{7.0731707317%} AMGN{0.4878048780%} VZ{1.7073170732%} AXP{0.7317073171%} IBM{0.2439024390%} WMT{28.2926829268%} GS{0.9756097561%} CVX{1.4634146341%} PG{0.2439024390%} CAT{0.4878048780%} KO{11.7073170732%} JNJ{30.9756097561%} 
20,53732.477978017544955946505069732666,58897.906211558853101450949907302856,1.096132328675676115281589773076,1075.858766027961337385931983590126,29491.099940127918671350926160812378,16,SHW{0.4914004914%} CSCO{8.8452088452%} DIS{0.2457002457%} TRV{8.8452088452%} JPM{0.4914004914%} MRK{7.1253071253%} AMGN{0.4914004914%} VZ{1.7199017199%} AXP{0.7371007371%} IBM{0.2457002457%} WMT{28.5012285012%} CVX{1.4742014742%} PG{1.2285012285%} CAT{0.4914004914%} KO{7.8624078624%} JNJ{31.2039312039%} 
21,53914.301369872475333977490663528442,58986.411659315526776481419801712036,1.094077270048376515632071459549,1287.759584110110381516278721392155,23787.649693639174074633046984672546,16,SHW{0.4975124378%} CSCO{8.9552238806%} TRV{0.9950248756%} JPM{1.4925373134%} MRK{7.2139303483%} AMGN{0.4975124378%} VZ{1.7412935323%} AXP{0.7462686567%} IBM{0.2487562189%} WMT{28.8557213930%} GS{0.9950248756%} CVX{1.4925373134%} PG{0.2487562189%} CAT{2.4875621891%} KO{11.9402985075%} JNJ{31.5920398010%} 
22,54113.339271451230160892009735107422,59159.597860021101951133459806442261,1.093253505632984401430007892486,1187.517443078228552622022107243538,26700.787749216186057310551404953003,16,SHW{0.4975124378%} CSCO{8.9552238806%} TRV{2.9850746269%} JPM{1.4925373134%} MRK{7.2139303483%} AMGN{0.4975124378%} VZ{1.7412935323%} AXP{0.7462686567%} IBM{0.2487562189%} WMT{28.8557213930%} GS{0.9950248756%} CVX{1.4925373134%} PG{0.2487562189%} CAT{0.4975124378%} KO{11.9402985075%} JNJ{31.5920398010%} 
