Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
11,35295.937293844610394444316625595093,9431.109308423601760296151041984558,0.267200987748477447603079326655,-910.089558029816657835908699780703,37947.248793357859540265053510665894,16,NVDA{2.4175824176%} V{2.4175824176%} SHW{0.4395604396%} DIS{2.8571428571%} JPM{10.9890109890%} AMGN{1.9780219780%} MSFT{4.8351648352%} AAPL{0.4395604396%} MMM{0.2197802198%} WMT{27.0329670330%} GS{0.6593406593%} CVX{16.7032967033%} CAT{0.4395604396%} HD{0.2197802198%} JNJ{1.7582417582%} CRM{26.5934065934%} 
12,35480.526206580936559475958347320557,9442.021935531944109243340790271759,0.266118430165239061579995905049,-918.127809070411331049399450421333,38210.026619738164299633353948593140,17,NVDA{2.4390243902%} V{2.4390243902%} SHW{0.4434589800%} DIS{2.8824833703%} JPM{11.0864745011%} AMGN{0.2217294900%} MSFT{4.8780487805%} AAPL{0.4434589800%} UNH{0.8869179601%} MMM{0.2217294900%} WMT{27.2727272727%} GS{0.6651884701%} CVX{16.8514412417%} CAT{0.4434589800%} HD{0.2217294900%} JNJ{1.7738359202%} CRM{26.8292682927%} 
13,35515.085111388711084146052598953247,9623.696667354030068963766098022461,0.270974900867349322020061208605,-911.905686013915669718699064105749,38196.741495790054614190012216567993,16,NVDA{2.4390243902%} V{2.4390243902%} SHW{0.4434589800%} DIS{2.8824833703%} JPM{11.0864745011%} AMGN{1.1086474501%} MSFT{4.8780487805%} AAPL{0.4434589800%} MMM{0.2217294900%} WMT{27.2727272727%} GS{0.6651884701%} CVX{16.8514412417%} CAT{0.4434589800%} HD{0.2217294900%} JNJ{1.7738359202%} CRM{26.8292682927%} 
14,35608.575378664427262265235185623169,9631.461356054705902351997792720795,0.270481513333037881796627743825,-915.887041945391274566645734012127,38329.255337010297807864844799041748,17,NVDA{2.4498886414%} V{2.4498886414%} SHW{0.4454342984%} DIS{2.8953229399%} JPM{11.1358574610%} AMGN{0.2227171492%} MSFT{4.8997772829%} AAPL{0.4454342984%} UNH{0.4454342984%} MMM{0.2227171492%} WMT{27.3942093541%} GS{0.6681514477%} CVX{16.9265033408%} CAT{0.4454342984%} HD{0.2227171492%} JNJ{1.7817371938%} CRM{26.9487750557%} 
15,35632.128081692957493942230939865112,9722.100265901290185865946114063263,0.272846467199816256066213782105,-912.787306274050934007391333580017,38322.769195821550965774804353713989,16,NVDA{2.4498886414%} V{2.4498886414%} SHW{0.4454342984%} DIS{2.8953229399%} JPM{11.1358574610%} AMGN{0.6681514477%} MSFT{4.8997772829%} AAPL{0.4454342984%} MMM{0.2227171492%} WMT{27.3942093541%} GS{0.6681514477%} CVX{16.9265033408%} CAT{0.4454342984%} HD{0.2227171492%} JNJ{1.7817371938%} CRM{26.9487750557%} 
16,35648.676695871741685550659894943237,9743.958097694616299122571945190430,0.273332953725685001700185239315,-912.456526385428105641040019690990,38334.262591104699822608381509780884,16,NVDA{2.4498886414%} V{2.4498886414%} SHW{0.4454342984%} DIS{2.8953229399%} JPM{11.1358574610%} AMGN{0.2227171492%} MSFT{4.8997772829%} AAPL{0.4454342984%} MMM{0.2227171492%} WMT{27.3942093541%} GS{0.6681514477%} CVX{17.3719376392%} CAT{0.4454342984%} HD{0.2227171492%} JNJ{1.7817371938%} CRM{26.9487750557%} 
17,35702.561744234903017058968544006348,9783.764672979352326365187764167786,0.274035368752193031482988772041,-913.093429151750569872092455625534,38394.025453067537455353885889053345,16,NVDA{2.4553571429%} V{2.4553571429%} SHW{0.4464285714%} DIS{2.9017857143%} JPM{11.1607142857%} AMGN{0.2232142857%} MSFT{4.9107142857%} AAPL{0.4464285714%} MMM{0.2232142857%} WMT{27.4553571429%} GS{0.6696428571%} CVX{17.1875000000%} CAT{0.4464285714%} HD{0.2232142857%} JNJ{1.7857142857%} CRM{27.0089285714%} 
18,35710.928777152272232342511415481567,9785.683785455119505058974027633667,0.274024902755146626542881449495,-932.266642771666852240741718560457,38996.705258967347617726773023605347,16,NVDA{2.4390243902%} V{2.4390243902%} SHW{0.4434589800%} DIS{2.8824833703%} JPM{11.0864745011%} AMGN{0.2217294900%} MSFT{4.8780487805%} AAPL{0.4434589800%} MMM{0.2217294900%} WMT{27.2727272727%} GS{0.6651884701%} CVX{16.8514412417%} CAT{0.4434589800%} HD{0.2217294900%} JNJ{1.7738359202%} CRM{27.7161862528%} 
19,35726.533441472813137806951999664307,9803.450947048007947159931063652039,0.274402523914278329009164281160,-923.037664532250801130430772900581,38725.297769058532139752060174942017,16,NVDA{2.4498886414%} V{2.4498886414%} SHW{0.4454342984%} DIS{2.8953229399%} JPM{11.1358574610%} AMGN{0.2227171492%} MSFT{4.8997772829%} AAPL{0.4454342984%} MMM{0.2227171492%} WMT{27.3942093541%} GS{0.6681514477%} CVX{16.9265033408%} CAT{0.4454342984%} HD{0.2227171492%} JNJ{1.7817371938%} CRM{27.3942093541%} 
20,35739.531276121277187485247850418091,9906.079740198440049425698816776276,0.277174304936030568846661026328,-894.626645441673986169917043298483,37937.714630704227602109313011169434,16,NVDA{2.4390243902%} V{2.4390243902%} SHW{0.4434589800%} DIS{2.8824833703%} JPM{11.0864745011%} AMGN{0.2217294900%} MSFT{4.8780487805%} AAPL{0.4434589800%} MMM{0.2217294900%} WMT{28.1596452328%} GS{0.6651884701%} CVX{16.8514412417%} CAT{0.4434589800%} HD{0.2217294900%} JNJ{1.7738359202%} CRM{26.8292682927%} 
21,35802.671461859230475965887308120728,9911.917531622959359083324670791626,0.276848545846143823112583959301,-902.314868597341046552173793315887,38184.450081006310938391834497451782,16,NVDA{2.4390243902%} V{3.3259423503%} SHW{0.4434589800%} DIS{2.8824833703%} JPM{11.0864745011%} AMGN{0.2217294900%} MSFT{4.8780487805%} AAPL{0.4434589800%} MMM{0.2217294900%} WMT{27.2727272727%} GS{0.6651884701%} CVX{16.8514412417%} CAT{0.4434589800%} HD{0.2217294900%} JNJ{1.7738359202%} CRM{26.8292682927%} 
22,35823.748911624104948714375495910645,10137.810466800601716386154294013977,0.282991333258007515816245813767,-936.830120636793708399636670947075,39491.820913420138822402805089950562,21,NVDA{2.5404157044%} V{5.3117782910%} CSCO{1.8475750577%} DIS{0.9237875289%} JPM{10.3926096998%} AMZN{2.5404157044%} AMGN{1.8475750577%} VZ{0.2309468822%} MSFT{1.3856812933%} AAPL{0.4618937644%} AXP{0.4618937644%} UNH{0.4618937644%} WMT{27.9445727483%} CVX{13.8568129330%} PG{0.2309468822%} CAT{0.2309468822%} HD{0.2309468822%} JNJ{0.2309468822%} BA{0.2309468822%} CRM{28.1755196305%} NKE{0.4618937644%} 
23,36129.189956750051351264119148254395,10176.113720294993981951847672462463,0.281659061066044769106042622298,-869.272921914111066143959760665894,37413.331940270472841802984476089478,16,NVDA{2.3758099352%} V{5.8315334773%} SHW{0.4319654428%} DIS{2.8077753780%} JPM{10.7991360691%} AMGN{0.2159827214%} MSFT{4.7516198704%} AAPL{0.4319654428%} MMM{0.2159827214%} WMT{26.5658747300%} GS{0.6479481641%} CVX{16.4146868251%} CAT{0.4319654428%} HD{0.2159827214%} JNJ{1.7278617711%} CRM{26.1339092873%} 
24,36842.850726031625526957213878631592,10210.754237704062688862904906272888,0.277143435876680666041238509933,-685.001659483067669498268514871597,31674.139568173515726812183856964111,16,NVDA{2.2774327122%} V{15.5279503106%} SHW{0.4140786749%} DIS{2.6915113872%} JPM{3.7267080745%} AMGN{1.0351966874%} MSFT{4.5548654244%} AAPL{0.4140786749%} MMM{0.2070393375%} WMT{25.4658385093%} GS{0.6211180124%} CVX{15.7349896480%} CAT{0.4140786749%} HD{0.2070393375%} JNJ{1.6563146998%} CRM{25.0517598344%} 
25,36932.889519903859763871878385543823,10221.589465521934471325948834419250,0.276761163244844898834173818614,-687.818963194383968584588728845119,31773.250312279298668727278709411621,17,NVDA{2.2869022869%} V{15.5925155925%} SHW{0.4158004158%} DIS{2.7027027027%} JPM{3.7422037422%} AMGN{0.2079002079%} MSFT{4.5738045738%} AAPL{0.4158004158%} UNH{0.4158004158%} MMM{0.2079002079%} WMT{25.5717255717%} GS{0.6237006237%} CVX{15.8004158004%} CAT{0.4158004158%} HD{0.2079002079%} JNJ{1.6632016632%} CRM{25.1559251559%} 
26,36934.018352390368818305432796478271,10505.150109878932198625989258289337,0.284430196835028070712070302761,-827.712083509346257415018044412136,36440.128726505114173050969839096069,16,NVDA{2.2964509395%} V{8.9770354906%} SHW{0.4175365344%} DIS{2.7139874739%} JPM{10.4384133612%} AMGN{0.2087682672%} MSFT{4.5929018789%} AAPL{0.4175365344%} MMM{0.2087682672%} WMT{25.6784968685%} GS{0.6263048017%} CVX{15.8663883090%} CAT{0.4175365344%} HD{0.2087682672%} JNJ{1.6701461378%} CRM{25.2609603340%} 
27,37418.937871152156731113791465759277,10666.005148633834323845803737640381,0.285042969027100800971652461158,-705.128219908741584731615148484707,32760.022705774405039846897125244141,15,NVDA{2.2727272727%} V{15.4958677686%} DIS{2.6859504132%} JPM{4.5454545455%} AMGN{0.2066115702%} MSFT{4.5454545455%} AAPL{0.4132231405%} MMM{0.2066115702%} WMT{25.0000000000%} GS{1.4462809917%} CVX{15.9090909091%} CAT{0.4132231405%} HD{0.2066115702%} JNJ{1.6528925620%} CRM{25.0000000000%} 
28,37608.235381523045361973345279693604,10793.322643836476345313712954521179,0.286993594204615176668227150003,-874.799623466536672822257969528437,38203.710845787958533037453889846802,16,NVDA{5.4545454545%} V{15.1515151515%} SHW{0.4040404040%} DIS{2.6262626263%} JPM{3.6363636364%} AMGN{0.2020202020%} MSFT{4.4444444444%} AAPL{0.4040404040%} MMM{0.2020202020%} WMT{24.8484848485%} GS{0.6060606061%} CVX{15.3535353535%} CAT{0.4040404040%} HD{0.2020202020%} JNJ{1.6161616162%} CRM{24.4444444444%} 
29,38080.438510652347758878022432327271,10833.474637828207050915807485580444,0.284489230206677601309195324575,-704.101998943914395567844621837139,32895.337271404190687462687492370605,16,NVDA{2.2044088176%} V{15.0300601202%} SHW{0.4008016032%} DIS{2.6052104208%} JPM{6.8136272545%} AMGN{0.2004008016%} MSFT{4.4088176353%} AAPL{0.4008016032%} MMM{0.2004008016%} WMT{25.4509018036%} GS{0.6012024048%} CVX{15.2304609218%} CAT{0.4008016032%} HD{0.2004008016%} JNJ{1.6032064128%} CRM{24.2484969940%} 
30,38118.100052322355622891336679458618,10858.523035833768517477437853813171,0.284865274526509615338198955214,-766.622794046830108527501579374075,34879.370582634444872383028268814087,16,NVDA{3.0060120240%} V{15.0300601202%} SHW{0.4008016032%} DIS{2.6052104208%} JPM{6.8136272545%} AMGN{0.2004008016%} MSFT{4.4088176353%} AAPL{0.4008016032%} MMM{0.2004008016%} WMT{24.6492985972%} GS{0.6012024048%} CVX{15.2304609218%} CAT{0.4008016032%} HD{0.2004008016%} JNJ{1.6032064128%} CRM{24.2484969940%} 
31,38120.618231321670464240014553070068,11105.067322471282750484533607959747,0.291313935547531155378919720533,-965.531488371160435235651675611734,41358.387291434308281168341636657715,21,NVDA{2.7160493827%} V{5.6790123457%} CSCO{1.9753086420%} DIS{0.9876543210%} JPM{11.1111111111%} AMZN{2.7160493827%} AMGN{1.9753086420%} VZ{0.2469135802%} MSFT{1.4814814815%} AAPL{0.4938271605%} AXP{0.4938271605%} UNH{1.4814814815%} WMT{29.8765432099%} CVX{6.9135802469%} PG{0.2469135802%} CAT{0.2469135802%} HD{0.2469135802%} JNJ{0.2469135802%} BA{0.2469135802%} CRM{30.1234567901%} NKE{0.4938271605%} 
32,38330.674012529903848189860582351685,11447.130828431983900372870266437531,0.298641522053330832342510348099,-959.655738970711695401405449956656,41516.343982847618462983518838882446,21,NVDA{2.7295285360%} V{5.7071960298%} CSCO{1.9851116625%} DIS{0.9925558313%} JPM{11.1662531017%} AMZN{2.7295285360%} AMGN{1.9851116625%} VZ{0.2481389578%} MSFT{1.4888337469%} AAPL{0.4962779156%} AXP{0.4962779156%} UNH{0.4962779156%} WMT{30.0248138958%} CVX{7.4441687345%} PG{0.2481389578%} CAT{0.2481389578%} HD{0.2481389578%} JNJ{0.2481389578%} BA{0.2481389578%} CRM{30.2729528536%} NKE{0.4962779156%} 
33,38394.233150360785657539963722229004,11621.339320209717698162421584129333,0.302684501464004718229716672795,-939.381930939707558536611031740904,41055.306489653885364532470703125000,21,NVDA{2.7160493827%} V{5.6790123457%} CSCO{1.9753086420%} DIS{0.9876543210%} JPM{11.1111111111%} AMZN{2.7160493827%} AMGN{1.9753086420%} VZ{0.2469135802%} MSFT{1.4814814815%} AAPL{0.4938271605%} AXP{0.4938271605%} UNH{0.4938271605%} WMT{30.8641975309%} CVX{6.9135802469%} PG{0.2469135802%} CAT{0.2469135802%} HD{0.2469135802%} JNJ{0.2469135802%} BA{0.2469135802%} CRM{30.1234567901%} NKE{0.4938271605%} 
34,38597.215332469808345194905996322632,11652.180874775647680507972836494446,0.301891749816813326212638912693,-1016.416192181170117692090570926666,43499.888229785647126846015453338623,21,NVDA{3.7037037037%} V{5.6790123457%} CSCO{1.9753086420%} DIS{0.9876543210%} JPM{11.1111111111%} AMZN{2.7160493827%} AMGN{1.9753086420%} VZ{0.2469135802%} MSFT{1.4814814815%} AAPL{0.4938271605%} AXP{0.4938271605%} UNH{0.4938271605%} WMT{29.8765432099%} CVX{6.9135802469%} PG{0.2469135802%} CAT{0.2469135802%} HD{0.2469135802%} JNJ{0.2469135802%} BA{0.2469135802%} CRM{30.1234567901%} NKE{0.4938271605%} 
35,38900.505512079718755558133125305176,11709.960189325187457143329083919525,0.301023342375047298080659174957,-935.154756497425296402070671319962,41011.475892911184928379952907562256,21,NVDA{2.6894865526%} V{7.5794621027%} CSCO{1.9559902200%} DIS{0.9779951100%} JPM{11.0024449878%} AMZN{2.6894865526%} AMGN{1.9559902200%} VZ{0.2444987775%} MSFT{1.4669926650%} AAPL{0.4889975550%} AXP{0.4889975550%} UNH{0.4889975550%} WMT{29.5843520782%} CVX{6.8459657702%} PG{0.2444987775%} CAT{0.2444987775%} HD{0.2444987775%} JNJ{0.2444987775%} BA{0.2444987775%} CRM{29.8288508557%} NKE{0.4889975550%} 
36,39353.035699548323464114218950271606,11965.176883085316148935817182064056,0.304047112767532878851994837532,-1176.074319795745850569801405072212,48815.505570018685830291360616683960,21,NVDA{6.4748201439%} V{5.5155875300%} CSCO{1.9184652278%} DIS{0.9592326139%} JPM{10.7913669065%} AMZN{2.6378896882%} AMGN{1.9184652278%} VZ{0.2398081535%} MSFT{1.4388489209%} AAPL{0.4796163070%} AXP{0.4796163070%} UNH{0.4796163070%} WMT{29.0167865707%} CVX{6.7146282974%} PG{0.2398081535%} CAT{0.2398081535%} HD{0.2398081535%} JNJ{0.2398081535%} BA{0.2398081535%} CRM{29.2565947242%} NKE{0.4796163070%} 
37,40031.200188134258496575057506561279,12201.148493447399232536554336547852,0.304790973942968890231242085065,-968.736985145682524489529896527529,42554.907361345452954992651939392090,15,NVDA{2.7227722772%} V{2.7227722772%} DIS{3.2178217822%} JPM{13.3663366337%} AMGN{0.2475247525%} MSFT{5.4455445545%} AAPL{0.4950495050%} MMM{0.2475247525%} WMT{29.9504950495%} GS{1.7326732673%} CVX{7.1782178218%} CAT{0.4950495050%} HD{0.2475247525%} JNJ{1.9801980198%} CRM{29.9504950495%} 
38,40070.571249783301027491688728332520,12234.944068910106580005958676338196,0.305334905076409979240992242921,-1253.836176645043451571837067604065,51521.810937121466849930584430694580,21,NVDA{8.1585081585%} V{5.3613053613%} CSCO{1.8648018648%} DIS{0.9324009324%} JPM{10.4895104895%} AMZN{2.5641025641%} AMGN{1.8648018648%} VZ{0.2331002331%} MSFT{1.3986013986%} AAPL{0.4662004662%} AXP{0.4662004662%} UNH{0.4662004662%} WMT{29.1375291375%} CVX{6.5268065268%} PG{0.2331002331%} CAT{0.2331002331%} HD{0.2331002331%} JNJ{0.2331002331%} BA{0.2331002331%} CRM{28.4382284382%} NKE{0.4662004662%} 
39,40340.609479629543784540146589279175,12311.667989394034520955756306648254,0.305192909780179544299016924924,-1246.821126250967154192039743065834,51378.729945257669896818697452545166,21,NVDA{8.0831408776%} V{7.1593533487%} CSCO{1.8475750577%} DIS{0.9237875289%} JPM{10.3926096998%} AMZN{2.5404157044%} AMGN{1.8475750577%} VZ{0.2309468822%} MSFT{1.3856812933%} AAPL{0.4618937644%} AXP{0.4618937644%} UNH{0.4618937644%} WMT{27.9445727483%} CVX{6.4665127021%} PG{0.2309468822%} CAT{0.2309468822%} HD{0.2309468822%} JNJ{0.2309468822%} BA{0.2309468822%} CRM{28.1755196305%} NKE{0.4618937644%} 
40,40523.512437066783604677766561508179,12456.251943676223163492977619171143,0.307383323768413319054815247000,-1060.213854911156886373646557331085,45676.286064225801965221762657165527,19,NVDA{10.7784431138%} V{9.5808383234%} SHW{0.5988023952%} JPM{2.0958083832%} AMZN{3.2934131737%} MRK{0.5988023952%} MSFT{1.7964071856%} AAPL{0.2994011976%} UNH{0.5988023952%} IBM{0.2994011976%} WMT{37.4251497006%} GS{0.5988023952%} CVX{4.7904191617%} PG{0.5988023952%} CAT{0.5988023952%} KO{0.5988023952%} HD{0.2994011976%} BA{0.2994011976%} CRM{24.8502994012%} 
41,40755.823026104379096068441867828369,12473.596200071277053211815655231476,0.306056785850744694776892629307,-1374.094515493211702050757594406605,55528.557685525243869051337242126465,21,NVDA{9.9307159353%} V{7.1593533487%} CSCO{1.8475750577%} DIS{0.9237875289%} JPM{10.3926096998%} AMZN{0.6928406467%} AMGN{1.8475750577%} VZ{0.2309468822%} MSFT{1.3856812933%} AAPL{0.4618937644%} AXP{0.4618937644%} UNH{0.4618937644%} WMT{27.9445727483%} CVX{6.4665127021%} PG{0.2309468822%} CAT{0.2309468822%} HD{0.2309468822%} JNJ{0.2309468822%} BA{0.2309468822%} CRM{28.1755196305%} NKE{0.4618937644%} 
42,41018.812246846879133954644203186035,12661.723927188164452672936022281647,0.308680901119009698518880213669,-713.216655144301284963148646056652,35009.179121709603350609540939331055,15,NVDA{2.5229357798%} V{17.2018348624%} DIS{2.9816513761%} JPM{5.0458715596%} AMGN{0.2293577982%} MSFT{5.0458715596%} AAPL{0.4587155963%} MMM{0.2293577982%} WMT{27.7522935780%} GS{1.6055045872%} CVX{6.6513761468%} CAT{0.4587155963%} HD{0.2293577982%} JNJ{1.8348623853%} CRM{27.7522935780%} 
43,41118.006500407413113862276077270508,12850.035117954181259847246110439301,0.312516004826908555536135736475,-1194.557175205133262352319434285164,50279.493274381689843721687793731689,19,NVDA{9.7402597403%} V{15.5844155844%} SHW{0.2164502165%} CSCO{1.0822510823%} DIS{0.8658008658%} TRV{0.4329004329%} JPM{5.6277056277%} AMZN{0.8658008658%} AMGN{0.4329004329%} VZ{0.6493506494%} MSFT{0.4329004329%} AAPL{0.2164502165%} AXP{0.4329004329%} WMT{27.4891774892%} GS{0.4329004329%} CVX{8.0086580087%} CAT{0.6493506494%} JNJ{1.2987012987%} CRM{25.5411255411%} 
44,41363.063885327777825295925140380859,12872.083139643107642768882215023041,0.311197525776350125692459869242,-1282.375922803324101550970226526260,53053.195387480598583351820707321167,21,NVDA{9.4091903720%} V{12.0350109409%} CSCO{1.7505470460%} DIS{0.8752735230%} JPM{9.8468271335%} AMZN{0.6564551422%} AMGN{1.7505470460%} VZ{0.2188183807%} MSFT{1.3129102845%} AAPL{0.4376367615%} AXP{0.4376367615%} UNH{0.4376367615%} WMT{26.4770240700%} CVX{6.1269146608%} PG{0.2188183807%} CAT{0.2188183807%} HD{0.2188183807%} JNJ{0.2188183807%} BA{0.2188183807%} CRM{26.6958424508%} NKE{0.4376367615%} 
45,41455.653969932005566079169511795044,12945.759341667604530812241137027740,0.312279703778336914510305177828,-1070.670379141500689001986756920815,46493.431221434628241695463657379150,19,NVDA{11.0429447853%} V{9.8159509202%} SHW{0.6134969325%} JPM{2.1472392638%} AMZN{3.3742331288%} MRK{0.6134969325%} MSFT{1.8404907975%} AAPL{0.3067484663%} UNH{0.6134969325%} IBM{0.3067484663%} WMT{38.3435582822%} GS{0.6134969325%} CVX{2.4539877301%} PG{0.6134969325%} CAT{0.6134969325%} KO{0.6134969325%} HD{0.3067484663%} BA{0.3067484663%} CRM{25.4601226994%} 
46,41714.657846537986188195645809173584,13073.142853354385806596837937831879,0.313394464397827032797749780002,-1270.582692247916384076233953237534,52884.733877122431294992566108703613,20,NVDA{9.2872570194%} V{11.8790496760%} CSCO{1.7278617711%} DIS{0.8639308855%} JPM{9.7192224622%} AMZN{2.3758099352%} AMGN{1.7278617711%} VZ{0.2159827214%} MSFT{1.2958963283%} AAPL{0.4319654428%} AXP{0.4319654428%} UNH{0.4319654428%} WMT{26.1339092873%} CVX{6.0475161987%} PG{0.2159827214%} CAT{0.2159827214%} HD{0.2159827214%} JNJ{0.2159827214%} BA{0.2159827214%} CRM{26.3498920086%} 
