Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
1,45377.055800065136281773447990417480,212.500096542619900219506234861910,0.004682985548443512578697944804,75.917724351019984396771178580821,-2065.031633987979603261919692158699,16,DIS{15.0313152401%} TRV{3.7578288100%} JPM{3.9665970772%} MCD{0.4175365344%} MRK{23.3820459290%} AMGN{1.2526096033%} AAPL{1.6701461378%} WMT{1.8789144050%} CVX{0.8350730689%} CAT{0.4175365344%} KO{15.8663883090%} HON{5.0104384134%} JNJ{8.7682672234%} BA{16.7014613779%} CRM{0.8350730689%} NKE{0.2087682672%} 
2,45763.457831233659817371517419815063,593.465800835397431001183576881886,0.012968115368903696330016295235,164.818078633462306470391922630370,-4351.076558168471819953992962837219,16,DIS{1.6985138004%} TRV{3.8216560510%} JPM{0.6369426752%} MCD{0.4246284501%} MRK{23.7791932059%} AMGN{1.2738853503%} AAPL{1.6985138004%} WMT{1.9108280255%} CVX{0.8492569002%} CAT{0.4246284501%} KO{16.1358811040%} HON{5.0955414013%} JNJ{22.5053078556%} BA{16.9851380042%} CRM{2.5477707006%} NKE{0.2123142251%} 
3,45787.958884663887147326022386550903,630.337919410587801394285634160042,0.013766455958396340078508934823,-116.760452234844933627755381166935,4133.151486455935810226947069168091,16,DIS{9.1116173121%} TRV{4.1002277904%} JPM{0.6833712984%} MCD{0.4555808656%} MRK{25.5125284738%} AMGN{1.3667425968%} AAPL{1.8223234624%} WMT{2.0501138952%} CVX{0.9111617312%} CAT{0.4555808656%} KO{17.3120728929%} HON{5.4669703872%} JNJ{9.5671981777%} BA{18.2232346241%} CRM{2.7334851936%} NKE{0.2277904328%} 
4,46112.163852038691402412950992584229,990.805922239472806722915265709162,0.021486866793297702132869986258,53.225269675543692926567018730566,-605.952168026837966863240581005812,17,DIS{1.8912529551%} TRV{4.2553191489%} JPM{0.7092198582%} MCD{0.4728132388%} MRK{26.4775413712%} AMGN{1.4184397163%} AAPL{1.8912529551%} UNH{3.7825059102%} WMT{2.1276595745%} CVX{0.9456264775%} CAT{0.4728132388%} KO{17.9669030733%} HON{5.6737588652%} JNJ{9.9290780142%} BA{18.9125295508%} CRM{2.8368794326%} NKE{0.2364066194%} 
5,46418.286910006820107810199260711670,1563.664190873095094502787105739117,0.033686382996094617336968468635,39.738765581814647021019482053816,371.501223418655797559040365740657,16,DIS{8.9485458613%} TRV{4.0268456376%} JPM{4.2505592841%} MCD{0.4474272931%} MRK{25.0559284116%} AMGN{1.3422818792%} AAPL{1.7897091723%} WMT{2.0134228188%} CVX{0.8948545861%} CAT{0.4474272931%} KO{17.0022371365%} HON{5.3691275168%} JNJ{9.3959731544%} BA{17.8970917226%} CRM{0.8948545861%} NKE{0.2237136465%} 
6,46576.177781578669964801520109176636,1584.833132047018580124131403863430,0.034026689340614708900734086683,-132.180779436239276947162579745054,5550.256515134196888539008796215057,16,DIS{1.8223234624%} TRV{4.1002277904%} JPM{0.6833712984%} MCD{0.4555808656%} MRK{25.5125284738%} AMGN{1.3667425968%} AAPL{1.8223234624%} WMT{2.0501138952%} CVX{0.9111617312%} CAT{0.4555808656%} KO{24.6013667426%} HON{5.4669703872%} JNJ{9.5671981777%} BA{18.2232346241%} CRM{2.7334851936%} NKE{0.2277904328%} 
7,46710.430183488300826866179704666138,1952.733063098081174757680855691433,0.041805075556515726431516810635,212.753846460887530156469438225031,-4429.882330728544729936402291059494,17,DIS{1.8561484919%} TRV{4.1763341067%} JPM{4.4083526682%} MCD{0.4640371230%} MRK{25.9860788863%} AMGN{1.3921113689%} AAPL{1.8561484919%} UNH{3.7122969838%} WMT{2.0881670534%} CVX{0.9280742459%} CAT{0.4640371230%} KO{17.6334106729%} HON{5.5684454756%} JNJ{9.7447795824%} BA{18.5614849188%} CRM{0.9280742459%} NKE{0.2320185615%} 
8,47044.576783245320257265120744705200,1956.040924349581246133311651647091,0.041578457244113520285822005462,-94.373541403533678817439067643136,4787.247166455591468547936528921127,15,DIS{1.7738359202%} TRV{3.9911308204%} JPM{4.2128603104%} MCD{0.4434589800%} MRK{24.8337028825%} AMGN{1.3303769401%} AAPL{1.7738359202%} WMT{1.9955654102%} CAT{0.4434589800%} KO{23.9467849224%} HON{5.3215077605%} JNJ{9.3126385809%} BA{17.7383592018%} CRM{2.6607538803%} NKE{0.2217294900%} 
9,47065.149595236238383222371339797974,2370.145773325323261815356090664864,0.050358828001371543081621240390,336.074479118989643211534712463617,-7712.088600244365807157009840011597,15,CSCO{19.3236714976%} MCD{1.9323671498%} AMZN{0.2415458937%} MRK{15.7004830918%} AAPL{0.9661835749%} UNH{4.5893719807%} IBM{0.7246376812%} WMT{0.9661835749%} CVX{1.9323671498%} PG{4.5893719807%} CAT{0.2415458937%} KO{16.4251207729%} HON{1.4492753623%} BA{15.4589371981%} NKE{15.4589371981%} 
10,47165.509740431181853637099266052246,2530.700987100338352320250123739243,0.053655753982681388125630661534,107.118546518847168158572458196431,-682.855408465076493484957609325647,17,DIS{1.8912529551%} TRV{4.2553191489%} JPM{4.4917257683%} MCD{0.4728132388%} MRK{26.4775413712%} AMGN{1.4184397163%} AAPL{1.8912529551%} UNH{1.8912529551%} WMT{2.1276595745%} CVX{0.9456264775%} CAT{0.4728132388%} KO{17.9669030733%} HON{5.6737588652%} JNJ{9.9290780142%} BA{18.9125295508%} CRM{0.9456264775%} NKE{0.2364066194%} 
11,47557.724990639027964789420366287231,2825.848129595343834807863458991051,0.059419329460178478552467851159,52.821458594614796311361715197563,1241.204371756899945467012003064156,17,DIS{1.9093078759%} TRV{4.2959427208%} JPM{4.5346062053%} MCD{0.4773269690%} MRK{26.7303102625%} AMGN{1.4319809069%} AAPL{1.9093078759%} UNH{0.9546539379%} WMT{2.1479713604%} CVX{0.9546539379%} CAT{0.4773269690%} KO{18.1384248210%} HON{5.7279236277%} JNJ{10.0238663484%} BA{19.0930787589%} CRM{0.9546539379%} NKE{0.2386634845%} 
