Non-Dominant Set,Risk,Profit,TrendRaio,a,b,# of Portfolio,Portfolio{%}
13,27992.275996850257797632366418838501,17815.851431940707698231562972068787,0.636455979283191530804231206275,2386.817261616242376476293429732323,-53788.666416546562686562538146972656,24,NVDA{0.8303677343%} V{0.2372479241%} DIS{0.2372479241%} TRV{3.4400948992%} MCD{0.2372479241%} AMZN{0.1186239620%} MRK{12.5741399763%} AMGN{1.4234875445%} VZ{12.9300118624%} MSFT{0.4744958482%} AAPL{15.0652431791%} AXP{0.1186239620%} UNH{8.4223013049%} MMM{11.7437722420%} WMT{4.5077105575%} GS{6.0498220641%} CVX{0.2372479241%} PG{14.5907473310%} KO{3.7959667853%} HD{0.1186239620%} JNJ{0.9489916963%} BA{0.2372479241%} CRM{0.1186239620%} NKE{1.5421115065%} 
14,28072.867631372846517479047179222107,17886.886423151558119570836424827576,0.637159219286955180727716196998,2406.103694786627784196753054857254,-54296.224420447273587342351675033569,24,NVDA{1.7301038062%} V{0.2306805075%} DIS{0.2306805075%} TRV{3.3448673587%} MCD{0.2306805075%} AMZN{0.1153402537%} MRK{12.2260668973%} AMGN{1.3840830450%} VZ{12.5720876586%} MSFT{0.4613610150%} AAPL{14.6482122261%} AXP{0.1153402537%} UNH{8.1891580161%} MMM{11.4186851211%} WMT{4.3829296424%} GS{4.0369088812%} CVX{0.2306805075%} PG{14.1868512111%} KO{7.3817762399%} HD{0.1153402537%} JNJ{0.9227220300%} BA{0.2306805075%} CRM{0.1153402537%} NKE{1.4994232987%} 
15,28095.484990479129919549450278282166,19030.244210478049353696405887603760,0.677341722946834035035124088608,2545.434720827518958685686811804771,-57332.797414347514859400689601898193,16,NVDA{4.8423423423%} TRV{1.9144144144%} AMZN{0.2252252252%} MRK{12.1621621622%} AMGN{0.7882882883%} VZ{14.0765765766%} AAPL{12.0495495495%} UNH{10.8108108108%} MMM{13.1756756757%} WMT{5.7432432432%} GS{4.8423423423%} CVX{0.5630630631%} PG{12.0495495495%} KO{5.8558558559%} HD{0.1126126126%} NKE{0.7882882883%} 
16,28286.950379855788924032822251319885,19062.620196164843946462497115135193,0.673901567336861462287345148070,2494.344798307530254533048719167709,-55767.723753061065508518368005752563,19,NVDA{5.5737704918%} V{0.2185792350%} TRV{2.0765027322%} MCD{0.2185792350%} MRK{7.6502732240%} AMGN{0.2185792350%} VZ{12.5683060109%} MSFT{0.1092896175%} AAPL{12.8961748634%} AXP{0.1092896175%} UNH{10.0546448087%} MMM{12.5683060109%} WMT{7.9781420765%} GS{5.2459016393%} PG{11.2568306011%} KO{10.3825136612%} HON{0.6557377049%} HD{0.1092896175%} JNJ{0.1092896175%} 
17,28479.482126266113482415676116943359,19409.126901975108921760693192481995,0.681512634812780571103019155998,2586.087401637119000952225178480148,-58173.495147138462925795465707778931,19,NVDA{4.1997729852%} TRV{2.0431328036%} MCD{1.4755959137%} AMZN{0.1135073780%} MRK{14.1884222474%} AMGN{0.3405221339%} VZ{13.8479001135%} AAPL{14.0749148695%} AXP{0.6810442679%} UNH{9.4211123723%} MMM{12.4858115778%} WMT{1.5891032917%} GS{5.9023836549%} CVX{0.5675368899%} PG{12.9398410897%} KO{4.7673098751%} HON{0.9080590238%} BA{0.2270147560%} NKE{0.2270147560%} 
18,28975.581308986409567296504974365234,19937.868810432770260376855731010437,0.688092107551584897251473194046,2587.396177917628847353626042604446,-57684.016527096093341242522001266479,16,NVDA{4.6739130435%} TRV{1.8478260870%} AMZN{0.2173913043%} MRK{11.7391304348%} AMGN{0.7608695652%} VZ{13.5869565217%} AAPL{11.6304347826%} UNH{10.4347826087%} MMM{12.7173913043%} WMT{5.5434782609%} GS{4.6739130435%} CVX{0.5434782609%} PG{11.6304347826%} KO{9.1304347826%} HD{0.1086956522%} NKE{0.7608695652%} 
19,29189.512307672997849294915795326233,19978.691149619997304398566484451294,0.684447583057707809039982294053,2513.784228021268518205033615231514,-55434.835691018059151247143745422363,22,NVDA{4.6889952153%} V{0.0956937799%} SHW{0.3827751196%} CSCO{0.0956937799%} TRV{2.7751196172%} MCD{0.2870813397%} AMZN{0.0956937799%} MRK{9.7607655502%} VZ{10.6220095694%} AAPL{12.0574162679%} UNH{8.7081339713%} MMM{12.0574162679%} WMT{6.6985645933%} GS{6.8899521531%} PG{12.0574162679%} CAT{0.1913875598%} KO{10.5263157895%} HON{0.0956937799%} HD{0.1913875598%} JNJ{0.1913875598%} BA{0.0956937799%} NKE{1.4354066986%} 
20,29462.411720197625982109457254409790,20254.631244541040359763428568840027,0.687473633757405666599993310228,2547.523943079659602517494931817055,-56171.087047848748625256121158599854,19,NVDA{5.3854276663%} V{0.2111932418%} TRV{2.0063357973%} MCD{0.2111932418%} MRK{7.3917634636%} AMGN{0.2111932418%} VZ{12.1436114044%} MSFT{0.1055966209%} AAPL{12.4604012672%} AXP{0.1055966209%} UNH{9.7148891235%} MMM{12.1436114044%} WMT{7.7085533263%} GS{8.4477296727%} PG{10.8764519535%} KO{10.0316789863%} HON{0.6335797254%} HD{0.1055966209%} JNJ{0.1055966209%} 
21,29471.438461885572905885055661201477,20367.686702834838797571137547492981,0.691099171463099404277841131261,2607.461986301605975313577800989151,-57856.172886213338642846792936325073,16,NVDA{4.5940170940%} TRV{1.8162393162%} AMZN{0.2136752137%} MRK{11.5384615385%} AMGN{0.7478632479%} VZ{13.3547008547%} AAPL{11.4316239316%} UNH{10.2564102564%} MMM{12.5000000000%} WMT{5.4487179487%} GS{4.5940170940%} CVX{0.5341880342%} PG{11.4316239316%} KO{10.6837606838%} HD{0.1068376068%} NKE{0.7478632479%} 
22,29681.381593143538339063525199890137,20590.706559193728026002645492553711,0.693724666912076126656927499425,2611.161619392476950451964512467384,-57744.142022580577759072184562683105,21,NVDA{6.0506050605%} V{0.3300330033%} DIS{0.2200220022%} TRV{0.5500550055%} MCD{0.3300330033%} AMZN{0.1100110011%} MRK{11.6611661166%} AMGN{0.4400440044%} VZ{11.9911991199%} AAPL{13.0913091309%} AXP{0.1100110011%} UNH{9.1309130913%} MMM{11.3311331133%} WMT{4.1804180418%} GS{3.7403740374%} PG{13.4213421342%} KO{11.2211221122%} HD{0.1100110011%} BA{0.2200220022%} CRM{0.1100110011%} NKE{1.6501650165%} 
23,29769.228192313225008547306060791016,21195.021420885528641520068049430847,0.711977525381673803650528498110,2662.871707394729128282051533460617,-58691.129800956347025930881500244141,20,NVDA{4.2334096110%} V{0.1144164760%} TRV{0.2288329519%} MCD{1.4874141876%} AMZN{0.1144164760%} MRK{13.7299771167%} AMGN{0.3432494279%} VZ{13.7299771167%} AAPL{14.4164759725%} AXP{0.6864988558%} UNH{9.9542334096%} MMM{12.7002288330%} WMT{1.3729977117%} GS{6.8649885584%} CVX{0.5720823799%} PG{13.0434782609%} KO{4.8054919908%} BA{0.2288329519%} CRM{0.2288329519%} NKE{1.1441647597%} 
24,29903.653257458467123797163367271423,21653.820721483087254455313086509705,0.724119576128454012220458935190,2698.989153067325332813197746872902,-59315.853870536673639435321092605591,19,NVDA{5.3635280095%} TRV{0.2383790226%} MCD{1.5494636472%} MRK{14.7794994041%} AMGN{0.3575685340%} VZ{11.2038140644%} MSFT{0.1191895113%} AAPL{14.7794994041%} AXP{0.7151370679%} UNH{9.8927294398%} MMM{13.2300357569%} WMT{1.6686531585%} GS{6.1978545888%} CVX{0.4767580453%} PG{13.5876042908%} KO{5.0059594756%} BA{0.3575685340%} CRM{0.2383790226%} NKE{0.2383790226%} 
25,30021.414856204435636755079030990601,22012.879464619945792946964502334595,0.733239241723166457198601619893,2675.563113465477272256975993514061,-58254.013939344367827288806438446045,21,NVDA{4.6540880503%} V{0.1257861635%} TRV{0.2515723270%} MCD{1.6352201258%} AMZN{0.1257861635%} MRK{11.5723270440%} AMGN{0.1257861635%} VZ{11.3207547170%} MSFT{0.1257861635%} AAPL{15.5974842767%} AXP{0.7547169811%} UNH{10.4402515723%} MMM{13.9622641509%} WMT{1.7610062893%} GS{6.5408805031%} CVX{0.5031446541%} PG{14.3396226415%} KO{5.2830188679%} BA{0.2515723270%} CRM{0.2515723270%} NKE{0.3773584906%} 
26,30356.527545088683837093412876129150,22267.663437347651779418811202049255,0.733537899032535745114103065134,2709.512259560091933963121846318245,-59017.704349455103510990738868713379,20,NVDA{4.5287637699%} TRV{0.2447980416%} MCD{1.5911872705%} AMZN{0.1223990208%} MRK{15.1774785802%} AMGN{0.3671970624%} VZ{11.0159118727%} MSFT{0.1223990208%} AAPL{15.1774785802%} AXP{0.7343941248%} UNH{10.1591187271%} MMM{12.1175030600%} WMT{1.7135862913%} GS{6.3647490820%} CVX{0.6119951040%} PG{13.9534883721%} KO{5.2631578947%} BA{0.2447980416%} CRM{0.2447980416%} NKE{0.2447980416%} 
27,30826.855267036913573974743485450745,22387.910530868262867443263530731201,0.726246979684872506766168953618,2747.002893594534270960139110684395,-60022.176276967766170855611562728882,20,NVDA{5.9023836549%} V{0.1135073780%} CSCO{0.1135073780%} TRV{0.7945516459%} MCD{0.7945516459%} MRK{11.1237230420%} AMGN{0.4540295119%} VZ{11.5777525539%} AAPL{13.8479001135%} AXP{0.6810442679%} UNH{10.1021566402%} MMM{14.3019296254%} WMT{0.3405221339%} GS{4.5402951192%} CVX{0.1135073780%} PG{11.8047673099%} CAT{0.2270147560%} KO{12.2587968218%} HON{0.1135073780%} NKE{0.7945516459%} 
28,30946.529439755755447549745440483093,22538.709331114936503581702709197998,0.728311372523743116857986024115,2702.957750217314696783432736992836,-58550.023175404508947394788265228271,19,NVDA{4.5066991474%} TRV{2.1924482339%} MCD{1.5834348356%} AMZN{0.1218026797%} MRK{15.2253349574%} AMGN{0.3654080390%} VZ{7.5517661389%} AAPL{15.1035322777%} AXP{0.7308160780%} UNH{10.1096224117%} MMM{13.3982947625%} WMT{1.7052375152%} GS{6.3337393423%} CVX{0.6090133983%} PG{13.8855054811%} KO{5.1157125457%} HON{0.9744214373%} BA{0.2436053593%} NKE{0.2436053593%} 
29,31000.881962100211239885538816452026,22855.996731405521131819114089012146,0.737269241544413755917730668443,2749.476039679860150499735027551651,-59628.284458990281564183533191680908,19,NVDA{5.1664753157%} TRV{0.2296211251%} MCD{1.4925373134%} MRK{14.2365097589%} AMGN{0.3444316877%} VZ{10.7921928817%} MSFT{0.1148105626%} AAPL{14.2365097589%} AXP{0.6888633754%} UNH{9.5292766935%} MMM{12.7439724455%} WMT{1.6073478760%} GS{9.6440872560%} CVX{0.4592422503%} PG{13.0884041332%} KO{4.8220436280%} BA{0.3444316877%} CRM{0.2296211251%} NKE{0.2296211251%} 
30,31224.726720837959874188527464866638,23269.246686144153500208631157875061,0.745218585711922898440207063686,2730.031832987241159571567550301552,-58631.708303473082196433097124099731,21,NVDA{4.4740024184%} V{0.1209189843%} TRV{0.2418379686%} MCD{1.5719467956%} AMZN{0.1209189843%} MRK{11.1245465538%} AMGN{0.1209189843%} VZ{10.8827085852%} MSFT{0.1209189843%} AAPL{14.9939540508%} AXP{0.7255139057%} UNH{10.0362756953%} MMM{13.4220072551%} WMT{1.6928657799%} GS{10.1571946796%} CVX{0.4836759371%} PG{13.7847642080%} KO{5.0785973398%} BA{0.2418379686%} CRM{0.2418379686%} NKE{0.3627569528%} 
31,31636.465129467680526431649923324585,23479.149698423447262030094861984253,0.742154649779563135858495570574,2761.110454716338608704973012208939,-59354.163943066712818108499050140381,20,NVDA{4.3580683157%} TRV{0.2355712603%} MCD{1.5312131920%} AMZN{0.1177856302%} MRK{14.6054181390%} AMGN{0.3533568905%} VZ{10.6007067138%} MSFT{0.1177856302%} AAPL{14.6054181390%} AXP{0.7067137809%} UNH{9.7762073027%} MMM{11.6607773852%} WMT{1.6489988221%} GS{9.8939929329%} CVX{0.5889281508%} PG{13.4275618375%} KO{5.0647820966%} BA{0.2355712603%} CRM{0.2355712603%} NKE{0.2355712603%} 
32,31851.872589044327469309791922569275,23511.396474468048836570233106613159,0.738148013393565949336050380225,2793.758109219445032067596912384033,-60301.346802115302125457674264907837,20,NVDA{5.6955093100%} V{0.1095290252%} CSCO{0.1095290252%} TRV{0.7667031763%} MCD{0.7667031763%} MRK{10.7338444688%} AMGN{0.4381161008%} VZ{11.1719605696%} AAPL{13.3625410734%} AXP{0.6571741512%} UNH{9.7480832421%} MMM{13.8006571742%} WMT{0.3285870756%} GS{7.8860898138%} CVX{0.1095290252%} PG{11.3910186199%} CAT{0.2190580504%} KO{11.8291347207%} HON{0.1095290252%} NKE{0.7667031763%} 
33,32018.715881574331433512270450592041,23628.360426819966960465535521507263,0.737954654840398349691099610936,2742.569902766434552177088335156441,-58648.736656173074152320623397827148,21,NVDA{4.4740024184%} V{0.1209189843%} TRV{0.2418379686%} MCD{1.5719467956%} AMZN{0.1209189843%} MRK{11.1245465538%} AMGN{0.1209189843%} VZ{10.8827085852%} MSFT{0.1209189843%} AAPL{14.9939540508%} AXP{0.7255139057%} UNH{10.0362756953%} MMM{13.4220072551%} WMT{1.6928657799%} GS{14.0266021765%} CVX{0.4836759371%} PG{13.7847642080%} KO{1.2091898428%} BA{0.2418379686%} CRM{0.2418379686%} NKE{0.3627569528%} 
34,32047.405661216755106579512357711792,23860.952973864244995638728141784668,0.744551781386172506493892342405,2755.626697574585250549716874957085,-58807.847953373311611358076333999634,21,NVDA{4.3890865955%} V{0.1186239620%} TRV{0.2372479241%} MCD{1.5421115065%} AMZN{0.1186239620%} MRK{10.9134045077%} AMGN{0.1186239620%} VZ{10.6761565836%} MSFT{0.1186239620%} AAPL{14.7093712930%} AXP{0.7117437722%} UNH{9.8457888493%} MMM{13.1672597865%} WMT{1.6607354686%} GS{11.8623962040%} CVX{0.4744958482%} PG{13.5231316726%} KO{4.9822064057%} BA{0.2372479241%} CRM{0.2372479241%} NKE{0.3558718861%} 
35,32413.637170541031082393601536750793,23923.260080403422762174159288406372,0.738061574347045334931749493990,2746.743294258365949644939973950386,-58479.038747347556636668741703033447,21,NVDA{4.8492791612%} V{0.1310615990%} TRV{0.2621231979%} MCD{1.7038007864%} AMZN{0.1310615990%} MRK{12.0576671035%} AMGN{0.1310615990%} VZ{7.6015727392%} MSFT{0.1310615990%} AAPL{16.2516382700%} AXP{0.7863695937%} UNH{10.8781127130%} MMM{14.5478374836%} WMT{1.8348623853%} GS{6.8152031455%} CVX{0.5242463958%} PG{14.9410222805%} KO{5.5045871560%} BA{0.2621231979%} CRM{0.2621231979%} NKE{0.3931847969%} 
36,32415.681295009031600784510374069214,24211.046732046295801410451531410217,0.746893039566440153365078913339,2778.972533117629609478171914815903,-59158.129261482594301924109458923340,20,NVDA{5.9158134243%} V{0.1137656428%} CSCO{0.1137656428%} TRV{0.5688282139%} MCD{0.7963594994%} MRK{11.1490329920%} AMGN{0.4550625711%} VZ{8.9874857793%} AAPL{14.3344709898%} AXP{0.2275312856%} UNH{9.2150170648%} MMM{13.8794084187%} WMT{0.4550625711%} GS{10.9215017065%} CVX{0.1137656428%} PG{12.0591581342%} CAT{0.2275312856%} KO{8.6461888510%} HON{0.1137656428%} NKE{1.7064846416%} 
37,32620.111927084162743994966149330139,24623.081013709470425965264439582825,0.754843547709140860746401813230,2816.910228266441663436125963926315,-59884.225834283781296107918024063110,19,NVDA{5.3635280095%} TRV{0.2383790226%} MCD{1.5494636472%} MRK{14.7794994041%} AMGN{0.3575685340%} VZ{7.3897497020%} MSFT{0.1191895113%} AAPL{14.7794994041%} AXP{0.7151370679%} UNH{9.8927294398%} MMM{13.2300357569%} WMT{1.6686531585%} GS{10.0119189511%} CVX{0.4767580453%} PG{13.5876042908%} KO{5.0059594756%} BA{0.3575685340%} CRM{0.2383790226%} NKE{0.2383790226%} 
38,33041.245403144173906184732913970947,24629.872955745322542497888207435608,0.745428105243320149320140899363,2784.293195863919663679553195834160,-58898.922920172270096372812986373901,20,NVDA{4.3123543124%} V{0.1165501166%} TRV{2.0979020979%} MCD{1.5151515152%} AMZN{0.1165501166%} MRK{13.9860139860%} AMGN{0.3496503497%} VZ{6.5268065268%} AAPL{14.6853146853%} AXP{0.6993006993%} UNH{10.1398601399%} MMM{12.9370629371%} WMT{1.3986013986%} GS{10.7226107226%} CVX{0.5827505828%} PG{13.2867132867%} KO{4.8951048951%} BA{0.2331002331%} CRM{0.2331002331%} NKE{1.1655011655%} 
39,33135.032756274340499658137559890747,24778.784838011550164083018898963928,0.747812293419855445009147842939,2799.188846436744825041387230157852,-59196.880555090792768169194459915161,19,NVDA{5.8177826564%} V{0.1097694841%} CSCO{0.1097694841%} TRV{0.5488474204%} MCD{1.2074643249%} MRK{10.7574094402%} AMGN{0.4390779363%} VZ{8.6717892426%} AAPL{13.3918770582%} AXP{0.1097694841%} UNH{7.9034028540%} MMM{13.8309549945%} WMT{0.6586169045%} GS{11.4160263447%} CVX{0.1097694841%} PG{11.6355653128%} KO{11.5257958288%} HON{0.1097694841%} NKE{1.6465422613%} 
40,33154.948215749594965018332004547119,25146.259271003586036385968327522278,0.758446645953690823382942198805,2799.997575559450979199027642607689,-58853.667995779942430090159177780151,21,NVDA{4.6540880503%} V{0.1257861635%} TRV{0.2515723270%} MCD{1.6352201258%} AMZN{0.1257861635%} MRK{11.5723270440%} AMGN{0.1257861635%} VZ{7.2955974843%} MSFT{0.1257861635%} AAPL{15.5974842767%} AXP{0.7547169811%} UNH{10.4402515723%} MMM{13.9622641509%} WMT{1.7610062893%} GS{10.5660377358%} CVX{0.5031446541%} PG{14.3396226415%} KO{5.2830188679%} BA{0.2515723270%} CRM{0.2515723270%} NKE{0.3773584906%} 
41,33216.755287437837978359311819076538,25179.510820793260791106149554252625,0.758036436819457759561657894665,2840.461977907956679700873792171478,-60034.348516445439599920064210891724,19,NVDA{5.2631578947%} TRV{0.2339181287%} MCD{1.5204678363%} MRK{14.5029239766%} AMGN{0.3508771930%} VZ{7.2514619883%} MSFT{0.1169590643%} AAPL{14.5029239766%} AXP{0.7017543860%} UNH{9.7076023392%} MMM{12.9824561404%} WMT{1.6374269006%} GS{11.6959064327%} CVX{0.4678362573%} PG{13.3333333333%} KO{4.9122807018%} BA{0.3508771930%} CRM{0.2339181287%} NKE{0.2339181287%} 
42,33320.210176325272186659276485443115,25303.452938216887559974566102027893,0.759402560917683988606086131767,2827.903356123136290989350527524948,-59533.647745477202988695353269577026,19,NVDA{6.0394889663%} V{0.1161440186%} CSCO{0.1161440186%} TRV{0.5807200929%} MCD{0.8130081301%} MRK{11.3821138211%} AMGN{0.4645760743%} VZ{7.3170731707%} AAPL{14.6341463415%} AXP{0.2322880372%} UNH{9.4076655052%} MMM{14.1695702671%} WMT{0.4645760743%} GS{11.1498257840%} CVX{0.1161440186%} PG{12.3112659698%} KO{8.8269454123%} HON{0.1161440186%} NKE{1.7421602787%} 
