Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,920.486701271238985,180.915644599285741,0.196543463745247,3,HD{0.877192982456140%} VZ{0.877192982456140%} CASH{98.245614035087712%} 
2,989.299721051445090,194.594731707321898,0.196699470915147,3,HD{0.943396226415094%} VZ{0.943396226415094%} CASH{98.113207547169807%} 
3,1026.410042038023448,352.290480836239453,0.343225871150614,2,JNJ{0.884955752212389%} CASH{99.115044247787608%} 
4,1082.794357821299855,564.325222996527600,0.521174883227145,3,JNJ{1.020408163265306%} V{1.020408163265306%} CASH{97.959183673469383%} 
5,1144.447575798052867,755.466125435537833,0.660114225772842,3,JNJ{1.020408163265306%} CSCO{1.020408163265306%} CASH{97.959183673469383%} 
6,1274.602343560108238,907.414090592335015,0.711919364637150,4,V{1.010101010101010%} CVX{1.010101010101010%} VZ{1.010101010101010%} CASH{96.969696969696969%} 
7,1670.413345510050931,909.288264808357326,0.544349257776501,4,JNJ{1.010101010101010%} V{1.010101010101010%} CVX{1.010101010101010%} CASH{96.969696969696969%} 
8,1700.027790327618959,1122.327303135868760,0.660181739099442,3,JNJ{1.515151515151515%} CSCO{1.515151515151515%} CASH{96.969696969696969%} 
9,1750.174045905218691,1293.938163763054945,0.739319707540177,4,JNJ{2.000000000000000%} V{1.000000000000000%} CSCO{1.000000000000000%} CASH{96.000000000000000%} 
10,2044.837758110774075,1294.905679442492101,0.633255951141501,4,V{1.000000000000000%} CVX{1.000000000000000%} VZ{2.000000000000000%} CASH{96.000000000000000%} 
11,2172.996419448750203,1298.110348432060619,0.597382644910831,4,JNJ{2.000000000000000%} V{1.000000000000000%} CVX{1.000000000000000%} CASH{96.000000000000000%} 
12,2211.165480197173565,1336.590804878038171,0.604473440295772,4,JNJ{1.492537313432836%} V{1.492537313432836%} CSCO{1.492537313432836%} CASH{95.522388059701484%} 
