DailyRisk,ExpectedReturn
37605.7721609071450075134634972,5992.20690513835688761901110411
37914.6539636593515751883387566,6258.51664163374698546249419451
38022.1177411524695344269275665,6392.56414097492688597412779927
38431.5070998489172779954969883,6501.74427009220107720466330647
38568.6934468182953423820436001,6648.80487615281981561565771699
38797.3956675550289219245314598,7041.16182476936774037312716246
39211.8405524150512064807116985,7516.16223188404546817764639854
39401.7605169664966524578630924,7623.11992490115699183661490679
39871.7972351139324018731713295,7936.89238998676319170044735074
40118.0497568775172112509608269,8176.31917391305796627420932055
40377.0514977590355556458234787,8534.44279841896968719083815813
40623.3095536614346201531589031,9004.10845322792192746419459581
40742.4816719651280436664819717,9261.48682740446020034141838551
41274.2927092366226133890450001,9579.81993675890953454654663801
41708.0751300498814089223742485,9815.18235704878497926983982325
41976.2558118537272093817591667,10158.2357272727076633600518107
42090.0424998259986750781536102,10369.0771778655889647779986262
42325.048656653780199121683836,10815.7696811593796155648306012
42624.3194286041034501977264881,11153.0003359683341841446235776
42931.7210345006969873793423176,11395.8162345190867199562489986
43071.208290134811250027269125,11748.5932015810158191015943885
43167.9926544572954298928380013,11857.8982555994552967604249716
43321.2965693163496325723826885,11920.1539789195976482005789876
44132.4915879902328015305101871,12077.1341646903274522628635168
44535.3654581151058664545416832,12523.1204110671606031246483326
44833.3102292315234080888330936,12708.3861633728174638235941529
45821.6943759890564251691102982,13002.1989314888141962001100183
46069.3489586439827689900994301,13129.0440909090757486410439014
46325.9849126622139010578393936,13218.2451001317404006840661168
47688.4120815553251304663717747,13495.629018445319161401130259
47808.8711962198212859220802784,13939.7780961791486333822831511
48198.4130806410757941193878651,14115.7752318840539373923093081
48438.9656666742885136045515537,14259.5446192358012922341004014
48698.136312654467474203556776,14621.2606403161807975266128778
48955.4825054567627375945448875,14680.098644268720818217843771
49303.784618688572663813829422,14992.9561422924580256221815944
49769.1523906589791295118629932,15270.9341633728599845198914409
50167.2759326034938567318022251,15377.3740606060546269873157144
50353.9945077625598059967160225,15429.133968379430370987392962
50639.9485273123646038584411144,15660.6271357048408390255644917
50741.627011109078011941164732,15851.1985836626899981638416648
51449.856689748499775305390358,16212.8725046112995187286287546
52234.3217767224559793248772621,16390.5887984189794224221259356
52513.1485794331165379844605923,16475.8346745718008605763316154
52762.1307293095014756545424461,16528.9986310934982611797749996
53031.2949377706463565118610859,16656.5667588933138176798820496
53324.8258347911687451414763927,16906.4311739130243950057774782
53887.7456012629263568669557571,17018.150960474275052547454834
54104.1733258291860693134367466,17198.886844532251416239887476
54348.0374315510416636243462563,17257.9007826087035937234759331
54841.8690697180500137619674206,17348.3980803688864398282021284
55098.3252643044106662273406982,17472.6851040842630027327686548
55223.6598710123507771641016006,17552.8688853754574665799736977
55434.7083195990198873914778233,17683.0914914360400871373713017
56114.8333222007349831983447075,17841.4629314887824875768274069
56623.6143089714387315325438976,18100.6284927535998576786369085
57148.3529084474648698233067989,18304.8872542819553927984088659
57764.7624205301035544835031033,18428.1692911725913290865719318
58110.835855133744189515709877,18609.0377417654963210225105286
58574.6671686491172295063734055,18802.921939393927459605038166
58659.7894125302336760796606541,18866.749536231847741873934865
59022.659431113592290785163641,19013.4372424242137640248984098
59282.7521429003900266252458096,19114.4839064558036625385284424
59658.7466122324694879353046417,19274.2798300395515980198979378
59753.7889556389927747659385204,19348.2736429512333415914326906
60622.8540815511296386830508709,19473.9832345190807245671749115
61050.5818342607453814707696438,19693.704347826042067026719451
61222.878849221167911309748888,19763.4240184453337860759347677
61607.1313927834489732049405575,19938.5835810276112169958651066
62097.2919482502402388490736485,20040.6059670618960808496922255
62391.7205623038680641911923885,20191.0439064558668178506195545
62524.1481821624256554059684277,20264.5758194993213692214339972
63049.7868023878836538642644882,20378.435234519020013976842165
63329.0311089093229384161531925,20540.2763530961346987169235945
63664.4664547660504467785358429,20711.5552187087851052638143301
63777.1602572763076750561594963,20787.2253069828948355279862881
64139.3859004612895660102367401,20945.7255388669109379407018423
64616.2006002476700814440846443,21147.0925823451725591439753771
64813.0611227975678048096597195,21189.5327602107645361684262753
65202.3424511342673213221132755,21329.400795783891226164996624
65387.0695397620220319367945194,21391.6726179182915075216442347
65686.0642045830463757738471031,21493.4815085638874734286218882
65930.3117083863180596381425858,21660.9991686429348192177712917
66196.4880014696827856823801994,21765.3396548089294810779392719
66624.9518750646820990368723869,21857.7359578392570256255567074
66908.3794394543801899999380112,21972.7081277997058350592851639
67813.0531050956342369318008423,22097.93344795782468281686306
68465.2660778516001300886273384,22263.9933425559756869915872812
68725.9254806857643416151404381,22524.2804110671822854783385992
69128.2353773511567851528525352,22565.9360289854739676229655743
69709.0732649421988753601908684,22750.5402094861419755034148693
70348.3884496788814431056380272,22981.7514295124856289476156235
72210.4138998635608004406094551,23059.8836271409600158222019672
72785.8708532875461969524621964,23399.1420223978493595495820045
72953.6045268461602972820401192,23522.0705401844352309126406908
73283.6895720052125398069620132,23641.3802358365865075029432774
74491.0959282032999908551573753,23898.850249011808045906946063
74882.5774494700017385184764862,24153.3006851119498605839908123
75208.3449495480017503723502159,24262.1031225296137563418596983
75506.2745952000987017527222633,24521.1459249011568317655473948
Runtime,1252
