Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1,4780.690093797427834942936897277832,252.155691699626743229600833728909,0.052744621958821187590604750994,1,BA{1%}Cash{99%},100
2,9561.380187595006646006368100643158,504.311383399214207656768849119544,0.052744621958816247098145169048,1,BA{2%}Cash{98%},100
3,14348.319549489226119476370513439178,756.796690382097722249454818665981,0.052744621958815955664601204944,1,BA{3%}Cash{97%},100
4,19129.009643286724895006045699119568,1008.952382081685186676622834056616,0.052744621958815018913924177468,1,BA{4%}Cash{96%},100
5,23915.949005180820677196606993675232,1261.437689064569667607429437339306,0.052744621958815400553088892366,1,BA{5%}Cash{95%},100
6,28696.639098978492256719619035720825,1513.593380764157245721435174345970,0.052744621958814554008032615684,1,BA{6%}Cash{94%},100
7,33477.329192775883711874485015869141,1765.749072463780066755134612321854,0.052744621958815442186452315809,1,BA{7%}Cash{93%},100
8,38264.268554670103185344487428665161,2018.234379446629191079409793019295,0.052744621958814533191350903962,1,BA{8%}Cash{92%},100
9,43044.958648467822058591991662979126,2270.390071146234276966424658894539,0.052744621958814415230154537539,1,BA{9%}Cash{91%},100
10,47831.898010361903288867324590682983,2522.875378129101136437384411692619,0.052744621958814311146745978931,1,BA{10%}Cash{90%},100
11,52612.588104159614886157214641571045,2775.031069828722138481680303812027,0.052744621958814547069138711777,1,BA{11%}Cash{89%},100
12,57393.278197956948133651167154312134,3027.186761528309489222010597586632,0.052744621958814498496881384426,1,BA{12%}Cash{88%},100
13,62180.217559851051191799342632293701,3279.672068511199086060514673590660,0.052744621958814762174849732901,1,BA{13%}Cash{87%},100
14,66960.907653648551786318421363830566,3531.827760210825545073021203279495,0.052744621958815157691802255613,1,BA{14%}Cash{86%},100
15,71747.847015542574808932840824127197,3784.313067193673759902594611048698,0.052744621958814824624894868066,1,BA{15%}Cash{85%},100
16,76528.537109340468305163085460662842,4036.468758893257472664117813110352,0.052744621958814338902321594560,1,BA{16%}Cash{84%},100
17,81309.227203137983451597392559051514,4288.624450592879838950466364622116,0.052744621958814630335865558663,1,BA{17%}Cash{83%},100
18,86096.166565032035578042268753051758,4541.109757575768526294268667697906,0.052744621958814838502682675880,1,BA{18%}Cash{82%},100
19,90876.856658829681691713631153106689,4793.265449275356331781949847936630,0.052744621958814616458077750849,1,BA{19%}Cash{81%},100
20,95663.796020723515539430081844329834,5045.750756258215005800593644380569,0.052744621958814609519183846942,1,BA{20%}Cash{80%},100
21,100444.486114521263516508042812347412,5297.906447957812815729994326829910,0.052744621958814463802411864890,1,BA{21%}Cash{79%},100
22,105225.176208318807766772806644439697,5550.062139657417901617009192705154,0.052744621958814505435775288333,1,BA{22%}Cash{78%},100
23,110012.115570212947204709053039550781,5802.547446640300222497899085283279,0.052744621958814567885820423498,1,BA{23%}Cash{77%},100
24,114792.805664010520558804273605346680,6054.703138339913493837229907512665,0.052744621958814665030335078200,1,BA{24%}Cash{76%},100
25,119579.745025904907379299402236938477,6307.188445322771258361171931028366,0.052744621958814401352366729725,1,BA{25%}Cash{75%},100
26,124360.435119702684460207819938659668,6559.344137022398172121029347181320,0.052744621958814519313563096148,1,BA{26%}Cash{74%},100
27,129141.125213499777601100504398345947,6811.499828722024176386184990406036,0.052744621958814894013833907138,1,BA{27%}Cash{73%},100
28,133928.064575393946142867207527160645,7063.985135704882850404828786849976,0.052744621958814748297061925086,1,BA{28%}Cash{72%},100
29,138708.754669191694119945168495178223,7316.140827404495212249457836151123,0.052744621958814741358168021179,1,BA{29%}Cash{71%},100
30,143495.694031085731694474816322326660,7568.626134387336605868767946958542,0.052744621958814540130244807870,1,BA{30%}Cash{70%},100
31,148276.384124883072217926383018493652,7820.781826086963519628625363111496,0.052744621958814782991531444623,1,BA{31%}Cash{69%},100
32,153057.074218680936610326170921325684,8072.937517786554963095113635063171,0.052744621958814602580289943035,1,BA{32%}Cash{68%},100
33,157844.013580574974184855818748474121,8325.422824769384533283300697803497,0.052744621958814345841215498467,1,BA{33%}Cash{67%},100
34,162624.703674372431123629212379455566,8577.578516469011447043158113956451,0.052744621958814540130244807870,1,BA{34%}Cash{66%},100
35,167411.643036266614217311143875122070,8830.063823451908319839276373386383,0.052744621958814651152547270385,1,BA{35%}Cash{65%},100
36,172192.333130064100259914994239807129,9082.219515151500672800466418266296,0.052744621958814616458077750849,1,BA{36%}Cash{64%},100
37,176973.023223861702717840671539306641,9334.375206851111215655691921710968,0.052744621958814651152547270385,1,BA{37%}Cash{63%},100
38,181759.962585756002226844429969787598,9586.860513833977165631949901580811,0.052744621958814547069138711777,1,BA{38%}Cash{62%},100
39,186540.652679553342750295996665954590,9839.016205533596803434193134307861,0.052744621958814706663698501643,1,BA{39%}Cash{61%},100
40,191327.592041447787778452038764953613,10091.501512516428192611783742904663,0.052744621958814387474578921911,1,BA{40%}Cash{60%},100
41,196108.282135245099198073148727416992,10343.657204216044192435219883918762,0.052744621958814533191350903962,1,BA{41%}Cash{59%},100
42,200888.972229042672552168369293212891,10595.812895915642002364620566368103,0.052744621958814505435775288333,1,BA{42%}Cash{58%},100
43,205675.911590936681022867560386657715,10848.298202898560703033581376075745,0.052744621958814755235955828994,1,BA{43%}Cash{57%},100
44,210456.601684734487207606434822082520,11100.453894598174883867613971233368,0.052744621958814748297061925086,1,BA{44%}Cash{56%},100
45,215243.541046628437470644712448120117,11352.939201581006273045204579830170,0.052744621958814581763608231313,1,BA{45%}Cash{55%},100
46,220024.231140426156343892216682434082,11605.094893280582255101762712001801,0.052744621958814429107942345354,1,BA{46%}Cash{54%},100
47,224804.921234223817009478807449340820,11857.250584980209168861620128154755,0.052744621958814512374669192241,1,BA{47%}Cash{53%},100
48,229591.860596117505338042974472045898,12109.735891963087851763702929019928,0.052744621958814637274759462571,1,BA{48%}Cash{52%},100
