Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
33,3094.130676999195202370174229145050,4166.902379740962715004570782184601,1.346711827886397427889164646331,5,WMT{2%}MRK{1%}CSCO{1%}VZ{1%}IBM{4%}Cash{91%},100
34,3138.685978046836225985316559672356,4248.410678538391948677599430084229,1.353563468360132970857989676006,5,WMT{1%}PG{1%}MRK{1%}CSCO{1%}IBM{4%}Cash{92%},100
35,3176.863581819370665471069514751434,4288.098997224778941017575562000275,1.349790095415117185950748535106,5,WMT{1%}MRK{3%}KO{1%}DIS{1%}IBM{4%}Cash{90%},100
36,3225.205894169797375070629641413689,4373.778272432909943745471537113190,1.356123737817602981081677171460,4,HD{1%}MRK{3%}KO{2%}IBM{4%}Cash{90%},100
37,3323.069947604615663294680416584015,4440.173696577257032913621515035629,1.336166185661511240923005061632,6,WMT{1%}MRK{2%}KO{1%}CSCO{1%}NKE{1%}IBM{4%}Cash{90%},100
38,3359.208354339944889943581074476242,4465.466346900992903101723641157150,1.329321041111312107219077915943,5,WMT{1%}MRK{2%}KO{1%}CSCO{1%}IBM{4%}Cash{91%},100
39,3362.303893462268206349108368158340,4728.916968085097323637455701828003,1.406451385099395379185693855106,6,WMT{2%}MRK{2%}CSCO{1%}DIS{1%}VZ{1%}IBM{4%}Cash{89%},100
40,3497.538394122021145449252799153328,4731.213645698423533758614212274551,1.352726721642204976703283136885,6,WMT{1%}HD{1%}MRK{2%}KO{1%}VZ{1%}IBM{5%}Cash{89%},100
41,3535.608556751697960862657055258751,4823.071378353370164404623210430145,1.364141788022063872531930428522,5,WMT{2%}MRK{1%}CSCO{1%}VZ{1%}IBM{5%}Cash{90%},100
42,3568.843240340994270809460431337357,5027.560007863072314648889005184174,1.408736576331859557953407602326,6,WMT{1%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}IBM{4%}Cash{89%},100
43,3611.693294005769530485849827528000,5029.947271045335583039559423923492,1.392683946722000021267717784212,4,HD{1%}MRK{3%}KO{2%}IBM{5%}Cash{89%},100
44,3722.409852360006880189757794141769,5113.239283071213321818504482507706,1.373636833630617282153707492398,5,HD{1%}MRK{3%}KO{2%}CSCO{1%}IBM{4%}Cash{89%},100
45,3748.883820344928153645014390349388,5121.635345513406718964688479900360,1.366176064917950405686042358866,5,WMT{1%}MRK{2%}KO{1%}CSCO{1%}IBM{5%}Cash{90%},100
46,3846.149982618148442270467057824135,5385.085966697493859101086854934692,1.400123757792659517917854827829,6,WMT{2%}MRK{2%}CSCO{1%}DIS{1%}VZ{1%}IBM{5%}Cash{88%},100
47,3980.070125762425050197634845972061,5408.650427844575460767373442649841,1.358933450150828781133327538555,6,PG{1%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}IBM{4%}Cash{89%},100
48,3993.293635077559429191751405596733,5468.377978723400701710488647222519,1.369390402621166513696948641154,6,WMT{2%}MRK{2%}CSCO{2%}DIS{1%}VZ{1%}IBM{4%}Cash{88%},100
49,4003.704369000731730920961126685143,5470.674656336727821326348930597305,1.366403248625005506511342900922,7,WMT{1%}HD{1%}MRK{2%}KO{1%}CSCO{1%}VZ{1%}IBM{5%}Cash{88%},100
50,4008.372152679918599460506811738014,5683.729006475492496974766254425049,1.417964398010165716357278142823,6,WMT{1%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}IBM{5%}Cash{88%},100
51,4101.754905338983917317818850278854,5769.408281683624409197364002466202,1.406570703230942909200962276373,5,HD{1%}MRK{3%}KO{2%}CSCO{1%}IBM{5%}Cash{88%},100
52,4245.454176328514222404919564723969,5777.804344125809620891232043504715,1.360939043068998044461181962106,5,WMT{1%}MRK{2%}KO{1%}CSCO{1%}IBM{6%}Cash{89%},100
53,4268.537941450294056267011910676956,5861.096356151704640069510787725449,1.373092247637446750019307728508,5,WMT{1%}MRK{2%}KO{1%}CSCO{2%}IBM{5%}Cash{89%},100
54,4296.446308776605292223393917083740,5892.678495374667363648768514394760,1.371523829667635752116439107340,6,WMT{1%}MRK{3%}KO{2%}CSCO{1%}NKE{1%}IBM{5%}Cash{87%},100
55,4367.495503454835670709144324064255,5993.614686401480867061764001846313,1.372323035401027846447163938137,6,WMT{1%}MRK{3%}KO{1%}CSCO{1%}IBM{6%}CRM{1%}Cash{87%},100
56,4403.685430080783589801285415887833,6070.560624421844295284245163202286,1.378518225428850163538641027117,7,WMT{2%}PG{1%}MRK{3%}CSCO{1%}DIS{1%}VZ{1%}IBM{5%}Cash{86%},100
57,4445.206303097496856935322284698486,6124.546977335791780205909162759781,1.377786892155736575560354140180,6,WMT{2%}MRK{2%}CSCO{2%}DIS{1%}VZ{1%}IBM{5%}Cash{87%},100
58,4477.858807111389069177675992250443,6181.421766882531301234848797321320,1.380441419248341405889846100763,7,WMT{2%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{5%}Cash{86%},100
59,4508.771326489218154165428131818771,6189.898153098992224840912967920303,1.372856972526658170252744639583,6,WMT{1%}MRK{3%}KO{1%}CSCO{1%}IBM{5%}WBA{1%}Cash{88%},100
60,4519.214850443197974527720361948013,6262.930065679915969667490571737289,1.385844725896515416962984090787,7,WMT{1%}PG{1%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}IBM{5%}Cash{87%},100
61,4538.430861973853097879327833652496,6339.898005087888122943695634603500,1.396936121294253041469346499071,6,WMT{1%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}IBM{6%}Cash{87%},100
62,4581.741331882381018658634275197983,6425.577280296033677586819976568222,1.402431262451065530072469300649,5,HD{1%}MRK{3%}KO{2%}CSCO{1%}IBM{6%}Cash{87%},100
63,4682.497834030517879000399261713028,6454.693083718791967839933931827545,1.378472198493861267110105472966,7,WMT{1%}MRK{4%}KO{2%}CSCO{1%}NKE{1%}DIS{1%}IBM{5%}Cash{85%},100
64,4686.710090739024963113479316234589,6538.099229879731865366920828819275,1.395029584355786278493383179011,6,WMT{2%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}IBM{6%}Cash{86%},100
65,4692.665683521787286736071109771729,6548.847493987064808607101440429688,1.395549552354267808240706472134,6,WMT{1%}MRK{3%}KO{2%}CSCO{1%}NKE{1%}IBM{6%}Cash{86%},100
66,4765.617021024061614298261702060699,6623.687919518960370623972266912460,1.389890939682691062273534043925,6,WMT{1%}HD{1%}MRK{3%}KO{2%}CSCO{1%}IBM{6%}Cash{86%},100
67,4820.662195113499365106690675020218,6726.729623034228097822051495313644,1.395395352500083507862882470363,7,WMT{2%}PG{1%}MRK{3%}CSCO{1%}DIS{1%}VZ{1%}IBM{6%}Cash{85%},100
68,4853.905353016122717235703021287918,6837.590765494910556299146264791489,1.408678222628746645739283849252,7,WMT{2%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{6%}Cash{85%},100
69,4957.126638465195355820469558238983,6919.099064292333423509262502193451,1.395788239623144910694918507943,7,WMT{1%}PG{1%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}IBM{6%}Cash{86%},100
70,5035.357878879373856761958450078964,7001.808201665110573230776935815811,1.390528413289935372176842065528,6,WMT{3%}MRK{3%}CSCO{1%}DIS{1%}VZ{1%}IBM{7%}Cash{84%},100
71,5075.910508045343703997787088155746,7085.100213691011049377266317605972,1.395828433630004195009632894653,6,WMT{3%}MRK{3%}CSCO{2%}DIS{1%}VZ{1%}IBM{6%}Cash{84%},100
72,5086.057588015984038065653294324875,7087.487476873269770294427871704102,1.393513021475248692127024696674,7,WMT{2%}HD{1%}MRK{3%}KO{1%}CSCO{1%}VZ{1%}IBM{7%}Cash{84%},100
73,5103.757958149077239795587956905365,7110.862082331172132398933172225952,1.393260052816060357017136084323,7,WMT{1%}MRK{4%}KO{2%}CSCO{1%}NKE{1%}DIS{1%}IBM{6%}Cash{84%},100
74,5114.401339807587646646425127983093,7136.154732654962572269141674041748,1.395305972003252348301316487778,6,WMT{1%}MRK{4%}KO{2%}CSCO{1%}DIS{1%}IBM{6%}Cash{85%},100
75,5135.827341746869024063926190137863,7194.268228492138405272271484136581,1.400800250820956049935261944483,6,WMT{2%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}IBM{7%}Cash{85%},100
76,5173.087305378512610332109034061432,7279.856918131356906087603420019150,1.407255762059614667691676004324,6,WMT{1%}HD{1%}MRK{3%}KO{2%}CSCO{1%}IBM{7%}Cash{85%},100
77,5257.489878801259692409075796604156,7332.005235892715063528157770633698,1.394582853208356176821780536557,5,WMT{2%}MRK{5%}KO{2%}IBM{7%}BA{1%}Cash{83%},100
78,5302.347878783151827519759535789490,7371.635578168362371798139065504074,1.390258758325773280617454474850,5,WMT{2%}MRK{2%}KO{1%}CSCO{2%}IBM{7%}Cash{86%},100
79,5307.775249078755223308689892292023,7415.297247918606444727629423141479,1.397063157338028549503405884025,6,WMT{2%}MRK{5%}KO{2%}CSCO{1%}IBM{6%}BA{1%}Cash{83%},100
80,5316.904831753825419582426548004150,7493.759764107318915193900465965271,1.409421458769168911118185860687,7,WMT{2%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{7%}Cash{84%},100
81,5403.081165638435777509585022926331,7577.051776133182102057617157697678,1.402357570402677167109573019843,7,WMT{2%}MRK{3%}KO{1%}CSCO{2%}DIS{1%}VZ{1%}IBM{6%}Cash{84%},100
82,5468.063065400865525589324533939362,7579.348453746518316620495170354843,1.386112113758306341182446885796,7,WMT{1%}HD{1%}MRK{3%}KO{2%}CSCO{1%}VZ{1%}IBM{7%}Cash{84%},100
83,5479.663822356934360868763178586960,7649.502065217398012464400380849838,1.395980175646462262406544141413,8,WMT{2%}HD{1%}MRK{4%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{7%}Cash{82%},100
84,5495.376329309297943837009370326996,7741.269212303428503219038248062134,1.408687730995924702881438861368,6,WMT{3%}MRK{3%}CSCO{2%}DIS{1%}VZ{1%}IBM{7%}Cash{83%},100
85,5522.605571126914583146572113037109,7772.811693802031186351086944341660,1.407453708886899690355676284526,7,WMT{3%}MRK{4%}KO{1%}CSCO{1%}VZ{1%}IBM{7%}BA{1%}Cash{82%},100
86,5541.583418921097290876787155866623,7792.323731267333641881123185157776,1.406154729108893830513693501416,6,WMT{1%}MRK{4%}KO{2%}CSCO{1%}DIS{1%}IBM{7%}Cash{84%},100
87,5614.491607747704620123840868473053,7826.948487511582243314478546380997,1.394061837533215442164191699703,7,WMT{2%}HD{1%}MRK{3%}KO{1%}CSCO{2%}VZ{1%}IBM{7%}Cash{83%},100
88,5618.351363769996169139631092548370,7933.729239130444511829409748315811,1.412109838891741242505872833135,6,WMT{2%}MRK{3%}KO{1%}CSCO{2%}DIS{1%}IBM{7%}Cash{84%},100
89,5658.383471976784676371607929468155,7936.793365864951738331001251935959,1.402660919884984869199229251535,6,WMT{1%}HD{1%}MRK{3%}KO{2%}CSCO{1%}IBM{8%}Cash{84%},100
90,5678.084855497520038625225424766541,8071.466246530999342212453484535217,1.421512085842853823081100017589,6,WMT{2%}MRK{5%}KO{2%}CSCO{1%}IBM{7%}BA{1%}Cash{82%},100
91,5831.282350128163670888170599937439,8125.512454671596970001701265573502,1.393434919935408133895293758542,6,WMT{1%}HD{1%}MRK{4%}KO{2%}CSCO{2%}IBM{7%}Cash{83%},100
92,5846.885713433501223335042595863342,8150.696211840878277143929153680801,1.394023521464471615516345082142,7,WMT{2%}MRK{3%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{8%}Cash{83%},100
93,5850.474228702491018339060246944427,8233.220774745617745793424546718597,1.407274086321643080665921843320,7,WMT{2%}MRK{3%}KO{1%}CSCO{2%}DIS{1%}VZ{1%}IBM{7%}Cash{83%},100
94,5941.980562023298261919990181922913,8237.945708603141611092723906040192,1.386397283298760330083609915164,7,WMT{3%}PG{1%}MRK{3%}CSCO{1%}DIS{1%}VZ{1%}IBM{8%}Cash{82%},100
95,5961.620914749761141138151288032532,8306.438512950953736435621976852417,1.393318802341127371491324993258,8,WMT{2%}HD{1%}MRK{4%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{8%}Cash{81%},100
96,5975.463715292928100097924470901489,8320.470271507854704395867884159088,1.392439259603130308207141752064,7,WMT{3%}PG{1%}MRK{3%}CSCO{2%}DIS{1%}VZ{1%}IBM{7%}Cash{82%},100
97,5984.520700868644780712202191352844,8347.891686864017174229957163333893,1.394913996312575621416840476741,6,WMT{1%}MRK{4%}KO{1%}CSCO{2%}IBM{7%}WBA{1%}Cash{84%},100
98,5986.706011691174353472888469696045,8398.205660036983317695558071136475,1.402809097964138773662057246838,6,WMT{3%}MRK{3%}CSCO{2%}DIS{1%}VZ{1%}IBM{8%}Cash{82%},100
99,5994.324744248406204860657453536987,8429.748141535614195163361728191376,1.406288197786416560575162293389,7,WMT{3%}MRK{4%}KO{1%}CSCO{1%}VZ{1%}IBM{8%}BA{1%}Cash{81%},100
100,6038.917501476181314501445740461349,8449.260179000939388060942292213440,1.399134890803784392332431707473,6,WMT{1%}MRK{4%}KO{2%}CSCO{1%}DIS{1%}IBM{8%}Cash{83%},100
101,6054.037258863078932336065918207169,8531.784741905634291470050811767578,1.409271925014195403491612523794,6,WMT{1%}MRK{4%}KO{2%}CSCO{2%}DIS{1%}IBM{7%}Cash{83%},100
102,6070.690853348877681128215044736862,8535.942667437564523424953222274780,1.406090817938577597345783942728,7,WMT{3%}MRK{5%}KO{1%}CSCO{1%}VZ{1%}IBM{8%}BA{1%}Cash{80%},100
103,6120.276118487354324315674602985382,8546.092911655883654020726680755615,1.396357410385608233127641142346,6,WMT{2%}MRK{4%}KO{1%}CSCO{2%}IBM{7%}WBA{1%}Cash{83%},100
104,6124.587695343122504709754139184952,8590.665686864000235800631344318390,1.402652082750970974345250397164,6,WMT{2%}MRK{3%}KO{1%}CSCO{2%}DIS{1%}IBM{8%}Cash{83%},100
105,6124.996595688313391292467713356018,8728.402694264568708604201674461365,1.425046129888287715914430009434,6,WMT{2%}MRK{5%}KO{2%}CSCO{1%}IBM{8%}BA{1%}Cash{81%},100
106,6230.618084811069820716511458158493,8810.927257169292715843766927719116,1.414133740382590875839241562062,6,WMT{2%}MRK{5%}KO{2%}CSCO{2%}IBM{7%}BA{1%}Cash{81%},100
107,6295.714097524635690206196159124374,8813.951969010178800090216100215912,1.399992412691623000497997963976,7,WMT{1%}HD{1%}MRK{5%}KO{3%}CSCO{1%}NKE{1%}IBM{8%}Cash{80%},100
108,6360.964318137032933009322732686996,8836.091796947244802140630781650543,1.389111989160648930052843752492,8,WMT{2%}PG{1%}MRK{4%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{8%}Cash{81%},100
109,6361.659215695659440825693309307098,8890.157222479185293195769190788269,1.397458889427014128159498795867,7,WMT{2%}MRK{3%}KO{1%}CSCO{2%}DIS{1%}VZ{1%}IBM{8%}Cash{82%},100
110,6375.450612177314724249299615621567,9017.015965309890816570259630680084,1.414333905761437693016091543541,7,WMT{3%}MRK{5%}KO{1%}CSCO{1%}DIS{2%}VZ{1%}IBM{8%}Cash{79%},100
111,6445.415285031236635404638946056366,9102.695240518038190202787518501282,1.412274436630645002566097900853,8,WMT{2%}HD{1%}MRK{5%}KO{2%}CSCO{1%}DIS{1%}VZ{1%}IBM{8%}Cash{79%},100
112,6493.577050374928148812614381313324,9111.170375578150924411602318286896,1.403104992040109522122293128632,7,WMT{3%}MRK{4%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{9%}Cash{80%},100
113,6495.043823109275763272307813167572,9115.143726641992543591186404228210,1.403399880722965731294493707537,8,WMT{3%}PG{1%}MRK{5%}KO{1%}CSCO{1%}VZ{1%}IBM{8%}BA{1%}Cash{79%},100
114,6507.362741814103173965122550725937,9194.462387604075047420337796211243,1.412932205011960151708194644016,7,WMT{3%}MRK{4%}KO{1%}CSCO{2%}DIS{1%}VZ{1%}IBM{8%}Cash{80%},100
115,6537.511026322952602640725672245026,9203.029359389458477380685508251190,1.407726782002192145171193260467,6,WMT{2%}MRK{4%}KO{1%}CSCO{2%}IBM{8%}WBA{1%}Cash{82%},100
116,6554.934909138816692575346678495407,9209.475992136905915685929358005524,1.404968336039028820039220590843,6,WMT{2%}MRK{5%}KO{2%}CSCO{1%}DIS{2%}IBM{8%}Cash{80%},100
117,6560.985859055958826502319425344467,9220.224256244226126000285148620605,1.405310795407033186421585924109,7,WMT{1%}MRK{5%}KO{3%}CSCO{1%}NKE{1%}DIS{1%}IBM{8%}Cash{80%},100
118,6578.896325103782146470621228218079,9276.061271970385860186070203781128,1.409972252727976549380173310055,7,WMT{2%}PG{1%}MRK{4%}KO{1%}CSCO{2%}DIS{1%}IBM{8%}Cash{81%},100
119,6613.212879745246027596294879913330,9295.064681776131692458875477313995,1.405529332080747373368012631545,7,WMT{1%}HD{1%}MRK{5%}KO{3%}CSCO{1%}DIS{1%}IBM{8%}Cash{80%},100
120,6615.523033830079839390236884355545,9326.901645235904652508907020092010,1.409850981931516811229698760144,8,WMT{3%}MRK{5%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}IBM{9%}CRM{1%}Cash{78%},100
121,6632.115838219918259710539132356644,9384.571692876968882046639919281006,1.415019267123630131166578394186,6,WMT{2%}MRK{5%}KO{2%}CSCO{1%}IBM{9%}BA{1%}Cash{80%},100
122,6636.771731500273745041340589523315,9386.922414431075594620779156684875,1.414380785446890387291318802454,6,WMT{2%}MRK{4%}KO{2%}CSCO{2%}DIS{1%}IBM{8%}Cash{81%},100
123,6644.064707003322837408632040023804,9390.312890841812986764125525951385,1.413338566817952113296996685676,7,WMT{4%}MRK{5%}KO{1%}CSCO{1%}VZ{1%}IBM{9%}BA{1%}Cash{78%},100
124,6664.953196358309469360392540693283,9467.863704902880272129550576210022,1.420544664901182585481365094893,6,WMT{2%}MRK{5%}KO{2%}CSCO{2%}IBM{8%}BA{1%}Cash{80%},100
125,6724.485496385417718556709587574005,9470.120967622568059596233069896698,1.408304170291243773149858498073,7,WMT{1%}HD{1%}MRK{5%}KO{3%}CSCO{1%}NKE{1%}IBM{9%}Cash{79%},100
126,6741.248602276019482815172523260117,9473.604902867724376847036182880402,1.405319023492056285107310031890,7,WMT{4%}MRK{5%}KO{1%}CSCO{2%}VZ{1%}IBM{8%}BA{1%}Cash{78%},100
127,6791.289879111161098990123718976974,9504.348067530065236496739089488983,1.399490853241856846977952955058,7,WMT{3%}MRK{4%}KO{1%}CSCO{2%}VZ{1%}IBM{9%}CRM{1%}Cash{79%},100
128,6799.714760497256065718829631805420,9508.967527752089154091663658618927,1.398436237795467107503100123722,7,WMT{2%}MRK{5%}KO{2%}CSCO{1%}DIS{2%}VZ{1%}IBM{8%}Cash{79%},100
129,6806.050786741216143127530813217163,9582.682332099906489020213484764099,1.407965152238918271621059830068,6,WMT{3%}MRK{5%}KO{2%}CSCO{1%}IBM{9%}BA{1%}Cash{79%},100
130,6821.944304513006500201299786567688,9673.184963922285533044487237930298,1.417951324745214014555472203938,7,WMT{3%}MRK{5%}KO{1%}CSCO{1%}DIS{2%}VZ{1%}IBM{9%}Cash{78%},100
131,6851.394296265987577498890459537506,9756.476975948182371212169528007507,1.424013354663512309628004004480,7,WMT{3%}MRK{5%}KO{1%}CSCO{2%}DIS{2%}VZ{1%}IBM{8%}Cash{78%},100
132,6861.019219937622438010293990373611,9758.864239130438363645225763320923,1.422363635241231882844203937566,8,WMT{2%}HD{1%}MRK{5%}KO{2%}CSCO{1%}DIS{1%}VZ{1%}IBM{9%}Cash{78%},100
133,6926.153725579674755863379687070847,9771.312725254385441076010465621948,1.410784847175275302788577391766,8,WMT{3%}PG{1%}MRK{5%}KO{1%}CSCO{1%}VZ{1%}IBM{9%}BA{1%}Cash{78%},100
134,6928.427472874821432924363762140274,9850.631386216466125915758311748505,1.421770152719680657682488345017,7,WMT{3%}MRK{4%}KO{1%}CSCO{2%}DIS{1%}VZ{1%}IBM{9%}Cash{79%},100
135,7001.122379970497604517731815576553,9882.173867715076994500122964382172,1.411512802002572675164060456154,7,WMT{3%}MRK{5%}KO{2%}CSCO{1%}VZ{1%}IBM{9%}BA{1%}Cash{78%},100
136,7040.472579713045888638589531183243,9951.233680388551874784752726554871,1.413432630795664834977287682705,7,WMT{1%}HD{1%}MRK{5%}KO{3%}CSCO{1%}DIS{1%}IBM{9%}Cash{79%},100
137,7071.558294200793170602992177009583,10043.091413043484863010235130786896,1.420209096102562185137685446534,6,WMT{2%}MRK{4%}KO{2%}CSCO{2%}DIS{1%}IBM{9%}Cash{80%},100
138,7084.580182437383882643189281225204,10046.481889454211341217160224914551,1.418077236864275558758663464687,7,WMT{4%}MRK{5%}KO{1%}CSCO{1%}VZ{1%}IBM{10%}BA{1%}Cash{77%},100
139,7103.395695211981546890456229448318,10057.507278908435182529501616954803,1.415873155663799121128931801650,7,WMT{1%}HD{1%}MRK{6%}KO{3%}CSCO{1%}DIS{1%}IBM{9%}Cash{78%},100
140,7114.625353333174643921665847301483,10129.773901480108179384842514991760,1.423795828790106021699557459215,7,WMT{4%}MRK{5%}KO{1%}CSCO{2%}VZ{1%}IBM{9%}BA{1%}Cash{77%},100
141,7205.779765889742520812433212995529,10180.907493061975401360541582107544,1.412880746266448772630042185483,6,WMT{2%}MRK{6%}KO{3%}CSCO{1%}IBM{9%}BA{1%}Cash{78%},100
142,7243.267811178165175078902393579483,10198.833714153541222913190722465515,1.408043162288463490128265220847,7,WMT{2%}HD{1%}MRK{5%}KO{2%}CSCO{2%}DIS{1%}IBM{9%}Cash{78%},100
143,7257.649127317823513294570147991180,10238.851330712295748526230454444885,1.410766923434368491641066611919,6,WMT{3%}MRK{5%}KO{2%}CSCO{1%}IBM{10%}BA{1%}Cash{78%},100
144,7289.830690525674981472548097372055,10322.143342738228966481983661651611,1.415964757062676326881955901626,6,WMT{3%}MRK{5%}KO{2%}CSCO{2%}IBM{9%}BA{1%}Cash{78%},100
145,7291.079494341782265109941363334656,10412.645974560608010506257414817810,1.428135022069270565481247103889,7,WMT{3%}MRK{5%}KO{1%}CSCO{2%}DIS{2%}VZ{1%}IBM{9%}Cash{77%},100
146,7335.100095463983052468392997980118,10415.033237742874916875734925270081,1.419889722320697211799256365339,8,WMT{2%}HD{1%}MRK{5%}KO{2%}CSCO{1%}DIS{1%}VZ{1%}IBM{10%}Cash{77%},100
147,7351.656095051602278545033186674118,10428.416941258108636247925460338593,1.418512618983561068830567819532,6,WMT{3%}MRK{6%}KO{2%}CSCO{2%}IBM{9%}BA{1%}Cash{77%},100
