Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1938,44969.088904662385175470262765884399,67119.623279975843615829944610595703,1.492572451762901764027446915861,6,V{24%}WMT{43%}HD{3%}DIS{22%}HON{6%}CRM{2%},100
1939,44995.554184502070711459964513778687,67150.779075807891786098480224609375,1.492386976732398951028812916775,6,V{23%}WMT{44%}HD{3%}DIS{22%}HON{6%}CRM{2%},100
1940,45013.343670694775937590748071670532,67159.697441860480466857552528381348,1.491995305507236357911438062729,7,V{25%}WMT{42%}HD{3%}CSCO{1%}DIS{23%}HON{5%}CRM{1%},100
1941,45043.160252636080258525907993316650,67167.701727574734832160174846649170,1.491185373114308765352120644820,6,V{25%}WMT{45%}HD{1%}DIS{22%}HON{5%}CRM{2%},100
1942,45052.343503167889139149338006973267,67208.160099667788017541170120239258,1.491779447498485788869970747328,6,V{25%}WMT{42%}HD{4%}DIS{23%}HON{5%}CRM{1%},100
1943,45079.320210776211752090603113174438,67220.843162186632980592548847198486,1.491168075469724740855781419668,6,V{24%}WMT{44%}HD{2%}DIS{22%}HON{6%}CRM{2%},100
1944,45137.755498381877259816974401473999,67242.368375113292131572961807250977,1.489714489182428103219990589423,7,V{23%}WMT{42%}HD{4%}CSCO{1%}DIS{23%}HON{6%}CRM{1%},100
1945,45141.999459319784364197403192520142,67260.493391724594403058290481567383,1.489975946952397212186269825906,7,V{25%}WMT{43%}HD{2%}CSCO{1%}DIS{23%}HON{5%}CRM{1%},100
1946,45155.183405194991792086511850357056,67273.679876170339412055909633636475,1.489832945035290734381305810530,6,V{26%}WMT{42%}HD{4%}DIS{23%}HON{3%}CRM{2%},100
1947,45163.971577156647981610149145126343,67279.850483237692969851195812225342,1.489679674611853021914953387750,6,V{26%}WMT{42%}HD{3%}DIS{23%}HON{5%}CRM{1%},100
1948,45172.059410551279142964631319046021,67310.582346723065711557865142822266,1.490093283880713936895290316897,6,V{25%}WMT{43%}HD{3%}DIS{23%}HON{5%}CRM{1%},100
1949,45209.866710953734582290053367614746,67314.058758683167980052530765533447,1.488924070248893061219064293255,7,V{24%}WMT{42%}HD{3%}CSCO{1%}DIS{23%}HON{6%}CRM{1%},100
