Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,515.432969210106307,229.871627906963511,0.445977734523344,2,TRV{1.010101010101010%} CASH{98.989898989898990%} 
2,526.261392933415436,234.700863787377273,0.445977734523027,2,TRV{1.030927835051546%} CASH{98.969072164948457%} 
3,630.214260673119270,281.061528239212407,0.445977734523202,2,TRV{1.234567901234568%} CASH{98.765432098765430%} 
4,699.516172499669892,311.968637873771058,0.445977734523240,2,TRV{1.369863013698630%} CASH{98.630136986301366%} 
5,739.581340274431568,329.836810631240382,0.445977734523224,2,TRV{1.449275362318841%} CASH{98.550724637681171%} 
6,761.238187720313817,339.495282392026240,0.445977734523166,2,TRV{1.492537313432836%} CASH{98.507462686567166%} 
7,773.149453815067545,344.807441860463257,0.445977734523420,2,TRV{1.515151515151515%} CASH{98.484848484848484%} 
8,785.060719910528292,350.119601328903627,0.445977734523268,2,TRV{1.538461538461539%} CASH{98.461538461538467%} 
9,879.446555795074005,372.775517970412466,0.423875124092561,2,AXP{1.010101010101010%} CASH{98.989898989898990%} 
10,895.510641884108395,399.377807308982995,0.445977734523302,2,TRV{1.754385964912281%} CASH{98.245614035087712%} 
11,962.646868965676845,429.319069767439998,0.445977734523486,2,TRV{1.886792452830189%} CASH{98.113207547169807%} 
12,1000.546351996199064,446.221395348850422,0.445977734523333,2,TRV{1.960784313725490%} CASH{98.039215686274503%} 
13,1021.120357069666397,455.396943521584944,0.445977734523331,2,TRV{2.000000000000000%} CASH{98.000000000000000%} 
14,1030.865938420484781,459.743255813966414,0.445977734523264,2,TRV{2.020202020202020%} CASH{97.979797979797979%} 
15,1041.694362143002991,464.572491694338510,0.445977734523404,2,TRV{2.040816326530612%} CASH{97.959183673469383%} 
16,1131.952219057803859,832.518773784355176,0.735471656636986,3,AXP{1.010101010101010%} TRV{2.020202020202020%} CASH{96.969696969696969%} 
17,1308.399731689338751,903.595693144075312,0.690611340906803,3,AXP{1.515151515151515%} TRV{1.515151515151515%} CASH{96.969696969696969%} 
18,1349.800309568244529,992.631591664158577,0.735391438739311,3,AXP{1.204819277108434%} TRV{2.409638554216868%} CASH{96.385542168674704%} 
19,1494.404042794021279,1099.068631833266636,0.735456141953676,3,AXP{1.333333333333333%} TRV{2.666666666666667%} CASH{96.000000000000000%} 
20,1578.766524616051584,1161.108106312284917,0.735452701972295,3,AXP{1.408450704225352%} TRV{2.816901408450704%} CASH{95.774647887323937%} 
21,1624.821090055600735,1194.943153125937442,0.735430602445619,3,AXP{1.449275362318841%} TRV{2.898550724637681%} CASH{95.652173913043484%} 
22,1648.213159080670948,1212.102138326792783,0.735403750205993,3,AXP{1.470588235294118%} TRV{2.941176470588235%} CASH{95.588235294117652%} 
