Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,677.786445264879490,124.407828450625985,0.183550186522257,2,CVX{0.884955752212389%} CASH{99.115044247787608%} 
2,729.439315629328121,133.888722440346555,0.183550186522142,2,CVX{0.952380952380952%} CASH{99.047619047619051%} 
3,758.415316077557463,139.207272727268588,0.183550186522120,2,CVX{0.990099009900990%} CASH{99.009900990099013%} 
4,773.533229354404853,141.982168529150044,0.183550186522238,2,CVX{1.010101010101010%} CASH{98.989898989898990%} 
5,782.352012099423405,143.600857746908048,0.183550186522252,2,CVX{1.020408163265306%} CASH{98.979591836734699%} 
6,789.910968738339079,144.988305647836398,0.183550186522178,2,CVX{1.030927835051546%} CASH{98.969072164948457%} 
7,946.129405936782632,173.662228933860405,0.183550186522227,2,CVX{1.234567901234568%} CASH{98.765432098765430%} 
8,1049.435146664976855,192.624016913293673,0.183550186522186,2,CVX{1.369863013698630%} CASH{98.630136986301366%} 
9,1111.166625880595802,203.954841437631131,0.183550186522204,2,CVX{1.449275362318841%} CASH{98.550724637681171%} 
10,1111.297963683836315,341.840826034423287,0.307605014321503,3,UNH{1.010101010101010%} WMT{1.010101010101010%} CASH{97.979797979797979%} 
11,1121.960165197702509,345.103356689822249,0.307589669753570,3,UNH{1.020408163265306%} WMT{1.020408163265306%} CASH{97.959183673469383%} 
12,1229.713301810234270,388.943500453030765,0.316287950923582,3,CVX{1.020408163265306%} AMGN{1.020408163265306%} CASH{97.959183673469383%} 
13,1322.100611514943012,406.575082150408605,0.307522043791002,3,UNH{1.204819277108434%} WMT{1.204819277108434%} CASH{97.590361445783131%} 
14,1341.924217507003959,412.784591966179562,0.307606485210500,3,UNH{1.219512195121951%} WMT{1.219512195121951%} CASH{97.560975609756099%} 
15,1463.523816603760906,450.088545756572614,0.307537561500737,3,UNH{1.333333333333333%} WMT{1.333333333333333%} CASH{97.333333333333343%} 
16,1484.302954322280129,456.498861069159545,0.307551002131902,3,UNH{1.351351351351351%} WMT{1.351351351351351%} CASH{97.297297297297305%} 
17,1547.188410927203222,475.844553005129171,0.307554367421847,3,UNH{1.408450704225352%} WMT{1.408450704225352%} CASH{97.183098591549296%} 
18,1568.378428125227401,482.340927816367127,0.307541164279425,3,UNH{1.428571428571429%} WMT{1.428571428571429%} CASH{97.142857142857139%} 
19,1593.738825587049860,490.224732709159127,0.307594145815320,3,UNH{1.449275362318841%} WMT{1.449275362318841%} CASH{97.101449275362313%} 
