DailyRisk,ExpectedReturn
123000.702639334573177620768547,-30409.2590882740187225863337517
123454.958222586763440631330013,-27180.3506218707698280923068523
123615.086085306887980550527573,-27027.1066271409035834949463606
124238.67477523157140240073204,-26888.1881291171921475324779749
124324.718339309911243617534637,-26781.9336811593893798999488354
124329.182092098999419249594212,-26743.3562371541229367721825838
124520.35198402298556175082922,-26423.9044690381706459447741508
124573.211436284967930987477303,-26390.8484110671415692195296288
124606.149537797216908074915409,-26390.0449960473779356107115746
124642.396409540655440650880337,-26272.1563636363061959855258465
124797.820679920914699323475361,-26107.331520421554159838706255
125587.177804025224759243428707,-26075.9891330697937519289553165
125624.556295269387192092835903,-25822.4114967062159848865121603
125669.044330453340080566704273,-25688.7058234518553945235908031
125698.018702634668443351984024,-25631.4082187088133650831878185
125751.17308437537576537579298,-25558.8138181817776057869195938
125776.220972073104348964989185,-25424.943515151440806221216917
125793.132589147324324585497379,-25358.1722793148328491952270269
125848.63514477109129074960947,-25291.8021449274601764045655727
125900.081204565329244360327721,-25150.5932727272374904714524746
125901.011929419342777691781521,-25009.870108036837336840108037
126090.569182610663119703531265,-24977.8927272727014496922492981
126105.605335946631385013461113,-24881.2787905137884081341326237
126133.16033492660790216177702,-24766.9846877469426544848829508
126209.983194466796703636646271,-24551.2284321475162869319319725
126291.407937481621047481894493,-24478.1657786560426757205277681
126331.676302394043887034058571,-24475.1304716732411179691553116
126348.364831797196529805660248,-24457.6992042160527489613741636
126357.470871579454978927969933,-24404.0306297759598237462341785
126398.264406627204152755439281,-24327.0954729907607543282210827
126621.741242566859000362455845,-24242.8207905138442583847790956
126642.572707579805864952504635,-24050.4762292489976971410214901
126711.759994276624638587236404,-23995.7151963108372001443058252
126811.567923757378594018518925,-23912.6953412384063994977623224
127105.377938954290584661066532,-23656.3915256916479847859591246
127292.060797621248639188706875,-23490.7700948615856759715825319
127433.474651648313738405704498,-23275.3001923583251482341438532
127513.128884874779032543301582,-23195.5476469037530478090047836
127566.776685486096539534628391,-23117.0775546771437802817672491
127641.356917120603611692786217,-22988.5191014492229442112147808
127750.246222915258840657770634,-22906.0602397891925647854804993
127788.943108210092759691178799,-22877.5519156784575898200273514
127887.028763171983882784843445,-22796.5330513832959695719182491
127988.464015545032452791929245,-22772.2735151515043980907648802
127994.73027282257680781185627,-22713.6095599472391768358647823
128069.525168779524392448365688,-22678.015899868220003554597497
128081.301987764381919987499714,-22608.931425559858325868844986
128122.32630953732586931437254,-22594.2188142291852273046970367
128224.313799632887821644544601,-22511.2450092226063134148716927
128377.96674389472173061221838,-22370.6336126481801329646259546
128457.989693147857906296849251,-22316.08575230561837088316679
128460.570310403301846235990524,-22314.6696389986500435043126345
128610.287253874339512549340725,-22255.0001475625285820569843054
128655.560939764050999656319618,-22190.61347562572700553573668
128733.912912136191152967512608,-22105.4364716732306987978518009
128776.464948070453829132020473,-22079.0299894597847014665603638
128857.030659895215649157762527,-22016.2395335967921710107475519
128864.720199574658181518316269,-22013.9772832674134406261146069
128947.092932142710196785628796,-22005.4964321475272299721837044
128974.788196646026335656642914,-21995.6230988141614943742752075
128979.214968841231893748044968,-21967.7398260868940269574522972
128991.934227415258646942675114,-21966.3237127799329755362123251
129013.391443641434307210147381,-21956.64996837940998375415802
129042.781693082084530033171177,-21894.7871910408066469244658947
129084.0969723476446233689785,-21893.3710777338128536939620972
129153.44200216651370283216238,-21830.846063241067895432934165
129158.186178266289061866700649,-21804.8325217391029582358896732
129205.514397698338143527507782,-21797.0324189723178278654813766
129281.180784083102480508387089,-21757.0905454545390966814011335
129288.535617490837466903030872,-21714.5009855071984929963946342
129303.383155166186043061316013,-21712.1693754940461076330393553
129350.282320761558366939425468,-21704.6198919630696764215826988
129355.578364709435845725238323,-21696.6041264821760705672204494
