Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,59636.75458269051159732044,177.85299604742129986334,0.00298227154197024157,16,AAPL{9.2731829574%} MSFT{0.2506265664%} JNJ{1.0025062657%} V{0.5012531328%} WMT{24.5614035088%} CVX{28.5714285714%} CSCO{0.2506265664%} MCD{0.2506265664%} NKE{19.5488721805%} DIS{0.5012531328%} VZ{0.7518796992%} IBM{0.7518796992%} CRM{0.5012531328%} GS{0.2506265664%} CAT{12.2807017544%} AXP{0.7518796992%} 
2,60284.82072366430656984448,181.19649011856324705150,0.00300567353346107040,16,AAPL{9.1133004926%} MSFT{0.2463054187%} JNJ{0.9852216749%} V{0.4926108374%} WMT{24.1379310345%} CVX{28.0788177340%} CSCO{0.2463054187%} MCD{0.2463054187%} NKE{19.2118226601%} DIS{0.4926108374%} VZ{0.7389162562%} IBM{0.7389162562%} CRM{0.4926108374%} GS{2.2167487685%} CAT{12.0689655172%} AXP{0.4926108374%} 
3,60336.58624827065068529919,614.12822924892032006028,0.01017837215254322261,15,AAPL{9.1811414392%} MSFT{0.2481389578%} V{0.4962779156%} WMT{24.3176178660%} CVX{28.2878411911%} CSCO{0.2481389578%} MCD{0.2481389578%} NKE{19.3548387097%} DIS{0.4962779156%} VZ{0.7444168734%} IBM{0.7444168734%} CRM{0.4962779156%} GS{2.2332506203%} CAT{12.1588089330%} AXP{0.7444168734%} 
4,60869.63153212263569002971,749.42874044794814381021,0.01231203017965458273,16,AAPL{9.2731829574%} MSFT{0.2506265664%} JNJ{1.0025062657%} V{0.5012531328%} WMT{16.5413533835%} CVX{28.5714285714%} CSCO{0.2506265664%} MCD{0.2506265664%} NKE{27.5689223058%} DIS{0.5012531328%} VZ{0.7518796992%} IBM{0.7518796992%} CRM{0.5012531328%} GS{0.2506265664%} CAT{12.2807017544%} AXP{0.7518796992%} 
5,61478.57453666233050171286,1015.69249538866426973982,0.01652108076746253845,15,AAPL{9.5607235142%} MSFT{0.2583979328%} V{0.5167958656%} WMT{17.0542635659%} CVX{29.4573643411%} CSCO{0.2583979328%} MCD{0.2583979328%} NKE{24.2894056848%} DIS{0.5167958656%} VZ{0.7751937984%} IBM{0.7751937984%} CRM{0.5167958656%} GS{2.3255813953%} CAT{12.6614987080%} AXP{0.7751937984%} 
6,61752.08560331813350785524,1180.07481686424193867424,0.01910987791480896550,15,AAPL{9.1811414392%} MSFT{0.2481389578%} V{0.4962779156%} WMT{16.3771712159%} CVX{28.2878411911%} CSCO{0.2481389578%} MCD{0.2481389578%} NKE{27.2952853598%} DIS{0.4962779156%} VZ{0.7444168734%} IBM{0.7444168734%} CRM{0.4962779156%} GS{2.2332506203%} CAT{12.1588089330%} AXP{0.7444168734%} 
7,62624.89073557801020797342,1223.31055072456479138054,0.01953393509123659347,16,AAPL{9.6858638743%} MSFT{0.2617801047%} JNJ{1.0471204188%} WMT{25.6544502618%} PG{0.5235602094%} CVX{29.3193717277%} CSCO{0.2617801047%} MCD{0.2617801047%} NKE{20.4188481675%} DIS{0.5235602094%} VZ{0.5235602094%} HON{0.2617801047%} IBM{0.2617801047%} GS{2.0942408377%} CAT{8.6387434555%} AXP{0.2617801047%} 
8,63573.77890678628318710253,1250.85785243737859673274,0.01967568821528483530,16,AAPL{10.1092896175%} MSFT{0.2732240437%} JNJ{1.0928961749%} WMT{22.4043715847%} PG{0.5464480874%} CVX{30.6010928962%} KO{2.1857923497%} CSCO{0.2732240437%} MCD{0.2732240437%} NKE{21.3114754098%} DIS{0.5464480874%} VZ{0.5464480874%} HON{0.2732240437%} IBM{0.2732240437%} CAT{9.0163934426%} AXP{0.2732240437%} 
9,63588.78491718234727159142,1360.66548880100231144752,0.02139788471462577765,16,AAPL{10.1092896175%} MSFT{0.2732240437%} JNJ{1.0928961749%} WMT{22.4043715847%} PG{0.5464480874%} CVX{30.6010928962%} CSCO{0.2732240437%} MCD{0.2732240437%} NKE{21.3114754098%} DIS{0.5464480874%} VZ{0.5464480874%} HON{0.2732240437%} IBM{0.2732240437%} GS{2.1857923497%} CAT{9.0163934426%} AXP{0.2732240437%} 
10,63866.94694256892398698255,1562.03497496708178005065,0.02445764279873453850,16,AAPL{9.5854922280%} MSFT{0.2590673575%} WMT{25.3886010363%} PG{0.5181347150%} CVX{29.0155440415%} KO{2.0725388601%} CSCO{0.2590673575%} MCD{0.2590673575%} NKE{20.2072538860%} DIS{0.5181347150%} VZ{0.5181347150%} HON{0.2590673575%} IBM{0.2590673575%} GS{2.0725388601%} CAT{8.5492227979%} AXP{0.2590673575%} 
11,64884.46303374093258753419,1714.08484321474747957836,0.02641749292620941547,16,AAPL{10.0000000000%} MSFT{0.2702702703%} WMT{22.1621621622%} PG{0.5405405405%} CVX{30.2702702703%} KO{2.1621621622%} CSCO{0.2702702703%} MCD{0.2702702703%} NKE{21.0810810811%} DIS{0.5405405405%} VZ{0.5405405405%} HON{0.2702702703%} IBM{0.2702702703%} GS{2.1621621622%} CAT{8.9189189189%} AXP{0.2702702703%} 
12,65468.09451561585592571646,1794.13917523053851255099,0.02740478684319411912,16,AAPL{10.2209944751%} MSFT{0.2762430939%} WMT{20.4419889503%} PG{0.5524861878%} CVX{30.9392265193%} KO{2.2099447514%} CSCO{0.2762430939%} MCD{0.2762430939%} NKE{21.5469613260%} DIS{0.5524861878%} VZ{0.5524861878%} HON{0.2762430939%} IBM{0.2762430939%} GS{2.2099447514%} CAT{9.1160220994%} AXP{0.2762430939%} 
13,65773.80613883036130573601,1836.29632147561665078683,0.02791835274972078937,16,AAPL{10.3351955307%} MSFT{0.2793296089%} WMT{19.5530726257%} PG{0.5586592179%} CVX{31.2849162011%} KO{2.2346368715%} CSCO{0.2793296089%} MCD{0.2793296089%} NKE{21.7877094972%} DIS{0.5586592179%} VZ{0.5586592179%} HON{0.2793296089%} IBM{0.2793296089%} GS{2.2346368715%} CAT{9.2178770950%} AXP{0.2793296089%} 
14,65992.82100780656037386507,1856.59659815545501260203,0.02813331162090844037,16,AAPL{10.9550561798%} MSFT{0.2808988764%} WMT{18.5393258427%} PG{0.5617977528%} CVX{31.4606741573%} KO{2.2471910112%} CSCO{0.2808988764%} MCD{0.2808988764%} NKE{21.9101123596%} DIS{0.5617977528%} VZ{0.5617977528%} HON{0.2808988764%} IBM{0.2808988764%} GS{2.2471910112%} CAT{9.2696629213%} AXP{0.2808988764%} 
15,66009.70881502618431113660,1868.01227931492462630558,0.02829905347029341642,16,AAPL{10.4225352113%} MSFT{0.2816901408%} WMT{18.8732394366%} PG{0.5633802817%} CVX{31.5492957746%} KO{2.2535211268%} CSCO{0.2816901408%} MCD{0.2816901408%} NKE{21.9718309859%} DIS{0.5633802817%} VZ{0.5633802817%} HON{0.2816901408%} IBM{0.2816901408%} GS{2.2535211268%} CAT{9.2957746479%} AXP{0.2816901408%} 
16,66068.26354679198993835598,1888.12703557318172897794,0.02857842683024263558,16,AAPL{10.4225352113%} MSFT{0.2816901408%} WMT{18.5915492958%} PG{0.5633802817%} CVX{31.5492957746%} KO{2.2535211268%} CSCO{0.2816901408%} MCD{0.2816901408%} NKE{22.2535211268%} DIS{0.5633802817%} VZ{0.5633802817%} HON{0.2816901408%} IBM{0.2816901408%} GS{2.2535211268%} CAT{9.2957746479%} AXP{0.2816901408%} 
17,66221.94313674340082798153,1904.41452964427389815683,0.02875805872551639303,16,AAPL{10.4225352113%} MSFT{0.2816901408%} WMT{18.5915492958%} PG{0.5633802817%} CVX{31.8309859155%} KO{2.2535211268%} CSCO{0.2816901408%} MCD{0.2816901408%} NKE{21.9718309859%} DIS{0.5633802817%} VZ{0.5633802817%} HON{0.2816901408%} IBM{0.2816901408%} GS{2.2535211268%} CAT{9.2957746479%} AXP{0.2816901408%} 
18,66277.05045579119178000838,2022.29067984189987328136,0.03051268374097047820,16,AAPL{10.0000000000%} MSFT{0.2702702703%} WMT{17.8378378378%} PG{0.5405405405%} CVX{30.2702702703%} KO{2.1621621622%} CSCO{0.2702702703%} MCD{0.2702702703%} NKE{25.4054054054%} DIS{0.5405405405%} VZ{0.5405405405%} HON{0.2702702703%} IBM{0.2702702703%} GS{2.1621621622%} CAT{8.9189189189%} AXP{0.2702702703%} 
19,67162.67957429263333324343,2079.91755467719622174627,0.03096835277955930360,16,AAPL{10.2209944751%} MSFT{0.2762430939%} WMT{18.2320441989%} PG{0.5524861878%} CVX{33.1491712707%} KO{2.2099447514%} CSCO{0.2762430939%} MCD{0.2762430939%} NKE{21.5469613260%} DIS{0.5524861878%} VZ{0.5524861878%} HON{0.2762430939%} IBM{0.2762430939%} GS{2.2099447514%} CAT{9.1160220994%} AXP{0.2762430939%} 
20,67456.82306673916173167527,2152.91656916998090309789,0.03191547528172159615,16,AAPL{9.5854922280%} MSFT{0.2590673575%} WMT{17.0984455959%} PG{0.5181347150%} CVX{29.0155440415%} KO{2.0725388601%} CSCO{0.2590673575%} MCD{0.2590673575%} NKE{28.4974093264%} DIS{0.5181347150%} VZ{0.5181347150%} HON{0.2590673575%} IBM{0.2590673575%} GS{2.0725388601%} CAT{8.5492227979%} AXP{0.2590673575%} 
21,71722.60345609356591012329,2448.84253227930594221107,0.03414324653982219598,6,WMT{10.0000000000%} CVX{42.5000000000%} MRK{2.5000000000%} NKE{23.7500000000%} CAT{20.0000000000%} MMM{1.2500000000%} 
22,72889.62362126933294348419,2543.22095125166606521816,0.03489139914435707840,12,AAPL{16.8724279835%} MSFT{0.8230452675%} UNH{0.4115226337%} WMT{1.2345679012%} CVX{39.5061728395%} HD{0.4115226337%} NKE{29.6296296296%} DIS{1.2345679012%} VZ{0.4115226337%} CRM{0.8230452675%} CAT{6.9958847737%} DD{1.6460905350%} 
23,73445.00840412935940548778,2796.36500131747789055225,0.03807426892690307652,13,AAPL{16.7346938776%} MSFT{0.8163265306%} UNH{0.4081632653%} WMT{1.2244897959%} PG{1.6326530612%} CVX{39.1836734694%} HD{0.4081632653%} NKE{29.3877551020%} DIS{0.4081632653%} VZ{0.4081632653%} CRM{0.8163265306%} CAT{6.9387755102%} DD{1.6326530612%} 
24,73459.96165944126551039517,2916.11298023715926319710,0.03969663084982529011,12,AAPL{16.8724279835%} MSFT{0.8230452675%} UNH{0.4115226337%} WMT{1.2345679012%} PG{1.6460905350%} CVX{39.5061728395%} HD{0.4115226337%} NKE{29.6296296296%} DIS{1.2345679012%} VZ{0.4115226337%} CRM{0.8230452675%} CAT{6.9958847737%} 
25,74833.93049072586291003972,3639.00141501971984325792,0.04862769322895180157,5,WMT{41.6666666667%} CVX{35.4166666667%} MRK{2.0833333333%} NKE{19.7916666667%} MMM{1.0416666667%} 
26,75088.07354516940540634096,4216.49074308296167146182,0.05615393422693847753,6,WMT{11.1111111111%} CVX{47.2222222222%} MRK{2.7777777778%} NKE{26.3888888889%} CAT{11.1111111111%} MMM{1.3888888889%} 
27,81106.21017426841717679054,4753.74009222659060469596,0.05861129600325909461,5,WMT{30.0000000000%} CVX{42.5000000000%} MRK{2.5000000000%} NKE{23.7500000000%} MMM{1.2500000000%} 
28,81257.07595589922857470810,4806.17541238471585529624,0.05914777705012642245,7,MSFT{0.8510638298%} WMT{27.2340425532%} PG{1.7021276596%} CVX{40.8510638298%} NKE{28.0851063830%} AMGN{0.8510638298%} CAT{0.4255319149%} 
29,81756.56569614633917808533,5255.93099077731130819302,0.06428757061923717764,6,WMT{11.7647058824%} CVX{50.0000000000%} MRK{2.9411764706%} NKE{27.9411764706%} CAT{5.8823529412%} MMM{1.4705882353%} 
30,83834.71982996545557398349,5550.22423978915594489081,0.06620436319279392190,6,MSFT{1.0695187166%} PG{2.1390374332%} CVX{51.3368983957%} NKE{35.2941176471%} AMGN{1.0695187166%} CAT{9.0909090909%} 
31,86547.58765735328779555857,5823.14295388666869257577,0.06728255646986737448,6,WMT{12.1212121212%} CVX{51.5151515152%} MRK{3.0303030303%} NKE{28.7878787879%} CAT{3.0303030303%} MMM{1.5151515152%} 
32,87652.18797998908848967403,5857.56217127795298438286,0.06682733547524483120,7,AAPL{15.7635467980%} MSFT{0.9852216749%} PG{1.9704433498%} CVX{47.2906403941%} NKE{32.5123152709%} AMGN{0.9852216749%} CAT{0.4926108374%} 
33,87930.82457832689397037029,5930.23520421604280272732,0.06744205155193917778,6,AAPL{5.8823529412%} WMT{11.7647058824%} CVX{50.0000000000%} MRK{2.9411764706%} NKE{27.9411764706%} MMM{1.4705882353%} 
34,88854.83160855231108143926,5933.81460342553327791393,0.06678100105537088105,5,WMT{17.6470588235%} CVX{50.0000000000%} MRK{2.9411764706%} NKE{27.9411764706%} MMM{1.4705882353%} 
