Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,11024.29754304262496589217,16607.97170731710502877831,1.50648797734947814675,23,AAPL{12.3404255319%} MSFT{17.7304964539%} UNH{8.0851063830%} JPM{16.0283687943%} PG{5.6737588652%} CVX{0.2836879433%} HD{0.9929078014%} MRK{3.2624113475%} KO{6.0992907801%} CSCO{2.4113475177%} DIS{0.5673758865%} AMGN{0.7092198582%} HON{1.8439716312%} IBM{1.8439716312%} CRM{9.9290780142%} GS{0.1418439716%} CAT{0.5673758865%} INTC{2.9787234043%} AXP{3.8297872340%} MMM{0.1418439716%} TRV{0.1418439716%} DD{2.5531914894%} WBA{1.8439716312%} 
2,11056.04731078711665759329,16654.17700696867177612148,1.50634096787190796540,23,AAPL{12.2881355932%} MSFT{17.6553672316%} UNH{8.0508474576%} JPM{15.9604519774%} PG{6.2146892655%} CVX{0.2824858757%} HD{0.9887005650%} MRK{3.2485875706%} KO{6.0734463277%} CSCO{2.4011299435%} DIS{0.5649717514%} AMGN{0.7062146893%} HON{1.8361581921%} IBM{1.8361581921%} CRM{9.8870056497%} GS{0.1412429379%} CAT{0.5649717514%} INTC{2.9661016949%} AXP{3.8135593220%} MMM{0.1412429379%} TRV{0.1412429379%} DD{2.5423728814%} WBA{1.6949152542%} 
3,11058.84192602405892102979,17133.21706271778020891361,1.54927768904981699727,23,AAPL{12.2881355932%} MSFT{17.6553672316%} UNH{8.6158192090%} JPM{15.9604519774%} PG{5.6497175141%} CVX{0.2824858757%} HD{0.9887005650%} MRK{3.2485875706%} KO{6.0734463277%} CSCO{2.4011299435%} DIS{0.5649717514%} AMGN{0.7062146893%} HON{4.0960451977%} IBM{1.8361581921%} CRM{9.8870056497%} GS{0.1412429379%} CAT{0.5649717514%} INTC{0.7062146893%} AXP{3.8135593220%} MMM{0.1412429379%} TRV{0.1412429379%} DD{2.5423728814%} WBA{1.6949152542%} 
4,11061.57367607697415223811,17246.19049477359294542111,1.55910822454423270145,23,AAPL{12.2191011236%} MSFT{17.5561797753%} UNH{8.0056179775%} JPM{15.8707865169%} PG{5.6179775281%} CVX{0.2808988764%} HD{0.9831460674%} MRK{3.2303370787%} KO{6.0393258427%} CSCO{2.3876404494%} DIS{0.5617977528%} AMGN{0.7022471910%} HON{4.0730337079%} IBM{1.8258426966%} CRM{9.8314606742%} GS{0.1404494382%} CAT{0.5617977528%} INTC{0.7022471910%} AXP{3.7921348315%} MMM{1.2640449438%} TRV{0.1404494382%} DD{2.5280898876%} WBA{1.6853932584%} 
5,11082.25726156932432786562,17268.70545993030464160256,1.55822997538724683508,23,AAPL{12.2881355932%} MSFT{17.6553672316%} UNH{8.0508474576%} JPM{15.9604519774%} PG{5.6497175141%} CVX{0.2824858757%} HD{0.9887005650%} MRK{3.2485875706%} KO{6.0734463277%} CSCO{2.4011299435%} DIS{0.5649717514%} AMGN{0.7062146893%} HON{4.0960451977%} IBM{1.8361581921%} CRM{9.8870056497%} GS{0.1412429379%} CAT{0.5649717514%} INTC{0.7062146893%} AXP{3.8135593220%} MMM{0.7062146893%} TRV{0.1412429379%} DD{2.5423728814%} WBA{1.6949152542%} 
6,11098.62310798512589826714,17279.46555052266194252297,1.55690173298078793351,23,AAPL{12.3229461756%} MSFT{17.7053824363%} UNH{8.0736543909%} JPM{16.0056657224%} PG{5.6657223796%} CVX{0.2832861190%} HD{0.9915014164%} MRK{3.2577903683%} KO{6.0906515581%} CSCO{2.4079320113%} DIS{0.5665722380%} AMGN{0.7082152975%} HON{4.1076487252%} IBM{1.8413597734%} CRM{9.9150141643%} GS{0.1416430595%} CAT{0.5665722380%} INTC{0.7082152975%} AXP{3.8243626062%} MMM{0.4249291785%} TRV{0.1416430595%} DD{2.5495750708%} WBA{1.6997167139%} 
7,11105.58974905275681521744,17400.29281533103858237155,1.56680493413825083771,23,AAPL{12.3229461756%} MSFT{17.9886685552%} UNH{8.0736543909%} JPM{16.0056657224%} PG{5.6657223796%} CVX{0.2832861190%} HD{0.9915014164%} MRK{3.2577903683%} KO{6.0906515581%} CSCO{2.4079320113%} DIS{0.5665722380%} AMGN{0.7082152975%} HON{4.1076487252%} IBM{1.8413597734%} CRM{9.9150141643%} GS{0.1416430595%} CAT{0.5665722380%} INTC{0.7082152975%} AXP{3.8243626062%} MMM{0.1416430595%} TRV{0.1416430595%} DD{2.5495750708%} WBA{1.6997167139%} 
8,11386.92177145480491162743,17527.65861672477694810368,1.53927979558653138525,23,AAPL{12.2191011236%} MSFT{17.5561797753%} UNH{8.0056179775%} JPM{15.8707865169%} PG{5.6179775281%} CVX{0.2808988764%} HD{2.1067415730%} MRK{3.2303370787%} KO{6.0393258427%} CSCO{2.3876404494%} DIS{0.5617977528%} AMGN{0.7022471910%} HON{4.0730337079%} IBM{1.8258426966%} CRM{9.8314606742%} GS{0.1404494382%} CAT{0.5617977528%} INTC{0.7022471910%} AXP{3.7921348315%} MMM{0.1404494382%} TRV{0.1404494382%} DD{2.5280898876%} WBA{1.6853932584%} 
9,11409.07700679109257180244,18224.83763414628992904909,1.59739807377040321512,23,AAPL{12.2238586156%} MSFT{18.4094256259%} UNH{8.3946980854%} JPM{16.4948453608%} PG{5.8910162003%} CVX{0.2945508100%} HD{1.0309278351%} MRK{3.3873343152%} KO{3.9764359352%} CSCO{2.5036818851%} DIS{0.8836524300%} VZ{2.3564064801%} AMGN{0.7363770250%} HON{4.5655375552%} IBM{1.9145802651%} CRM{9.7201767305%} GS{1.3254786451%} CAT{0.5891016200%} INTC{0.7363770250%} AXP{1.6200294551%} MMM{1.3254786451%} DD{0.2945508100%} WBA{1.3254786451%} 
10,11467.99477807159018993843,18471.65162020905700046569,1.61071329187639999958,23,AAPL{12.4437781109%} MSFT{18.7406296852%} UNH{8.5457271364%} JPM{16.7916041979%} PG{5.9970014993%} CVX{0.2998500750%} HD{1.0494752624%} MRK{3.4482758621%} KO{2.2488755622%} CSCO{2.5487256372%} DIS{0.8995502249%} VZ{2.3988005997%} AMGN{0.7496251874%} HON{4.6476761619%} IBM{1.9490254873%} CRM{9.8950524738%} GS{1.3493253373%} CAT{0.5997001499%} INTC{0.7496251874%} AXP{1.6491754123%} MMM{1.3493253373%} DD{0.2998500750%} WBA{1.3493253373%} 
