Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,45892.82741607405478134751,2328.06956785246029539849,0.05072839698338240527,12,UNH{0.9803921569%} V{0.4901960784%} PG{0.9803921569%} HD{1.9607843137%} MRK{23.7745098039%} KO{24.5098039216%} CSCO{7.8431372549%} NKE{3.9215686275%} DIS{9.8039215686%} BA{19.6078431373%} TRV{2.2058823529%} DD{3.9215686275%} 
2,46258.43990487433620728552,2430.97277470358494610991,0.05255198358834900496,12,UNH{0.9803921569%} V{0.4901960784%} HD{1.9607843137%} MRK{23.7745098039%} KO{24.5098039216%} CSCO{7.8431372549%} NKE{3.9215686275%} DIS{9.8039215686%} GS{0.9803921569%} BA{19.6078431373%} TRV{2.2058823529%} DD{3.9215686275%} 
3,46433.29502689873334020376,2586.43157048747707449365,0.05570208982561244970,12,UNH{1.0526315789%} V{0.5263157895%} PG{1.0526315789%} HD{2.1052631579%} MRK{25.5263157895%} KO{26.3157894737%} NKE{4.2105263158%} DIS{10.5263157895%} GS{1.0526315789%} BA{21.0526315789%} TRV{2.3684210526%} DD{4.2105263158%} 
4,46449.99347876475803786889,3095.45510671944703062763,0.06664059292353993746,13,UNH{0.9900990099%} V{0.4950495050%} PG{0.9900990099%} HD{1.9801980198%} MRK{24.0099009901%} KO{24.7524752475%} CSCO{7.9207920792%} NKE{3.9603960396%} DIS{9.9009900990%} GS{0.9900990099%} BA{19.8019801980%} TRV{0.2475247525%} DD{3.9603960396%} 
5,46882.00092505954671651125,3103.99743610012956196442,0.06620872349415805880,13,UNH{1.0526315789%} V{0.5263157895%} PG{1.0526315789%} HD{2.1052631579%} MRK{25.5263157895%} KO{17.8947368421%} CSCO{8.4210526316%} NKE{4.2105263158%} DIS{10.5263157895%} GS{1.0526315789%} BA{21.0526315789%} TRV{2.3684210526%} DD{4.2105263158%} 
6,47025.61115644822712056339,3707.54063241112316973158,0.07884088140984722715,12,UNH{1.2048192771%} V{0.6024096386%} PG{1.2048192771%} HD{2.4096385542%} MRK{29.2168674699%} KO{10.8433734940%} NKE{4.8192771084%} DIS{16.8674698795%} GS{1.2048192771%} BA{24.0963855422%} TRV{2.7108433735%} DD{4.8192771084%} 
7,47081.08630547533539356664,4038.11353886695451365085,0.08576933660082815269,12,UNH{1.1111111111%} V{0.5555555556%} PG{1.1111111111%} HD{2.2222222222%} MRK{26.9444444444%} KO{14.4444444444%} CSCO{8.8888888889%} NKE{4.4444444444%} DIS{11.1111111111%} BA{22.2222222222%} TRV{2.5000000000%} DD{4.4444444444%} 
8,47454.97864108797512017190,4120.16634519101990008494,0.08682263617380818477,13,UNH{1.2345679012%} JNJ{2.4691358025%} V{0.6172839506%} PG{1.2345679012%} HD{2.4691358025%} MRK{29.9382716049%} KO{11.1111111111%} NKE{4.9382716049%} DIS{12.3456790123%} GS{1.2345679012%} BA{24.6913580247%} TRV{2.7777777778%} DD{4.9382716049%} 
9,47459.72531354452075902373,4367.92072727274717180990,0.09203426059497624157,12,UNH{1.1363636364%} V{0.5681818182%} PG{1.1363636364%} HD{2.2727272727%} MRK{27.5568181818%} KO{12.5000000000%} CSCO{9.0909090909%} NKE{4.5454545455%} DIS{11.3636363636%} BA{22.7272727273%} TRV{2.5568181818%} DD{4.5454545455%} 
10,47545.95820253457350190729,4472.25905928858719562413,0.09406181362962164061,12,UNH{1.2048192771%} V{0.6024096386%} PG{1.2048192771%} HD{2.4096385542%} MRK{29.2168674699%} KO{15.6626506024%} NKE{4.8192771084%} DIS{12.0481927711%} GS{1.2048192771%} BA{24.0963855422%} TRV{2.7108433735%} DD{4.8192771084%} 
11,47660.57832201936253113672,4921.49162055340275401250,0.10326126525996549843,13,UNH{1.1235955056%} V{0.5617977528%} PG{1.1235955056%} HD{2.2471910112%} MRK{27.2471910112%} KO{14.6067415730%} CSCO{8.9887640449%} NKE{4.4943820225%} DIS{11.2359550562%} GS{1.1235955056%} BA{22.4719101124%} TRV{0.2808988764%} DD{4.4943820225%} 
12,48046.42041526599496137351,5275.38730961795863549924,0.10979771779089264605,13,UNH{1.1494252874%} V{0.5747126437%} PG{1.1494252874%} HD{2.2988505747%} MRK{27.8735632184%} KO{12.6436781609%} CSCO{9.1954022989%} NKE{4.5977011494%} DIS{11.4942528736%} GS{1.1494252874%} BA{22.9885057471%} TRV{0.2873563218%} DD{4.5977011494%} 
13,48183.92267335828364593908,5322.02238998686698323581,0.11045224412435611372,13,UNH{1.1494252874%} V{0.5747126437%} WMT{2.2988505747%} PG{1.1494252874%} MRK{27.8735632184%} KO{10.3448275862%} CSCO{9.1954022989%} NKE{4.5977011494%} DIS{11.4942528736%} GS{1.1494252874%} BA{22.9885057471%} TRV{2.5862068966%} DD{4.5977011494%} 
14,48284.57234781608713092282,5357.42049275367844529683,0.11095511945641152451,13,UNH{1.1627906977%} V{0.5813953488%} PG{1.1627906977%} HD{2.3255813953%} MRK{28.1976744186%} KO{10.4651162791%} CSCO{9.3023255814%} NKE{5.8139534884%} DIS{11.6279069767%} GS{1.1627906977%} BA{23.2558139535%} TRV{0.2906976744%} DD{4.6511627907%} 
15,48313.63297307880566222593,5380.30178656129101000261,0.11136197912417988842,14,UNH{1.1695906433%} JNJ{0.5847953216%} V{0.5847953216%} PG{1.1695906433%} HD{2.3391812865%} MRK{28.3625730994%} KO{10.5263157895%} CSCO{9.3567251462%} NKE{4.6783625731%} DIS{11.6959064327%} GS{1.1695906433%} BA{23.3918128655%} TRV{0.2923976608%} DD{4.6783625731%} 
16,48356.79421107076632324606,5391.93307773388460191200,0.11150311276216609557,13,UNH{1.1695906433%} V{0.5847953216%} PG{1.7543859649%} HD{2.3391812865%} MRK{28.3625730994%} KO{10.5263157895%} CSCO{9.3567251462%} NKE{4.6783625731%} DIS{11.6959064327%} GS{1.1695906433%} BA{23.3918128655%} TRV{0.2923976608%} DD{4.6783625731%} 
