Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,59610.95681002158380579203,15868.54241370224553975277,0.26620177334638056577,20,AAPL{2.4822695035%} MSFT{0.3546099291%} UNH{2.1276595745%} V{1.7730496454%} JPM{0.3546099291%} PG{44.6808510638%} HD{0.7092198582%} MRK{4.2553191489%} KO{18.7943262411%} MCD{0.7092198582%} NKE{1.0638297872%} DIS{1.0638297872%} VZ{2.8368794326%} AMGN{0.3546099291%} IBM{6.3829787234%} CRM{1.7730496454%} GS{3.1914893617%} CAT{3.9007092199%} MMM{2.4822695035%} DD{0.7092198582%} 
2,60102.81014237213821616024,15877.24310144927039800677,0.26416806574998902279,20,AAPL{2.5089605735%} MSFT{0.3584229391%} UNH{2.1505376344%} V{1.7921146953%} JPM{0.3584229391%} PG{44.0860215054%} HD{0.7168458781%} MRK{4.3010752688%} KO{18.9964157706%} MCD{0.7168458781%} NKE{1.0752688172%} DIS{1.0752688172%} VZ{2.8673835125%} AMGN{0.3584229391%} IBM{6.4516129032%} CRM{1.7921146953%} GS{3.2258064516%} CAT{3.9426523297%} MMM{2.5089605735%} DD{0.7168458781%} 
3,60273.21250988981773843989,15878.32105138336191885173,0.26343910321318941836,20,AAPL{2.5179856115%} MSFT{0.3597122302%} UNH{2.1582733813%} V{1.7985611511%} JPM{0.3597122302%} PG{43.8848920863%} HD{0.7194244604%} MRK{4.3165467626%} KO{19.0647482014%} MCD{0.7194244604%} NKE{1.0791366906%} DIS{1.0791366906%} VZ{2.8776978417%} AMGN{0.3597122302%} IBM{6.4748201439%} CRM{1.7985611511%} GS{3.2374100719%} CAT{3.9568345324%} MMM{2.5179856115%} DD{0.7194244604%} 
4,60373.03240349407860776410,15953.38495652172241534572,0.26424687184668271822,20,AAPL{2.5089605735%} MSFT{0.3584229391%} UNH{2.1505376344%} V{1.7921146953%} JPM{0.3584229391%} PG{43.7275985663%} HD{0.7168458781%} MRK{4.3010752688%} KO{18.9964157706%} MCD{1.0752688172%} NKE{1.0752688172%} DIS{1.0752688172%} VZ{2.8673835125%} AMGN{0.3584229391%} IBM{6.4516129032%} CRM{1.7921146953%} GS{3.2258064516%} CAT{3.9426523297%} MMM{2.5089605735%} DD{0.7168458781%} 
5,60502.36843017260980559513,16037.89169433462848246563,0.26507874171644013606,20,AAPL{2.4822695035%} MSFT{0.3546099291%} UNH{2.1276595745%} V{1.7730496454%} JPM{0.3546099291%} PG{43.2624113475%} HD{0.7092198582%} MRK{4.2553191489%} KO{18.7943262411%} MCD{0.7092198582%} NKE{1.0638297872%} DIS{1.0638297872%} VZ{2.8368794326%} AMGN{0.3546099291%} IBM{6.3829787234%} CRM{1.7730496454%} GS{3.1914893617%} CAT{5.3191489362%} MMM{2.4822695035%} DD{0.7092198582%} 
6,60688.82563501346157863736,16167.33151515150530030951,0.26639717190085182574,20,AAPL{2.4822695035%} MSFT{0.3546099291%} UNH{2.1276595745%} V{1.7730496454%} JPM{0.3546099291%} PG{43.2624113475%} HD{0.7092198582%} MRK{4.2553191489%} KO{18.7943262411%} MCD{2.1276595745%} NKE{1.0638297872%} DIS{1.0638297872%} VZ{2.8368794326%} AMGN{0.3546099291%} IBM{6.3829787234%} CRM{1.7730496454%} GS{3.1914893617%} CAT{3.9007092199%} MMM{2.4822695035%} DD{0.7092198582%} 
7,60693.75979817112238379195,16673.77592094859937787987,0.27471977311003609179,20,AAPL{2.4822695035%} MSFT{0.3546099291%} UNH{2.1276595745%} V{1.7730496454%} JPM{0.3546099291%} PG{43.2624113475%} HD{0.7092198582%} MRK{4.2553191489%} KO{18.7943262411%} MCD{0.7092198582%} NKE{2.4822695035%} DIS{1.0638297872%} VZ{2.8368794326%} AMGN{0.3546099291%} IBM{6.3829787234%} CRM{1.7730496454%} GS{3.1914893617%} CAT{3.9007092199%} MMM{2.4822695035%} DD{0.7092198582%} 
8,61418.36241426530614262447,17448.72981027667628950439,0.28409630482469450108,20,AAPL{2.4475524476%} MSFT{0.3496503497%} UNH{2.0979020979%} V{1.7482517483%} JPM{0.3496503497%} PG{42.6573426573%} HD{0.6993006993%} MRK{4.1958041958%} KO{18.5314685315%} MCD{0.6993006993%} NKE{3.8461538462%} DIS{1.0489510490%} VZ{2.7972027972%} AMGN{0.3496503497%} IBM{6.2937062937%} CRM{1.7482517483%} GS{3.1468531469%} CAT{3.8461538462%} MMM{2.4475524476%} DD{0.6993006993%} 
9,61519.09471061682415893301,22135.94193939394972403534,0.35982229653281583293,22,AAPL{0.8241758242%} MSFT{0.5494505495%} UNH{0.5494505495%} JNJ{2.1978021978%} V{0.2747252747%} WMT{0.8241758242%} PG{34.8901098901%} CVX{0.2747252747%} HD{1.0989010989%} MRK{1.6483516484%} KO{34.0659340659%} MCD{1.6483516484%} NKE{8.5164835165%} VZ{2.4725274725%} AMGN{0.5494505495%} HON{0.2747252747%} IBM{1.6483516484%} CRM{0.5494505495%} CAT{5.7692307692%} BA{0.2747252747%} MMM{0.8241758242%} TRV{0.2747252747%} 
10,61554.42278539526887470856,22162.12630039528085035272,0.36004116840899991203,22,AAPL{0.8196721311%} MSFT{0.5464480874%} UNH{0.5464480874%} JNJ{2.1857923497%} V{0.2732240437%} WMT{0.8196721311%} PG{34.6994535519%} CVX{0.2732240437%} HD{1.0928961749%} MRK{1.6393442623%} KO{33.8797814208%} MCD{1.6393442623%} NKE{8.4699453552%} VZ{2.4590163934%} AMGN{0.5464480874%} HON{0.2732240437%} IBM{1.6393442623%} CRM{0.5464480874%} CAT{6.2841530055%} BA{0.2732240437%} MMM{0.8196721311%} TRV{0.2732240437%} 
11,61635.22375084029772551730,22174.02374440054700244218,0.35976220081618898172,22,AAPL{0.8219178082%} MSFT{0.5479452055%} UNH{0.5479452055%} JNJ{2.1917808219%} V{0.2739726027%} WMT{0.8219178082%} PG{34.7945205479%} CVX{0.2739726027%} HD{1.0958904110%} MRK{1.6438356164%} KO{33.9726027397%} MCD{1.9178082192%} NKE{8.4931506849%} VZ{2.4657534247%} AMGN{0.5479452055%} HON{0.2739726027%} IBM{1.6438356164%} CRM{0.5479452055%} CAT{5.7534246575%} BA{0.2739726027%} MMM{0.8219178082%} TRV{0.2739726027%} 
12,61745.75122046461910940707,22242.81610803693183697760,0.36023233450700836711,22,AAPL{0.8064516129%} MSFT{0.5376344086%} UNH{0.5376344086%} JNJ{2.1505376344%} V{0.2688172043%} WMT{0.8064516129%} PG{34.1397849462%} CVX{0.2688172043%} HD{1.0752688172%} MRK{1.6129032258%} KO{33.3333333333%} MCD{1.6129032258%} NKE{8.3333333333%} VZ{2.4193548387%} AMGN{0.5376344086%} HON{0.2688172043%} IBM{1.6129032258%} CRM{0.5376344086%} CAT{7.7956989247%} BA{0.2688172043%} MMM{0.8064516129%} TRV{0.2688172043%} 
13,62262.99997551909473259002,22332.57197628467474714853,0.35868127114121578503,18,AAPL{0.5917159763%} UNH{0.2958579882%} JNJ{0.5917159763%} WMT{1.4792899408%} JPM{1.1834319527%} PG{36.3905325444%} MRK{2.6627218935%} KO{30.1775147929%} MCD{2.9585798817%} NKE{7.6923076923%} DIS{0.2958579882%} VZ{3.2544378698%} AMGN{0.5917159763%} HON{0.2958579882%} CRM{1.7751479290%} CAT{5.6213017751%} MMM{1.1834319527%} TRV{2.9585798817%} 
