Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,22744.36561335008445894346,13584.44988221081803203560,0.59726659838062301500,27,AAPL{0.0914076782%} MSFT{0.4570383912%} JNJ{1.7367458867%} V{0.1828153565%} WMT{11.3345521024%} JPM{1.2797074954%} PG{6.6727605119%} CVX{3.1078610603%} MRK{10.6032906764%} KO{2.1023765996%} CSCO{7.0383912249%} MCD{0.7312614260%} NKE{0.1828153565%} DIS{6.3985374771%} VZ{10.3290676417%} AMGN{0.1828153565%} HON{0.3656307130%} IBM{0.0914076782%} CRM{0.2742230347%} GS{0.4570383912%} CAT{7.7696526508%} INTC{6.0329067642%} AXP{10.9689213894%} BA{0.5484460695%} MMM{0.5484460695%} TRV{10.4204753199%} DD{0.0914076782%} 
2,22933.78176206036732764915,14291.98498338870740553830,0.62318483413111180891,27,AAPL{3.4079844206%} MSFT{1.2658227848%} UNH{0.0973709834%} JNJ{2.0447906524%} V{3.5053554041%} WMT{10.6134371957%} JPM{4.4790652386%} PG{0.8763388510%} CVX{0.2921129503%} HD{0.7789678676%} MRK{12.0740019474%} KO{2.3369036027%} CSCO{8.4712755599%} MCD{0.0973709834%} NKE{0.2921129503%} DIS{6.5238558909%} VZ{7.3028237585%} AMGN{0.2921129503%} IBM{0.0973709834%} CRM{0.3894839338%} GS{0.2921129503%} CAT{8.3739045764%} INTC{6.2317429406%} AXP{7.1080817916%} BA{0.1947419669%} TRV{12.2687439143%} DD{0.2921129503%} 
3,22950.40780355118113220669,14409.13742675928551761899,0.62783796915929834803,25,AAPL{6.0717571297%} MSFT{0.4599816007%} UNH{0.2759889604%} JNJ{0.3679852806%} V{0.1839926403%} WMT{11.1315547378%} JPM{11.6835326587%} PG{3.0358785649%} CVX{0.9199632015%} MRK{7.9116835327%} KO{0.7359705612%} CSCO{9.2916283349%} NKE{0.5519779209%} DIS{6.4397424103%} VZ{9.0156393744%} AMGN{0.0919963201%} CRM{0.8279668813%} CAT{6.0717571297%} INTC{5.5197792088%} AXP{9.2916283349%} BA{0.1839926403%} MMM{0.0919963201%} TRV{9.3836246550%} DD{0.3679852806%} WBA{0.0919963201%} 
4,23081.30146702663114410825,15033.23769556031220417935,0.65131672566369014366,27,AAPL{3.6649214660%} MSFT{1.3612565445%} UNH{0.1047120419%} JNJ{2.1989528796%} V{3.7696335079%} WMT{11.4136125654%} JPM{1.4659685864%} PG{0.9424083770%} CVX{0.3141361257%} HD{0.8376963351%} MRK{12.9842931937%} KO{2.5130890052%} CSCO{2.4083769634%} MCD{0.1047120419%} NKE{0.3141361257%} DIS{7.8534031414%} VZ{7.8534031414%} AMGN{1.9895287958%} IBM{0.1047120419%} CRM{0.4188481675%} GS{0.3141361257%} CAT{9.0052356021%} INTC{6.7015706806%} AXP{7.6439790576%} BA{0.2094240838%} TRV{13.1937172775%} DD{0.3141361257%} 
5,23133.60762697669269982725,15365.61781334936858911533,0.66421191459265216395,27,AAPL{3.5175879397%} MSFT{1.3065326633%} UNH{0.1005025126%} JNJ{2.1105527638%} V{3.6180904523%} WMT{10.9547738693%} JPM{4.6231155779%} PG{0.9045226131%} CVX{0.3015075377%} HD{0.8040201005%} MRK{12.4623115578%} KO{2.4120603015%} CSCO{5.5276381910%} MCD{0.1005025126%} NKE{0.3015075377%} DIS{6.7336683417%} VZ{7.5376884422%} AMGN{0.3015075377%} IBM{0.1005025126%} CRM{0.4020100503%} GS{0.3015075377%} CAT{8.6432160804%} INTC{6.4321608040%} AXP{7.3366834171%} BA{0.2010050251%} TRV{12.6633165829%} DD{0.3015075377%} 
6,23198.89133453958129393868,15696.30041377231464139186,0.67659700575444903237,27,AAPL{3.6649214660%} MSFT{1.3612565445%} UNH{0.1047120419%} JNJ{2.1989528796%} V{0.4188481675%} WMT{11.4136125654%} JPM{4.8167539267%} PG{0.9424083770%} CVX{0.3141361257%} HD{0.8376963351%} MRK{12.9842931937%} KO{2.5130890052%} CSCO{2.4083769634%} MCD{0.1047120419%} NKE{0.3141361257%} DIS{7.8534031414%} VZ{7.8534031414%} AMGN{1.9895287958%} IBM{0.1047120419%} CRM{0.4188481675%} GS{0.3141361257%} CAT{9.0052356021%} INTC{6.7015706806%} AXP{7.6439790576%} BA{0.2094240838%} TRV{13.1937172775%} DD{0.3141361257%} 
7,23254.92815393065029638819,15828.99104500152316177264,0.68067254133081622758,27,AAPL{3.6649214660%} MSFT{1.3612565445%} UNH{0.1047120419%} JNJ{2.1989528796%} V{3.7696335079%} WMT{11.4136125654%} JPM{1.4659685864%} PG{0.9424083770%} CVX{0.3141361257%} HD{0.8376963351%} MRK{12.9842931937%} KO{2.5130890052%} CSCO{2.4083769634%} MCD{0.1047120419%} NKE{0.3141361257%} DIS{7.8534031414%} VZ{9.5287958115%} AMGN{0.3141361257%} IBM{0.1047120419%} CRM{0.4188481675%} GS{0.3141361257%} CAT{9.0052356021%} INTC{6.7015706806%} AXP{7.6439790576%} BA{0.2094240838%} TRV{13.1937172775%} DD{0.3141361257%} 
8,23323.42099186666746390983,16752.70785261248602182604,0.71827832882896902600,21,AAPL{0.2344665885%} UNH{0.1172332943%} JNJ{0.1172332943%} V{0.2344665885%} WMT{14.1852286049%} JPM{6.7995310668%} CVX{0.2344665885%} MRK{14.4196951934%} KO{0.2344665885%} CSCO{7.9718640094%} MCD{0.1172332943%} NKE{0.7033997655%} DIS{7.7373974209%} VZ{11.4888628370%} AMGN{0.1172332943%} IBM{0.1172332943%} CRM{0.1172332943%} CAT{7.7373974209%} INTC{3.3997655334%} AXP{9.0269636577%} TRV{14.8886283705%} 
9,23483.90807782748743193224,16755.70941407425925717689,0.71349748766451237536,27,AAPL{3.6045314109%} MSFT{1.3388259526%} UNH{0.1029866117%} JNJ{2.1627188465%} V{0.4119464470%} WMT{11.2255406797%} JPM{4.7373841401%} PG{4.2224510814%} CVX{0.3089598352%} HD{0.8238928939%} MRK{12.7703398558%} KO{2.4716786818%} CSCO{2.3686920700%} MCD{0.1029866117%} NKE{0.3089598352%} DIS{7.7239958805%} VZ{7.7239958805%} AMGN{0.3089598352%} IBM{0.1029866117%} CRM{0.4119464470%} GS{0.3089598352%} CAT{8.8568486097%} INTC{6.5911431514%} AXP{7.5180226571%} BA{0.2059732235%} TRV{12.9763130793%} DD{0.3089598352%} 
10,23555.61610743748315144330,16809.63955602540227118880,0.71361493918717344709,27,AAPL{3.6649214660%} MSFT{1.3612565445%} UNH{0.1047120419%} JNJ{2.1989528796%} V{3.7696335079%} WMT{13.0890052356%} JPM{1.4659685864%} PG{0.9424083770%} CVX{0.3141361257%} HD{0.8376963351%} MRK{12.9842931937%} KO{2.5130890052%} CSCO{2.4083769634%} MCD{0.1047120419%} NKE{0.3141361257%} DIS{7.8534031414%} VZ{7.8534031414%} AMGN{0.3141361257%} IBM{0.1047120419%} CRM{0.4188481675%} GS{0.3141361257%} CAT{9.0052356021%} INTC{6.7015706806%} AXP{7.6439790576%} BA{0.2094240838%} TRV{13.1937172775%} DD{0.3141361257%} 
