Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,510.018757348968563292146427556872,227.457009966794316824234556406736,0.445977734523128721555451647873,1,TRV{1%}Cash{99%}
2,870.599004931559534270490985363722,369.025261250364223997166845947504,0.423875124092720989565918898734,1,AXP{1%}Cash{99%}
3,973.160077612123700419033411890268,650.936768347917791288637090474367,0.668889716422753077829099765950,2,JPM{1%}AXP{1%}Cash{98%}
4,1007.885511284803897069650702178478,668.522757475110552149999421089888,0.663292358100187384728485540109,3,MRK{1%}AXP{1%}TRV{1%}Cash{97%}
5,1118.853316915588038682471960783005,878.393778314715518718003295361996,0.785083947139950222293691695086,3,JPM{1%}AXP{1%}TRV{1%}Cash{97%}
6,1728.124549325830230372957885265350,1193.447466022350454295519739389420,0.690602692084858027499194577103,2,AXP{2%}TRV{2%}Cash{96%}
7,1793.939525700694957777159288525581,1475.358973119904021586989983916283,0.822412880692643954994025534688,3,JPM{1%}AXP{2%}TRV{2%}Cash{95%}
8,2071.924237254277613828890025615692,1702.815983086687083414290100336075,0.821852436720015289139951164543,3,JPM{1%}AXP{2%}TRV{3%}Cash{94%}
9,2432.613195426682523248018696904182,2007.822591362113143986789509654045,0.825376839662311900802649233810,5,WMT{3%}DIS{1%}VZ{1%}CAT{1%}TRV{2%}Cash{92%}
10,2903.907828833210714947199448943138,2604.304862579286236723419278860092,0.896827659859195769342932180734,6,WMT{3%}DIS{1%}VZ{1%}CAT{1%}AXP{1%}TRV{3%}Cash{90%}
11,3109.433345848941826261579990386963,2760.925406221687353536253795027733,0.887919147682484144468162412522,8,WMT{1%}JPM{1%}MRK{1%}KO{1%}DIS{1%}CAT{1%}AXP{1%}TRV{3%}Cash{90%}
12,3658.701624916016953648068010807037,3538.812778616721971047809347510338,0.967231860208866645045588938956,7,WMT{3%}JPM{1%}MRK{1%}DIS{1%}CAT{1%}AXP{1%}TRV{4%}Cash{88%}
13,4124.820876683909773419145494699478,3868.232322561161709018051624298096,0.937794012929592080141105725488,8,WMT{1%}JPM{2%}MRK{1%}KO{1%}DIS{1%}CAT{1%}AXP{2%}TRV{5%}Cash{86%}
14,4202.234445227520154730882495641708,4088.080884929049716447480022907257,0.972835032936319232810262747080,6,WMT{2%}JPM{4%}MRK{1%}DIS{1%}AXP{3%}TRV{2%}Cash{87%}
15,4617.925269614569515397306531667709,4145.316713983693261980079114437103,0.897657816435318389736153221747,6,WMT{2%}JPM{1%}DIS{1%}CAT{1%}AXP{1%}TRV{8%}Cash{86%}
16,4912.503627532478276407346129417419,4414.647469042579359665978699922562,0.898655309748856323537324897188,5,JPM{6%}MRK{1%}DIS{1%}AXP{3%}TRV{3%}Cash{86%}
17,5407.749790271178426337428390979767,4478.426632437346597725991159677505,0.828149749179273753085794851359,4,JPM{3%}NKE{1%}AXP{5%}TRV{7%}Cash{84%}
18,5660.539003555563795089256018400192,5052.134376321354466199409216642380,0.892518251909923954201531159924,8,WMT{4%}JPM{3%}PG{1%}CVX{1%}DIS{1%}AXP{2%}TRV{3%}DD{1%}Cash{84%}
19,6081.601742040997123694978654384613,5389.486662639676978869829326868057,0.886195264215205780189421602699,7,V{1%}WMT{4%}JPM{2%}PG{1%}DIS{2%}AXP{2%}TRV{6%}Cash{82%}
20,6090.801964792260150716174393892288,5437.420996677763469051569700241089,0.892726611061835484406401519664,5,WMT{6%}JPM{4%}DIS{2%}AXP{2%}TRV{2%}Cash{84%}
21,6654.831962317139186779968440532684,6105.903817577763220469933003187180,0.917514349295719067178822569986,8,JNJ{1%}WMT{4%}JPM{3%}PG{1%}CVX{1%}DIS{2%}AXP{2%}TRV{7%}Cash{79%}
22,6875.455780827244780084583908319473,6107.277450921181298326700925827026,0.888272377222148690201208864892,6,WMT{2%}JPM{3%}PG{1%}DIS{1%}AXP{7%}TRV{6%}Cash{80%}
23,7485.855072028166432573925703763962,6135.232724252481602889019995927811,0.819576743768062776496208243771,5,JPM{6%}MRK{1%}NKE{1%}AXP{7%}TRV{7%}Cash{78%}
24,7542.335864820981441880576312541962,6584.531177891849438310600817203522,0.873009541858705606642843122245,11,JNJ{1%}WMT{5%}JPM{3%}MRK{3%}NKE{1%}DIS{2%}CAT{2%}INTC{2%}AXP{1%}BA{1%}TRV{7%}Cash{72%}
25,7836.717502614885233924724161624908,6706.473678646940243197605013847351,0.855775862331286663042817508540,5,JPM{6%}MRK{1%}AXP{5%}TRV{7%}DD{2%}Cash{79%}
26,8386.674972368380622356198728084564,7528.243594080317052430473268032074,0.897643418742667176246641247417,7,WMT{2%}JPM{3%}PG{2%}DIS{1%}AXP{7%}TRV{9%}DD{1%}Cash{75%}
27,8743.256246377086426946334540843964,9034.310812443360191537067294120789,1.033289035327870752922763131210,7,WMT{6%}JPM{8%}MRK{2%}DIS{3%}CAT{2%}AXP{1%}TRV{7%}Cash{71%}
28,9603.072266932762431679293513298035,9376.295813953489414416253566741943,0.976385010267999842170638657990,7,WMT{5%}JPM{6%}HD{1%}DIS{2%}AXP{5%}TRV{9%}DD{1%}Cash{71%}
29,10097.617668865132145583629608154297,10207.018378133483565761707723140717,1.010834308928696634310995250416,8,WMT{6%}JPM{8%}CVX{1%}MRK{1%}DIS{3%}CAT{1%}AXP{4%}TRV{8%}Cash{68%}
30,10792.193087457750152680091559886932,10325.284098459684173576533794403076,0.956736412588773177390066848602,10,JNJ{2%}WMT{6%}JPM{3%}PG{3%}MRK{1%}DIS{3%}CAT{4%}INTC{2%}AXP{3%}TRV{13%}Cash{60%}
31,11098.695864434555915067903697490692,11083.331721534292228170670568943024,0.998615680338669542415175328642,9,WMT{6%}JPM{8%}HD{1%}MRK{1%}DIS{3%}CAT{1%}AXP{4%}TRV{9%}DD{1%}Cash{66%}
32,11342.514161944245643098838627338409,11671.495847176089228014461696147919,1.029004300152044359961678310356,7,JNJ{1%}WMT{9%}JPM{8%}MRK{1%}DIS{4%}CAT{3%}TRV{12%}Cash{62%}
33,11536.329055415280890883877873420715,11730.087127755970868747681379318237,1.016795470327689576706120533345,8,WMT{6%}JPM{10%}DIS{3%}VZ{1%}CAT{2%}AXP{3%}TRV{12%}DD{1%}Cash{62%}
34,12780.629520632464846130460500717163,12152.699063726955500897020101547241,0.950868581559945247327902961842,8,WMT{4%}JPM{8%}DIS{1%}CAT{1%}INTC{1%}AXP{9%}TRV{13%}DD{2%}Cash{61%}
35,12942.611766374153376091271638870239,12981.081963153144897660240530967712,1.002972367360886130072117339296,9,V{1%}WMT{7%}JPM{10%}PG{1%}CVX{1%}DIS{4%}CAT{2%}AXP{3%}TRV{13%}Cash{58%}
