Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1,1081.854089570868836744921281933784,357.292763644764761465921765193343,0.330259659864565902065436375779,1,AMGN{1%}Cash{99%},100
2,1228.051513441579118079971522092819,452.459118871406872131046839058399,0.368436595630588170635633105121,2,JPM{1%}MRK{1%}Cash{98%},100
3,1455.693763901551392336841672658920,714.477765957480301040050107985735,0.490815983193152172159301471766,5,WMT{1%}CVX{1%}MRK{1%}CSCO{1%}MCD{1%}Cash{95%},100
4,1478.852075728527324827155098319054,750.645948196108292904682457447052,0.507586905084010719946263634483,5,WMT{1%}CVX{1%}MRK{1%}CSCO{1%}DIS{1%}Cash{95%},100
5,1493.117369682391426977119408547878,794.912629509707358010928146541119,0.532384557068542596525162480248,4,WMT{1%}CVX{1%}CSCO{1%}MCD{1%}Cash{96%},100
6,1579.249786560361371812177821993828,1166.172476873263576635508798062801,0.738434468567009449913030039170,3,WMT{2%}CVX{1%}CSCO{1%}Cash{96%},100
7,1743.789832667353948636446148157120,1193.307851526352123983087949454784,0.684318619808117700742400302261,4,WMT{2%}CVX{1%}MRK{1%}CSCO{2%}Cash{94%},100
8,1980.294209822692891975748352706432,1452.473376503260851677623577415943,0.733463426443744959115633719193,5,WMT{2%}CVX{1%}MRK{1%}CSCO{1%}AXP{1%}Cash{94%},100
9,2011.099952517357678516418673098087,1495.806829324703812744701281189919,0.743775478415359181383337272564,4,WMT{1%}CVX{1%}MRK{1%}MMM{1%}Cash{96%},100
10,2069.341109274694645137060433626175,1618.631595744697051486582495272160,0.782196607649682462692908302415,5,WMT{2%}JPM{1%}CVX{1%}MRK{1%}CSCO{1%}Cash{94%},100
11,2368.450322501626033044885843992233,1894.683963922296925375121645629406,0.799967787342517167026301194710,5,WMT{2%}CVX{1%}MRK{1%}CSCO{1%}MMM{1%}Cash{94%},100
12,2539.326581623029142065206542611122,1935.756036077704493436613120138645,0.762310783530825708531608597696,6,UNH{1%}WMT{2%}JPM{1%}CVX{1%}MRK{1%}CSCO{1%}Cash{93%},100
13,2563.545662525161333178402855992317,2016.190899629975547213689424097538,0.786485268861555342212454888795,5,UNH{1%}WMT{2%}JPM{1%}CVX{1%}CSCO{1%}Cash{94%},100
14,2670.283600666396978340344503521919,2043.326274283071825266233645379543,0.765209460812753539116215506510,6,UNH{1%}WMT{2%}JPM{1%}CVX{1%}MRK{1%}CSCO{2%}Cash{92%},100
15,2841.443283321546459774253889918327,2366.927099907473348139319568872452,0.833001705084403298862127940083,6,MSFT{1%}UNH{1%}WMT{2%}CVX{2%}CSCO{1%}IBM{1%}Cash{92%},100
16,3096.880536036973808222683146595955,2724.219863552269998763222247362137,0.879665790091602506350909607136,7,MSFT{1%}UNH{1%}WMT{2%}CVX{2%}CSCO{1%}AMGN{1%}IBM{1%}Cash{91%},100
