Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,1126.205805322484593489207327365875,33.605073995771221007089479826391,0.029839194432272120316440577881,1,V{1%}Cash{99%}
2,1217.062959872810779415885917842388,60.178939897325129493310669204220,0.049446036796333144025528127941,2,AAPL{1%}V{1%}Cash{98%}
3,1310.902482528540303974295966327190,219.402512835998606988141546025872,0.167367531727305202116085069974,1,AMGN{1%}Cash{99%}
4,1330.216314670044766899081878364086,283.934406523738175565085839480162,0.213449800150862734060552838855,2,AAPL{1%}WBA{1%}Cash{98%}
5,1492.028508236182233304134570062160,309.135348837211722639040090143681,0.207191315132885384153738073110,2,V{1%}HD{1%}Cash{98%}
6,1523.997295426815298924339003860950,311.770619148301307177462149411440,0.204574260127532492337110170411,1,CAT{1%}Cash{99%}
7,1680.785341219108886434696614742279,344.164548474778882791724754497409,0.204764130216145923135684370209,3,AAPL{2%}V{1%}WBA{1%}Cash{96%}
8,1737.321484922954596186173148453236,355.729634551481581183907110244036,0.204757517614684414475334506278,1,JPM{1%}Cash{99%}
9,2096.849390318329824367538094520569,442.816889157378682284615933895111,0.211182019653854663454595197436,4,AAPL{1%}V{1%}KO{1%}WBA{1%}Cash{96%}
10,2138.559949494688680715626105666161,569.131159770468684655497781932354,0.266128223295749199994730815888,2,CAT{1%}WBA{1%}Cash{98%}
11,2153.157736191046296880813315510750,691.972307459982630462036468088627,0.321375575894447595981517906694,5,MSFT{1%}V{1%}MCD{2%}BA{1%}WBA{1%}Cash{94%}
12,2157.037225548608603276079520583153,708.862820900042834182386286556721,0.328627996079091655445836295257,2,IBM{1%}CRM{1%}Cash{98%}
13,2402.488654586612938146572560071945,748.775998187876098199922125786543,0.311666819636538583448981398760,4,MSFT{1%}V{2%}BA{1%}WBA{1%}Cash{95%}
14,2630.685750043512598494999110698700,993.336469344603528952575288712978,0.377596020097867413056746954680,4,MSFT{1%}CAT{1%}BA{1%}WBA{1%}Cash{96%}
15,3263.689077581001583894249051809311,1185.824025974037567721097730100155,0.363338540463221115750513945386,6,MSFT{1%}V{2%}KO{1%}CAT{1%}BA{1%}WBA{1%}Cash{93%}
16,4068.384773614226105564739555120468,1311.825300513452475570375099778175,0.322443764174269065225786334850,6,MSFT{2%}PG{1%}MCD{1%}CAT{1%}BA{1%}WBA{2%}Cash{92%}
17,4224.037156123668864893261343240738,1333.466955602544885550742037594318,0.315685422811537497178591138436,6,MSFT{1%}V{1%}CSCO{1%}CAT{1%}BA{1%}WBA{2%}Cash{93%}
18,4323.691763667698978679254651069641,1646.269408033827176041086204349995,0.380755497389418606779543097218,6,MSFT{1%}V{3%}JPM{1%}IBM{1%}BA{1%}WBA{2%}Cash{91%}
19,4452.726901495117999729700386524200,1774.841498036877055710647255182266,0.398596531361698425133255341279,6,MSFT{2%}V{2%}JPM{1%}MCD{1%}BA{2%}WBA{2%}Cash{90%}
20,4640.168148994877810764592140913010,1820.045880398672352384892292320728,0.392237053045786376870296408015,5,MSFT{2%}V{3%}JPM{1%}BA{2%}WBA{2%}Cash{90%}
21,5007.650012512232933659106492996216,1847.028900634244337197742424905300,0.368841451782615459276115643661,5,MSFT{2%}V{3%}KO{1%}BA{2%}WBA{3%}Cash{89%}
22,5026.561753630870953202247619628906,1915.924711567491840469301678240299,0.381160086252506247195270816519,7,MSFT{3%}V{3%}KO{1%}MCD{1%}IBM{1%}BA{2%}WBA{2%}Cash{87%}
23,5029.126919607006129808723926544189,2105.968918755666436481988057494164,0.418754378726284848255545512075,6,MSFT{2%}V{1%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{91%}
24,5449.134094594834095914848148822784,2264.851401389306829514680430293083,0.415635101297265496800292794433,7,MSFT{2%}V{2%}KO{1%}IBM{1%}CRM{1%}BA{2%}WBA{2%}Cash{89%}
