Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1,694.219034822524122319009620696306,39.786351916382173499187047127634,0.057310949312349930562238142784,1,VZ{1%}Cash{99%},100
2,1112.859677779151525101042352616787,135.410763066197119997013942338526,0.121678200558426166666414758311,1,KO{1%}Cash{99%},100
3,1613.250752798559233269770629703999,175.197114982589653209288371726871,0.108598811857778115852468658886,2,KO{1%}VZ{1%}Cash{98%},100
4,2159.333247847374423145083710551262,270.681006968643146137765143066645,0.125353975463714711890972353103,2,KO{1%}TRV{1%}Cash{98%},100
5,2225.719355557867856987286359071732,270.821526132411065646010683849454,0.121678200558457516589072611168,1,KO{2%}Cash{98%},100
6,2374.832006241547333047492429614067,379.638076655051406760321697220206,0.159858918718159603855610839673,1,AXP{1%}Cash{99%},100
7,2432.146059056366539152804762125015,388.258400696884677927300799638033,0.159636136674917744615598280689,2,KO{1%}DIS{1%}Cash{98%},100
8,2481.909272581208824703935533761978,419.424428571443911550886696204543,0.168992651425665774134188268363,2,VZ{1%}AXP{1%}Cash{98%},100
9,2570.210327562811926327412948012352,470.336414634150798974587814882398,0.182995301820355199540202306707,3,CVX{1%}KO{1%}DIS{1%}Cash{97%},100
10,2743.710219753068940917728468775749,510.122766550504422866652021184564,0.185924432863910443769484004406,4,CVX{1%}KO{1%}DIS{1%}VZ{1%}Cash{96%},100
11,2761.788648140263831010088324546814,515.048839721247190936992410570383,0.186491040894121745674638646051,2,KO{1%}AXP{1%}Cash{98%},100
12,2769.213642446337871660944074392319,523.669163763066194405837450176477,0.189103923126875156368598140944,2,KO{2%}DIS{1%}Cash{97%},100
13,2877.313283999825671344297006726265,605.747177700345332596043590456247,0.210525277545822508962203301053,3,CVX{1%}KO{2%}DIS{1%}Cash{96%},100
14,3175.386218559704502695240080356598,645.533529616748296575678978115320,0.203292917832700731350925593688,4,CVX{1%}KO{2%}DIS{1%}VZ{1%}Cash{95%},100
15,3449.444486767223224887857213616371,659.079926829289320266980212181807,0.191068425468986419213379690518,2,KO{3%}DIS{1%}Cash{96%},100
16,3525.449711101787215739022940397263,741.157940766561864620598498731852,0.210230751110312197305063364183,3,CVX{1%}KO{3%}DIS{1%}Cash{95%},100
17,3887.817231932569029595470055937767,780.944292682925947701733093708754,0.200869600110993778985246649427,4,CVX{1%}KO{3%}DIS{1%}VZ{1%}Cash{94%},100
18,4198.959076590431322983931750059128,794.350170731706725746334996074438,0.189177878670044513631509630613,3,KO{3%}DIS{1%}TRV{1%}Cash{95%},100
19,4313.990803179310205450747162103653,794.572707317090703327266965061426,0.184185072145149036915157125804,2,KO{4%}DIS{1%}Cash{95%},100
20,4332.150665190691142925061285495758,820.751818815300794085487723350525,0.189455972852036802489550382234,4,CVX{1%}KO{3%}DIS{1%}VZ{2%}Cash{93%},100
21,4365.814620107114023994654417037964,876.650721254360746570455376058817,0.200798888073917436436488515028,3,CVX{1%}KO{4%}DIS{1%}Cash{94%},100
22,4605.629533309613179881125688552856,889.760843205571404723741579800844,0.193189842294195057714745189514,5,CVX{1%}KO{1%}DIS{1%}VZ{1%}AXP{1%}Cash{95%},100
23,4703.273026159530672885011881589890,903.307240418129254067025613039732,0.192059281992337793631975273456,3,KO{2%}DIS{1%}AXP{1%}Cash{96%},100
24,4757.034796244846802437677979469299,916.437073170724715964752249419689,0.192648805910385717554689222197,4,CVX{1%}KO{4%}DIS{1%}VZ{1%}Cash{93%},100
25,4761.711422162195049168076366186142,985.385254355400547865428961813450,0.206939305428962216915067529044,4,CVX{1%}KO{2%}DIS{1%}AXP{1%}Cash{95%},100
26,4830.709870390577634680084884166718,994.005578397214435426576528698206,0.205768014446466029898630267780,3,CVX{1%}KO{3%}DIS{2%}Cash{94%},100
27,4951.378402206662030948791652917862,1025.171606271790551545564085245132,0.207047719442106509246670498214,5,CVX{1%}KO{2%}DIS{1%}VZ{1%}AXP{1%}Cash{94%},100
28,5072.619459065475894021801650524139,1033.791930313614784608944319188595,0.203798439574662926254688954941,4,CVX{1%}KO{3%}DIS{2%}VZ{1%}Cash{93%},100
29,5205.774970652901174616999924182892,1038.718003484330210994812659919262,0.199531867846768573571125671151,3,KO{3%}DIS{1%}AXP{1%}Cash{95%},100
30,5227.239297606167383491992950439453,1064.979132404206893625087104737759,0.203736441316531624590169258227,5,CVX{1%}KO{2%}DIS{1%}VZ{2%}AXP{1%}Cash{93%},100
31,5250.995373819858286879025399684906,1120.796017421602982722106389701366,0.213444487688869422026272104631,4,CVX{1%}KO{3%}DIS{1%}AXP{1%}Cash{94%},100
