Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1,1316.003035869801806256873533129692,483.200903050436068042472470551729,0.367173091459525591240264930093,2,PG{1%}CVX{1%}Cash{98%},100
2,1745.086666858913531541475094854832,597.860229537902455376752186566591,0.342596296729506866185488433985,1,CVX{1%}Cash{99%},100
3,2206.770374104208258358994498848915,623.911377227418256552482489496469,0.282726007449090321888007792950,3,PG{1%}CVX{1%}KO{1%}Cash{97%},100
4,2351.395845737471518077654764056206,630.533473270928084275510627776384,0.268152839690491584523357460057,4,UNH{1%}PG{1%}CVX{2%}VZ{1%}Cash{95%},100
5,2391.991700931033392407698556780815,863.759960736943185111158527433872,0.361104915372717383270639857074,4,UNH{1%}PG{2%}CVX{2%}TRV{1%}Cash{94%},100
6,2515.786985283658395928796380758286,978.606333434013549776864238083363,0.388986165823444862699176383103,4,UNH{1%}PG{1%}CVX{2%}TRV{1%}Cash{95%},100
7,2821.115512798897725588176399469376,1004.470434913918552410905249416828,0.356054344587031390556575161099,5,UNH{1%}PG{2%}CVX{2%}KO{1%}TRV{1%}Cash{93%},100
8,2891.007188581244918168522417545319,1081.774569616418148143566213548183,0.374186053182142541739807484191,2,PG{1%}CVX{2%}Cash{97%},100
9,3012.919658313451691356021910905838,1119.316807610977775766514241695404,0.371505693662452340930713035050,5,UNH{1%}PG{1%}CVX{2%}KO{1%}TRV{1%}Cash{94%},100
10,3483.601788782004859967855736613274,1195.894059196623175012064166367054,0.343292411620546245032414844900,5,UNH{1%}PG{2%}CVX{2%}MRK{1%}TRV{1%}Cash{93%},100
11,3492.255776041089575301157310605049,1196.433896103899087393074296414852,0.342596296729504479205985489898,1,CVX{2%}Cash{98%},100
12,3493.274363219364204269368201494217,1278.419054666271449605119414627552,0.365965830833881067274404585987,4,UNH{1%}PG{2%}CVX{2%}TRV{2%}Cash{93%},100
13,3533.744720804235839750617742538452,1346.773817577768568298779428005219,0.381118027470660036826188843406,4,UNH{1%}PG{3%}CVX{3%}TRV{1%}Cash{92%},100
14,3632.713517634455456573050469160080,1461.620190274845754174748435616493,0.402349423696537811245832472196,4,UNH{1%}PG{2%}CVX{3%}TRV{1%}Cash{93%},100
15,4011.186758656408983370056375861168,1487.484291754781224881298840045929,0.370833965420505728971534153970,5,UNH{1%}PG{3%}CVX{3%}KO{1%}TRV{1%}Cash{91%},100
16,4035.571944681538752774940803647041,1499.162428269400834324187599122524,0.371486978505026987917858605215,5,UNH{2%}PG{2%}CVX{3%}KO{1%}TRV{2%}Cash{90%},100
17,4041.006820470042384840780869126320,1576.466562971913845103699713945389,0.390117273493872041001395700732,4,UNH{1%}PG{1%}CVX{3%}TRV{1%}Cash{94%},100
18,4160.565734982030335231684148311615,1602.330664451836810258100740611553,0.385123266045154177827924968369,5,UNH{1%}PG{2%}CVX{3%}KO{1%}TRV{1%}Cash{92%},100
19,4372.147295500148175051435828208923,1614.008800966484614036744460463524,0.369157004986459702511325531304,5,UNH{2%}PG{1%}CVX{3%}KO{1%}TRV{2%}Cash{91%},100
20,4553.698884562112652929499745368958,1645.534762911501957205473445355892,0.361362225440547080168585125648,3,UNH{1%}PG{2%}CVX{4%}Cash{93%},100
21,4577.648755625798912660684436559677,1717.177037148898079976788721978664,0.375122061306808807223944768339,5,UNH{1%}PG{1%}CVX{3%}KO{1%}TRV{1%}Cash{93%},100
22,4582.605537710989665356464684009552,1761.432911507072049062117002904415,0.384373670614230389386278829988,4,UNH{1%}PG{3%}CVX{3%}TRV{2%}Cash{91%},100
23,4766.973225734245716012082993984222,1781.060021141670631550368852913380,0.373624926510330468421017258152,5,UNH{2%}PG{4%}CVX{4%}AMGN{1%}TRV{2%}Cash{87%},100
24,4767.627122747838257055263966321945,1830.501111446699496809742413461208,0.383943849700998429685938617695,4,UNH{1%}PG{4%}CVX{4%}TRV{1%}Cash{90%},100
25,4769.668509186943992972373962402344,1876.279284204165833216393366456032,0.393377292486937146787084884636,4,UNH{1%}PG{2%}CVX{3%}TRV{2%}Cash{92%},100
26,4852.240083461701033229473978281021,1945.347484143727115224464796483517,0.400917401176050403055484139259,4,UNH{1%}PG{3%}CVX{4%}TRV{1%}Cash{91%},100
27,5030.985304886651647393591701984406,1957.025620658389470918336883187294,0.388994501486122190581085078520,4,UNH{2%}PG{2%}CVX{4%}TRV{2%}Cash{90%},100
28,5108.864975800252068438567221164703,1982.889722138347451618756167590618,0.388127251655882299363753418220,5,UNH{2%}PG{3%}CVX{4%}KO{1%}TRV{2%}Cash{88%},100
29,5175.139818984134763013571500778198,2060.193856840833632304565981030464,0.398094337332366765558333554509,4,UNH{1%}PG{2%}CVX{4%}TRV{1%}Cash{92%},100
30,5387.520023169154228526167571544647,2086.057958320737270696554332971573,0.387201894257394263476612650265,5,UNH{1%}PG{3%}CVX{4%}KO{1%}TRV{1%}Cash{90%},100
31,5388.417401279440127837006002664566,2097.736094835398489522049203515053,0.389304676793840509496646973275,5,UNH{2%}PG{2%}CVX{4%}KO{1%}TRV{2%}Cash{89%},100
32,5695.944464002986933337524533271790,2175.040229537888990307692438364029,0.381857695994689827490020661571,4,UNH{1%}PG{1%}CVX{4%}TRV{1%}Cash{93%},100
33,5724.914199481746436504181474447250,2200.904331017815366067225113511086,0.384443199378787958675474101256,5,UNH{1%}PG{2%}CVX{4%}KO{1%}TRV{1%}Cash{91%},100
34,5768.746488279217373928986489772797,2245.160205376028898172080516815186,0.389193771981085401279187863111,4,UNH{1%}PG{4%}CVX{4%}TRV{2%}Cash{89%},100
35,5796.340133641209831694141030311584,2256.838341890664196398574858903885,0.389355746877631581082113143566,4,UNH{2%}PG{3%}CVX{4%}TRV{3%}Cash{88%},100
36,5898.219620029251018422655761241913,2325.193104802172456402331590652466,0.394219485640421307692804475664,4,UNH{2%}PG{4%}CVX{5%}TRV{2%}Cash{87%},100
37,5927.276770651584229199215769767761,2360.006578073105629300698637962341,0.398160347388952895464342418563,4,UNH{1%}PG{3%}CVX{4%}TRV{2%}Cash{90%},100
38,6087.764437401380746450740844011307,2371.684714587730013590771704912186,0.389582208538953533860649258713,4,UNH{2%}PG{2%}CVX{4%}TRV{3%}Cash{89%},100
39,6093.903158073707345465663820505142,2378.920250679559558193432167172432,0.390377101337386567259102321259,5,UNH{2%}PG{4%}CVX{5%}AMGN{1%}TRV{2%}Cash{86%},100
40,6108.502193995516790891997516155243,2440.039477499235999857774004340172,0.399449717788056990475098473325,4,UNH{2%}PG{3%}CVX{5%}TRV{2%}Cash{88%},100
41,6274.311945337391080101951956748962,2465.903578979160556627903133630753,0.393015776146042494776366993392,5,UNH{2%}PG{4%}CVX{5%}KO{1%}TRV{2%}Cash{86%},100
42,6277.790746613117335073184221982956,2474.852950770173720229649916291237,0.394223549439802922744746638273,4,UNH{1%}PG{2%}CVX{4%}TRV{2%}Cash{91%},100
43,6378.262008698804493178613483905792,2543.207713681674704275792464613914,0.398730517845330867388042861421,4,UNH{1%}PG{3%}CVX{5%}TRV{1%}Cash{90%},100
44,6500.959644120455777738243341445923,2554.885850196293176850304007530212,0.393001339810955752085419590003,4,UNH{2%}PG{2%}CVX{5%}TRV{2%}Cash{89%},100
45,6511.776027186595456441864371299744,2580.749951676205000694608315825462,0.396320441750699248295575216616,5,UNH{2%}PG{3%}CVX{5%}KO{1%}TRV{2%}Cash{87%},100
46,6790.624144591732147091533988714218,2589.699323467227259243372827768326,0.381363961297982556608587856317,4,UNH{1%}PG{1%}CVX{4%}TRV{2%}Cash{92%},100
47,6810.968310984440904576331377029419,2625.005826034408983105095103383064,0.385408609492560838560848424095,4,UNH{2%}PG{5%}CVX{5%}TRV{3%}Cash{85%},100
