Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,868.402546906081511224329005926847,212.645267290865689346901490353048,0.244869465259483470864765308761,1,MCD{1%}Cash{99%}
2,1144.842190492737699969438835978508,215.137758985193272565084043890238,0.187919139224418718647768855590,1,WMT{1%}Cash{99%}
3,1318.306114985144404272432439029217,494.262591362131161076831631362438,0.374922474942552208521107104389,1,IBM{1%}Cash{99%}
4,1448.380334627198863017838448286057,592.336007248575356243236456066370,0.408964408786341160340072065082,2,PG{1%}IBM{1%}Cash{98%}
5,1670.417376651535960263572633266449,804.981274539383662158797960728407,0.481904274818442557304365436721,3,PG{1%}MCD{1%}IBM{1%}Cash{97%}
6,2070.816689997317553206812590360641,969.594853518572904249595012515783,0.468218581684228585260143518099,3,PG{1%}HD{1%}IBM{1%}Cash{97%}
7,2629.470022534756026288960129022598,1195.329090909091291905497200787067,0.454589358564665479978117446080,3,MCD{2%}IBM{1%}TRV{1%}Cash{96%}
8,2919.502168866701595106860622763634,1265.301679250987035629805177450180,0.433396382692928239244167798461,2,IBM{2%}TRV{1%}Cash{97%}
9,3213.034420916830640635453164577484,1477.946946541839224664727225899696,0.459984784763093512705012244624,3,MCD{1%}IBM{2%}TRV{1%}Cash{96%}
10,3431.802335463485633226810023188591,1597.521244337044663552660495042801,0.465505028605119164364367634334,4,UNH{1%}MCD{2%}IBM{2%}TRV{1%}Cash{94%}
11,3692.144828270151265314780175685883,1690.592213832691413699649274349213,0.457888921606785959106389327644,3,MCD{2%}IBM{2%}TRV{1%}Cash{95%}
12,3769.513580017489857709733769297600,1854.922706131068707691156305372715,0.492085428731221630194170302275,6,AAPL{1%}PG{3%}MCD{1%}DIS{1%}IBM{2%}TRV{1%}Cash{91%}
13,4399.361520802264749363530427217484,1973.210069465405695154913701117039,0.448521918495475790944482241684,3,MCD{1%}IBM{3%}TRV{1%}Cash{95%}
14,4689.674433675418185885064303874969,2092.249060706742966431193053722382,0.446139511451543069320280210377,4,MCD{2%}VZ{1%}IBM{2%}TRV{1%}Cash{94%}
15,4882.591816974037101317662745714188,2185.855336756254473584704101085663,0.447683406414859375033188371162,3,MCD{2%}IBM{3%}TRV{1%}Cash{94%}
