Layer,Number of Stock,Portfolio,DailyRisk,ExpectedReturn,
Layer 1,0,,0.000000000000000000000000000000,0.000000000000000000000000000000
Layer 1,9,8316.T 4502.T 4519.T 9022.T UNH PG HD MRK VZ,22975.527010653877368895336985588074,21550.434857443993678316473960876465
Layer 1,11,8316.T 4502.T 4519.T 2914.T 9022.T AAPL UNH PG HD MRK VZ,23478.855200298567069694399833679199,22093.362046376802027225494384765625
Layer 1,12,8306.T 4502.T 4519.T 2914.T 3382.T 9022.T AAPL UNH PG HD MRK VZ,23711.165426953772112028673291206360,22433.094561264795629540458321571350
Layer 1,11,8316.T 4502.T 4519.T 2914.T 9022.T AAPL UNH HD MRK VZ HON,23993.229542925833811750635504722595,22700.696441633695940254256129264832
Layer 1,12,8306.T 8316.T 4519.T 2914.T 3382.T 9022.T UNH JNJ PG HD MRK VZ,24246.723235519275476690381765365601,24257.150178129133564652875065803528
Layer 1,6,4519.T 9022.T V HD MRK VZ,24881.104904831681778887286782264709,25493.021299077743606176227331161499
Layer 1,11,9432.T 8058.T 2914.T 9022.T AAPL UNH V HD MRK VZ HON,26363.320554558220464969053864479065,27208.472298287215380696579813957214
Layer 1,10,9432.T 8058.T 2914.T 9022.T UNH V HD MRK VZ HON,26439.364528316978976363316178321838,27650.205861396556429099291563034058
Layer 1,11,9432.T 8058.T 8316.T 2914.T 9022.T AAPL UNH HD MRK VZ HON,27996.342755363810283597558736801147,29155.427865085592202376574277877808
Layer 1,10,9432.T 8058.T 8316.T 2914.T 9022.T UNH HD MRK VZ HON,28552.260874354022234911099076271057,29793.322066930166329257190227508545
Layer 1,10,9432.T 8058.T 9022.T AAPL UNH JNJ HD MRK VZ HON,29011.257637688293471001088619232178,30481.382140711448300862684845924377
Layer 1,8,9432.T 8058.T 9022.T UNH HD MRK VZ HON,29376.585812891717068850994110107422,30543.275510935472993878647685050964
Layer 1,11,9432.T 8306.T 8058.T 2914.T 9022.T UNH JNJ HD MRK VZ HON,30112.185147410637000575661659240723,30892.945586824771453393623232841492
Layer 1,9,9432.T 8058.T 9022.T AAPL UNH HD MRK NKE VZ,30287.683225433891493594273924827576,31659.530951778691814979538321495056
Layer 1,11,9432.T 8058.T 8316.T 9022.T AAPL UNH JNJ HD MRK NKE VZ,31024.173463248665939318016171455383,31801.850787351781036704778671264648
Layer 1,10,9432.T 8058.T 9022.T AAPL UNH JNJ HD MRK NKE VZ,31839.004944410389725817367434501648,32257.044572859034815337508916854858
Layer 1,10,9432.T 8306.T 8058.T 9022.T UNH JNJ HD MRK NKE VZ,32536.105680093387491069734096527100,33117.003813965755398385226726531982
Layer 1,8,9432.T 8058.T 9022.T V HD MRK VZ HON,32808.852107262777280993759632110596,34099.148554413746751379221677780151
Layer 1,7,9432.T 8058.T 9022.T V HD MRK VZ,33816.999535594615736044943332672119,34858.405295388663944322615861892700
Layer 1,8,9432.T 8058.T 9022.T AAPL HD MRK VZ HON,34953.802238333846617024391889572144,36223.352549143630312755703926086426
Layer 1,8,9432.T 8058.T 8316.T 9022.T HD MRK VZ HON,36053.351382035158167127519845962524,36776.844893807668995577841997146606
Layer 1,7,9432.T 8058.T 9022.T AAPL HD MRK VZ,36883.587805557763203978538513183594,37286.207619499298743903636932373047
