Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
14,8306.T 9984.T 6501.T 8316.T 8766.T 2914.T 4503.T AAPL MSFT WMT JPM NKE HON AXP ,1.05267884847066084397,30789.22962176064174855128,32411.17078353375109145418,149335
11,8306.T 9984.T 8316.T 8766.T 2914.T 3382.T AAPL MSFT WMT NKE VZ ,1.05094998777140014035,31092.24413827073294669390,32676.39359690101628075354,18365
12,8306.T 9984.T 6501.T 8316.T 8766.T 2914.T AAPL MSFT V WMT NKE VZ ,1.10175086969363911216,31338.72901218178958515637,34527.47194426456553628668,24638
11,8306.T 9984.T 8316.T 8766.T 2914.T AAPL MSFT WMT NKE VZ DD ,1.10100360352925319418,31501.04361740635431488045,34682.76253769658069359139,17574
12,8306.T 9984.T 6501.T 8316.T 8766.T 2914.T AAPL MSFT V WMT NKE HON ,1.09932983482390467245,31996.81585549795636325143,35175.05428931546339299530,110043
12,8306.T 9984.T 6501.T 8316.T 8766.T 2914.T AAPL MSFT V WMT NKE AXP ,1.07904475781487541042,32666.41209077664098003879,35248.52072317300189752132,205855
10,8306.T 9984.T 8316.T 8766.T 2914.T AAPL MSFT WMT NKE VZ ,1.11972489515674533678,32806.59097953012678772211,36734.35664500459824921563,15786
12,8306.T 9984.T 6501.T 8316.T 8766.T 2914.T AAPL MSFT WMT NKE VZ GS ,1.10189993005594133457,33517.18300713984353933483,36932.58161123957688687369,3817
9,8306.T 9984.T 8316.T 8766.T 4503.T AAPL WMT VZ GS ,1.10009162761939194297,34040.27659709178988123313,37447.42328630900738062337,23636
9,8306.T 9984.T 8316.T 8766.T AAPL MSFT WMT NKE VZ ,1.10809224337167511187,34571.37860973336501047015,38308.27648011098790448159,17669
9,8306.T 9984.T 8316.T 8766.T 2914.T AAPL MSFT WMT VZ ,1.10895222886811817276,35289.24661285433103330433,39134.08868640149739803746,18085
9,8306.T 9984.T 8316.T 8766.T 2914.T AAPL MSFT WMT NKE ,1.07369598852152536850,36771.63535140291060088202,39481.55736817761498969048,17627
8,8306.T 9984.T 8316.T 8766.T AAPL MSFT WMT VZ ,1.10911603741165865067,37176.32605061562207993120,41232.85943478261469863355,21774
10,8306.T 9984.T 6501.T 8316.T 8766.T AAPL MSFT V WMT GS ,1.04558073559859265877,39477.86649648524326039478,41277.29669125807413365692,48696
8,8306.T 9984.T 8316.T 8766.T AAPL WMT VZ GS ,1.02883439214654948124,40416.72917520574992522597,41582.12099352452059974894,5602
7,8306.T 9984.T 8316.T 8766.T AAPL V WMT ,1.03027575792718328884,40493.32632806068431818858,41719.29247363549075089395,12210
9,8306.T 9984.T 8316.T 8766.T AAPL MSFT WMT GS DD ,1.03239484666062986129,40838.69233284499932778999,42161.65550878815702162683,10745
9,8306.T 9984.T 6501.T 8316.T 8766.T AAPL WMT GS CAT ,1.03255757819930948926,41417.19799564731511054561,42765.64165818688343279064,25821
8,8306.T 9984.T 8316.T 8766.T 2914.T AAPL WMT GS ,1.03595525394280807419,41417.67242544957844074816,42906.85535522666032193229,7402
7,8306.T 9984.T 8316.T 8766.T AAPL WMT CAT ,1.02943048766239475533,42835.72715850182430585846,44096.40349814981891540810,13873
7,8306.T 9984.T 8316.T 8766.T AAPL WMT GS ,1.03557766600451350847,44267.97026797053695190698,45842.92132886212493758649,7259
9,8306.T 9984.T 6501.T 8316.T 8766.T AAPL MSFT WMT AMGN ,0.94352413258094514070,48886.73005742993700550869,46125.80957215539820026606,240977
8,8306.T 9984.T 6501.T 8316.T 8766.T AAPL WMT AMGN ,0.93974060430054595638,49331.57148836596024921164,46358.88080157260992564261,203344
10,8306.T 9984.T 6501.T 8316.T 8766.T 7733.T AAPL WMT AMGN DD ,0.94078720630464163222,49758.97852120339666726068,46812.61039153561432613060,202595
8,8306.T 9984.T 6501.T 8766.T 7733.T AAPL WMT GS ,0.92286679734172016865,51770.23315980196639429778,47777.02927382056077476591,58535
8,9984.T 6501.T 8316.T 8766.T AAPL WMT JPM AMGN ,0.88992963575734829185,54045.14444870695297140628,48096.37571369104989571497,242678
5,9984.T 8316.T 8766.T AAPL GS ,0.93448832437359374836,54734.69537313343607820570,51148.93376433855883078650,39567
7,9984.T 6501.T 8316.T 8766.T AAPL WMT AMGN ,0.85354339434966441935,60259.61089459410140989348,51434.19282516186649445444,206064
6,9984.T 8316.T 8766.T AAPL WMT GS ,0.82512099918944648014,62582.81567708036891417578,51638.39540356150973821059,7460
7,9984.T 6501.T 8316.T 8766.T 7733.T AAPL GS ,0.79919664132481849084,65748.68973054958041757345,52546.13200416281324578449,89655
6,9984.T 6501.T 8766.T 7733.T AAPL WMT ,0.79235732376553003053,68169.38687999683315865695,54014.51295097132242517546,9158
8,9984.T 6501.T 8316.T 8766.T 7733.T AAPL WMT AMGN ,0.73405052022038341786,75394.06956618037656880915,55343.05598658648523269221,3068
7,9984.T 6501.T 8316.T 8766.T 7733.T AAPL AMGN ,0.71002653086291267481,78196.36571244575316086411,55521.49427289547020336613,105029
6,9984.T 6501.T 8316.T AAPL WMT AMGN ,0.70700824936985839919,78897.21165827593358699232,55780.97949468084698310122,3828
5,9984.T 8316.T 8766.T 7733.T AAPL ,0.69568902795950593454,83765.48757607450534123927,58274.73062835334712872282,27461
5,9984.T 8766.T 7733.T AAPL WMT ,0.63087071739104016999,93488.64951158218900673091,58979.25138529137620935217,10864
5,9984.T 6501.T 7733.T AAPL WMT ,0.63536854751452109813,94097.83982603759795892984,59786.80781452357041416690,6383
3,9984.T 8316.T AAPL ,0.63792012903453865214,95804.47875770603423006833,61115.60545120255119400099,25154
4,9984.T 6501.T 7733.T AAPL ,0.59065744526471342102,103584.04105565688223578036,61182.68506012947909766808,6805
3,9984.T AAPL WMT ,0.57259045539081132592,108804.23762785817962139845,62300.26797178536799037829,23714
2,8316.T AAPL ,0.56413921734264216301,111068.90513984698918648064,62658.32521669744164682925,115352
5,9984.T 8316.T 7733.T AAPL WMT ,0.50563027851647079913,126727.54152642727422062308,64077.28211771504720672965,5964
4,9984.T 8316.T 7733.T AAPL ,0.47912016941272345116,138876.66679316456429660320,66538.61212141535361297429,25481
4,9984.T 7733.T AAPL WMT ,0.43288487067552328114,155770.45381946512497961521,67430.67275670672825071961,7156
3,8316.T 7733.T AAPL ,0.38531403153857007871,180068.63428961535100825131,69382.97143177609541453421,26753
3,9984.T 7733.T AAPL ,0.36732804429055515572,195549.24081108640530146658,71830.72018963917798828334,7333
2,7733.T AAPL ,0.25743541026236499425,305833.87593084620311856270,78732.46932238663430325687,7119
1,7733.T ,0.21925220014394139478,377958.16653180337743833661,82868.15957446808170061558,7308

Duration,15352
