Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
8,9433.T 8035.T 4063.T 9022.T AAPL MSFT PG INTC ,0.60870008639227990432,71318.17007856047712266445,43411.37628815907373791561,2925
6,8035.T 4063.T 9022.T AAPL PG INTC ,0.58811157473297737130,74455.14429008279694244266,43787.93215541163954185322,41245
8,8035.T 4063.T 9022.T AAPL MSFT PG KO INTC ,0.58612092936800275211,75281.33685364072152879089,44123.96712072157242801040,3992
9,9433.T 4568.T 8035.T 4063.T 9022.T AAPL MSFT PG INTC ,0.59012867972567262242,75738.59283764495921786875,44695.51579555970238288864,3167
5,4063.T 9022.T AAPL MSFT PG ,0.58710863304007498975,76147.95427186123561114073,44707.12134135059022810310,4792
8,9433.T 4568.T 4063.T 9022.T MSFT PG KO INTC ,0.58943421257919215162,76538.91423120329272933304,45114.65464153563516447321,110867
9,9433.T 4568.T 4063.T 9022.T AAPL MSFT PG KO INTC ,0.59476970301048115441,77448.01616478562937118113,46063.73357308049162384123,46796
9,9433.T 4568.T 4063.T 9022.T AAPL MSFT PG MCD INTC ,0.57401808789210806427,80377.57036966152372770011,46138.17925300647038966417,113160
7,8035.T 4063.T 9022.T AAPL MSFT PG INTC ,0.58989749291798820874,80572.43233081114885862917,47529.47583024975756416097,3217
7,9433.T 4063.T 9022.T AAPL MSFT PG INTC ,0.59638880689563378290,81282.23595643354929052293,48475.81572386678453767672,4536
7,9433.T 4568.T 4063.T 9022.T MSFT PG INTC ,0.59375153642766476114,81929.25705901846231427044,48645.62225716930697672069,79792
8,9433.T 4568.T 4063.T 9022.T AAPL MSFT PG INTC ,0.60035014845080814094,82068.72206522028136532754,49269.96947502311377320439,9379
8,4568.T 4063.T 9022.T AAPL MSFT PG KO INTC ,0.58794239192356501089,85012.68320533605583477765,49982.56030758556153159589,9479
8,4568.T 4063.T 4502.T 9022.T AAPL MSFT PG INTC ,0.57550467655878900786,86852.93515374766138847917,49984.27035383901966270059,12021
6,4568.T 4063.T 9022.T AAPL PG INTC ,0.58396511238243853370,88311.93668345524929463863,51571.09003006474085850641,8892
7,9433.T 4568.T 4063.T 9022.T AAPL MSFT INTC ,0.57021013392907105022,91268.52195290089002810419,52042.23612627197871915996,5364
7,4568.T 4063.T 9022.T AAPL MSFT PG INTC ,0.59211417898959872730,91548.85702688671881332994,54207.37631591118406504393,3035
6,4568.T 4063.T 9022.T MSFT PG INTC ,0.58322702584698882244,93085.73060401409748010337,54290.11380897316848859191,3735
6,4568.T 4063.T 9022.T AAPL MSFT INTC ,0.57503635866932945042,101301.82842962376889772713,58252.23454671601211884990,3247
5,4063.T 9022.T AAPL MSFT INTC ,0.55707368563052472865,105839.20687953128071967512,58960.23706059208052465692,5729
5,4568.T 4063.T 9022.T MSFT INTC ,0.55861817137648772658,105964.40551101138407830149,59193.64243755779898492619,3441
6,4568.T 4063.T AAPL MSFT PG INTC ,0.55514759369360078267,107731.90096979509689845145,59807.10558741904969792813,14502
5,4568.T 9022.T AAPL MSFT INTC ,0.54039052103618012701,111075.11399464066198561341,60023.93872571696556406096,3364
5,4568.T 4063.T MSFT PG INTC ,0.54516922511123400152,112000.67862443088961299509,61059.32317761333251837641,11864
5,4568.T 4063.T AAPL MSFT INTC ,0.55088246470478563488,119470.47276176964805927128,65814.18849444962688721716,7564
4,4568.T 4063.T MSFT INTC ,0.53793315889847526101,128031.89163598575396463275,68872.59990749308781232685,10456
3,4568.T AAPL INTC ,0.49967095975293168708,139861.59378064051270484924,69884.77679694730613846332,6214
4,4568.T AAPL MSFT INTC ,0.48936902620902494876,142858.78636968907085247338,69910.66517113786539994180,7732
3,4063.T MSFT INTC ,0.49014118820014251909,150016.33013360516633838415,73529.18230111007869709283,6746
3,4568.T MSFT INTC ,0.45370977214466146066,166017.51272399618756026030,75323.76787002774653956294,14695
4,4063.T MSFT CRM INTC ,0.44722281256194323928,168997.76108404333353973925,75579.65402867717784829438,4922
4,4568.T MSFT CRM INTC ,0.43401846174218655650,177242.83975890092551708221,76926.66466697504802141339,3568
2,4568.T INTC ,0.43863624706505710549,177854.46115003013983368874,78013.41336262722325045615,4846
3,4568.T CRM INTC ,0.40978557403182852559,193369.65389261581003665924,79240.09462072157475631684,33090
3,MSFT CRM INTC ,0.38561570975895981261,218546.96863056469010189176,84275.14442414432414807379,3882
2,MSFT INTC ,0.35641739868209237896,240037.48913957958575338125,85553.53746530995704233646,4728
2,CRM INTC ,0.35047704518837202725,260869.83558861506753601134,91428.88915587421797681600,4590
1,INTC ,0.29522921187954076494,342585.14750312047544866800,101141.14309898248757235706,4668

Duration,15523
