Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
7,9983.T 4519.T MSFT JPM NKE BA TRV ,1.34263275693413741685,39107.83989692760223988444,52507.46689855075965169817,31625
6,4519.T 6702.T AAPL MSFT NKE BA ,1.30742130710473603017,40299.04624803881597472355,52687.83172068511339602992,17202
7,9983.T 4519.T 6702.T AAPL MSFT NKE BA ,1.28608884276500123889,41336.85554913619853323326,53162.86871673259156523272,16269
6,9983.T 4519.T 7733.T MSFT NKE BA ,1.28523511209566310143,42449.72969585619284771383,54557.88310408433608245105,31492
5,9983.T 6702.T MSFT NKE BA ,1.20906865369171478974,45466.87562335355323739350,54972.57409749672660836950,112465
7,9983.T 4519.T 6702.T MSFT NKE AXP BA ,1.21106674309871231721,45688.05661310996219981462,55331.28592094866326078773,31321
7,9983.T 4519.T AAPL MSFT AXP BA TRV ,1.21066054271298262357,45913.18938837064342806116,55585.28678260876040440053,83160
5,9983.T 4519.T MSFT NKE BA ,1.20822871676157195253,47398.74781423155218362808,57268.52824769435392227024,31876
6,9983.T 4519.T MSFT V AXP BA ,1.15237607882578196872,50171.53467995829123537987,57816.47640316206525312737,32392
5,9983.T MSFT AXP BA TRV ,1.11183646037614125568,52487.36543833334872033447,58357.36660342555842362344,85510
6,8035.T 4519.T MSFT NKE BA TRV ,1.11929508170120084465,52649.21118108361406484619,58930.00313043475762242451,62759
6,9983.T 4519.T MSFT NKE AXP BA ,1.09226519505752928119,54590.55181931780680315569,59627.35973122531868284568,31710
5,9983.T 4519.T MSFT JPM BA ,1.08317675776884070338,55703.92243439661979209632,60337.19409749671467579901,73518
5,9983.T 4519.T MSFT AXP BA ,1.11451320582901280964,56056.29828290905425092205,62475.48470619235740741715,31221
5,4519.T AAPL MSFT AXP BA ,1.07302943426332264565,58247.92684496095898794010,62501.73998945985658792779,7759
5,4519.T MSFT JPM AXP BA ,1.02691003785227952250,61737.70001856533053796738,63399.06386297760036541149,67810
6,9983.T 4063.T 4519.T MSFT AXP BA ,0.97735612485046141629,65288.59585135495581198484,63810.20903820818784879521,35959
4,4519.T MSFT AXP BA ,0.97984292911909587342,65331.85901841731538297608,64014.96010540184215642512,8379
7,9983.T 4519.T MSFT NKE INTC AXP BA ,0.92806693391268613169,70053.71175848037819378078,65014.53348089597420766950,82960
4,9983.T MSFT AXP BA ,0.95548613553980310531,70815.14747043050010688603,67662.89159420289797708392,31660
3,MSFT AXP BA ,0.90280007690749286553,79352.82403209125914145261,71639.73563899873988702893,47360
5,8035.T 4519.T MSFT AXP BA ,0.85043794674262751521,84642.14788577343279030174,71982.89445586298825219274,140311
3,9983.T AXP BA ,0.83888436853457371001,86191.48246248852228745818,72304.68733860347128938884,69996
5,9983.T 8035.T 4519.T AXP BA ,0.77874512009283125558,92994.86041821702383458614,72419.29374440049286931753,78441
7,4519.T NKE DIS CRM INTC AXP BA ,0.76790428941744848235,94481.49862649747228715569,72552.74806587617786135525,11929
6,4519.T NKE DIS CRM INTC BA ,0.75517721238882928869,96297.33278187832911498845,72721.55133069830480962992,115280
5,8035.T 4519.T JPM AXP BA ,0.76069182190688988676,96416.01340912417799700052,73342.87290118579403497279,96055
3,JPM AXP BA ,0.75846253714168809790,97445.10539625503588467836,73908.46187088279111776501,76535
6,8035.T 4519.T NKE INTC AXP BA ,0.75050611839996361763,99475.02939250107738189399,74656.61818708827195223421,41358
4,8035.T 4519.T AXP BA ,0.74683335127749705951,102218.46398949864669702947,76340.15802371542667970061,47264
8,8035.T 4519.T NKE DIS CRM INTC AXP BA ,0.71168046103691795512,107382.12177804825478233397,76421.75793412384518887848,10083
7,8035.T 4519.T NKE DIS CRM INTC BA ,0.69227857451297603042,111453.69470312049088533968,77157.00489328068215399981,10783
8,8035.T 4519.T MSFT DIS CRM INTC AXP BA ,0.68896125162771015837,112471.25385210906097199768,77488.33582608697179239243,22555
5,9983.T 8035.T CRM AXP BA ,0.67436537124001916244,115026.14436659906641580164,77569.64854808962263632566,76229
7,8035.T 4519.T NKE DIS INTC AXP BA ,0.67452503076603664844,115388.22498869849368929863,77832.24601054021331947297,13456
6,8035.T 4519.T DIS CRM AXP BA ,0.67373651820276758695,115759.62846868544875178486,77991.48903293810144532472,106114
6,8035.T NKE CRM INTC AXP BA ,0.67815696300534811236,116415.71214904545922763646,78948.12579710147110745311,35558
4,8035.T MSFT AXP BA ,0.67441757518460188070,118004.56325291613757144660,79584.35140974968089722097,26707
2,AXP BA ,0.66530601640881636971,120841.68191825466055888683,80396.69801317530800588429,26946
5,8035.T NKE CRM INTC BA ,0.65762199018765210567,122537.81887846571044065058,80583.56432411067362409085,35883
5,8035.T NKE INTC AXP BA ,0.65384318695119492126,124690.38281705448753200471,81527.95728326741664204746,40729
4,8035.T CRM AXP BA ,0.62935447684390433132,131528.58138619034434668720,82778.10152832671883516014,46564
5,8035.T MSFT INTC AXP BA ,0.62715529548055537479,132720.94692904932890087366,83236.64468774704437237233,46083
5,DIS CRM INTC AXP BA ,0.62477017275627599879,134840.21027454602881334722,84244.14146772070671431720,102219
3,DIS AXP BA ,0.62119750228091219491,137856.60910935429274104536,85636.18125164693628903478,67735
3,8035.T AXP BA ,0.62301622566859071739,141478.42443538128281943500,88143.35400527015735860914,10890
4,DIS INTC AXP BA ,0.57506008301255506776,154036.46594039746560156345,88580.22289064558572135866,5781
4,8035.T INTC AXP BA ,0.56628917896301966817,159649.20684462439385242760,90407.61826613964512944221,6066
5,8035.T DIS CRM INTC BA ,0.54595645478509446935,166111.56559657992329448462,90689.68145191043731756508,3766
5,8035.T DIS INTC AXP BA ,0.53584638423354113979,171008.10438823408912867308,91634.07441106719488743693,5068
2,DIS BA ,0.50963562222189973117,181783.89953803180833347142,92643.55075098815723322332,62346
2,8035.T BA ,0.52491510179819778070,183857.34894575580256059766,96509.49903820818872191012,5800
3,8035.T INTC BA ,0.49737842606723348116,194503.67881587904412299395,96741.93363372862222604454,5500
2,8035.T INTC ,0.40701271130805483089,247248.32954615264316089451,100633.21297496702754870057,6999
1,8035.T ,0.33965824475627881540,305745.59416988148586824536,103849.01185770750453229994,7000

Duration,15407
