Layer,Number of Stock,Portfolio,DailyRisk,ExpectedReturn,
Layer 1,0,,0.000000000000000000000000000000,0.000000000000000000000000000000
Layer 1,7,9433.T 4519.T 9022.T UNH JNJ MRK WBA,112448.565454762458102777600288391113,2539.437019762827731028664857149124
Layer 1,8,9432.T 9433.T 4519.T 9022.T UNH JNJ MRK WBA,113696.401456758700078353285789489746,4079.500121212141948490170761942863
Layer 1,6,9433.T 4519.T 9022.T UNH JNJ MRK,114841.615307469764957204461097717285,5445.568695652175847499165683984756
Layer 1,7,9432.T 9433.T 4519.T 9022.T UNH JNJ MRK,115790.573523490398656576871871948242,6783.373135704855485528241842985153
Layer 1,9,9432.T 9433.T 6367.T 4519.T 9022.T MSFT UNH JNJ WBA,121478.991720082180108875036239624023,8845.127992094863657257519662380219
Layer 1,8,9432.T 9433.T 4519.T 9022.T MSFT UNH JNJ WBA,122824.520252390808309428393840789795,9877.889528326746585662476718425751
Layer 1,3,9433.T JNJ WBA,122846.787607345133437775075435638428,12633.647312252975098090246319770813
Layer 1,4,9433.T 9022.T MSFT JNJ,122898.173633201906341128051280975342,15332.183715415027108974754810333252
Layer 1,4,9432.T 9433.T MSFT JNJ,130666.512201205245219171047210693359,16128.294624505939282244071364402771
Layer 1,4,9432.T 9433.T JNJ MCD,131175.322941452031955122947692871094,16818.153090909072489012032747268677
Layer 1,3,9432.T 9433.T JNJ,131310.889915721258148550987243652344,22536.301633728598972084000706672668
Layer 1,2,9433.T JNJ,131842.866700620797928422689437866211,26425.387509881427831714972853660583
Layer 1,3,9433.T 9983.T JNJ,151218.125075858435593545436859130859,26882.869960474308754783123731613159
Layer 1,3,9432.T 9433.T 9983.T,173472.523967056098626926541328430176,29249.167246376819093711674213409424
Layer 1,2,9432.T 9433.T,173816.633876595966285094618797302246,29974.715889328075718367472290992737
Layer 1,3,9433.T 9022.T WMT,188036.256011192890582606196403503418,30674.778023715422023087739944458008
Layer 1,4,9432.T 9433.T 9983.T WMT,191103.887458996468922123312950134277,30725.290144927534129237756133079529
Layer 1,2,9433.T 9983.T,195224.686343648267211392521858215332,36432.771277997366269119083881378174
Layer 1,1,9433.T,222942.750073318107752129435539245605,45180.441106719365052413195371627808
Layer 1,4,9433.T 9983.T 4519.T WMT,301102.291087845689617097377777099609,48152.460658761534432414919137954712
Layer 1,3,9432.T 9433.T 4519.T,329357.537133768782950937747955322266,48157.956179183151107281446456909180
Layer 1,3,9433.T 9983.T 4519.T,335932.173413853684905916452407836914,52504.524505928857252001762390136719
Layer 1,3,9433.T 4519.T WMT,355038.503314358356874436140060424805,54990.501739130442729219794273376465
Layer 1,2,9433.T 4519.T,441730.590404156537260860204696655273,64829.056916996050858870148658752441
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
Layer 1,1,4519.T,839741.878304583020508289337158203125,84535.062450592886307276785373687744
