Layer,Number of Stock,Portfolio,DailyRisk,ExpectedReturn,
Layer 1,0,,0.000000000000000000000000000000,0.000000000000000000000000000000
Layer 1,7,9432.T 4519.T 7733.T UNH MRK KO WBA,21972.381456355957197956740856170654,722.618076109935259410121943801641
Layer 1,8,9432.T 4519.T 7733.T UNH JNJ MRK TRV WBA,24332.468625682100537233054637908936,1291.132669888287182402564212679863
Layer 1,7,9432.T 4519.T 7733.T UNH JNJ MRK WBA,24637.560019606135028880089521408081,1754.584062216883921792032197117805
Layer 1,7,4502.T 4519.T 7733.T UNH MRK KO WBA,25102.532056105323135852813720703125,2370.664587737815054424572736024857
Layer 1,8,4502.T 4519.T 7733.T UNH JNJ MRK TRV WBA,26183.970876692408637609332799911499,2736.638559347644786612363532185555
Layer 1,7,4519.T 2914.T 7733.T UNH JNJ MRK WBA,26920.963139070921897655352950096130,7296.699435215932680875994265079498
Layer 1,8,4502.T 4519.T 2914.T 7733.T UNH MRK KO WBA,29517.767823619593400508165359497070,7427.036263968595449114218354225159
Layer 1,8,4502.T 4519.T 2914.T 7733.T UNH JNJ MRK WBA,31207.698465641064103692770004272461,8329.930507399609268759377300739288
Layer 1,7,9432.T 4519.T 2914.T UNH MRK KO WBA,31632.002425757360470015555620193481,10129.682860163082295912317931652069
Layer 1,6,4519.T 2914.T 7733.T UNH MRK WBA,32661.070796113464894006028771400452,11094.981434611903750919736921787262
Layer 1,7,9432.T 2914.T 7733.T UNH JNJ TRV WBA,35499.842272574423986952751874923706,18098.329806704958173213526606559753
Layer 1,7,2914.T 4503.T 7733.T UNH JNJ TRV WBA,37039.148753749606839846819639205933,18855.703560857749835122376680374146
Layer 1,6,2914.T 7733.T UNH JNJ TRV WBA,37179.547175157713354565203189849854,20435.997019027527130674570798873901
Layer 1,6,2914.T 4503.T 7733.T UNH KO WBA,40648.762123112937842961400747299194,21113.484065237102186074480414390564
Layer 1,7,4502.T 2914.T 3382.T UNH JNJ TRV WBA,42650.462702080767485313117504119873,22639.097701600727305049076676368713
Layer 1,6,9432.T 2914.T 7733.T UNH TRV WBA,43669.264622645758208818733692169189,23688.869725158601795556023716926575
Layer 1,5,2914.T 7733.T UNH TRV WBA,44181.014247840968891978263854980469,27592.613530655384238343685865402222
Layer 1,6,2914.T 7733.T UNH JNJ CVX WBA,49240.573330952407559379935264587402,28006.891162790710950503125786781311
Layer 1,6,4502.T 2914.T 3382.T UNH TRV WBA,49247.163039094324631150811910629272,28985.222941709493170492351055145264
Layer 1,6,2914.T 7733.T UNH CVX TRV WBA,51421.115075012385204900056123733521,30262.360477197253203485161066055298
Layer 1,5,2914.T 3382.T UNH TRV WBA,53069.832883521172334440052509307861,31639.944850498341111233457922935486
Layer 1,6,2914.T 4503.T UNH CVX KO WBA,57246.408428423099394422024488449097,32195.323654485095175914466381072998
Layer 1,5,2914.T 7733.T UNH CVX WBA,57488.482674344340921379625797271729,36678.229963757155928760766983032227
Layer 1,4,2914.T 3382.T UNH WBA,62027.360526453361671883612871170044,40008.275928722425305750221014022827
Layer 1,5,2914.T UNH CVX TRV WBA,64845.792524714634055271744728088379,40890.407737843561335466802120208740
Layer 1,5,9432.T 2914.T UNH CVX WBA,72171.069827545608859509229660034180,42087.301392328656220342963933944702
Layer 1,5,2914.T 4503.T UNH CVX WBA,74290.999282929144101217389106750488,43147.864364240391296334564685821533
Layer 1,5,2914.T 5108.T UNH CVX WBA,78302.635032449485152028501033782959,44888.067324071256734896451234817505
Layer 1,4,2914.T UNH CVX WBA,81846.666077129179029725492000579834,51570.916339474475535098463296890259
Layer 1,4,8306.T 2914.T UNH WBA,107875.598929508443688973784446716309,52658.233494412554136943072080612183
Layer 1,3,2914.T UNH WBA,109138.274271263362606987357139587402,54241.868492902423895429819822311401
Layer 1,3,UNH CVX WBA,114485.867347813662490807473659515381,54436.105684083311643917113542556763
Layer 1,1,UNH,122415.773303084992221556603908538818,59180.511960132891545072197914123535
Layer 1,2,UNH WBA,191317.331410924205556511878967285156,59861.761697372356138657778501510620
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028
Layer 1,1,WBA,354531.095949718786869198083877563477,60543.011434611871663946658372879028

Duration,4891
