AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
43.068,85.350,224.350,142.890,113.310,97.760,105.510,90.880,119.930,183.030,56.910,45.290,38.150,173.550,64.300,107.610,52.890,177.380,155.800,153.910,103.940,255.560,148.570,43.340,97.780,291.840,239.110,133.560,211.680,71.720
43.055,84.690,221.250,141.650,112.920,97.130,104.660,91.000,119.530,182.130,56.010,45.900,37.900,173.140,64.530,110.570,52.340,174.920,153.230,154.000,104.240,255.480,146.280,43.260,97.150,293.880,238.080,132.580,210.960,70.360
43.492,86.850,221.820,142.460,113.820,97.110,106.140,91.890,119.730,182.580,56.240,46.030,38.190,174.060,64.790,111.270,52.670,177.040,154.250,152.500,105.480,257.170,146.690,44.560,98.520,293.940,238.000,134.890,210.000,71.940
44.105,86.380,222.670,141.800,113.550,97.900,106.960,91.880,119.700,184.730,56.220,46.190,38.480,174.200,64.810,111.030,53.250,176.140,154.590,153.330,105.080,260.020,149.770,46.260,99.680,296.140,238.420,135.210,214.170,72.550
43.635,85.830,222.040,141.780,112.140,98.800,106.510,91.680,119.840,185.980,56.230,45.930,38.300,173.390,64.240,111.810,52.830,176.870,154.110,153.230,104.260,256.480,150.910,47.040,99.150,297.250,238.390,135.540,214.260,72.190
43.587,85.520,222.380,141.160,112.120,98.750,106.140,91.530,120.890,187.310,56.110,46.130,38.740,172.170,63.590,109.690,52.770,177.110,154.730,152.950,103.390,255.180,152.520,47.560,98.510,297.900,236.920,135.260,213.810,72.720
43.752,85.500,221.690,141.060,112.410,98.060,107.830,91.670,124.820,188.080,56.600,46.080,38.530,171.850,64.770,109.570,53.010,176.680,153.720,151.500,103.620,261.010,154.640,46.760,98.500,295.030,234.780,134.440,214.920,73.250
43.752,85.510,220.000,140.120,112.690,98.210,107.450,92.130,124.980,188.130,56.360,45.600,38.550,171.420,63.290,108.670,53.190,176.420,153.490,152.500,102.630,258.970,155.750,46.700,98.740,295.100,234.730,134.390,216.330,72.710
43.752,85.510,220.000,140.120,112.690,98.210,107.450,92.130,124.980,188.130,56.360,45.600,38.550,171.420,63.290,108.670,53.190,176.420,153.490,152.500,102.630,258.970,155.750,46.700,98.740,295.100,234.730,134.390,216.330,72.710
42.642,85.400,219.600,140.090,112.990,99.160,107.020,92.480,125.980,190.360,56.340,45.590,38.480,171.290,63.650,108.120,53.220,176.090,153.760,152.830,102.540,257.720,156.440,46.080,98.570,295.360,235.450,134.780,214.320,73.300
42.650,85.710,220.420,140.570,114.020,99.260,107.220,92.100,125.550,190.190,56.340,45.810,38.560,172.670,62.950,107.640,53.280,176.210,153.950,153.130,102.650,255.950,157.520,46.110,99.130,295.620,236.200,134.770,214.320,72.860
42.770,85.720,222.770,140.560,114.350,99.400,107.790,92.070,125.580,189.780,56.600,45.930,38.590,173.100,62.950,107.770,53.430,175.250,154.130,154.040,102.790,256.500,158.420,46.220,99.700,296.350,235.720,135.660,214.530,72.940
42.307,85.540,220.460,139.720,114.020,98.750,106.940,91.880,125.190,189.530,56.270,45.720,38.300,172.120,62.550,107.510,52.930,173.900,153.360,153.420,102.230,254.760,157.580,46.160,99.310,294.910,235.370,135.640,213.660,72.620
