AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
137.270,271.600,404.890,165.960,235.150,139.320,157.080,135.240,106.210,321.540,77.990,54.110,53.440,232.270,158.000,177.260,56.290,246.900,220.620,146.840,244.980,374.990,216.710,56.010,166.940,239.730,199.090,151.830,78.600,48.710
139.960,277.650,409.360,168.980,238.630,140.110,156.030,135.900,106.070,322.700,78.600,53.960,53.540,233.630,159.740,177.110,56.440,248.700,221.320,140.020,248.200,374.160,217.760,56.760,168.500,236.680,199.890,151.230,78.790,48.170
139.960,277.650,409.360,168.980,238.630,140.110,156.030,135.900,106.070,322.700,78.600,53.960,53.540,233.630,159.740,177.110,56.440,248.700,221.320,140.020,248.200,374.160,217.760,56.760,168.500,236.680,199.890,151.230,78.790,48.170
142.020,277.660,410.260,167.970,239.600,139.940,153.410,135.980,103.990,319.260,78.110,54.180,52.980,232.750,160.110,173.690,56.410,243.650,218.560,138.780,250.250,369.860,213.520,56.090,169.560,236.140,196.890,150.840,77.080,47.700
144.570,279.930,411.660,169.410,240.000,139.710,153.590,137.000,102.930,323.480,78.560,53.880,53.260,234.630,160.160,172.820,56.530,243.220,220.740,139.820,248.440,367.670,214.690,55.960,170.980,231.780,199.860,152.190,77.750,47.490
143.240,277.420,409.950,169.080,236.610,139.590,150.940,136.980,102.600,318.540,78.120,54.320,53.260,232.840,160.630,172.800,55.680,244.280,219.320,140.740,245.800,358.940,212.110,55.390,167.500,236.770,198.270,148.520,76.620,46.720
145.110,277.940,412.110,169.750,238.470,140.300,155.770,137.030,104.070,322.090,77.990,54.130,53.740,235.680,161.000,177.040,56.070,245.200,224.340,141.520,245.060,371.760,217.420,55.990,171.940,239.590,201.000,153.330,78.480,47.410
144.500,277.320,416.040,169.480,237.870,140.050,158.000,137.140,104.280,321.740,77.550,54.460,53.230,235.610,161.820,184.380,56.150,244.370,225.020,140.920,242.910,380.500,218.580,56.730,173.600,238.290,199.980,154.090,79.420,47.550
145.640,280.980,418.540,169.270,242.350,140.580,155.650,136.970,103.930,317.050,77.610,54.480,53.320,236.170,161.590,183.650,56.090,244.830,224.080,140.280,244.020,375.980,215.190,56.870,172.620,228.200,199.600,152.990,79.080,47.320
149.150,282.510,414.740,170.420,245.990,141.550,155.120,137.980,101.970,319.220,77.620,55.020,54.090,237.130,161.540,183.420,56.320,244.700,227.770,139.820,242.430,374.400,211.640,56.520,172.520,224.450,202.830,154.530,79.510,46.880
148.480,281.030,420.050,168.370,248.550,141.660,155.460,139.160,101.300,322.710,77.900,56.260,53.650,236.880,161.690,184.150,56.550,246.630,232.810,140.450,237.580,373.350,211.410,55.810,172.850,222.760,202.590,155.580,79.550,46.250
146.390,280.750,419.700,168.100,248.120,141.560,151.910,140.510,98.620,321.540,78.020,56.440,53.700,234.750,159.850,179.310,56.460,247.960,230.330,138.900,238.430,364.800,207.950,54.970,170.010,217.740,199.370,156.390,76.210,46.020
142.450,277.010,409.060,166.880,240.410,141.230,146.970,140.440,95.960,318.870,77.050,56.400,53.060,229.260,157.870,172.950,55.840,246.730,220.660,137.920,237.550,354.720,203.080,54.640,162.810,206.990,197.560,151.260,72.810,45.580
146.150,279.320,412.970,168.450,242.700,141.870,149.710,139.690,96.530,325.350,76.170,55.730,53.580,234.270,159.740,176.750,55.580,246.890,229.660,139.970,240.110,364.760,207.960,55.240,168.870,217.150,200.820,151.090,73.710,46.060
145.400,281.400,414.640,169.490,243.660,141.170,152.860,139.200,99.820,326.360,76.390,55.830,53.880,235.930,161.080,176.890,55.950,244.850,231.850,141.300,242.110,373.500,210.730,56.230,172.510,222.540,200.770,151.840,74.870,46.670
146.800,286.140,415.770,169.980,244.140,141.270,150.930,137.800,98.820,326.660,76.530,56.550,54.540,238.670,163.680,175.130,55.950,244.740,232.740,140.710,248.280,372.710,209.160,55.960,170.900,220.870,199.070,147.760,74.440,46.490
148.560,289.670,417.700,171.790,249.020,142.430,150.640,139.790,98.860,332.840,77.540,56.470,55.230,242.960,166.360,176.140,55.880,247.720,229.320,141.340,248.250,374.050,209.530,53.000,173.180,221.520,200.490,147.870,74.220,46.530
148.990,289.050,413.540,171.870,250.250,142.630,151.650,140.280,100.950,331.180,77.240,57.010,55.470,243.980,165.090,178.740,55.780,245.080,229.250,142.770,247.600,375.900,211.030,54.310,172.610,225.850,201.670,148.820,74.650,47.250
146.770,286.540,415.100,172.660,250.930,142.640,151.450,140.850,100.610,327.260,77.850,57.060,55.280,246.350,164.570,179.500,56.200,244.680,230.360,142.750,243.510,374.840,209.900,53.180,172.940,222.270,200.470,149.380,74.000,46.820
144.980,286.220,409.170,172.180,246.940,142.060,151.700,138.760,101.180,325.520,78.330,57.260,54.770,241.780,165.460,179.100,55.720,244.250,230.490,141.770,243.960,374.230,211.440,53.070,170.020,231.570,198.280,146.820,74.250,47.110
145.640,286.500,412.080,172.180,247.920,142.240,153.000,139.480,102.570,327.430,76.930,56.740,55.070,244.020,166.990,178.350,55.980,242.460,232.880,141.930,244.040,377.550,212.560,53.700,171.950,231.630,198.170,148.880,75.090,47.040
145.860,284.910,412.220,172.200,246.390,142.550,151.780,142.230,101.810,328.190,76.870,57.050,55.370,242.710,167.510,176.020,55.780,241.540,233.790,140.960,241.930,374.880,206.750,53.720,170.530,226.480,197.940,148.920,75.050,47.150
145.520,284.820,415.570,172.270,239.780,142.220,151.170,141.880,101.630,327.220,76.180,57.030,55.450,240.100,168.750,175.550,55.760,239.790,232.420,141.420,240.860,378.190,205.160,53.680,169.270,225.340,197.520,148.950,74.650,46.830
147.360,287.120,421.900,174.390,237.090,143.820,152.890,143.950,102.600,331.940,76.410,56.880,56.250,236.950,171.230,172.990,55.730,244.080,232.650,144.070,241.130,380.360,208.500,54.060,169.040,229.090,201.030,150.390,74.390,47.490
146.950,286.510,421.540,173.360,236.670,142.840,151.240,142.430,100.300,330.310,75.480,56.920,55.690,234.830,171.910,172.580,55.370,228.310,229.590,142.760,244.170,377.860,204.520,53.900,168.060,226.630,197.530,149.520,74.260,46.540
147.060,289.520,411.190,173.690,240.210,145.490,153.150,142.500,101.230,333.110,75.590,56.100,55.760,236.420,173.850,176.710,55.300,233.990,229.880,142.770,250.560,384.300,207.190,53.890,169.630,229.940,197.800,150.580,74.210,46.930
146.140,289.460,415.120,173.110,241.400,145.230,157.500,141.410,101.950,329.840,75.440,56.500,55.590,236.260,172.800,177.130,55.220,230.150,229.680,144.090,250.590,397.890,208.350,53.920,171.360,231.330,198.130,152.820,76.070,47.100
146.090,288.330,410.870,173.710,240.000,145.580,157.330,142.180,100.250,328.760,75.320,56.640,55.470,234.680,171.770,176.720,55.120,227.890,228.230,141.250,249.320,399.880,208.890,54.050,170.780,232.270,197.430,153.370,75.540,47.440
145.600,286.440,411.780,173.770,238.070,148.680,159.260,142.270,102.080,331.480,75.190,56.650,55.610,233.450,172.270,177.070,55.480,227.960,231.880,141.380,243.390,407.970,214.070,53.940,169.490,235.780,199.250,154.220,77.230,48.430
145.860,286.950,407.740,173.800,235.060,150.010,161.160,142.620,102.850,337.000,75.210,56.800,55.860,235.550,171.270,178.090,55.570,228.130,234.180,142.130,242.280,413.890,221.660,54.140,170.670,239.490,201.570,156.210,78.300,49.720
148.890,289.810,405.960,175.200,231.790,149.060,161.790,142.950,102.640,334.020,76.040,56.730,56.390,236.670,170.640,179.290,55.640,228.150,231.940,143.070,248.390,415.000,220.240,53.540,168.520,238.180,201.430,156.490,78.000,49.320
149.100,292.850,409.670,176.250,232.650,149.530,159.980,143.640,101.960,331.320,76.720,56.840,56.470,238.820,171.690,181.080,55.870,229.680,231.760,143.180,251.560,410.780,218.570,53.490,166.080,234.460,200.580,156.310,77.080,49.290
151.120,294.600,417.210,177.840,235.360,150.750,158.930,144.640,100.920,335.050,77.930,57.230,56.280,240.970,172.360,179.090,55.980,231.070,233.740,143.590,249.200,408.350,217.710,53.470,165.750,229.060,202.320,157.740,76.720,49.140
150.190,293.080,421.780,179.470,234.530,150.700,157.010,144.880,100.730,320.750,78.830,57.480,56.010,240.280,170.660,175.830,56.180,231.200,231.450,142.420,246.990,404.970,213.440,52.690,164.650,222.220,199.550,158.900,75.290,49.140
146.360,290.730,417.320,177.190,231.630,149.100,155.580,143.300,96.700,321.550,77.790,57.280,55.150,238.080,168.810,174.740,55.470,226.840,228.420,139.470,251.220,398.800,209.810,52.190,162.130,219.000,196.510,158.720,73.910,49.020
146.700,296.770,427.890,178.570,231.570,150.110,154.280,144.990,94.290,322.900,78.460,56.500,57.270,237.230,165.590,173.250,55.370,224.390,227.730,138.020,253.070,393.570,204.450,52.440,159.030,212.160,195.360,159.480,72.920,47.550
148.190,304.360,429.710,179.440,231.360,151.450,154.720,145.090,94.300,329.240,78.680,56.860,58.220,238.490,167.790,175.120,55.520,223.530,227.700,139.110,256.130,395.870,204.940,52.010,159.750,212.670,194.160,160.840,72.850,48.300
149.710,304.650,425.360,177.610,234.140,150.450,156.700,144.350,96.730,327.740,78.380,56.640,58.540,239.660,169.720,177.660,55.420,225.640,229.110,139.620,260.520,401.450,209.140,53.230,160.450,219.400,194.680,159.900,73.720,48.510
149.620,302.620,423.410,175.390,234.240,148.900,157.670,143.180,97.840,324.900,77.720,56.440,59.320,238.430,169.980,178.470,55.010,224.380,230.440,139.840,259.660,408.560,212.590,53.810,161.200,221.430,194.750,160.640,74.750,48.340
148.360,302.010,419.740,174.230,232.590,148.960,160.920,142.670,98.510,323.880,77.070,56.010,59.350,238.830,169.840,178.310,54.930,221.590,230.660,139.860,260.850,413.120,214.760,53.810,166.180,221.030,194.340,162.580,75.030,48.650
147.540,299.090,416.850,173.300,230.520,147.350,161.750,142.420,97.220,321.480,76.570,56.070,59.200,236.950,166.920,176.560,54.600,221.470,230.880,138.780,267.790,412.410,211.240,53.130,165.510,216.500,195.320,159.970,74.300,47.840
148.600,299.720,418.760,172.930,232.690,146.520,163.050,142.310,98.640,323.380,76.300,55.540,59.020,237.480,167.580,180.140,54.770,222.780,231.140,139.410,266.530,419.690,212.830,53.890,168.650,221.750,195.050,162.090,75.150,48.480
153.120,303.590,418.300,173.660,231.230,147.700,160.440,142.930,98.390,327.100,76.500,55.650,59.130,236.590,168.030,179.980,54.770,224.130,231.870,138.970,264.970,413.600,211.450,53.940,164.260,217.660,196.170,159.440,73.910,48.630
