AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
134.760,239.230,489.570,173.430,223.060,145.290,143.010,150.880,177.560,331.210,112.250,61.430,48.880,268.890,128.850,99.400,41.860,271.730,216.610,145.890,149.510,374.000,258.460,30.110,155.760,214.130,129.510,193.920,75.200,36.780
135.940,240.350,485.080,172.360,223.000,144.410,140.800,150.440,180.490,327.530,110.450,61.680,48.080,274.110,128.140,99.910,40.850,269.420,212.240,145.190,148.470,349.920,256.260,29.600,153.750,211.410,126.600,185.000,74.330,36.330
135.210,235.810,476.240,169.760,219.460,140.840,136.570,146.410,177.230,323.690,108.790,59.810,46.900,266.040,126.430,99.040,39.970,264.385,204.240,140.410,145.450,349.090,252.820,28.810,150.420,209.410,122.750,183.630,73.180,35.610
135.270,231.930,484.360,169.530,220.410,138.830,134.750,142.420,179.000,310.880,109.900,59.720,46.460,263.580,124.530,99.080,40.060,262.030,200.660,140.620,146.410,350.750,245.750,28.420,146.850,207.090,118.430,184.040,72.800,35.410
137.870,240.220,486.720,168.740,224.310,140.540,135.080,142.970,180.900,315.000,109.940,60.080,46.780,268.580,126.620,103.480,40.000,263.240,202.030,141.200,151.250,341.840,249.710,29.220,151.600,206.760,120.650,185.330,73.970,35.880
141.110,242.580,485.810,168.310,224.180,142.640,137.270,141.050,180.660,315.480,109.880,60.230,47.500,269.290,128.290,105.690,39.630,260.970,204.460,141.860,155.870,349.140,252.700,30.270,154.000,209.970,122.620,186.360,75.300,36.670
142.530,242.040,491.600,168.310,223.890,143.020,138.450,141.820,180.830,317.690,108.520,60.550,47.810,269.560,126.830,106.000,40.420,259.700,206.930,141.490,154.860,348.330,257.610,29.920,155.330,211.980,115.000,193.250,74.940,35.900
141.860,240.610,492.500,169.510,224.900,142.340,139.120,141.720,179.080,317.260,108.590,60.930,47.980,273.000,126.820,108.120,40.330,256.540,206.670,140.760,156.170,349.630,258.440,29.700,156.770,212.680,112.930,190.740,73.530,36.280
143.960,248.000,492.480,168.890,224.710,142.210,139.980,141.150,187.790,313.810,106.870,60.810,48.340,274.720,127.530,109.700,40.270,254.880,209.350,134.450,165.090,354.970,262.120,30.090,155.880,212.730,113.550,192.110,73.730,36.500
145.930,248.160,486.050,168.230,231.440,143.300,140.320,140.570,179.450,316.690,105.380,60.490,48.510,272.460,127.530,109.540,40.640,253.650,208.130,134.390,164.520,353.700,264.540,28.160,172.310,211.170,115.250,188.760,73.550,37.170
143.000,242.710,485.790,162.000,229.100,142.150,139.130,141.010,174.200,314.240,106.090,60.640,48.220,270.890,126.370,107.590,41.050,251.590,205.780,135.300,164.750,357.460,261.500,27.950,172.660,209.670,112.580,187.910,72.650,36.530
144.290,247.810,499.190,163.420,230.210,143.870,139.960,142.380,174.020,324.170,107.410,61.320,48.670,267.400,127.330,108.490,41.570,252.400,208.480,134.730,167.970,365.810,252.290,28.260,174.930,213.000,115.080,191.120,73.950,36.860
145.430,252.750,497.000,164.920,230.900,144.670,139.590,143.190,171.360,328.090,106.980,61.330,48.570,266.270,129.500,109.390,41.690,246.410,206.720,135.090,171.820,365.710,249.540,29.070,173.610,214.750,115.860,185.230,74.140,37.180
150.820,264.600,470.830,165.540,229.560,143.620,138.940,142.170,169.010,339.790,103.460,60.280,49.320,263.210,129.060,113.210,41.830,246.530,207.380,136.390,174.640,369.470,244.900,30.190,173.130,209.340,120.290,181.750,74.540,37.710
154.500,258.350,472.020,164.610,230.130,141.710,141.090,142.610,169.450,331.500,102.940,59.830,48.630,264.230,127.610,110.710,41.510,245.170,202.690,136.940,171.040,369.950,247.760,30.320,178.860,206.010,117.490,182.760,72.980,37.090
151.730,256.770,475.240,163.360,229.440,140.680,141.920,141.400,169.640,329.270,104.030,60.170,47.570,267.920,125.730,109.870,41.280,243.850,204.040,136.180,169.050,370.800,251.420,28.690,176.480,206.810,116.500,185.990,72.360,36.280
154.650,267.560,476.880,163.400,231.320,140.980,143.650,140.020,174.090,325.200,105.680,60.070,47.840,267.340,125.330,111.630,40.550,244.000,205.470,135.840,171.280,374.400,249.660,29.050,178.700,214.760,116.900,189.010,77.790,36.740
151.920,266.730,483.220,163.610,230.200,140.220,142.640,138.570,170.000,320.790,106.640,59.720,46.960,262.820,122.910,111.780,40.520,240.200,202.220,135.980,169.630,375.100,248.870,28.240,179.000,213.500,115.250,187.390,76.900,36.560
150.870,263.620,485.730,161.400,229.350,141.520,140.420,137.050,168.440,315.550,106.720,59.620,46.730,260.660,122.180,110.360,39.810,240.000,199.220,133.750,173.660,367.990,246.280,27.730,179.370,211.990,112.930,185.360,75.760,35.810
151.010,263.100,494.250,162.150,227.200,143.720,141.040,138.260,171.970,316.540,108.570,59.620,47.260,262.420,122.230,108.060,40.010,242.500,200.470,135.600,167.030,371.280,247.670,27.800,179.250,212.890,113.880,186.750,75.810,36.550
153.850,271.320,495.350,162.750,228.880,145.910,142.570,140.070,171.010,323.530,109.550,60.600,47.860,266.200,125.150,107.660,40.320,243.660,203.370,137.350,171.080,374.020,248.150,28.550,181.330,215.650,115.280,187.600,76.370,37.110
153.200,272.170,492.830,162.040,229.390,145.490,143.200,139.280,172.320,318.430,108.740,59.590,47.700,266.610,126.200,107.660,40.330,241.030,201.000,136.010,169.960,371.780,244.360,28.640,181.020,218.450,114.210,184.130,76.460,36.750
155.330,269.320,491.250,159.370,228.920,146.570,143.800,138.960,169.010,320.690,107.680,59.590,48.450,266.560,127.480,109.240,40.380,240.065,201.710,136.400,171.100,374.340,248.700,28.850,180.670,217.440,114.790,185.220,76.340,36.520
153.710,262.150,487.350,158.240,225.830,144.270,141.820,137.140,166.570,321.240,106.510,59.220,50.990,265.830,124.380,105.830,39.840,234.220,199.360,135.000,168.110,370.200,246.520,28.200,177.940,212.210,112.000,183.060,75.470,36.320
152.550,258.060,499.080,160.390,223.560,146.440,142.240,140.010,162.850,317.950,109.520,60.120,50.770,269.990,124.840,105.220,40.220,240.530,201.420,135.020,165.170,368.500,247.790,27.610,177.300,211.660,112.990,185.750,75.080,36.760
152.550,258.060,499.080,160.390,223.560,146.440,142.240,140.010,162.850,317.950,109.520,60.120,50.770,269.990,124.840,105.220,40.220,240.530,201.420,135.020,165.170,368.500,247.790,27.610,177.300,211.660,112.990,185.750,75.080,36.760
148.480,252.670,491.310,158.000,220.620,147.330,139.630,139.910,161.000,295.500,109.070,59.800,49.690,268.550,121.100,102.090,39.200,238.240,196.760,131.710,161.620,361.120,240.710,26.060,173.480,205.520,109.250,185.250,72.960,36.160
148.910,251.510,488.890,157.780,220.020,144.240,138.560,140.500,160.350,296.300,109.160,59.980,49.310,268.640,119.900,101.680,39.280,236.160,195.490,130.970,163.360,360.890,237.890,25.470,174.700,205.760,108.940,186.120,72.910,36.080
149.400,254.770,491.690,157.730,221.130,142.090,139.670,140.050,161.930,299.310,110.590,60.090,49.210,266.780,119.960,101.730,38.530,237.620,195.020,130.790,164.120,363.540,237.950,25.610,175.140,208.130,108.910,185.470,72.840,36.210
146.710,249.220,484.330,155.970,219.550,142.470,140.930,139.260,162.410,296.660,109.890,59.840,48.480,263.680,118.040,100.300,38.740,233.660,192.040,130.570,162.200,363.850,236.170,25.140,174.250,198.150,107.800,185.330,72.920,35.800
147.920,250.160,483.320,155.630,220.350,141.440,142.160,139.140,162.820,296.010,109.360,59.820,48.730,264.780,118.530,100.450,38.880,234.450,192.450,130.490,163.140,365.530,239.980,24.900,173.300,200.460,108.270,185.330,73.030,35.390
147.410,249.420,475.940,153.260,219.940,142.130,143.350,137.560,160.770,296.540,106.240,59.510,48.420,263.910,118.790,99.610,38.810,231.660,191.480,129.300,163.610,351.650,239.550,24.930,173.990,201.550,107.740,185.120,73.030,35.530
145.310,246.270,475.220,152.570,218.360,140.150,142.550,137.660,162.050,290.790,106.650,58.860,48.340,262.720,118.580,98.540,38.300,236.190,192.880,128.190,167.350,346.230,248.670,25.330,175.910,204.550,110.210,184.050,73.670,35.200
145.910,251.110,477.700,152.450,219.060,140.500,141.070,139.930,162.560,293.020,107.010,59.720,48.530,267.570,119.580,98.920,38.410,234.740,194.450,128.930,186.590,349.100,252.180,26.200,175.340,210.060,109.900,183.190,74.910,35.380
151.030,255.290,478.560,154.020,223.770,140.670,143.660,140.950,164.960,298.450,106.880,59.440,49.280,269.070,120.940,101.140,38.260,234.810,196.820,129.640,186.430,357.090,255.310,26.400,179.090,215.110,111.260,183.590,74.650,36.090
153.830,256.870,480.780,155.560,226.750,140.650,142.820,140.350,166.170,298.210,111.100,60.360,49.420,270.640,120.170,100.660,38.150,235.110,197.040,130.190,183.800,357.050,253.980,25.990,179.060,211.920,109.930,183.350,72.800,35.450
151.600,254.150,473.880,154.090,223.170,139.250,138.620,137.560,164.030,290.700,111.270,60.010,48.910,267.130,119.590,99.060,37.910,228.720,195.620,128.250,183.320,346.080,246.140,25.530,175.320,207.920,107.090,180.370,71.130,34.140
152.870,253.700,470.600,152.960,222.190,138.100,137.800,137.580,162.990,291.490,108.280,60.040,49.110,265.330,119.860,99.300,37.530,228.430,195.570,128.050,182.950,349.290,248.720,25.980,174.830,207.200,107.160,177.770,72.100,34.480
150.590,252.320,464.910,151.240,220.010,137.170,130.340,136.570,160.510,288.000,107.600,59.460,48.810,261.630,117.870,96.140,36.550,225.790,192.880,126.160,178.720,342.090,240.960,26.440,172.120,201.240,105.520,173.920,70.820,33.290
148.500,248.590,460.330,151.610,216.140,136.970,133.650,137.190,159.670,286.310,107.690,59.210,48.560,262.030,117.490,93.570,36.680,227.870,193.330,125.450,173.180,327.670,227.010,27.220,165.700,203.070,104.060,175.680,70.340,33.260
150.470,253.920,463.680,153.060,214.470,137.370,131.250,138.140,158.710,286.520,105.730,59.810,48.410,263.080,116.860,92.600,36.540,233.180,193.100,125.580,175.510,315.510,224.700,26.950,157.630,203.370,103.500,172.220,69.250,33.570
152.590,260.790,464.580,153.920,218.660,138.100,134.620,139.850,160.760,285.570,106.970,60.030,49.050,265.900,119.000,93.360,36.880,230.580,192.970,124.650,182.890,322.150,225.670,28.010,163.910,207.280,102.780,171.760,70.300,33.290
152.990,265.440,465.430,154.350,216.370,139.640,128.260,141.830,153.800,287.970,107.630,60.430,49.060,266.340,118.170,93.100,37.060,234.900,188.120,123.280,182.910,312.190,217.260,28.410,159.810,198.210,102.780,166.490,67.840,33.540
155.850,276.200,472.020,154.030,217.450,138.280,130.750,142.890,154.290,286.730,107.340,60.300,50.120,270.570,120.650,94.290,36.580,234.570,189.140,124.700,187.300,315.090,218.710,30.180,160.730,203.190,104.210,172.210,69.220,33.410
155.000,279.430,469.500,152.380,217.390,139.400,125.810,142.930,152.340,288.390,104.100,60.020,50.190,267.200,120.390,93.200,36.790,229.790,184.640,123.690,184.850,303.540,215.010,29.810,156.520,201.050,103.020,165.030,67.550,32.910
157.400,272.230,476.960,153.890,218.150,140.900,127.140,145.130,154.580,289.260,105.850,60.600,50.940,270.740,121.200,94.220,37.430,234.720,189.880,125.940,185.250,309.530,220.310,29.160,158.740,204.770,104.310,168.710,68.930,33.190
159.280,273.780,480.100,153.890,221.950,140.420,130.550,144.080,159.310,289.430,105.540,60.320,50.670,270.210,125.610,96.540,37.740,232.950,191.160,126.570,188.680,317.280,224.920,28.460,164.560,204.700,104.290,171.750,69.670,33.540
157.830,272.290,475.520,151.050,220.040,139.520,127.180,143.990,156.070,282.610,104.400,60.050,49.460,267.870,119.500,94.900,37.310,229.830,187.160,124.050,186.510,313.670,219.950,28.130,162.750,196.160,101.540,166.630,68.200,32.500
158.930,277.660,469.910,151.130,222.590,140.650,126.840,143.790,154.520,283.910,104.230,59.920,49.730,269.620,120.970,95.830,37.370,233.100,186.920,123.370,187.440,314.850,219.440,29.030,162.760,197.900,101.000,163.860,68.360,32.330
160.250,280.570,475.990,152.650,221.040,141.800,124.910,146.720,156.060,283.020,104.800,60.900,50.510,271.330,120.710,94.080,37.660,238.030,188.160,125.290,190.060,312.570,217.010,29.360,159.780,197.530,101.140,164.910,68.600,32.700
158.280,276.380,481.900,153.300,221.810,144.170,128.490,145.950,157.650,281.270,106.930,61.350,50.540,273.840,117.810,95.620,38.050,236.760,187.990,129.310,191.260,318.530,218.000,29.180,163.120,200.570,101.490,166.350,68.940,32.940
157.650,275.230,472.580,151.820,220.330,143.610,128.880,146.360,159.490,280.820,105.530,61.420,50.390,275.850,117.870,94.820,38.000,238.480,187.920,129.340,192.300,318.440,220.160,29.290,159.210,204.960,101.740,165.880,69.580,33.820
160.770,280.510,466.590,153.310,223.300,144.230,129.140,146.810,160.860,283.360,104.920,61.860,51.170,277.440,120.490,96.870,38.480,241.030,189.070,129.710,196.640,320.720,223.000,31.520,163.590,207.970,103.190,169.860,70.830,34.150
162.360,284.050,470.060,153.430,222.360,145.670,128.750,147.450,162.390,285.360,105.920,61.850,51.430,277.790,120.100,98.100,38.660,241.500,189.120,129.220,196.600,321.140,224.540,32.090,162.410,211.040,102.780,170.820,70.630,34.630
164.900,288.300,472.590,155.000,225.460,147.450,130.310,148.690,163.160,295.120,106.390,62.030,52.275,279.610,122.640,100.130,38.890,241.750,191.120,131.090,199.780,327.110,228.840,32.670,164.950,212.430,105.110,171.410,71.770,34.580
